,names,dates,url
0,Welch v. Helvering,1933-11-06,https://www.courtlistener.com/opinion/102139/welch-v-helvering/
1,Lykes v. United States,1952-04-28,https://www.courtlistener.com/opinion/104991/lykes-v-united-states/
2,Knight v. CIR,2008-01-16,https://www.courtlistener.com/opinion/145836/knight-v-cir/
3,"Indopco, Inc. v. Commissioner",1992-02-26,https://www.courtlistener.com/opinion/112697/indopco-inc-v-commissioner/
4,McDonald v. Commissioner,1944-12-04,https://www.courtlistener.com/opinion/104024/mcdonald-v-commissioner/
5,"Deputy, Administratrix v. Du Pont",1940-01-08,https://www.courtlistener.com/opinion/103276/deputy-administratrix-v-du-pont/
6,Snow v. Commissioner,1974-05-13,https://www.courtlistener.com/opinion/109019/snow-v-commissioner/
7,Van Wart v. Commissioner,1935-04-29,https://www.courtlistener.com/opinion/102440/van-wart-v-commissioner/
8,Freuler v. Helvering,1934-01-08,https://www.courtlistener.com/opinion/102184/freuler-v-helvering/
9,Colonial American Life Ins. Co. v. Commissioner,1989-06-15,https://www.courtlistener.com/opinion/112297/colonial-american-life-ins-co-v-commissioner/
10,Whipple v. Commissioner,1963-06-17,https://www.courtlistener.com/opinion/106603/whipple-v-commissioner/
11,Textile Mills Corp. v. Comm'r.,1941-12-08,https://www.courtlistener.com/opinion/103566/textile-mills-corp-v-commr/
12,Interstate Transit Lines v. Commissioner,1943-06-14,https://www.courtlistener.com/opinion/103868/interstate-transit-lines-v-commissioner/
13,"Virginian Hotel Corporation of Lynchburg v. Helvering, Commissioner of Internal Revenue",1943-10-11,https://www.courtlistener.com/opinion/103861/virginian-hotel-corporation-of-lynchburg-v-helvering-commissioner-of/
14,Kornhauser v. United States,1928-02-20,https://www.courtlistener.com/opinion/101223/kornhauser-v-united-states/
15,Commissioner v. Soliman,1993-01-12,https://www.courtlistener.com/opinion/1500655/commissioner-v-soliman/
16,Commissioner v. Heininger,1943-12-20,https://www.courtlistener.com/opinion/103902/commissioner-v-heininger/
17,Lilly v. Commissioner,1952-03-10,https://www.courtlistener.com/opinion/104988/lilly-v-commissioner/
18,Higgins v. Commissioner,1941-03-03,https://www.courtlistener.com/opinion/103450/higgins-v-commissioner/
19,United States v. Mississippi Chemical Corp.,1972-03-06,https://www.courtlistener.com/opinion/108481/united-states-v-mississippi-chemical-corp/
20,United States v. Hill,1993-01-25,https://www.courtlistener.com/opinion/112813/united-states-v-hill/
21,"United States v. Chicago, B. & QR Co.",1973-06-04,https://www.courtlistener.com/opinion/108806/united-states-v-chicago-b-qr-co/
22,Hertz Corp. v. United States,1960-06-27,https://www.courtlistener.com/opinion/106102/hertz-corp-v-united-states/
23,"Massey Motors, Inc. v. United States",1960-06-27,https://www.courtlistener.com/opinion/106101/massey-motors-inc-v-united-states/
24,Fribourg Nav. Co. v. Commissioner,1966-03-07,https://www.courtlistener.com/opinion/107181/fribourg-nav-co-v-commissioner/
25,Commissioner v. Idaho Power Co.,1974-06-24,https://www.courtlistener.com/opinion/109082/commissioner-v-idaho-power-co/
26,Spreckels v. Commissioner,1942-03-16,https://www.courtlistener.com/opinion/103635/spreckels-v-commissioner/
27,Texas & Pacific R. Co. v. United States,1932-05-16,https://www.courtlistener.com/opinion/101925/texas-pacific-r-co-v-united-states/
28,Hoover Motor Express Co. v. United States,1958-04-14,https://www.courtlistener.com/opinion/105655/hoover-motor-express-co-v-united-states/
29,"Tank Truck Rentals, Inc. v. Commissioner",1958-03-17,https://www.courtlistener.com/opinion/105654/tank-truck-rentals-inc-v-commissioner/
30,Commissioner v. Sullivan,1958-03-17,https://www.courtlistener.com/opinion/105653/commissioner-v-sullivan/
31,Woodward v. Commissioner,1970-04-20,https://www.courtlistener.com/opinion/108120/woodward-v-commissioner/
32,United States v. Hilton Hotels Corp.,1970-04-20,https://www.courtlistener.com/opinion/108121/united-states-v-hilton-hotels-corp/
33,Brown Shoe Co. v. Commissioner,1950-05-29,https://www.courtlistener.com/opinion/104800/brown-shoe-co-v-commissioner/
34,Commissioner v. Tellier,1966-03-28,https://www.courtlistener.com/opinion/107198/commissioner-v-tellier/
35,Commissioner v. Lincoln Sav. & Loan Assn.,1971-06-14,https://www.courtlistener.com/opinion/108372/commissioner-v-lincoln-sav-loan-assn/
36,Detroit Edison Co. v. Commissioner,1943-05-03,https://www.courtlistener.com/opinion/103829/detroit-edison-co-v-commissioner/
37,City Bank Farmers Trust Co. v. Helvering,1941-04-28,https://www.courtlistener.com/opinion/103514/city-bank-farmers-trust-co-v-helvering/
38,United States v. Pyne,1941-04-28,https://www.courtlistener.com/opinion/103515/united-states-v-pyne/
39,United States v. Gilmore,1963-02-18,https://www.courtlistener.com/opinion/106528/united-states-v-gilmore/
40,Edwards v. Cuba R. Co.,1925-06-08,https://www.courtlistener.com/opinion/100703/edwards-v-cuba-r-co/
41,Commissioner v. Groetzinger,1987-02-24,https://www.courtlistener.com/opinion/111821/commissioner-v-groetzinger/
42,Choate v. Commissioner,1945-01-29,https://www.courtlistener.com/opinion/104074/choate-v-commissioner/
