,names,dates,url
0,Phelps v. McDonald,1879-05-18,https://www.courtlistener.com/opinion/89949/phelps-v-mcdonald/
1,Frelinghuysen v. Key,1884-01-07,https://www.courtlistener.com/opinion/90997/frelinghuysen-v-key/
2,Beard v. Rowan,1835-01-31,https://www.courtlistener.com/opinion/85936/beard-v-rowan/
3,Bayard v. United States Ex Rel. White,1888-04-30,https://www.courtlistener.com/opinion/92249/bayard-v-united-states-ex-rel-white/
4,Lines v. Frederick,1970-11-09,https://www.courtlistener.com/opinion/108213/lines-v-frederick/
5,Capital Trust Co. v. Calhoun,1919-06-02,https://www.courtlistener.com/opinion/99413/capital-trust-co-v-calhoun/
6,Great Northern R. Co. v. Delmar Co.,1931-06-01,https://www.courtlistener.com/opinion/101771/great-northern-r-co-v-delmar-co/
7,Hobbs v. McLean,1886-04-05,https://www.courtlistener.com/opinion/91639/hobbs-v-mclean/
8,Milnor v. Metz,1842-03-18,https://www.courtlistener.com/opinion/86208/milnor-v-metz/
9,Freedman's Sav. & Trust Co. v. Shepherd,1888-05-14,https://www.courtlistener.com/opinion/92276/freedmans-sav-trust-co-v-shepherd/
10,Comegys v. Vasse,1828-03-18,https://www.courtlistener.com/opinion/85574/comegys-v-vasse/
11,Price v. Forrest,1899-03-06,https://www.courtlistener.com/opinion/95019/price-v-forrest/
12,St. Paul & Duluth R. Co. v. United States,1885-01-05,https://www.courtlistener.com/opinion/91251/st-paul-duluth-r-co-v-united-states/
13,Seaboard Air Line Ry. v. United States,1920-03-16,https://www.courtlistener.com/opinion/99846/seaboard-air-line-ry-v-united-states/
14,Nutt v. Knut,1906-01-02,https://www.courtlistener.com/opinion/96374/nutt-v-knut/
15,United States v. Dalcour,1906-12-03,https://www.courtlistener.com/opinion/96539/united-states-v-dalcour/
16,Goodman v. Niblack,1881-01-10,https://www.courtlistener.com/opinion/90267/goodman-v-niblack/
17,Western Pacific R. Co. v. United States,1925-05-11,https://www.courtlistener.com/opinion/100663/western-pacific-r-co-v-united-states/
18,McKnight v. United States,1879-01-18,https://www.courtlistener.com/opinion/89861/mcknight-v-united-states/
19,Bachman v. Lawson,1884-01-07,https://www.courtlistener.com/opinion/90978/bachman-v-lawson/
20,United States v. Gillis,1877-12-10,https://www.courtlistener.com/opinion/89617/united-states-v-gillis/
21,McGowan v. Parish,1915-04-12,https://www.courtlistener.com/opinion/98438/mcgowan-v-parish/
22,United States Ex Rel. Parish v. MacVeagh,1909-05-17,https://www.courtlistener.com/opinion/97039/united-states-ex-rel-parish-v-macveagh/
23,Houston v. Ormes,1920-04-19,https://www.courtlistener.com/opinion/99566/houston-v-ormes/
24,Martin v. National Surety Co.,1937-03-29,https://www.courtlistener.com/opinion/102798/martin-v-national-surety-co/
25,Ball v. Halsell,1896-03-02,https://www.courtlistener.com/opinion/94363/ball-v-halsell/
26,LeCrone v. McAdoo,1920-06-01,https://www.courtlistener.com/opinion/99605/lecrone-v-mcadoo/
27,Williams v. Heard,1891-05-25,https://www.courtlistener.com/opinion/93111/williams-v-heard/
28,Heirs of Emerson v. Hall,1839-03-18,https://www.courtlistener.com/opinion/86105/heirs-of-emerson-v-hall/
29,Escher v. Woods,1930-05-05,https://www.courtlistener.com/opinion/101569/escher-v-woods/
30,National Bank of Commerce v. Downie,1910-11-28,https://www.courtlistener.com/opinion/97302/national-bank-of-commerce-v-downie/
31,Gratiot v. United States,1841-03-18,https://www.courtlistener.com/opinion/86182/gratiot-v-united-states/
32,Levinson v. United States,1922-03-13,https://www.courtlistener.com/opinion/99941/levinson-v-united-states/
33,Taylor v. Bemiss,1884-01-07,https://www.courtlistener.com/opinion/90989/taylor-v-bemiss/
34,Central Bank v. United States,1953-06-01,https://www.courtlistener.com/opinion/105133/central-bank-v-united-states/
35,Lay v. Lay,1918-11-18,https://www.courtlistener.com/opinion/99218/lay-v-lay/
36,Erwin v. United States,1878-12-18,https://www.courtlistener.com/opinion/89808/erwin-v-united-states/
37,McGowan v. Parish,1913-04-14,https://www.courtlistener.com/opinion/97850/mcgowan-v-parish/
38,Bailey v. United States,1883-12-10,https://www.courtlistener.com/opinion/90953/bailey-v-united-states/
39,Briggs v. Walker,1898-10-17,https://www.courtlistener.com/opinion/94930/briggs-v-walker/
40,United States Ex Rel. Boynton v. Blaine,1891-03-30,https://www.courtlistener.com/opinion/93017/united-states-ex-rel-boynton-v-blaine/
41,United States v. Aetna Casualty & Surety Co.,1950-01-16,https://www.courtlistener.com/opinion/104737/united-states-v-aetna-casualty-surety-co/
42,United States v. Borcherling,1902-04-14,https://www.courtlistener.com/opinion/95647/united-states-v-borcherling/
43,Mellon v. Orinoco Iron Co.,1924-11-17,https://www.courtlistener.com/opinion/100483/mellon-v-orinoco-iron-co/
44,The Josefa Segunda,1825-03-21,https://www.courtlistener.com/opinion/85464/the-josefa-segunda/
45,Segal v. Rochelle,1966-01-31,https://www.courtlistener.com/opinion/107144/segal-v-rochelle/
46,Hager v. Swayne,1893-05-01,https://www.courtlistener.com/opinion/93617/hager-v-swayne/
47,Spofford v. Kirk,1878-11-11,https://www.courtlistener.com/opinion/89818/spofford-v-kirk/
48,Z. & F. Assets Realization Corp. v. Hull,1941-01-06,https://www.courtlistener.com/opinion/103419/z-f-assets-realization-corp-v-hull/
