,names,dates,url
0,Maxwell Land-Grant Case,1887-05-27,https://www.courtlistener.com/opinion/91989/maxwell-land-grant-case/
1,Ely's Administrator v. United States,1898-05-31,https://www.courtlistener.com/opinion/94910/elys-administrator-v-united-states/
2,Russell v. Maxwell Land Grant Co.,1895-05-20,https://www.courtlistener.com/opinion/94208/russell-v-maxwell-land-grant-co/
3,Beard v. Federy,1866-01-29,https://www.courtlistener.com/opinion/87730/beard-v-federy/
4,SOULARD AND OTHERS v. United States,1830-03-13,https://www.courtlistener.com/opinion/85713/soulard-and-others-v-united-states/
5,Merryman v. Bourne,1870-03-21,https://www.courtlistener.com/opinion/88197/merryman-v-bourne/
6,Phillips v. Mound City Land and Water Assn.,1888-02-13,https://www.courtlistener.com/opinion/92157/phillips-v-mound-city-land-and-water-assn/
7,Interstate Land Co. v. Maxwell Land Grant Co.,1891-04-06,https://www.courtlistener.com/opinion/93042/interstate-land-co-v-maxwell-land-grant-co/
8,United States v. Pico,1867-05-15,https://www.courtlistener.com/opinion/87851/united-states-v-pico/
9,Botiller v. Dominguez,1889-04-01,https://www.courtlistener.com/opinion/92467/botiller-v-dominguez/
10,Summa Corp. v. California Ex Rel. State Lands Comm'n,1984-06-04,https://www.courtlistener.com/opinion/111147/summa-corp-v-california-ex-rel-state-lands-commn/
11,Tameling v. United States Freehold and Emigration Co.,1877-03-18,https://www.courtlistener.com/opinion/89423/tameling-v-united-states-freehold-and-emigration-co/
12,City of New Orleans v. Armas and Cucullu,1835-02-18,https://www.courtlistener.com/opinion/85931/city-of-new-orleans-v-armas-and-cucullu/
13,Barker v. Harvey,1901-05-13,https://www.courtlistener.com/opinion/95486/barker-v-harvey/
14,Choteau v. Eckhart,1844-03-16,https://www.courtlistener.com/opinion/86282/choteau-v-eckhart/
15,Palmer v. Low,1878-11-11,https://www.courtlistener.com/opinion/89841/palmer-v-low/
16,Cameron v. United States,1893-03-27,https://www.courtlistener.com/opinion/93561/cameron-v-united-states/
17,United States v. McLaughlin,1888-05-14,https://www.courtlistener.com/opinion/92270/united-states-v-mclaughlin/
18,Crespin v. United States,1897-11-15,https://www.courtlistener.com/opinion/94755/crespin-v-united-states/
19,Thompson v. Los Angeles Farming & Milling Co.,1901-01-07,https://www.courtlistener.com/opinion/95394/thompson-v-los-angeles-farming-milling-co/
20,Jones v. St. Louis Land & Cattle Co.,1914-02-24,https://www.courtlistener.com/opinion/98089/jones-v-st-louis-land-cattle-co/
21,United States v. Clarke,1834-03-12,https://www.courtlistener.com/opinion/85893/united-states-v-clarke/
22,United States v. Fossatt,1859-03-11,https://www.courtlistener.com/opinion/87237/united-states-v-fossatt/
23,Stoneroad v. Stoneroad,1895-05-20,https://www.courtlistener.com/opinion/94207/stoneroad-v-stoneroad/
24,Adam v. Norris,1881-05-18,https://www.courtlistener.com/opinion/90365/adam-v-norris/
25,Alviso v. United States,1869-01-11,https://www.courtlistener.com/opinion/88094/alviso-v-united-states/
26,Ainsa v. United States,1896-03-02,https://www.courtlistener.com/opinion/94377/ainsa-v-united-states/
27,More v. Steinbach,1888-04-16,https://www.courtlistener.com/opinion/92229/more-v-steinbach/
28,Hornsby v. United States,1870-11-21,https://www.courtlistener.com/opinion/88254/hornsby-v-united-states/
29,Carr v. Quigley,1893-05-15,https://www.courtlistener.com/opinion/93662/carr-v-quigley/
30,California Powder Works v. Davis,1894-01-22,https://www.courtlistener.com/opinion/93780/california-powder-works-v-davis/
31,Lane v. Watts,1914-11-02,https://www.courtlistener.com/opinion/98266/lane-v-watts/
32,Astiazaran v. Santa Rita Land & Mining Co.,1893-03-06,https://www.courtlistener.com/opinion/93537/astiazaran-v-santa-rita-land-mining-co/
33,Dominguez De Guyer v. Banning,1897-05-24,https://www.courtlistener.com/opinion/94742/dominguez-de-guyer-v-banning/
34,Chavez v. United States,1899-12-22,https://www.courtlistener.com/opinion/1087730/chavez-v-united-states/
35,OREGON & C. RR v. UNITED STATES. No. 3,1903-05-04,https://www.courtlistener.com/opinion/95893/oregon-c-rr-v-united-states-no-3/
36,United States v. Coronado Beach Co.,1921-03-28,https://www.courtlistener.com/opinion/99763/united-states-v-coronado-beach-co/
37,United States v. Percheman,1833-02-14,https://www.courtlistener.com/opinion/85813/united-states-v-percheman/
38,United States v. Armijo,1867-01-28,https://www.courtlistener.com/opinion/87843/united-states-v-armijo/
39,Hooker v. Los Angeles,1903-02-23,https://www.courtlistener.com/opinion/95784/hooker-v-los-angeles/
40,Mitchell v. Furman,1901-03-11,https://www.courtlistener.com/opinion/95425/mitchell-v-furman/
41,Vendo Co. v. Lektro-Vend Corp.,1978-01-23,https://www.courtlistener.com/opinion/109770/vendo-co-v-lektro-vend-corp/
42,United States v. Wiggins,1840-02-21,https://www.courtlistener.com/opinion/86147/united-states-v-wiggins/
43,Hayes v. United States,1898-05-23,https://www.courtlistener.com/opinion/94889/hayes-v-united-states/
44,Los Angeles Farming & Milling Co. v. Los Angeles,1910-04-04,https://www.courtlistener.com/opinion/97232/los-angeles-farming-milling-co-v-los-angeles/
45,GLENN v. United States,1852-04-13,https://www.courtlistener.com/opinion/86740/glenn-v-united-states/
46,Gleason v. White,1905-05-29,https://www.courtlistener.com/opinion/96325/gleason-v-white/
47,Fremont v. United States,1855-03-10,https://www.courtlistener.com/opinion/86952/fremont-v-united-states/
48,De La Croix v. Chamberlain,1827-03-14,https://www.courtlistener.com/opinion/85555/de-la-croix-v-chamberlain/
49,United States v. Workman,1864-04-18,https://www.courtlistener.com/opinion/87619/united-states-v-workman/
50,Miller v. Dale,1876-05-18,https://www.courtlistener.com/opinion/89299/miller-v-dale/
51,Chrystal Springs Land & Water Co. v. Los Angeles,1900-04-09,https://www.courtlistener.com/opinion/95226/chrystal-springs-land-water-co-v-los-angeles/
52,United States v. Camou,1902-03-17,https://www.courtlistener.com/opinion/95613/united-states-v-camou/
53,Iowa v. Rood,1902-11-17,https://www.courtlistener.com/opinion/95711/iowa-v-rood/
54,US v. Don Fernando De La Maza Arredondo & Others,1832-03-17,https://www.courtlistener.com/opinion/85806/us-v-don-fernando-de-la-maza-arredondo-others/
55,Richardson v. Ainsa,1910-11-14,https://www.courtlistener.com/opinion/97296/richardson-v-ainsa/
56,Ainsa v. New Mexico & Arizona R. Co.,1899-10-30,https://www.courtlistener.com/opinion/95107/ainsa-v-new-mexico-arizona-r-co/
57,Henshaw v. Bissell,1874-01-18,https://www.courtlistener.com/opinion/88808/henshaw-v-bissell/
