,names,dates,url
0,St. Louis & San Francisco R. Co. v. McBride,1891-05-25,https://www.courtlistener.com/opinion/93135/st-louis-san-francisco-r-co-v-mcbride/
1,Stark v. Starr,1877-05-18,https://www.courtlistener.com/opinion/89496/stark-v-starr/
2,The Daniel Ball,1871-01-23,https://www.courtlistener.com/opinion/88291/the-daniel-ball/
3,Bronson v. Kinzie,1843-02-23,https://www.courtlistener.com/opinion/86262/bronson-v-kinzie/
4,"Atlanta, B. & CR Co. v. United States",1935-11-11,https://www.courtlistener.com/opinion/102487/atlanta-b-cr-co-v-united-states/
5,Defense Corp. v. Lawrence Co.,1949-05-31,https://www.courtlistener.com/opinion/104656/defense-corp-v-lawrence-co/
6,Doe v. Watson,1850-01-01,https://www.courtlistener.com/opinion/86527/doe-v-watson/
7,NLRB v. Allis-Chalmers Mfg. Co.,1967-06-12,https://www.courtlistener.com/opinion/107485/nlrb-v-allis-chalmers-mfg-co/
8,Winchester & Partridge Mfg. Co. v. Creary,1885-12-21,https://www.courtlistener.com/opinion/91515/winchester-partridge-mfg-co-v-creary/
9,Reetz v. Bozanich,1970-02-25,https://www.courtlistener.com/opinion/108078/reetz-v-bozanich/
10,Spevack v. Klein,1967-01-23,https://www.courtlistener.com/opinion/107337/spevack-v-klein/
11,United States v. Denver & Rio Grande R. Co.,1903-11-09,https://www.courtlistener.com/opinion/95927/united-states-v-denver-rio-grande-r-co/
12,South Covington & Cincinnati Street R. Co. v. Newport,1922-05-15,https://www.courtlistener.com/opinion/99991/south-covington-cincinnati-street-r-co-v-newport/
13,Giglio v. United States,1972-02-24,https://www.courtlistener.com/opinion/108471/giglio-v-united-states/
14,Jaffke v. Dunham,1957-01-14,https://www.courtlistener.com/opinion/105443/jaffke-v-dunham/
15,King v. Riddle,1812-03-18,https://www.courtlistener.com/opinion/84984/king-v-riddle/
16,Muller v. Norton,1889-12-09,https://www.courtlistener.com/opinion/92624/muller-v-norton/
17,Venice v. Murdock,1876-03-27,https://www.courtlistener.com/opinion/89302/venice-v-murdock/
18,Norton v. Switzer,1876-12-18,https://www.courtlistener.com/opinion/89388/norton-v-switzer/
19,"CSX Transportation, Inc. v. Alabama Dept. of Revenue",2011-02-22,https://www.courtlistener.com/opinion/205202/csx-transportation-inc-v-alabama-dept-of-revenue/
20,"Samuel T. Pulliam and Others v. Edmund Christian, Assignee in Bankruptcy of William Allen",1848-03-18,https://www.courtlistener.com/opinion/86451/samuel-t-pulliam-and-others-v-edmund-christian-assignee-in-bankruptcy-of/
21,Home Telephone Co. v. City of Los Angeles,1908-11-30,https://www.courtlistener.com/opinion/96899/home-telephone-co-v-city-of-los-angeles/
22,Vermilye & Co. v. Adams Express Co.,1875-02-22,https://www.courtlistener.com/opinion/88994/vermilye-co-v-adams-express-co/
23,St. Mary's Franco-American Petroleum Co. v. West Virginia,1906-12-03,https://www.courtlistener.com/opinion/96516/st-marys-franco-american-petroleum-co-v-west-virginia/
24,The Cheshire,1866-03-18,https://www.courtlistener.com/opinion/87700/the-cheshire/
25,Gay's Gold,1872-03-18,https://www.courtlistener.com/opinion/88469/gays-gold/
26,Bradley v. Fisher,1872-04-18,https://www.courtlistener.com/opinion/88468/bradley-v-fisher/
27,Gnerich v. Rutter,1924-06-02,https://www.courtlistener.com/opinion/100454/gnerich-v-rutter/
28,"De Zon v. American President Lines, Ltd.",1943-05-03,https://www.courtlistener.com/opinion/103811/de-zon-v-american-president-lines-ltd/
29,United States v. Butt,1920-11-08,https://www.courtlistener.com/opinion/99635/united-states-v-butt/
30,Rose v. Locke,1975-11-17,https://www.courtlistener.com/opinion/109329/rose-v-locke/
31,"Wiggins v. Smith, Warden",2003-06-26,https://www.courtlistener.com/opinion/130159/wiggins-v-smith-warden/
32,Walling v. Youngerman-Reynolds Hardwood Co.,1945-06-04,https://www.courtlistener.com/opinion/104153/walling-v-youngerman-reynolds-hardwood-co/
33,United States v. Robertson,1995-05-01,https://www.courtlistener.com/opinion/117929/united-states-v-robertson/
34,Ma. In. Co. of Alexandria v. J. and Jh Tucker,1806-03-18,https://www.courtlistener.com/opinion/84824/ma-in-co-of-alexandria-v-j-and-jh-tucker/
35,Arceneaux v. Louisiana,1964-03-09,https://www.courtlistener.com/opinion/106765/arceneaux-v-louisiana/
36,Iglehart v. Iglehart,1907-02-25,https://www.courtlistener.com/opinion/96599/iglehart-v-iglehart/
37,Wm. J. Moxley Corp. v. Hertz,1910-02-21,https://www.courtlistener.com/opinion/97178/wm-j-moxley-corp-v-hertz/
38,Tower v. Glover,1984-06-25,https://www.courtlistener.com/opinion/111224/tower-v-glover/
39,Parker v. County of Los Angeles,1949-12-05,https://www.courtlistener.com/opinion/104733/parker-v-county-of-los-angeles/
40,Rock v. Arkansas,1987-06-22,https://www.courtlistener.com/opinion/111933/rock-v-arkansas/
41,Appleby v. City of New York,1926-06-01,https://www.courtlistener.com/opinion/100893/appleby-v-city-of-new-york/
42,California v. Holladay,1895-11-11,https://www.courtlistener.com/opinion/94266/california-v-holladay/
43,Dole v. Steelworkers,1990-02-21,https://www.courtlistener.com/opinion/112374/dole-v-steelworkers/
44,United States v. Crusell,1871-11-18,https://www.courtlistener.com/opinion/88378/united-states-v-crusell/
45,Crowley v. Christensen,1890-11-10,https://www.courtlistener.com/opinion/92860/crowley-v-christensen/
46,Morley Sewing MacHine Co. v. Lancaster,1889-02-04,https://www.courtlistener.com/opinion/92410/morley-sewing-machine-co-v-lancaster/
47,Motorlease Corp. v. United States,1966-03-21,https://www.courtlistener.com/opinion/2620756/motorlease-corp-v-united-states/
48,Cook v. Cook,1952-01-26,https://www.courtlistener.com/opinion/104938/cook-v-cook/
49,Henderson v. United States,1950-06-05,https://www.courtlistener.com/opinion/104815/henderson-v-united-states/
50,Northern Ins. Co. of NY v. Chatham County,2006-04-25,https://www.courtlistener.com/opinion/145665/northern-ins-co-of-ny-v-chatham-county/
51,Halsted v. Buster,1886-12-13,https://www.courtlistener.com/opinion/91760/halsted-v-buster/
52,Johnson v. United States,2015-06-26,https://www.courtlistener.com/opinion/2812210/johnson-v-united-states/
53,FTC v. Raladam Co.,1942-04-27,https://www.courtlistener.com/opinion/103666/ftc-v-raladam-co/
54,Lewis v. Herrera,1908-02-24,https://www.courtlistener.com/opinion/96775/lewis-v-herrera/
55,The Barnstable,1901-05-13,https://www.courtlistener.com/opinion/95484/the-barnstable/
56,The Paquete Habana,1899-11-06,https://www.courtlistener.com/opinion/95150/the-paquete-habana/
57,Robertson v. Salomon,1892-04-18,https://www.courtlistener.com/opinion/93347/robertson-v-salomon/
58,Kelly v. Crawford,1867-02-26,https://www.courtlistener.com/opinion/87872/kelly-v-crawford/
59,American Express Co. v. Italian Colors Restaurant,2013-06-20,https://www.courtlistener.com/opinion/903973/american-express-co-v-italian-colors-restaurant/
60,Deal v. United States,1927-05-16,https://www.courtlistener.com/opinion/101086/deal-v-united-states/
61,Los Angeles Brush Mfg. Corp. v. James,1927-01-03,https://www.courtlistener.com/opinion/100970/los-angeles-brush-mfg-corp-v-james/
