CLid,year,indegree,pagerank
1087619,1893,2,4.6341440321e-05
1087620,1858,1,4.45694331122e-05
1087658,1915,0,3.00846683744e-05
1087659,1837,4,9.13574171097e-05
1087660,1904,9,6.33839411009e-05
1087661,1904,7,7.78938520935e-05
1087662,1904,1,3.5050099077e-05
1087690,1895,1,0.000200564455829
1087704,1899,4,4.80867836663e-05
1087705,1899,6,5.52083903294e-05
1087706,1899,0,3.00846683744e-05
1087707,1899,3,3.67170489266e-05
1087730,1899,1,3.3737806677e-05
1087731,1880,4,9.39354981288e-05
1087732,1880,7,0.000105282269494
1087733,1880,3,8.12242311029e-05
1087734,1880,6,5.62549422175e-05
1087736,1829,0,3.00846683744e-05
1087738,1871,14,0.0002164475928
1087739,1877,2,5.36328602546e-05
1087740,1877,4,0.000210837090644
1087741,1897,2,8.18679221203e-05
1087742,1897,2,4.69774321263e-05
1087744,1897,3,4.1269921466e-05
1087745,1897,1,4.19786070341e-05
1087746,1897,1,4.45188837882e-05
1087762,1906,2,3.91089347425e-05
1087763,1919,0,3.00846683744e-05
1087764,1844,1,0.000200564455829
1087767,1898,16,9.60752434895e-05
1087768,1898,46,0.000261588895094
1087769,1898,1,3.43466630608e-05
1087770,1869,1,0.000362732484423
1087772,1920,0,3.00846683744e-05
1087773,1888,2,3.65268448131e-05
1087836,1882,3,6.50082816891e-05
1087837,1883,1,4.17858255103e-05
1087838,1883,0,3.00846683744e-05
1087839,1883,12,0.000153011329516
1087840,1892,6,7.45788074288e-05
1087841,1907,1,3.32657393121e-05
1087842,1907,4,4.40137317118e-05
1087843,1894,1,3.32811643892e-05
1087844,1894,0,3.00846683744e-05
1087845,1894,0,3.00846683744e-05
1087846,1894,1,3.23302838893e-05
1087865,1907,0,3.00846683744e-05
1087866,1894,1,3.49478492775e-05
1087867,1894,4,5.06013792213e-05
1087868,1903,1,5.25108639825e-05
1087871,1918,0,3.00846683744e-05
1087873,1918,1,3.42427119709e-05
1087874,1918,0,3.00846683744e-05
1087875,1918,0,3.00846683744e-05
1087876,1918,0,3.00846683744e-05
1087877,1918,0,3.00846683744e-05
1087911,1909,0,3.00846683744e-05
1087912,1909,0,3.00846683744e-05
1087913,1917,0,3.00846683744e-05
1087914,1916,0,3.00846683744e-05
1087915,1917,0,3.00846683744e-05
1087916,1916,5,5.04470542628e-05
1087970,1890,1,0.000200564455829
1087973,1911,5,5.18480881994e-05
1087974,1911,0,3.00846683744e-05
1087976,1820,0,3.00846683744e-05
1087985,1914,0,3.00846683744e-05
1087986,1913,2,3.44302315841e-05
1088050,1903,2,4.50016497767e-05
1088052,1903,0,3.00846683744e-05
1093774,1890,1,0.000200564455829
1094496,1914,1,3.62465884029e-05
1094516,1914,2,3.90348572158e-05
1100482,1896,0,3.00846683744e-05
1100531,1897,0,3.00846683744e-05
1100582,1896,4,0.000102443045963
1100676,1896,2,4.22289091349e-05
1100681,1897,0,3.00846683744e-05
1100694,1896,1,7.36229629085e-05
1100709,1896,1,3.82027534913e-05
1100718,1896,1,5.23211623903e-05
1100755,1896,4,5.56685462858e-05
1100802,1897,1,4.05624140226e-05
1100810,1896,1,3.3259750523e-05
1100812,1896,3,4.18969146432e-05
1101065,1818,0,3.00846683744e-05
1101108,1818,0,3.00846683744e-05
1101120,1818,1,0.000200564455829
1101123,1818,1,8.71336774835e-05
1101126,1818,0,3.00846683744e-05
1101162,1818,1,6.71164813048e-05
1101164,1818,0,3.00846683744e-05
1101268,1919,1,3.09055983301e-05
1115043,1915,2,9.68905781823e-05
1115307,1915,0,3.00846683744e-05
1115420,1915,0,3.00846683744e-05
1119427,1810,1,0.000200564455829
1119486,1810,1,0.000200564455829
1143192,1810,1,0.000154488837598
1146313,1893,0,3.00846683744e-05
1146799,1893,2,4.9606488552e-05
1158864,1856,0,3.00846683744e-05
1203184,1881,1,3.31757261969e-05
1205319,1881,2,5.3585198052e-05
1206937,1895,6,0.000100220086387
1208060,1902,1,3.62465884029e-05
1208088,1902,1,5.56566364927e-05
1211305,1889,1,0.000200564455829
1213431,1890,1,8.71336774835e-05
1213453,1890,1,3.82027534913e-05
1215783,1890,1,0.000200564455829
1215808,1890,4,6.05360957508e-05
1215914,1890,1,3.72064382103e-05
1216059,1891,3,5.72753227313e-05
1232426,1901,1,6.5358049762e-05
1241702,1901,2,5.9461643237e-05
1242226,1901,4,0.00011550397393
1246952,1879,3,0.000620561787111
1270516,1887,1,3.73960542836e-05
1279722,1906,1,3.23080565083e-05
1279939,1906,5,5.39884631596e-05
1281030,1893,0,3.00846683744e-05
1286196,1910,1,0.000200564455829
1286951,1910,0,3.00846683744e-05
1286993,1910,1,0.000200564455828
1288178,1900,1,5.92223132709e-05
1289184,1904,1,3.88146242383e-05
1289431,1904,0,3.00846683744e-05
1292673,1911,11,7.57317210444e-05
1293085,1911,3,5.1600605123e-05
1299599,1792,0,3.00846683744e-05
1299604,1796,0,3.00846683744e-05
1299616,1793,0,3.00846683744e-05
1299622,1796,0,3.00846683744e-05
1299628,1792,0,3.00846683744e-05
1299643,1792,0,3.00846683744e-05
1300133,1796,0,3.00846683744e-05
1300139,1798,0,3.00846683744e-05
1300161,1793,1,0.000200564455829
1300165,1793,0,3.00846683744e-05
1303430,1793,1,0.000200564455829
1303451,1795,0,3.00846683744e-05
1303460,1794,1,0.000200564455829
1303466,1795,0,3.00846683744e-05
1303472,1791,0,3.00846683744e-05
1303477,1795,0,3.00846683744e-05
1303496,1792,1,0.000200564455829
1303501,1793,0,3.00846683744e-05
1303508,1790,0,3.00846683744e-05
1303513,1791,0,3.00846683744e-05
1303519,1785,0,3.00846683744e-05
1303525,1795,0,3.00846683744e-05
1303532,1795,0,3.00846683744e-05
1303537,1793,0,3.00846683744e-05
1303592,1792,0,3.00846683744e-05
1303599,1795,0,3.00846683744e-05
1303605,1796,0,3.00846683744e-05
1303625,1797,0,3.00846683744e-05
1303682,1791,0,3.00846683744e-05
1303689,1795,0,3.00846683744e-05
1303693,1797,0,3.00846683744e-05
1303706,1790,0,3.00846683744e-05
1303711,1782,0,3.00846683744e-05
1303716,1793,0,3.00846683744e-05
1303722,1793,0,3.00846683744e-05
1303728,1790,0,3.00846683744e-05
1304342,1782,0,3.00846683744e-05
1304346,1792,0,3.00846683744e-05
1304349,1792,1,0.000200564455828
1306761,1793,1,0.000200564455828
1318977,1847,2,8.26507936732e-05
1319968,1898,1,5.56566364927e-05
1320090,1898,1,3.5050099077e-05
1320738,1862,0,3.00846683744e-05
1322284,1912,1,3.82027534913e-05
1327335,1836,0,3.00846683744e-05
1327338,1836,0,3.00846683744e-05
1370564,1850,7,7.74537938111e-05
1379538,1872,3,6.29927537946e-05
1383887,1846,1,0.000200564455829
1390946,1814,1,6.71164813049e-05
1394575,1814,0,3.00846683744e-05
1394601,1814,0,3.00846683744e-05
1394610,1814,1,0.000200564455829
1394820,1877,2,5.9503135529e-05
1395207,1887,2,0.000213717179435
1395425,1887,0,3.00846683744e-05
1434110,1865,5,5.74161519244e-05
1434315,1890,5,4.70664718243e-05
1434357,1890,1,3.83072307121e-05
1435307,1909,1,3.37047685147e-05
1435431,1910,0,3.00846683744e-05
1435508,1910,0,3.00846683744e-05
1435689,1909,1,4.28706524336e-05
1436323,1903,1,4.06592514495e-05
1436643,1903,11,6.98248310039e-05
1443328,1887,2,4.32854089112e-05
1443494,1887,1,4.12329452174e-05
1446230,1897,1,3.62465884029e-05
1446332,1897,6,5.76351582073e-05
1446374,1897,1,0.000200564455829
1446533,1897,6,4.8932496155e-05
1446580,1897,1,0.00051975435791
1446893,1897,2,3.77857052939e-05
1447601,1906,4,4.44053989911e-05
1447610,1906,2,4.27341348174e-05
1447613,1906,1,4.19786070341e-05
1447641,1906,4,5.48242037294e-05
1451107,1900,0,3.00846683744e-05
1468823,1882,1,0.000200564455829
1475106,1882,0,3.00846683744e-05
1475741,1882,3,6.89678855326e-05
1487387,1876,1,6.71164813049e-05
1489884,1876,0,3.00846683744e-05
1498429,1883,6,6.94502353049e-05
1508752,1920,0,3.00846683744e-05
1508871,1920,1,3.28794189884e-05
1508927,1920,0,3.00846683744e-05
1509274,1920,0,3.00846683744e-05
1521208,1914,1,6.71164813048e-05
1521291,1914,0,3.00846683744e-05
1521478,1914,1,4.38942579788e-05
1522352,1905,1,3.5050099077e-05
1525367,1917,0,3.00846683744e-05
1525533,1917,1,4.45188837882e-05
1525749,1917,0,3.00846683744e-05
1528394,1867,18,0.000762174355662
1577306,1867,1,3.23101337568e-05
1611707,1832,1,0.000200564455829
1614072,1832,1,0.000200564455828
1615134,1832,1,0.000200564455829
1619945,1832,0,3.00846683744e-05
1632029,1905,13,0.000240992529507
1632120,1905,5,8.1354134936e-05
1639543,1904,1,0.000200564455829
1639693,1904,3,5.52969874355e-05
1641560,1906,1,4.14405800636e-05
1642680,1906,2,3.30223126103e-05
1655414,1816,2,6.20496285223e-05
1688164,1854,1,3.2455587332e-05
1691871,1824,0,3.00846683744e-05
1692729,1902,1,4.19786070341e-05
1694361,1896,2,0.000247365173919
1694451,1896,1,5.23211623903e-05
1694652,1896,1,3.37161631006e-05
1694681,1896,1,3.36611674119e-05
1694809,1896,1,3.82027534913e-05
1694995,1914,5,4.63540198503e-05
1695095,1914,0,3.00846683744e-05
1695106,1914,3,3.97488797022e-05
1695921,1884,1,0.000200564455829
1744840,1884,1,3.73960542836e-05
1744847,1884,0,3.00846683744e-05
1744922,1884,10,0.000109565919113
1745828,1897,1,4.19786070341e-05
1746687,1897,8,0.000109261426854
1752243,1899,1,3.79402446759e-05
1752435,1898,1,3.6477660404e-05
1753220,1899,1,4.31626221476e-05
1753571,1899,1,6.04440825785e-05
1765367,1851,1,0.000200564455829
1765468,1851,1,0.000200564455829
1783525,1851,1,0.000200564455828
1793945,1883,2,8.22225694667e-05
1794340,1883,1,3.20029921361e-05
1852339,1883,1,4.4028180908e-05
1852696,1883,2,0.000109102508305
1853063,1871,6,0.000117467557093
1888440,1913,1,5.23211623903e-05
1933842,1911,13,9.4167901638e-05
1957201,1911,1,3.99010543609e-05
1959986,1884,1,6.71164813049e-05
1960524,1884,3,0.000194457867335
1960785,1884,2,6.86050860359e-05
1972008,1908,1,3.14935922377e-05
1997012,1912,7,6.12791121615e-05
1997113,1912,3,4.54237845728e-05
1997430,1912,1,3.07991792483e-05
1997522,1912,1,3.28576804053e-05
2008405,1920,0,3.00846683744e-05
2009288,1892,4,4.84908652068e-05
2009395,1893,9,8.82061687259e-05
2009825,1893,1,3.51002038435e-05
2010319,1893,1,0.000200564455829
2011405,1845,1,0.000243952103921
2012204,1845,3,0.000251608747702
2012233,1845,1,0.000200564455829
2095284,1796,0,3.00846683744e-05
2096950,1796,0,3.00846683744e-05
2098227,1796,0,3.00846683744e-05
2158753,1798,0,3.00846683744e-05
2160646,1794,0,3.00846683744e-05
2213364,1799,0,3.00846683744e-05
2215103,1796,0,3.00846683744e-05
2216108,1795,0,3.00846683744e-05
2217721,1798,0,3.00846683744e-05
2218550,1796,0,3.00846683744e-05
2219105,1796,0,3.00846683744e-05
2219671,1798,0,3.00846683744e-05
2220154,1796,0,3.00846683744e-05
2220732,1796,0,3.00846683744e-05
2223136,1799,0,3.00846683744e-05
2224213,1796,1,3.32811643892e-05
2224796,1798,0,3.00846683744e-05
2225264,1799,0,3.00846683744e-05
2225895,1797,0,3.00846683744e-05
2228460,1798,0,3.00846683744e-05
2229179,1795,0,3.00846683744e-05
2229888,1797,0,3.00846683744e-05
2230740,1795,0,3.00846683744e-05
2232416,1799,0,3.00846683744e-05
2273280,1796,0,3.00846683744e-05
2346358,1797,0,3.00846683744e-05
2347065,1796,0,3.00846683744e-05
2351149,1796,0,3.00846683744e-05
2351246,1883,0,3.00846683744e-05
2351778,1884,1,4.38942579787e-05
2351808,1884,3,6.70072022706e-05
2359388,1876,11,9.89866439683e-05
2381329,1888,2,4.5020874654e-05
2381512,1888,1,0.000200564455829
2381610,1786,0,3.00846683744e-05
2381613,1789,0,3.00846683744e-05
2381617,1788,0,3.00846683744e-05
2381620,1784,0,3.00846683744e-05
2381633,1782,0,3.00846683744e-05
2381641,1787,0,3.00846683744e-05
2381644,1788,0,3.00846683744e-05
2381647,1768,1,0.000200564455829
2381650,1788,0,3.00846683744e-05
2381653,1788,0,3.00846683744e-05
2381656,1788,0,3.00846683744e-05
2381659,1789,0,3.00846683744e-05
2381663,1789,0,3.00846683744e-05
2381666,1785,0,3.00846683744e-05
2381670,1788,0,3.00846683744e-05
2381683,1788,0,3.00846683744e-05
2381708,1786,0,3.00846683744e-05
2381711,1787,0,3.00846683744e-05
2381714,1782,0,3.00846683744e-05
2381715,1788,0,3.00846683744e-05
2381718,1782,0,3.00846683744e-05
2381723,1785,0,3.00846683744e-05
2381728,1768,1,0.000200564455828
2381730,1785,0,3.00846683744e-05
2381736,1789,0,3.00846683744e-05
2381741,1788,0,3.00846683744e-05
2381743,1784,0,3.00846683744e-05
2381750,1788,0,3.00846683744e-05
2381753,1773,0,3.00846683744e-05
2381756,1787,0,3.00846683744e-05
2381757,1785,0,3.00846683744e-05
2381760,1788,0,3.00846683744e-05
2381762,1781,0,3.00846683744e-05
2381764,1784,0,3.00846683744e-05
2381770,1789,0,3.00846683744e-05
2381772,1789,0,3.00846683744e-05
2381775,1788,0,3.00846683744e-05
2381777,1785,0,3.00846683744e-05
2381780,1788,0,3.00846683744e-05
2381785,1776,0,3.00846683744e-05
2381788,1764,0,3.00846683744e-05
2381791,1788,0,3.00846683744e-05
2381794,1780,0,3.00846683744e-05
2381795,1786,0,3.00846683744e-05
2381800,1788,0,3.00846683744e-05
2381802,1788,0,3.00846683744e-05
2381805,1785,0,3.00846683744e-05
2381807,1778,0,3.00846683744e-05
2381810,1789,0,3.00846683744e-05
2381816,1785,0,3.00846683744e-05
2381817,1778,0,3.00846683744e-05
2381820,1788,0,3.00846683744e-05
2388869,1900,1,3.36611674119e-05
2389766,1900,1,3.72816712914e-05
2390042,1900,3,6.77364980424e-05
2392165,1908,0,3.00846683744e-05
2392217,1908,1,3.29259981653e-05
2392353,1908,13,0.00012675158585
2402452,1893,4,4.20245320863e-05
2402836,1893,1,3.23080565083e-05
2409992,1886,7,0.000151766031772
2419163,1808,1,0.000200564455829
2421140,1903,1,3.51990619981e-05
2421163,1903,0,3.00846683744e-05
2421178,1903,4,6.32802078176e-05
2421240,1903,3,3.86820688653e-05
2421297,1903,0,3.00846683744e-05
2421309,1885,2,4.44937823617e-05
2421380,1885,7,0.000113877398922
2421404,1885,25,0.00059652387627
2425305,1885,4,4.88275177238e-05
2425321,1885,0,3.00846683744e-05
2425811,1885,23,0.000254983067771
2425813,1885,2,4.34566767029e-05
2429567,1806,1,0.000200564455829
2429586,1806,1,0.000200564455829
