,year,indegree,pagerank
2232416,1799,0,0.00128526444316
2273280,1796,0,0.00128526444316
2346358,1797,0,0.00128526444316
2347065,1796,0,0.00128526444316
2351149,1796,0,0.00128526444316
2381610,1786,0,0.00128526444316
2381613,1789,0,0.00128526444316
2381617,1788,0,0.00128526444316
2381620,1784,0,0.00128526444316
2381633,1782,0,0.00128526444316
2381641,1787,0,0.00128526444316
2381644,1788,0,0.00128526444316
2381647,1768,1,0.00856842962104
2381650,1788,0,0.00128526444316
2381653,1788,0,0.00128526444316
2381656,1788,0,0.00128526444316
2381659,1789,0,0.00128526444316
2381663,1789,0,0.00128526444316
2381666,1785,0,0.00128526444316
2381670,1788,0,0.00128526444316
2381683,1788,0,0.00128526444316
2381708,1786,0,0.00128526444316
2381711,1787,0,0.00128526444316
2381714,1782,0,0.00128526444316
2381715,1788,0,0.00128526444316
2381718,1782,0,0.00128526444316
2381723,1785,0,0.00128526444316
2381728,1768,1,0.00856842962103
2381730,1785,0,0.00128526444316
2381736,1789,0,0.00128526444316
2381741,1788,0,0.00128526444316
2381743,1784,0,0.00128526444316
2381750,1788,0,0.00128526444316
2381753,1773,0,0.00128526444316
2381756,1787,0,0.00128526444316
2381757,1785,0,0.00128526444316
2381760,1788,0,0.00128526444316
2381762,1781,0,0.00128526444316
2381764,1784,0,0.00128526444316
2381770,1789,0,0.00128526444316
2381772,1789,0,0.00128526444316
2381775,1788,0,0.00128526444316
2381777,1785,0,0.00128526444316
2381780,1788,0,0.00128526444316
2381785,1776,0,0.00128526444316
2381788,1764,0,0.00128526444316
2381791,1788,0,0.00128526444316
2381794,1780,0,0.00128526444316
2381795,1786,0,0.00128526444316
2381800,1788,0,0.00128526444316
2381802,1788,0,0.00128526444316
2381805,1785,0,0.00128526444316
2381807,1778,0,0.00128526444316
2381810,1789,0,0.00128526444316
2381816,1785,0,0.00128526444316
2381817,1778,0,0.00128526444316
2381820,1788,0,0.00128526444316
2419163,1808,1,0.00856842962104
2429567,1806,1,0.00856842962104
2429586,1806,1,0.00856842962104
2432524,1806,1,0.00856842962103
2620768,1803,0,0.00128526444316
2620769,1803,0,0.00128526444316
2620770,1803,1,0.00237773921985
2620814,1804,1,0.00856842962104
2620815,1805,1,0.00856842962104
2620816,1805,1,0.00856842962103
2620817,1804,1,0.00856842962103
2620818,1791,0,0.00128526444316
2620819,1805,0,0.00128526444316
2620820,1805,0,0.00128526444316
2620821,1803,0,0.00128526444316
2620822,1802,0,0.00128526444316
2620823,1802,0,0.00128526444316
2620824,1800,0,0.00128526444316
2620825,1800,0,0.00128526444316
2620826,1794,0,0.00128526444316
2620828,1800,0,0.00128526444316
2620829,1800,0,0.00128526444316
2620830,1801,0,0.00128526444316
2620831,1797,0,0.00128526444316
2620833,1792,0,0.00128526444316
2620834,1800,0,0.00128526444316
2620835,1793,0,0.00128526444316
2620836,1803,0,0.00128526444316
2620837,1806,0,0.00128526444316
2620838,1806,0,0.00128526444316
2620839,1806,0,0.00128526444316
2620840,1793,0,0.00128526444316
2620841,1806,0,0.00128526444316
2620842,1793,1,0.00856842962103
2620843,1800,0,0.00128526444316
2620844,1795,0,0.00128526444316
2620845,1800,0,0.00128526444316
2620846,1806,0,0.00128526444316
2620847,1800,0,0.00128526444316
2620848,1799,0,0.00128526444316
2620849,1803,0,0.00128526444316
2620850,1802,0,0.00128526444316
2620851,1801,1,0.00856842962104
2620852,1800,0,0.00128526444316
2620853,1806,0,0.00128526444316
2620854,1800,0,0.00128526444316
2620856,1803,0,0.00128526444316
2620857,1796,0,0.00128526444316
2620858,1803,0,0.00128526444316
2620859,1792,0,0.00128526444316
2620860,1806,0,0.00128526444316
2620861,1794,1,0.00856842962104
2620862,1802,0,0.00128526444316
2620863,1800,0,0.00128526444316
2620864,1796,0,0.00128526444316
2620865,1802,0,0.00128526444316
2620866,1804,0,0.00128526444316
2620867,1806,0,0.00128526444316
2620868,1800,0,0.00128526444316
2620869,1791,0,0.00128526444316
2620870,1803,0,0.00128526444316
2620871,1806,0,0.00128526444316
2620972,1809,1,0.00856842962104
2620973,1809,1,0.00856842962104
2620974,1809,1,0.00856842962103
2620975,1809,1,0.00856842962104
810012,1760,0,0.00128526444316
84581,1754,0,0.00128526444316
84582,1759,0,0.00128526444316
84583,1760,0,0.00128526444316
84585,1763,0,0.00128526444316
84586,1764,1,0.00237773921985
84587,1764,0,0.00128526444316
84589,1768,0,0.00128526444316
84590,1773,0,0.00128526444316
84591,1773,0,0.00128526444316
84593,1778,0,0.00128526444316
84595,1780,1,0.00237773921985
84596,1780,0,0.00128526444316
84597,1781,0,0.00128526444316
84598,1782,1,0.00237773921985
84599,1783,0,0.00128526444316
84600,1783,0,0.00128526444316
84601,1781,0,0.00128526444316
84602,1784,0,0.00128526444316
84604,1784,0,0.00128526444316
84605,1784,0,0.00128526444316
84606,1785,0,0.00128526444316
84607,1785,0,0.00128526444316
84608,1785,0,0.00128526444316
84609,1785,0,0.00128526444316
84610,1786,0,0.00128526444316
84611,1786,0,0.00128526444316
84612,1786,0,0.00128526444316
84613,1786,0,0.00128526444316
84614,1787,0,0.00128526444316
84615,1787,0,0.00128526444316
84618,1788,0,0.00128526444316
84619,1788,0,0.00128526444316
84620,1788,1,0.00237773921985
84621,1788,0,0.00128526444316
84623,1788,0,0.00128526444316
84624,1788,0,0.00128526444316
84625,1789,0,0.00128526444316
84626,1789,0,0.00128526444316
84627,1789,0,0.00128526444316
84628,1789,0,0.00128526444316
84629,1789,0,0.00128526444316
84630,1781,0,0.00128526444316
84631,1781,0,0.00128526444316
84632,1782,0,0.00128526444316
84633,1788,0,0.00128526444316
84635,1790,0,0.00128526444316
84636,1790,0,0.00128526444316
84637,1790,0,0.00128526444316
84638,1790,0,0.00128526444316
84639,1790,0,0.00128526444316
84640,1790,0,0.00128526444316
84641,1790,0,0.00128526444316
84643,1766,0,0.00128526444316
84644,1781,0,0.00128526444316
84645,1781,0,0.00128526444316
84646,1785,0,0.00128526444316
84647,1786,0,0.00128526444316
84648,1787,0,0.00128526444316
84649,1788,0,0.00128526444316
84650,1789,0,0.00128526444316
84651,1790,0,0.00128526444316
84652,1791,0,0.00128526444316
84654,1792,0,0.00128526444316
84655,1792,0,0.00128526444316
84656,1792,0,0.00128526444316
84657,1792,0,0.00128526444316
84658,1793,0,0.00128526444316
84659,1793,0,0.00128526444316
84660,1794,0,0.00128526444316
84661,1795,0,0.00128526444316
84662,1795,0,0.00128526444316
84663,1795,0,0.00128526444316
84664,1796,0,0.00128526444316
84665,1796,0,0.00128526444316
84666,1796,0,0.00128526444316
84667,1797,0,0.00128526444316
84668,1797,0,0.00128526444316
84669,1792,0,0.00128526444316
84670,1791,0,0.00128526444316
84671,1794,1,0.00856842962103
84672,1796,0,0.00128526444316
84673,1796,0,0.00128526444316
84674,1797,0,0.00128526444316
84675,1797,0,0.00128526444316
84676,1798,0,0.00128526444316
84677,1790,0,0.00128526444316
84678,1791,0,0.00128526444316
84679,1792,0,0.00128526444316
84680,1792,0,0.00128526444316
84682,1793,0,0.00128526444316
84683,1794,0,0.00128526444316
84684,1795,0,0.00128526444316
84685,1795,0,0.00128526444316
84686,1796,0,0.00128526444316
84688,1796,0,0.00128526444316
84690,1797,0,0.00128526444316
84691,1797,0,0.00128526444316
84692,1797,0,0.00128526444316
84693,1797,0,0.00128526444316
84694,1798,0,0.00128526444316
84695,1798,0,0.00128526444316
84696,1799,0,0.00128526444316
84697,1799,1,0.00237773921985
84699,1798,0,0.00128526444316
84700,1798,0,0.00128526444316
84701,1799,0,0.00128526444316
84702,1799,0,0.00128526444316
84703,1799,0,0.00128526444316
84704,1799,0,0.00128526444316
84705,1799,0,0.00128526444316
84707,1799,0,0.00128526444316
84708,1800,0,0.00128526444316
84710,1800,0,0.00128526444316
84713,1804,0,0.00128526444316
84715,1794,1,0.00856842962103
84716,1795,0,0.00128526444316
84717,1798,0,0.00128526444316
84718,1799,0,0.00128526444316
84719,1799,0,0.00128526444316
84721,1800,0,0.00128526444316
84722,1800,0,0.00128526444316
84723,1800,0,0.00128526444316
84724,1800,0,0.00128526444316
84725,1801,0,0.00128526444316
84726,1801,0,0.00128526444316
84727,1802,0,0.00128526444316
84728,1792,0,0.00128526444316
84729,1802,0,0.00128526444316
84731,1803,0,0.00128526444316
84732,1803,0,0.00128526444316
84733,1804,0,0.00128526444316
84734,1804,0,0.00128526444316
84735,1804,0,0.00128526444316
84737,1805,0,0.00128526444316
84739,1800,0,0.00128526444316
84740,1800,0,0.00128526444316
84741,1801,1,0.00856842962103
84742,1801,0,0.00128526444316
84743,1802,0,0.00128526444316
84744,1803,0,0.00128526444316
84745,1804,0,0.00128526444316
84746,1804,0,0.00128526444316
84747,1804,0,0.00128526444316
84750,1806,0,0.00128526444316
84751,1806,0,0.00128526444316
84752,1806,0,0.00128526444316
84753,1806,0,0.00128526444316
84754,1801,0,0.00128526444316
84756,1801,0,0.00128526444316
84757,1801,0,0.00128526444316
84758,1801,0,0.00128526444316
84759,1803,0,0.00128526444316
84760,1803,0,0.00128526444316
84761,1803,0,0.00128526444316
84762,1803,0,0.00128526444316
84763,1803,0,0.00128526444316
84764,1803,0,0.00128526444316
84765,1803,0,0.00128526444316
84766,1803,0,0.00128526444316
84767,1803,0,0.00128526444316
84768,1803,0,0.00128526444316
84769,1803,0,0.00128526444316
84770,1803,0,0.00128526444316
84771,1803,0,0.00128526444316
84772,1803,0,0.00128526444316
84773,1803,0,0.00128526444316
84774,1803,0,0.00128526444316
84775,1803,0,0.00128526444316
84778,1804,0,0.00128526444316
84779,1804,0,0.00128526444316
84780,1804,0,0.00128526444316
84781,1804,0,0.00128526444316
84782,1804,0,0.00128526444316
84783,1804,0,0.00128526444316
84784,1804,0,0.00128526444316
84786,1804,0,0.00128526444316
84788,1805,0,0.00128526444316
84789,1805,0,0.00128526444316
84791,1805,0,0.00128526444316
84792,1805,0,0.00128526444316
84793,1805,0,0.00128526444316
84794,1805,0,0.00128526444316
84795,1805,0,0.00128526444316
84796,1805,0,0.00128526444316
84797,1805,0,0.00128526444316
84799,1805,0,0.00128526444316
84801,1805,0,0.00128526444316
84802,1805,1,0.00237773921985
84803,1805,0,0.00128526444316
84804,1805,0,0.00128526444316
84805,1805,0,0.00128526444316
84806,1805,0,0.00128526444316
84808,1805,0,0.00128526444316
84809,1806,1,0.00237773921985
84810,1806,0,0.00128526444316
84811,1806,1,0.00856842962103
84812,1806,0,0.00128526444316
84813,1806,0,0.00128526444316
84815,1806,0,0.00128526444316
84816,1806,0,0.00128526444316
84817,1806,0,0.00128526444316
84818,1806,0,0.00128526444316
84819,1806,0,0.00128526444316
84821,1806,0,0.00128526444316
84823,1806,0,0.00128526444316
84824,1806,0,0.00128526444316
84825,1806,0,0.00128526444316
84826,1806,0,0.00128526444316
84828,1806,0,0.00128526444316
84829,1806,0,0.00128526444316
84830,1806,0,0.00128526444316
84831,1806,0,0.00128526444316
84832,1806,0,0.00128526444316
84833,1806,0,0.00128526444316
84834,1807,0,0.00128526444316
84837,1807,0,0.00128526444316
84838,1807,0,0.00128526444316
84839,1807,0,0.00128526444316
84841,1807,0,0.00128526444316
84842,1807,0,0.00128526444316
84843,1807,0,0.00128526444316
84844,1807,0,0.00128526444316
84845,1807,0,0.00128526444316
84846,1807,1,0.00237773921985
84847,1807,0,0.00128526444316
84848,1807,0,0.00128526444316
84849,1807,0,0.00128526444316
84851,1807,0,0.00128526444316
84852,1807,0,0.00128526444316
84853,1808,0,0.00128526444316
84854,1808,0,0.00128526444316
84855,1808,0,0.00128526444316
84856,1808,0,0.00128526444316
84858,1808,0,0.00128526444316
84859,1808,0,0.00128526444316
84860,1808,0,0.00128526444316
84862,1808,0,0.00128526444316
84863,1808,0,0.00128526444316
84865,1808,0,0.00128526444316
84866,1808,0,0.00128526444316
84867,1808,0,0.00128526444316
84868,1808,0,0.00128526444316
84869,1808,0,0.00128526444316
84870,1808,0,0.00128526444316
84872,1808,0,0.00128526444316
84873,1808,1,0.00856842962103
84874,1808,0,0.00128526444316
84875,1808,0,0.00128526444316
84876,1808,0,0.00128526444316
84877,1808,1,0.00237773921985
84878,1808,0,0.00128526444316
84879,1808,0,0.00128526444316
84880,1808,0,0.00128526444316
84881,1808,0,0.00128526444316
84882,1808,1,0.00237773921985
84884,1809,1,0.00856842962103
84885,1809,0,0.00128526444316
84886,1809,0,0.00128526444316
84887,1809,0,0.00128526444316
84888,1809,0,0.00128526444316
84889,1809,0,0.00128526444316
84891,1809,0,0.00128526444316
84892,1809,0,0.00128526444316
84893,1809,0,0.00128526444316
84894,1809,0,0.00128526444316
84895,1809,0,0.00128526444316
84896,1809,0,0.00128526444316
84898,1809,0,0.00128526444316
84901,1809,0,0.00128526444316
84903,1809,0,0.00128526444316
84904,1809,0,0.00128526444316
84906,1809,1,0.00856842962104
84907,1809,1,0.00856842962103
84908,1809,0,0.00128526444316
84909,1809,1,0.00237773921985
84910,1809,0,0.00128526444316
84911,1809,1,0.00856842962103
84912,1809,0,0.00128526444316
84913,1809,0,0.00128526444316
84914,1809,0,0.00128526444316
84915,1809,0,0.00128526444316
84916,1809,0,0.00128526444316
84917,1809,1,0.00856842962104
84918,1809,1,0.00856842962103
84919,1809,0,0.00128526444316
84920,1809,0,0.00128526444316
84921,1809,0,0.00128526444316
84922,1809,1,0.00856842962104
84923,1809,1,0.00856842962103
84924,1809,0,0.00128526444316
84925,1809,0,0.00128526444316
84926,1810,0,0.00128526444316
84928,1810,0,0.00128526444316
84929,1810,1,0.00237773921985
84930,1810,0,0.00128526444316
84932,1810,0,0.00128526444316
84933,1810,0,0.00128526444316
84934,1810,0,0.00128526444316
84935,1810,0,0.00128526444316
84937,1810,0,0.00128526444316
84938,1810,0,0.00128526444316
84939,1810,0,0.00128526444316
84940,1810,0,0.00128526444316
84941,1810,0,0.00128526444316
84942,1810,1,0.00856842962103
84943,1810,1,0.00856842962103
84945,1810,0,0.00128526444316
84946,1810,0,0.00128526444316
84947,1810,0,0.00128526444316
84948,1810,0,0.00128526444316
84950,1810,0,0.00128526444316
84952,1810,2,0.0125052756631
84953,1810,1,0.00660000659998
84954,1810,0,0.00128526444316
84955,1810,0,0.00128526444316
84956,1810,0,0.00128526444316
84958,1810,0,0.00128526444316
84959,1810,0,0.00128526444316
84960,1810,1,0.00856842962104
84961,1810,1,0.00856842962103
84962,1810,0,0.00128526444316
84963,1810,0,0.00128526444316
