CLid,year,indegree,pagerank
1087620,1858,0,7.54482336979e-05
1087659,1837,2,0.000167582398558
1087731,1880,4,0.000179488327772
1087732,1880,2,0.000155111842664
1087733,1880,2,0.000171644731663
1087734,1880,3,9.90237967856e-05
1087736,1829,0,7.54482336979e-05
1087738,1871,6,0.000342405006392
1087739,1877,0,7.54482336979e-05
1087740,1877,4,0.0004287738528
1087764,1844,1,0.000502988224651
1087770,1869,1,0.000599606440553
1087773,1888,0,7.54482336979e-05
1087836,1882,3,0.000131258234982
1087837,1883,0,7.54482336979e-05
1087838,1883,0,7.54482336979e-05
1087839,1883,1,7.8823549416e-05
1087970,1890,1,0.000502988224651
1087976,1820,0,7.54482336979e-05
1093774,1890,1,0.000502988224651
1101065,1818,0,7.54482336979e-05
1101108,1818,0,7.54482336979e-05
1101120,1818,1,0.000502988224651
1101123,1818,1,0.000218519346131
1101126,1818,0,7.54482336979e-05
1101162,1818,1,0.000168318955803
1101164,1818,0,7.54482336979e-05
1119427,1810,1,0.000502988224651
1119486,1810,1,0.000502988224651
1143192,1810,1,0.000387436875745
1158864,1856,0,7.54482336979e-05
1203184,1881,1,8.28519947346e-05
1205319,1881,2,0.000134384348036
1211305,1889,1,0.000502988224651
1213431,1890,1,0.000218519346131
1213453,1890,1,9.58072808863e-05
1215783,1890,1,0.000502988224651
1215808,1890,0,7.54482336979e-05
1215914,1890,1,8.97813472575e-05
1246952,1879,2,0.00105840070855
1270516,1887,1,9.09294210557e-05
1299599,1792,0,7.54482336979e-05
1299604,1796,0,7.54482336979e-05
1299616,1793,0,7.54482336979e-05
1299622,1796,0,7.54482336979e-05
1299628,1792,0,7.54482336979e-05
1299643,1792,0,7.54482336979e-05
1300133,1796,0,7.54482336979e-05
1300139,1798,0,7.54482336979e-05
1300161,1793,1,0.000502988224651
1300165,1793,0,7.54482336979e-05
1303430,1793,1,0.000502988224651
1303451,1795,0,7.54482336979e-05
1303460,1794,1,0.000502988224651
1303466,1795,0,7.54482336979e-05
1303472,1791,0,7.54482336979e-05
1303477,1795,0,7.54482336979e-05
1303496,1792,1,0.000502988224651
1303501,1793,0,7.54482336979e-05
1303508,1790,0,7.54482336979e-05
1303513,1791,0,7.54482336979e-05
1303519,1785,0,7.54482336979e-05
1303525,1795,0,7.54482336979e-05
1303532,1795,0,7.54482336979e-05
1303537,1793,0,7.54482336979e-05
1303592,1792,0,7.54482336979e-05
1303599,1795,0,7.54482336979e-05
1303605,1796,0,7.54482336979e-05
1303625,1797,0,7.54482336979e-05
1303682,1791,0,7.54482336979e-05
1303689,1795,0,7.54482336979e-05
1303693,1797,0,7.54482336979e-05
1303706,1790,0,7.54482336979e-05
1303711,1782,0,7.54482336979e-05
1303716,1793,0,7.54482336979e-05
1303722,1793,0,7.54482336979e-05
1303728,1790,0,7.54482336979e-05
1304342,1782,0,7.54482336979e-05
1304346,1792,0,7.54482336979e-05
1304349,1792,1,0.00050298822465
1306761,1793,1,0.00050298822465
1318977,1847,2,0.000201785882688
1320738,1862,0,7.54482336979e-05
1327335,1836,0,7.54482336979e-05
1327338,1836,0,7.54482336979e-05
1370564,1850,4,0.000122540970915
1379538,1872,1,9.06439707941e-05
1383887,1846,1,0.000502988224651
1390946,1814,1,0.000168318955803
1394575,1814,0,7.54482336979e-05
1394601,1814,0,7.54482336979e-05
1394610,1814,1,0.000502988224651
1394820,1877,1,0.000139579232341
1395207,1887,1,0.000502988224651
1395425,1887,0,7.54482336979e-05
1434110,1865,1,8.48180059543e-05
1434315,1890,1,8.11998927691e-05
1434357,1890,0,7.54482336979e-05
1443328,1887,1,0.000100563087169
1443494,1887,1,9.91601068308e-05
1468823,1882,1,0.000502988224651
1475106,1882,0,7.54482336979e-05
1475741,1882,2,0.00014970948505
1487387,1876,1,0.000168318955803
1489884,1876,0,7.54482336979e-05
1498429,1883,2,9.73767916661e-05
1528394,1867,7,0.000933762381767
1577306,1867,0,7.54482336979e-05
1611707,1832,1,0.000502988224651
1614072,1832,1,0.00050298822465
1615134,1832,1,0.000502988224651
1619945,1832,0,7.54482336979e-05
1655414,1816,2,0.000155611982002
1688164,1854,0,7.54482336979e-05
1691871,1824,0,7.54482336979e-05
1695921,1884,1,0.000502988224651
1744840,1884,1,9.09294210557e-05
1744847,1884,0,7.54482336979e-05
1744922,1884,3,0.00010880600214
1765367,1851,1,0.000502988224651
1765468,1851,1,0.000502988224651
1783525,1851,1,0.00050298822465
1793945,1883,2,0.000174310768385
1794340,1883,1,8.02591273292e-05
1852339,1883,0,7.54482336979e-05
1852696,1883,1,0.000223612386825
1853063,1871,3,0.000219500421639
1959986,1884,1,0.000168318955803
1960524,1884,3,0.000294216779137
1960785,1884,2,0.000128897254391
2011405,1845,1,0.000502988224651
2012204,1845,1,0.00050298822465
2012233,1845,1,0.000502988224651
2095284,1796,0,7.54482336979e-05
2096950,1796,0,7.54482336979e-05
2098227,1796,0,7.54482336979e-05
2158753,1798,0,7.54482336979e-05
2160646,1794,0,7.54482336979e-05
2213364,1799,0,7.54482336979e-05
2215103,1796,0,7.54482336979e-05
2216108,1795,0,7.54482336979e-05
2217721,1798,0,7.54482336979e-05
2218550,1796,0,7.54482336979e-05
2219105,1796,0,7.54482336979e-05
2219671,1798,0,7.54482336979e-05
2220154,1796,0,7.54482336979e-05
2220732,1796,0,7.54482336979e-05
2223136,1799,0,7.54482336979e-05
2224213,1796,0,7.54482336979e-05
2224796,1798,0,7.54482336979e-05
2225264,1799,0,7.54482336979e-05
2225895,1797,0,7.54482336979e-05
2228460,1798,0,7.54482336979e-05
2229179,1795,0,7.54482336979e-05
2229888,1797,0,7.54482336979e-05
2230740,1795,0,7.54482336979e-05
2232416,1799,0,7.54482336979e-05
2273280,1796,0,7.54482336979e-05
2346358,1797,0,7.54482336979e-05
2347065,1796,0,7.54482336979e-05
2351149,1796,0,7.54482336979e-05
2351246,1883,0,7.54482336979e-05
2351778,1884,1,0.000110080795732
2351808,1884,3,0.000129017725869
2359388,1876,2,0.00010177883982
2381329,1888,1,9.07921520594e-05
2381512,1888,1,0.000502988224651
2381610,1786,0,7.54482336979e-05
2381613,1789,0,7.54482336979e-05
2381617,1788,0,7.54482336979e-05
2381620,1784,0,7.54482336979e-05
2381633,1782,0,7.54482336979e-05
2381641,1787,0,7.54482336979e-05
2381644,1788,0,7.54482336979e-05
2381647,1768,1,0.000502988224651
2381650,1788,0,7.54482336979e-05
2381653,1788,0,7.54482336979e-05
2381656,1788,0,7.54482336979e-05
2381659,1789,0,7.54482336979e-05
2381663,1789,0,7.54482336979e-05
2381666,1785,0,7.54482336979e-05
2381670,1788,0,7.54482336979e-05
2381683,1788,0,7.54482336979e-05
2381708,1786,0,7.54482336979e-05
2381711,1787,0,7.54482336979e-05
2381714,1782,0,7.54482336979e-05
2381715,1788,0,7.54482336979e-05
2381718,1782,0,7.54482336979e-05
2381723,1785,0,7.54482336979e-05
2381728,1768,1,0.00050298822465
2381730,1785,0,7.54482336979e-05
2381736,1789,0,7.54482336979e-05
2381741,1788,0,7.54482336979e-05
2381743,1784,0,7.54482336979e-05
2381750,1788,0,7.54482336979e-05
2381753,1773,0,7.54482336979e-05
2381756,1787,0,7.54482336979e-05
