CLid,year,indegree,pagerank
100057,1922,0,2.519031595e-05
100058,1922,1,2.64886241619e-05
100059,1922,7,5.02751318251e-05
100060,1922,1,2.58391574215e-05
100061,1922,7,3.44087247263e-05
100062,1922,3,2.89057231062e-05
100063,1922,10,5.34019119558e-05
100064,1922,8,4.62347266029e-05
100065,1922,2,2.99181059091e-05
100066,1922,3,3.75951187711e-05
100067,1922,0,2.519031595e-05
100068,1922,3,4.05442572146e-05
100069,1922,0,2.519031595e-05
100070,1922,2,3.56892980919e-05
100071,1922,2,3.71464801303e-05
100072,1922,9,5.7346544359e-05
100073,1922,3,5.17769538994e-05
100074,1922,3,4.67358739566e-05
100075,1922,2,3.30412977545e-05
100076,1922,5,3.48754988516e-05
100077,1922,4,3.3622176289e-05
100078,1922,3,2.96988807316e-05
100079,1922,8,3.68690326975e-05
100080,1922,0,2.519031595e-05
100081,1923,3,3.41964626176e-05
100082,1923,1,2.75694013453e-05
100083,1923,4,3.50344979122e-05
100084,1923,4,7.8718975293e-05
100085,1923,0,2.519031595e-05
100086,1923,3,3.04824770971e-05
100087,1923,1,2.65722375969e-05
100088,1923,4,5.99597519537e-05
100089,1923,0,2.519031595e-05
100090,1923,2,3.02223725662e-05
100091,1923,3,4.11407628514e-05
100092,1923,2,4.14167965581e-05
100093,1923,7,4.23418210589e-05
100094,1923,5,3.30293353597e-05
100095,1923,0,2.519031595e-05
100096,1923,4,5.05216446353e-05
100097,1923,1,2.73314928058e-05
100098,1923,0,2.519031595e-05
100099,1923,1,2.73314928058e-05
100100,1923,3,3.91374787938e-05
100101,1923,0,2.519031595e-05
100102,1923,0,2.519031595e-05
100103,1923,7,0.00013668840416
100104,1923,0,2.519031595e-05
100105,1923,8,5.11830049729e-05
100106,1923,1,2.73314928058e-05
100107,1923,0,2.519031595e-05
100108,1923,0,2.519031595e-05
100109,1923,0,2.519031595e-05
100110,1922,1,3.23275721359e-05
100111,1922,0,2.519031595e-05
100112,1922,0,2.519031595e-05
100113,1922,0,2.519031595e-05
100115,1923,0,2.519031595e-05
100116,1923,0,2.519031595e-05
100117,1923,0,2.519031595e-05
100118,1923,2,3.34817718576e-05
100119,1923,4,3.27711273751e-05
100120,1923,1,3.05432580894e-05
100121,1923,6,4.42368084963e-05
100122,1923,2,3.64909715776e-05
100123,1923,3,3.35819268872e-05
100124,1923,2,3.41788963254e-05
100125,1923,4,3.45232798138e-05
100126,1923,0,2.519031595e-05
100127,1923,3,3.67313232548e-05
100128,1923,0,2.519031595e-05
100129,1923,1,2.69830554182e-05
100130,1923,2,2.71692870929e-05
100131,1923,7,6.13603791632e-05
100132,1923,2,3.23971749266e-05
100133,1923,3,2.94450017334e-05
100134,1923,2,2.80501186977e-05
100135,1923,3,3.93903794703e-05
100136,1923,19,8.84299015627e-05
100137,1923,1,2.71054501635e-05
100138,1923,4,4.46160777274e-05
100139,1923,1,2.57531992135e-05
100140,1923,5,3.47630107479e-05
100141,1923,0,2.519031595e-05
100142,1923,2,3.08446449529e-05
100143,1923,2,2.91402215566e-05
100144,1923,4,3.14090997225e-05
100145,1923,1,2.59971097672e-05
100146,1923,0,2.519031595e-05
100147,1923,13,9.47001892449e-05
100148,1923,1,2.82347045373e-05
100149,1923,13,8.58541008422e-05
100150,1923,0,2.519031595e-05
100151,1923,1,3.58962002288e-05
100152,1923,0,2.519031595e-05
100153,1923,0,2.519031595e-05
100154,1923,0,2.519031595e-05
100155,1923,1,2.74536519725e-05
100156,1923,6,8.70730035523e-05
100157,1923,1,2.65285514849e-05
100158,1923,4,6.90075854272e-05
100159,1923,0,2.519031595e-05
100160,1923,0,2.519031595e-05
100161,1923,3,2.9133781657e-05
100162,1923,7,3.61663634699e-05
100163,1923,2,3.64263942784e-05
100164,1923,3,4.78064964889e-05
100165,1923,2,2.95793889568e-05
100166,1923,1,2.73232229736e-05
100167,1923,0,2.519031595e-05
100168,1923,11,5.48428951554e-05
100169,1923,0,2.519031595e-05
100170,1923,0,2.519031595e-05
100171,1923,0,2.519031595e-05
100172,1923,1,2.88589841836e-05
100173,1923,3,4.57544891715e-05
100174,1923,0,2.519031595e-05
100175,1923,9,5.22824005695e-05
100176,1923,3,3.56156785025e-05
100177,1923,0,2.519031595e-05
100178,1923,9,4.64204642214e-05
100179,1923,5,4.92210345007e-05
100180,1923,8,5.36699601829e-05
100181,1923,12,5.05751307141e-05
100182,1923,0,2.519031595e-05
100183,1923,0,2.519031595e-05
100184,1923,1,3.58962002288e-05
100185,1923,4,5.14146322687e-05
100186,1923,6,5.48698355056e-05
100187,1923,0,2.519031595e-05
100188,1923,6,4.5804703415e-05
100189,1923,6,4.52115506788e-05
100190,1923,3,4.75439851734e-05
100192,1923,0,2.519031595e-05
100193,1923,1,3.58962002288e-05
100194,1923,0,2.519031595e-05
100195,1923,5,5.26110585596e-05
100196,1923,2,2.81398184488e-05
100197,1923,5,3.35465986607e-05
100198,1923,1,2.76000410815e-05
100199,1923,2,3.1562866116e-05
100200,1923,2,3.57356119646e-05
100201,1923,1,2.7605305355e-05
100202,1923,2,2.83930695466e-05
100203,1923,2,2.82056367582e-05
100204,1923,0,2.519031595e-05
100205,1923,1,2.9786669718e-05
100206,1923,0,2.519031595e-05
100207,1923,7,4.28564143643e-05
100208,1923,5,4.55231264609e-05
100209,1923,1,2.78667870197e-05
100210,1923,0,2.519031595e-05
100211,1923,3,3.71634881224e-05
100212,1923,4,3.82256627449e-05
100213,1923,1,2.93479409127e-05
100214,1923,3,3.3582996007e-05
100215,1923,0,2.519031595e-05
100217,1923,0,2.519031595e-05
100218,1923,2,3.14639924118e-05
100219,1923,1,2.81849688951e-05
100220,1923,9,4.44306629366e-05
100221,1923,6,4.10259716362e-05
100222,1923,5,3.6581808058e-05
100223,1923,4,5.12204828137e-05
100224,1923,4,3.75019341341e-05
100225,1923,1,2.82347045373e-05
100226,1923,2,4.98414731299e-05
100227,1923,0,2.519031595e-05
100228,1923,1,2.78667870197e-05
100229,1923,2,3.47372972673e-05
100230,1923,2,3.31082800231e-05
100231,1923,2,2.7009529533e-05
100232,1923,5,5.43688813499e-05
100233,1923,11,5.07847373901e-05
100234,1923,2,3.55815524001e-05
100235,1923,1,2.59040415686e-05
100236,1923,3,4.05764668484e-05
100237,1923,6,4.58050561269e-05
100239,1923,4,3.25228381697e-05
100240,1923,8,6.06134472652e-05
100241,1923,2,3.11136751929e-05
100242,1923,1,3.05432580894e-05
100243,1923,1,3.14912954974e-05
100244,1923,2,3.14024053028e-05
100245,1923,7,3.61107785131e-05
100246,1923,10,5.12571746176e-05
100247,1923,4,3.01736286581e-05
100249,1923,6,3.56006982621e-05
100250,1923,1,2.68373750698e-05
100251,1923,0,2.519031595e-05
100252,1923,4,2.94250903388e-05
100253,1923,5,5.0260134814e-05
100254,1923,14,5.41315663257e-05
100256,1923,5,3.35937643979e-05
100257,1924,2,3.26452363272e-05
100258,1924,1,2.65285514849e-05
100259,1923,4,8.3027071452e-05
100260,1923,0,2.519031595e-05
100262,1923,3,3.5856111095e-05
100263,1923,5,4.04920723808e-05
100264,1923,9,5.48592094554e-05
100265,1923,3,3.50635777825e-05
100266,1923,0,2.519031595e-05
100267,1923,0,2.519031595e-05
100268,1923,1,3.23275721359e-05
100269,1923,1,2.8937636422e-05
100270,1923,3,4.20855905921e-05
100271,1923,1,2.5419727756e-05
100272,1923,0,2.519031595e-05
100273,1923,0,2.519031595e-05
100274,1923,0,2.519031595e-05
100275,1923,8,4.76946456557e-05
100276,1923,2,3.86699975192e-05
100277,1923,1,2.62609043779e-05
100278,1923,1,2.62099239766e-05
100279,1923,5,4.48770791029e-05
100280,1923,8,5.09104172716e-05
100281,1923,0,2.519031595e-05
100282,1923,1,2.73314928058e-05
100283,1923,1,2.69746299965e-05
100284,1923,6,5.4480755668e-05
100285,1923,2,4.89811699028e-05
100286,1923,0,2.519031595e-05
100287,1923,16,6.9846071314e-05
100288,1923,2,3.03704021292e-05
100289,1923,2,3.78186595039e-05
100290,1923,2,3.97101715031e-05
100291,1923,0,2.519031595e-05
100292,1923,2,3.13673203396e-05
100293,1923,5,4.25352927566e-05
100294,1923,0,2.519031595e-05
100295,1923,13,6.32537814787e-05
100296,1923,4,3.31224997907e-05
100297,1923,3,3.24673397937e-05
100298,1923,0,2.519031595e-05
100299,1923,7,6.50722557847e-05
100300,1923,0,2.519031595e-05
100301,1923,1,2.64886241619e-05
100302,1923,0,2.519031595e-05
100303,1923,1,2.72998497981e-05
100304,1923,2,2.70515074254e-05
100305,1923,2,2.66985264327e-05
100306,1923,0,2.519031595e-05
100307,1923,1,2.68373750698e-05
100308,1924,0,2.519031595e-05
100309,1924,0,2.519031595e-05
100310,1924,3,5.18904198023e-05
100311,1924,1,2.7972078957e-05
100312,1924,2,3.07319045987e-05
100313,1924,3,5.1961115701e-05
100314,1924,3,5.03788825726e-05
100315,1924,7,5.28394367805e-05
100316,1924,1,3.71962004626e-05
100317,1924,2,3.7588694705e-05
100318,1924,0,2.519031595e-05
100319,1924,1,3.05432580894e-05
100320,1924,0,2.519031595e-05
100321,1924,9,4.70649405936e-05
100322,1924,9,5.54668925353e-05
100323,1924,2,3.98499422643e-05
100324,1924,1,2.71368403643e-05
100325,1924,1,2.68409750146e-05
100326,1924,0,2.519031595e-05
100327,1924,0,2.519031595e-05
100328,1924,2,2.85963252727e-05
100329,1924,0,2.519031595e-05
100330,1924,3,3.53579096758e-05
100331,1924,0,2.519031595e-05
100332,1923,2,4.79147541285e-05
100333,1924,1,2.94726696615e-05
100334,1924,1,2.56784755943e-05
100335,1924,0,2.519031595e-05
100336,1924,1,2.99768091858e-05
100337,1924,1,3.12137778179e-05
100338,1923,1,2.687847405e-05
100339,1924,3,2.93225422168e-05
100340,1924,1,2.72618452874e-05
100341,1924,0,2.519031595e-05
100342,1924,1,2.57850872988e-05
100343,1924,1,3.05432580894e-05
100344,1924,5,4.45223218842e-05
100345,1924,0,2.519031595e-05
100346,1924,5,4.92284501818e-05
100347,1924,1,2.66056269201e-05
100348,1924,7,4.06653679377e-05
100349,1924,0,2.519031595e-05
100350,1924,2,2.96426530632e-05
100351,1924,1,3.19877027937e-05
100352,1924,6,3.88081503579e-05
100353,1924,1,2.8680149666e-05
100354,1924,0,2.519031595e-05
100355,1924,3,3.21593364302e-05
100356,1924,13,4.71452547782e-05
100357,1924,0,2.519031595e-05
100358,1924,6,3.40664334917e-05
100359,1924,2,2.76640257541e-05
100360,1924,2,4.25185543612e-05
100361,1924,1,2.66486456424e-05
100362,1924,3,3.15662648094e-05
100363,1924,0,2.519031595e-05
100364,1924,7,8.06311140162e-05
100365,1924,1,3.05432580894e-05
100366,1924,6,4.38547393855e-05
100367,1924,1,2.57001199633e-05
100368,1924,0,2.519031595e-05
100370,1924,17,6.66368577774e-05
100371,1924,5,5.06805141692e-05
100372,1924,2,2.79911483017e-05
100373,1924,7,4.54298493923e-05
100374,1924,6,3.91251714642e-05
100375,1924,3,3.13735389607e-05
100376,1924,0,2.519031595e-05
100377,1924,1,2.68816105315e-05
100378,1924,0,2.519031595e-05
100379,1924,0,2.519031595e-05
100380,1924,8,5.53598257024e-05
100381,1924,1,2.64030595779e-05
100382,1924,0,2.519031595e-05
100383,1924,0,2.519031595e-05
100384,1924,2,2.59833009952e-05
100385,1924,22,8.78450251907e-05
100386,1924,0,2.519031595e-05
100387,1924,0,2.519031595e-05
100388,1924,2,3.1642395542e-05
100389,1924,4,4.03437819593e-05
100390,1924,0,2.519031595e-05
100391,1924,4,5.11903181825e-05
100392,1924,3,4.54125418099e-05
100393,1924,1,2.56363944616e-05
100394,1924,5,5.68812874486e-05
100395,1924,8,5.88855091682e-05
100396,1924,4,3.63252331342e-05
100397,1924,4,3.7393173974e-05
100398,1924,1,2.71368403643e-05
100399,1924,3,4.05711788319e-05
100400,1924,2,3.21849763457e-05
100401,1924,5,3.824540685e-05
100402,1924,0,2.519031595e-05
100403,1924,3,2.67528807449e-05
100404,1924,4,4.1201692814e-05
100405,1924,3,4.40511762782e-05
100406,1924,0,2.519031595e-05
100407,1924,1,2.6583655301e-05
100408,1924,3,2.87890349849e-05
100409,1924,2,3.37041769937e-05
100410,1924,0,2.519031595e-05
100411,1924,0,2.519031595e-05
100412,1924,0,2.519031595e-05
100413,1924,3,3.16424445742e-05
100414,1924,2,3.00300823322e-05
100415,1924,5,3.43555525186e-05
100416,1924,2,3.14024053028e-05
100417,1924,1,2.78667870197e-05
100418,1924,1,2.9527473593e-05
100419,1924,0,2.519031595e-05
100420,1924,1,2.59833444151e-05
100421,1924,4,3.43509301212e-05
100422,1924,2,4.13528762926e-05
100423,1924,5,4.65612372167e-05
100424,1924,4,3.75587568018e-05
100425,1924,0,2.519031595e-05
100426,1924,3,3.24424175515e-05
100427,1924,2,3.82073980506e-05
100428,1924,2,3.72510070886e-05
100429,1924,6,4.03959962763e-05
100430,1924,0,2.519031595e-05
100431,1924,1,2.89309448796e-05
100432,1924,0,2.519031595e-05
100433,1924,5,4.3693503765e-05
100434,1924,0,2.519031595e-05
100435,1924,1,3.05432580894e-05
100436,1924,1,2.67231439423e-05
100437,1924,1,4.66020845076e-05
100438,1924,0,2.519031595e-05
100439,1924,1,3.2632278073e-05
100440,1924,14,6.48765100711e-05
100441,1924,0,2.519031595e-05
100442,1924,2,2.87156251849e-05
100443,1924,2,3.53863962155e-05
100444,1924,0,2.519031595e-05
100445,1924,2,2.95474482416e-05
100446,1924,3,3.10053811794e-05
100447,1924,1,2.94726696615e-05
100448,1924,0,2.519031595e-05
100449,1924,4,3.95885781289e-05
100450,1924,2,3.69146317845e-05
100451,1924,1,3.05432580894e-05
100452,1924,1,3.05432580894e-05
100453,1924,2,3.44485736265e-05
100454,1924,2,3.54844216171e-05
100455,1924,3,2.91768578172e-05
100456,1924,1,2.6126728635e-05
100457,1924,5,3.37369781016e-05
100458,1924,0,2.519031595e-05
100459,1924,3,3.52360040316e-05
100460,1924,0,2.519031595e-05
100461,1924,4,4.60435761651e-05
100462,1924,1,2.57137828851e-05
100463,1924,0,2.519031595e-05
100464,1924,2,2.86697283406e-05
100465,1924,0,2.519031595e-05
100466,1924,0,2.519031595e-05
100467,1924,0,2.519031595e-05
100468,1924,1,2.69968380733e-05
100469,1924,4,3.47982084809e-05
100470,1924,1,2.68727269687e-05
100471,1924,0,2.519031595e-05
100472,1924,4,3.18001172416e-05
100473,1924,1,2.5419727756e-05
100474,1924,1,2.55147366857e-05
100475,1924,3,3.01661199982e-05
100476,1924,11,4.0743003599e-05
100477,1924,1,4.66020845076e-05
100478,1924,1,2.59833444151e-05
100479,1924,10,5.44954945569e-05
100480,1924,0,2.519031595e-05
100481,1924,1,3.30331196484e-05
100482,1924,0,2.519031595e-05
100483,1924,0,2.519031595e-05
100484,1924,4,3.7862326692e-05
100485,1924,1,2.79005368937e-05
100486,1924,0,2.519031595e-05
100487,1924,2,5.45244388738e-05
100488,1924,1,2.90433829269e-05
100489,1924,0,2.519031595e-05
100490,1924,1,2.58391574215e-05
100491,1924,2,3.51486616123e-05
100492,1924,0,2.519031595e-05
100493,1924,0,2.519031595e-05
100494,1924,0,2.519031595e-05
100495,1924,0,2.519031595e-05
100496,1924,1,2.63509209287e-05
100497,1924,1,4.66020845076e-05
100498,1924,0,2.519031595e-05
100499,1924,1,2.89485274104e-05
100500,1924,2,3.0444948595e-05
100501,1924,3,3.21631975838e-05
100502,1924,0,2.519031595e-05
100503,1924,1,2.75694013453e-05
100504,1924,4,7.23579714936e-05
100505,1924,2,2.88895149406e-05
100506,1924,3,3.08602862396e-05
100507,1924,6,3.86079300265e-05
100508,1924,0,2.519031595e-05
100509,1924,1,2.69239062492e-05
100510,1924,4,3.09477798185e-05
100511,1924,0,2.519031595e-05
100512,1924,0,2.519031595e-05
100513,1924,0,2.519031595e-05
100514,1924,1,2.573028215e-05
100515,1924,0,2.519031595e-05
100516,1924,1,2.82491400297e-05
100517,1924,2,2.98961991495e-05
100518,1924,4,4.0764553931e-05
100519,1924,3,5.06805166137e-05
100520,1924,0,2.519031595e-05
100521,1924,3,3.21655851385e-05
100522,1924,3,3.44158675534e-05
100523,1924,1,2.72151348606e-05
100524,1924,0,2.519031595e-05
100525,1924,0,2.519031595e-05
100526,1925,5,3.85990784584e-05
100527,1925,0,2.519031595e-05
100528,1925,2,3.71945084407e-05
100529,1925,0,2.519031595e-05
100530,1925,2,3.2248650553e-05
100531,1925,2,2.96062483749e-05
100532,1925,4,3.88699215396e-05
100533,1925,4,6.47145330578e-05
100534,1925,0,2.519031595e-05
100535,1925,3,3.04960473548e-05
100536,1925,0,2.519031595e-05
100537,1925,2,3.13833726196e-05
100538,1925,4,3.61710257862e-05
100539,1925,1,2.82035762136e-05
100540,1925,1,2.66133938685e-05
100541,1925,3,4.28450022093e-05
100542,1925,6,4.4156737375e-05
100543,1925,1,2.75694013453e-05
100544,1925,7,5.23394638448e-05
100545,1925,2,3.36739008094e-05
100546,1925,0,2.519031595e-05
100547,1925,0,2.519031595e-05
100548,1925,0,2.519031595e-05
100549,1925,0,2.519031595e-05
100550,1925,1,2.78667870197e-05
100551,1925,1,2.61635781572e-05
100552,1925,7,4.30194444139e-05
100553,1925,0,2.519031595e-05
100554,1925,1,3.15923513352e-05
100555,1925,1,2.73314928058e-05
100556,1925,2,3.61415434102e-05
100557,1925,0,2.519031595e-05
100558,1925,0,2.519031595e-05
100559,1925,3,5.55896951779e-05
100560,1925,1,2.94043346819e-05
100561,1925,1,2.82491400297e-05
100562,1925,2,3.70749443285e-05
100563,1925,1,2.60839902471e-05
100564,1925,4,3.55173208686e-05
100565,1925,1,3.30331196484e-05
100566,1925,0,2.519031595e-05
100567,1925,9,7.48462201288e-05
100568,1925,3,3.12188642715e-05
100569,1925,0,2.519031595e-05
100570,1925,1,2.73314928058e-05
100571,1925,2,2.7335345302e-05
100572,1925,0,2.519031595e-05
100573,1925,1,3.35409056875e-05
100574,1925,1,2.75694013453e-05
100576,1925,0,2.519031595e-05
100577,1925,0,2.519031595e-05
100578,1925,1,2.58780296074e-05
100579,1925,1,2.75694013453e-05
100580,1925,1,2.87722353619e-05
100581,1925,1,2.93479409127e-05
100582,1925,0,2.519031595e-05
100583,1925,0,2.519031595e-05
100584,1925,1,3.58962002288e-05
100585,1925,1,2.5419727756e-05
100586,1925,1,2.60653114247e-05
100587,1925,7,4.43668388789e-05
100588,1925,5,4.45990062472e-05
100589,1925,0,2.519031595e-05
100590,1925,2,3.63317436725e-05
100591,1925,4,3.51459207687e-05
100592,1925,0,2.519031595e-05
100593,1925,3,4.36594532593e-05
100594,1925,2,2.97105782011e-05
100595,1925,3,3.32548520487e-05
100596,1925,2,3.11136751929e-05
100597,1925,2,3.3755023373e-05
100598,1925,2,2.78923349953e-05
100599,1925,2,4.22239084006e-05
100600,1925,1,3.58962002288e-05
100601,1925,0,2.519031595e-05
100602,1925,0,2.519031595e-05
100603,1925,5,4.84081390882e-05
100604,1925,1,2.94726696615e-05
100605,1925,1,2.70129648462e-05
100606,1925,0,2.519031595e-05
100607,1925,0,2.519031595e-05
100608,1925,0,2.519031595e-05
100609,1925,1,2.5419727756e-05
100610,1925,1,2.55147366857e-05
100611,1925,3,3.09678186329e-05
100612,1925,0,2.519031595e-05
100613,1925,0,2.519031595e-05
100614,1925,0,2.519031595e-05
100615,1925,0,2.519031595e-05
100616,1925,0,2.519031595e-05
100617,1925,0,2.519031595e-05
100618,1925,0,2.519031595e-05
100619,1925,2,2.80753093663e-05
100620,1925,3,4.13491699156e-05
100621,1925,2,2.91778587549e-05
100622,1925,3,3.45977058135e-05
100623,1925,1,2.94726696615e-05
100624,1925,1,2.87589440429e-05
100625,1925,1,2.59396681069e-05
100626,1925,0,2.519031595e-05
100627,1925,2,2.77295320931e-05
100628,1925,2,3.18517550568e-05
100629,1925,0,2.519031595e-05
100630,1925,5,4.23109114521e-05
100631,1925,0,2.519031595e-05
100632,1925,0,2.519031595e-05
100633,1925,0,2.519031595e-05
100634,1925,1,2.57850872988e-05
100635,1925,6,3.41857054334e-05
100636,1925,1,2.573028215e-05
100637,1925,0,2.519031595e-05
100638,1925,0,2.519031595e-05
100639,1925,3,3.20007877634e-05
100640,1925,4,6.40785582395e-05
100641,1925,0,2.519031595e-05
100642,1925,2,3.7323651466e-05
100643,1925,1,3.58962002288e-05
100644,1925,0,2.519031595e-05
100645,1925,2,2.84615583685e-05
100646,1925,1,2.73314928058e-05
100647,1925,11,4.35195072803e-05
100648,1925,3,2.77102991318e-05
100649,1925,2,3.98905146728e-05
100650,1925,1,2.9527473593e-05
100651,1925,2,2.92169179815e-05
100652,1925,0,2.519031595e-05
100653,1925,6,3.70217495122e-05
100654,1925,4,3.21586116159e-05
100655,1925,0,2.519031595e-05
100656,1925,1,2.64495508871e-05
100657,1925,3,3.30537856015e-05
100658,1925,0,2.519031595e-05
100659,1925,4,3.44144659371e-05
100660,1925,0,2.519031595e-05
100661,1925,1,2.66018120839e-05
100662,1925,0,2.519031595e-05
100663,1925,1,2.71981198367e-05
100664,1925,2,2.82339037105e-05
100665,1925,0,2.519031595e-05
100666,1925,2,3.16797607003e-05
100667,1925,1,2.75694013453e-05
100668,1925,3,4.29624861005e-05
100669,1925,1,2.58454759471e-05
100670,1925,3,2.96391444546e-05
100671,1925,1,2.7496947381e-05
100672,1925,0,2.519031595e-05
100673,1925,4,3.0959562888e-05
100674,1925,2,3.21066857128e-05
100675,1925,0,2.519031595e-05
100676,1925,0,2.519031595e-05
100677,1925,0,2.519031595e-05
100678,1925,2,3.22500534071e-05
100679,1925,1,3.16879866055e-05
100680,1925,1,3.23275721359e-05
100681,1925,2,2.78566166362e-05
100682,1925,0,2.519031595e-05
100683,1925,2,3.1610596915e-05
100684,1925,1,2.94075926001e-05
100685,1925,1,2.59833444151e-05
100686,1925,0,2.519031595e-05
100687,1925,2,3.44891411522e-05
100688,1925,5,3.550085817e-05
100689,1925,1,2.67231439423e-05
100690,1925,1,2.59833444151e-05
100691,1925,0,2.519031595e-05
100692,1925,1,2.70252115081e-05
100693,1925,1,2.56190975398e-05
100694,1925,7,4.03088488343e-05
100695,1925,0,2.519031595e-05
100696,1925,0,2.519031595e-05
100697,1925,0,2.519031595e-05
100698,1925,1,2.62129961844e-05
100699,1925,2,3.33502523702e-05
100700,1925,1,4.66020845076e-05
100701,1925,0,2.519031595e-05
100702,1925,2,2.84750758992e-05
100703,1925,1,2.69746299965e-05
100704,1925,1,2.60824729733e-05
100705,1925,6,6.38456105571e-05
100706,1925,2,2.84067532197e-05
100707,1925,3,2.68008898233e-05
100708,1925,3,3.23786847306e-05
100709,1925,0,2.519031595e-05
100710,1925,0,2.519031595e-05
100711,1925,7,4.36963464626e-05
100712,1925,1,3.30806586243e-05
100713,1925,1,2.59833444151e-05
100714,1925,1,2.63771195691e-05
100715,1925,0,2.519031595e-05
100716,1925,2,2.8714886906e-05
100717,1925,0,2.519031595e-05
100718,1925,3,4.29089106879e-05
100719,1925,1,2.84116400589e-05
100720,1925,2,5.73079687863e-05
100721,1925,0,2.519031595e-05
100722,1925,0,2.519031595e-05
100723,1925,1,2.71368403643e-05
100724,1925,0,2.519031595e-05
100725,1925,1,2.60824729733e-05
100726,1925,1,2.65285514849e-05
100727,1925,2,2.86964570507e-05
100728,1925,0,2.519031595e-05
100729,1925,0,2.519031595e-05
100730,1925,0,2.519031595e-05
100731,1925,0,2.519031595e-05
100732,1925,1,2.82491400297e-05
100733,1925,0,2.519031595e-05
100734,1925,0,2.519031595e-05
100735,1925,0,2.519031595e-05
100736,1925,2,3.09001208987e-05
100737,1925,0,2.519031595e-05
100738,1925,0,2.519031595e-05
100739,1925,1,3.36647440526e-05
100740,1925,1,4.66020845076e-05
100741,1925,1,3.23275721359e-05
100742,1925,4,3.05692337829e-05
100743,1925,3,2.81476044768e-05
100744,1925,2,3.11592970198e-05
100745,1925,0,2.519031595e-05
100746,1926,0,2.519031595e-05
100747,1926,3,5.53458808113e-05
100748,1926,3,3.33568330586e-05
100749,1926,0,2.519031595e-05
100750,1926,0,2.519031595e-05
100751,1926,0,2.519031595e-05
100752,1926,5,7.25827010164e-05
100753,1926,5,4.43359880782e-05
100754,1926,5,3.72681529658e-05
100755,1926,3,2.94981598622e-05
100756,1926,1,2.66177671872e-05
100757,1926,0,2.519031595e-05
100758,1926,0,2.519031595e-05
100759,1926,4,3.14577753725e-05
100760,1926,1,2.65285514849e-05
100761,1926,0,2.519031595e-05
100762,1926,3,4.90899354171e-05
100763,1926,13,0.000153350235666
100764,1926,1,3.58962002288e-05
100765,1926,1,2.66177671872e-05
100766,1926,0,2.519031595e-05
100767,1925,2,3.2301618477e-05
100768,1926,1,2.74125979897e-05
100769,1926,1,2.74125979897e-05
100770,1926,4,3.91364559612e-05
100771,1926,5,2.98334120247e-05
100773,1926,0,2.519031595e-05
100774,1926,0,2.519031595e-05
100775,1926,0,2.519031595e-05
100776,1926,4,4.96096245985e-05
100777,1926,1,2.8553251987e-05
100778,1926,2,2.86542203526e-05
100779,1926,5,4.45838839234e-05
100780,1926,0,2.519031595e-05
100781,1926,4,3.18199267934e-05
100783,1926,4,3.21643922853e-05
100784,1926,1,3.23275721359e-05
100785,1926,0,2.519031595e-05
100786,1926,2,3.1586395532e-05
100787,1926,0,2.519031595e-05
100788,1926,1,4.66020845076e-05
100789,1926,2,3.61415434102e-05
100790,1926,2,7.83404090069e-05
100791,1926,2,3.36020821691e-05
100792,1926,1,2.64886241619e-05
100793,1926,1,2.94043346819e-05
100794,1926,0,2.519031595e-05
100795,1926,6,5.09441703643e-05
100796,1926,1,2.71368403643e-05
100797,1926,0,2.519031595e-05
100798,1926,0,2.519031595e-05
100799,1926,0,2.519031595e-05
