,year,indegree,pagerank
2381647,1768,1,0.275671950379
2381728,1768,1,0.275671950379
2381788,1764,0,0.0413507925569
810012,1760,0,0.0413507925569
84581,1754,0,0.0413507925569
84582,1759,0,0.0413507925569
84583,1760,0,0.0413507925569
84585,1763,0,0.0413507925569
84586,1764,1,0.0764989662302
84587,1764,0,0.0413507925569
84589,1768,0,0.0413507925569
84643,1766,0,0.0413507925569
