,year,indegree,pagerank
84780,1804,0,0.000133185329343
84781,1804,0,0.000133185329343
84782,1804,0,0.000133185329343
84783,1804,0,0.000133185329343
84784,1804,0,0.000133185329343
84786,1804,0,0.000133185329343
84788,1805,0,0.000133185329343
84789,1805,0,0.000133185329343
84791,1805,0,0.000133185329343
84792,1805,0,0.000133185329343
84793,1805,0,0.000133185329343
84794,1805,0,0.000133185329343
84795,1805,0,0.000133185329343
84796,1805,0,0.000133185329343
84797,1805,0,0.000133185329343
84799,1805,0,0.000133185329343
84801,1805,0,0.000133185329343
84802,1805,1,0.000246392859285
84803,1805,0,0.000133185329343
84804,1805,0,0.000133185329343
84805,1805,0,0.000133185329343
84806,1805,0,0.000133185329343
84808,1805,0,0.000133185329343
84809,1806,1,0.000246392859285
84810,1806,0,0.000133185329343
84811,1806,1,0.000887902195619
84812,1806,0,0.000133185329343
84813,1806,0,0.000133185329343
84815,1806,0,0.000133185329343
84816,1806,0,0.000133185329343
84817,1806,0,0.000133185329343
84818,1806,0,0.000133185329343
84819,1806,0,0.000133185329343
84821,1806,0,0.000133185329343
84823,1806,0,0.000133185329343
84824,1806,0,0.000133185329343
84825,1806,0,0.000133185329343
84826,1806,0,0.000133185329343
84828,1806,0,0.000133185329343
84829,1806,0,0.000133185329343
84830,1806,0,0.000133185329343
84831,1806,0,0.000133185329343
84832,1806,0,0.000133185329343
84833,1806,0,0.000133185329343
84834,1807,0,0.000133185329343
84837,1807,0,0.000133185329343
84838,1807,0,0.000133185329343
84839,1807,0,0.000133185329343
84841,1807,0,0.000133185329343
84842,1807,0,0.000133185329343
84843,1807,0,0.000133185329343
84844,1807,0,0.000133185329343
84845,1807,0,0.000133185329343
84846,1807,1,0.000246392859285
84847,1807,0,0.000133185329343
84848,1807,0,0.000133185329343
84849,1807,0,0.000133185329343
84851,1807,0,0.000133185329343
84852,1807,0,0.000133185329343
84853,1808,0,0.000133185329343
84854,1808,0,0.000133185329343
84855,1808,0,0.000133185329343
84856,1808,0,0.000133185329343
84858,1808,0,0.000133185329343
84859,1808,0,0.000133185329343
84860,1808,0,0.000133185329343
84862,1808,0,0.000133185329343
84863,1808,0,0.000133185329343
84865,1808,0,0.000133185329343
84866,1808,0,0.000133185329343
84867,1808,0,0.000133185329343
84868,1808,0,0.000133185329343
84869,1808,0,0.000133185329343
84870,1808,0,0.000133185329343
84872,1808,0,0.000133185329343
84873,1808,1,0.000887902195619
84874,1808,0,0.000133185329343
84875,1808,0,0.000133185329343
84876,1808,0,0.000133185329343
84877,1808,1,0.000246392859285
84878,1808,0,0.000133185329343
84879,1808,0,0.000133185329343
84880,1808,0,0.000133185329343
84881,1808,0,0.000133185329343
84882,1808,1,0.000246392859285
84884,1809,1,0.000887902195619
84885,1809,0,0.000133185329343
84886,1809,0,0.000133185329343
84887,1809,0,0.000133185329343
84888,1809,0,0.000133185329343
84889,1809,0,0.000133185329343
84891,1809,0,0.000133185329343
84892,1809,0,0.000133185329343
84893,1809,0,0.000133185329343
84894,1809,0,0.000133185329343
84895,1809,0,0.000133185329343
84896,1809,0,0.000133185329343
84898,1809,0,0.000133185329343
84901,1809,0,0.000133185329343
84903,1809,0,0.000133185329343
84904,1809,0,0.000133185329343
84906,1809,1,0.000887902195619
84907,1809,1,0.000887902195619
84908,1809,0,0.000133185329343
84909,1809,1,0.000246392859285
84910,1809,0,0.000133185329343
84911,1809,1,0.000887902195619
84912,1809,0,0.000133185329343
84913,1809,0,0.000133185329343
84914,1809,0,0.000133185329343
84915,1809,0,0.000133185329343
84916,1809,0,0.000133185329343
84917,1809,1,0.000887902195619
84918,1809,1,0.000887902195619
84919,1809,0,0.000133185329343
84920,1809,0,0.000133185329343
84921,1809,0,0.000133185329343
84922,1809,1,0.000887902195619
84923,1809,1,0.000887902195619
84924,1809,0,0.000133185329343
84925,1809,0,0.000133185329343
84926,1810,0,0.000133185329343
84928,1810,0,0.000133185329343
84929,1810,1,0.000246392859285
84930,1810,0,0.000133185329343
84932,1810,0,0.000133185329343
84933,1810,0,0.000133185329343
84934,1810,0,0.000133185329343
84935,1810,0,0.000133185329343
84937,1810,0,0.000133185329343
84938,1810,0,0.000133185329343
84939,1810,0,0.000133185329343
84940,1810,0,0.000133185329343
84941,1810,0,0.000133185329343
84942,1810,1,0.000887902195619
84943,1810,1,0.000887902195619
84945,1810,0,0.000133185329343
84946,1810,0,0.000133185329343
84947,1810,0,0.000133185329343
84948,1810,0,0.000133185329343
84950,1810,0,0.000133185329343
84952,1810,2,0.00129585725847
84953,1810,1,0.000683924664193
84954,1810,0,0.000133185329343
84955,1810,0,0.000133185329343
84956,1810,0,0.000133185329343
84958,1810,0,0.000133185329343
84959,1810,0,0.000133185329343
84960,1810,1,0.000887902195619
84961,1810,1,0.000887902195619
84962,1810,0,0.000133185329343
84963,1810,0,0.000133185329343
84964,1812,0,0.000133185329343
84965,1812,0,0.000133185329343
84966,1812,0,0.000133185329343
84967,1812,0,0.000133185329343
84968,1812,0,0.000133185329343
84971,1812,0,0.000133185329343
84972,1812,0,0.000133185329343
84973,1812,1,0.000385742245455
84974,1812,1,0.000297125783662
84975,1812,1,0.000887902195619
84976,1812,1,0.000887902195619
84977,1812,0,0.000133185329343
84978,1812,0,0.000133185329343
84980,1812,0,0.000133185329343
84981,1812,0,0.000133185329343
84982,1812,0,0.000133185329343
84983,1812,0,0.000133185329343
84984,1812,0,0.000133185329343
84986,1812,0,0.000133185329343
84988,1812,0,0.000133185329343
84989,1812,1,0.000246392859285
84990,1812,0,0.000133185329343
84991,1812,0,0.000133185329343
84992,1812,0,0.000133185329343
84993,1812,0,0.000133185329343
84994,1812,0,0.000133185329343
84995,1812,0,0.000133185329343
84996,1812,0,0.000133185329343
84997,1812,0,0.000133185329343
84998,1812,0,0.000133185329343
84999,1812,0,0.000133185329343
85000,1813,0,0.000133185329343
85001,1813,1,0.000246392859285
85002,1813,0,0.000133185329343
85003,1813,0,0.000133185329343
85004,1813,0,0.000133185329343
85005,1813,0,0.000133185329343
85006,1813,0,0.000133185329343
85007,1813,0,0.000133185329343
85008,1813,1,0.000887902195619
85009,1813,1,0.000887902195619
85010,1813,1,0.000887902195619
85011,1813,1,0.000887902195619
85012,1813,0,0.000133185329343
85013,1813,0,0.000133185329343
85014,1813,0,0.000133185329343
85016,1813,0,0.000133185329343
85017,1813,0,0.000133185329343
85018,1813,0,0.000133185329343
85019,1813,0,0.000133185329343
85020,1813,0,0.000133185329343
85021,1813,0,0.000133185329343
85022,1813,0,0.000133185329343
85023,1813,0,0.000133185329343
85024,1813,0,0.000133185329343
85025,1813,1,0.000385742245455
85026,1813,1,0.000297125783662
85028,1813,0,0.000133185329343
85030,1813,0,0.000133185329343
85031,1813,0,0.000133185329343
85033,1813,0,0.000133185329343
85035,1813,0,0.000133185329343
85036,1813,0,0.000133185329343
85038,1813,0,0.000133185329343
85039,1813,0,0.000133185329343
85040,1813,1,0.000887902195619
85041,1813,1,0.000887902195619
85042,1813,0,0.000133185329343
85043,1813,0,0.000133185329343
85044,1813,0,0.000133185329343
85047,1814,0,0.000133185329343
85048,1814,0,0.000133185329343
85049,1814,0,0.000133185329343
85050,1814,0,0.000133185329343
85051,1814,0,0.000133185329343
85052,1814,0,0.000133185329343
85053,1814,0,0.000133185329343
85054,1814,0,0.000133185329343
85055,1814,1,0.000246392859285
85056,1814,0,0.000133185329343
85057,1814,1,0.000297125783662
85058,1814,1,0.000385742245455
85059,1814,0,0.000133185329343
85060,1814,0,0.000133185329343
85061,1814,0,0.000133185329343
85062,1814,0,0.000133185329343
85063,1814,0,0.000133185329343
85066,1814,0,0.000133185329343
85067,1814,0,0.000133185329343
85069,1814,0,0.000133185329343
85072,1814,1,0.000887902195619
85073,1814,0,0.000133185329343
85074,1814,0,0.000133185329343
85075,1814,0,0.000133185329343
85076,1814,0,0.000133185329343
85077,1814,0,0.000133185329343
85078,1814,0,0.000133185329343
85079,1814,0,0.000133185329343
85080,1814,0,0.000133185329343
85081,1814,0,0.000133185329343
85083,1814,0,0.000133185329343
85084,1814,0,0.000133185329343
85086,1814,0,0.000133185329343
85087,1814,0,0.000133185329343
85088,1814,0,0.000133185329343
85089,1815,1,0.000246392859285
85090,1815,0,0.000133185329343
85091,1815,0,0.000133185329343
85093,1815,0,0.000133185329343
85094,1815,0,0.000133185329343
85096,1815,0,0.000133185329343
85097,1815,0,0.000133185329343
85098,1815,0,0.000133185329343
85099,1815,0,0.000133185329343
85100,1815,0,0.000133185329343
85101,1815,0,0.000133185329343
85102,1815,0,0.000133185329343
85103,1815,0,0.000133185329343
85105,1815,0,0.000133185329343
85107,1815,0,0.000133185329343
85108,1815,0,0.000133185329343
85109,1815,0,0.000133185329343
85110,1815,1,0.000385742245455
85111,1815,1,0.000297125783662
85112,1815,0,0.000133185329343
85113,1815,0,0.000133185329343
85114,1815,0,0.000133185329343
85115,1815,0,0.000133185329343
85117,1815,0,0.000133185329343
85119,1815,0,0.000133185329343
85121,1815,0,0.000133185329343
85122,1815,0,0.000133185329343
85123,1815,0,0.000133185329343
85126,1815,0,0.000133185329343
85128,1815,0,0.000133185329343
85129,1816,0,0.000133185329343
85130,1816,2,0.000359600389227
85131,1816,14,0.00111854722366
85132,1816,0,0.000133185329343
85133,1816,0,0.000133185329343
85134,1816,0,0.000133185329343
85136,1816,0,0.000133185329343
85137,1816,0,0.000133185329343
85138,1816,0,0.000133185329343
85139,1816,4,0.00036708029038
85140,1816,0,0.000133185329343
85141,1816,0,0.000133185329343
85142,1816,0,0.000133185329343
85143,1816,0,0.000133185329343
85144,1816,0,0.000133185329343
85145,1816,1,0.000161487211829
85146,1816,0,0.000133185329343
85147,1816,0,0.000133185329343
85148,1816,0,0.000133185329343
85149,1816,1,0.000246392859285
85150,1816,0,0.000133185329343
85151,1816,0,0.000133185329343
85152,1816,1,0.000189789094314
85153,1816,2,0.000305022862156
85154,1816,2,0.000284102944517
85155,1816,1,0.000297125783662
85156,1816,0,0.000133185329343
85157,1816,0,0.000133185329343
85158,1816,0,0.000133185329343
85159,1816,0,0.000133185329343
85160,1816,14,0.00144110911593
85161,1816,0,0.000133185329343
85162,1816,3,0.000217708210796
85163,1816,4,0.000559327124701
85164,1816,0,0.000133185329343
85165,1816,0,0.000133185329343
85166,1816,2,0.000265260780942
85167,1816,0,0.000133185329343
85168,1816,1,0.000326581526328
85169,1816,4,0.00052941168414
85170,1816,0,0.000133185329343
85171,1817,2,0.000284102944517
85172,1817,0,0.000133185329343
85173,1817,0,0.000133185329343
85174,1817,0,0.000133185329343
85175,1817,0,0.000133185329343
85176,1817,2,0.000447215941932
85177,1817,0,0.000133185329343
85178,1817,1,0.000161487211829
85179,1817,0,0.000133185329343
85180,1817,0,0.000133185329343
85181,1817,0,0.000133185329343
85182,1817,0,0.000133185329343
85183,1817,1,0.000297125783662
85184,1817,0,0.000133185329343
85186,1817,1,0.000461066237981
85187,1817,0,0.000133185329343
85189,1817,4,0.00040233623178
85191,1817,1,0.000246392859285
85192,1817,0,0.000133185329343
85193,1817,0,0.000133185329343
85194,1817,3,0.000292501732422
85195,1817,1,0.000161487211829
85196,1817,0,0.000133185329343
85197,1817,2,0.000353226274631
85198,1817,0,0.000133185329343
85199,1817,2,0.000243562671037
85200,1817,1,0.000246392859285
85201,1817,0,0.000133185329343
85203,1817,0,0.000133185329343
85204,1817,1,0.000202232937883
85205,1817,0,0.000133185329343
85206,1817,3,0.000290026736038
85207,1817,0,0.000133185329343
85208,1817,0,0.000133185329343
85209,1817,1,0.000246392859285
85210,1817,3,0.000333324744641
85211,1817,0,0.000133185329343
85212,1817,3,0.00105496442959
85213,1818,0,0.000133185329343
85215,1818,0,0.000133185329343
85216,1818,1,0.000887902195619
85217,1818,1,0.000887902195619
85218,1818,1,0.000887902195619
85219,1818,1,0.000887902195619
85220,1818,0,0.000133185329343
85221,1818,0,0.000133185329343
85222,1818,0,0.000133185329343
85223,1818,0,0.000133185329343
85225,1818,0,0.000133185329343
85226,1818,0,0.000133185329343
85228,1818,0,0.000133185329343
85229,1818,1,0.000887902195619
85230,1818,0,0.000133185329343
85231,1818,0,0.000133185329343
85232,1818,0,0.000133185329343
85233,1818,0,0.000133185329343
85234,1818,0,0.000133185329343
85236,1818,0,0.000133185329343
85237,1818,0,0.000133185329343
85238,1818,0,0.000133185329343
85240,1818,0,0.000133185329343
85241,1818,0,0.000133185329343
85242,1818,0,0.000133185329343
85243,1818,0,0.000133185329343
85245,1818,0,0.000133185329343
85246,1818,0,0.000133185329343
85247,1818,0,0.000133185329343
85249,1818,0,0.000133185329343
85250,1819,6,0.00089435266634
85251,1819,0,0.000133185329343
85252,1819,1,0.000887902195619
85253,1819,1,0.000887902195619
85254,1819,0,0.000133185329343
85255,1819,0,0.000133185329343
85257,1819,0,0.000133185329343
85258,1819,0,0.000133185329343
85259,1819,1,0.000887902195619
85260,1819,1,0.000887902195619
85261,1819,4,0.000646749256131
85263,1819,0,0.000133185329343
85264,1819,0,0.000133185329343
85265,1819,0,0.000133185329343
