CLid,year,indegree,pagerank
100057,1922,0,1.94893992046e-05
100058,1922,1,2.14113138637e-05
100059,1922,10,6.79052737053e-05
100060,1922,1,2.05935307459e-05
100061,1922,25,7.0125676358e-05
100062,1922,5,3.46670827013e-05
100063,1922,28,7.38486011095e-05
100064,1922,19,9.01732010622e-05
100065,1922,3,2.42308073204e-05
100066,1922,5,3.35154035027e-05
100067,1922,1,2.11459981369e-05
100068,1922,4,3.34440614452e-05
100069,1922,0,1.94893992046e-05
100070,1922,6,3.3000804632e-05
100071,1922,6,5.14744868911e-05
100072,1922,15,5.79461874916e-05
100073,1922,4,5.37348837674e-05
100074,1922,4,3.99891577491e-05
100075,1922,7,4.24563398551e-05
100076,1922,13,3.6825413803e-05
100077,1922,12,4.00221446683e-05
100078,1922,8,3.29721662314e-05
100079,1922,13,3.88404456489e-05
100080,1922,0,1.94893992046e-05
100081,1923,8,4.14584544444e-05
100082,1923,1,2.16992274198e-05
100083,1923,14,4.16319734354e-05
100084,1923,5,7.67739964418e-05
100085,1923,1,1.99518145872e-05
100086,1923,5,2.76155481293e-05
100087,1923,2,2.14885619577e-05
100088,1923,8,6.23855822631e-05
100089,1923,4,2.89722011433e-05
100090,1923,3,2.60366665284e-05
100091,1923,6,6.20962262386e-05
100092,1923,2,3.90217826515e-05
100093,1923,10,4.07528865735e-05
100094,1923,19,4.19551238032e-05
100095,1923,0,1.94893992046e-05
100096,1923,15,6.53283686751e-05
100097,1923,1,2.11459981369e-05
100098,1923,0,1.94893992046e-05
100099,1923,7,2.64187397554e-05
100100,1923,4,3.30765041063e-05
100101,1923,2,2.0572416775e-05
100102,1923,1,2.07140118995e-05
100103,1923,14,0.000123265754652
100104,1923,0,1.94893992046e-05
100105,1923,12,5.10895193466e-05
100106,1923,1,2.11459981369e-05
100107,1923,0,1.94893992046e-05
100108,1923,1,2.02521748952e-05
100109,1923,0,1.94893992046e-05
100110,1922,2,2.73735830124e-05
100111,1922,0,1.94893992046e-05
100112,1922,0,1.94893992046e-05
100113,1922,0,1.94893992046e-05
100115,1923,1,2.14625083959e-05
100116,1923,0,1.94893992046e-05
100117,1923,0,1.94893992046e-05
100118,1923,2,2.59063687475e-05
100119,1923,7,3.68197106587e-05
100120,1923,3,2.7055268142e-05
100121,1923,12,6.95146802123e-05
100122,1923,27,8.18295555381e-05
100123,1923,11,4.37771828453e-05
100124,1923,3,3.01154800362e-05
100125,1923,5,2.8579249688e-05
100126,1923,2,2.19536633305e-05
100127,1923,4,3.11570031767e-05
100128,1923,3,2.16600237529e-05
100129,1923,1,2.24874710801e-05
100130,1923,4,2.4947482915e-05
100131,1923,11,5.6989264584e-05
100132,1923,7,3.08782062404e-05
100133,1923,4,2.74497470379e-05
100134,1923,3,2.51199503939e-05
100135,1923,3,3.25063011539e-05
100136,1923,53,0.00018771091453
100137,1923,4,4.25449292862e-05
100138,1923,8,5.38533800711e-05
100139,1923,5,2.5184291767e-05
100140,1923,6,3.83220554623e-05
100141,1923,0,1.94893992046e-05
100142,1923,11,4.84307376084e-05
100143,1923,5,2.75395465963e-05
100144,1923,6,2.76588494355e-05
100145,1923,3,2.16811876325e-05
100146,1923,1,2.06769084941e-05
100147,1923,23,0.00012918598295
100148,1923,1,2.43273518021e-05
100149,1923,30,0.000119765612681
100150,1923,2,2.3398181103e-05
100151,1923,1,2.77723938665e-05
100152,1923,0,1.94893992046e-05
100153,1923,1,2.00979905895e-05
100154,1923,0,1.94893992046e-05
100155,1923,1,2.21345439133e-05
100156,1923,7,6.82112546705e-05
100157,1923,1,2.05247735373e-05
100158,1923,6,6.81726778528e-05
100159,1923,0,1.94893992046e-05
100160,1923,3,2.016631886e-05
100161,1923,13,3.63241766025e-05
100162,1923,8,3.26984174191e-05
100163,1923,2,3.02077575868e-05
100164,1923,7,4.42647921203e-05
100165,1923,2,2.45402206462e-05
100166,1923,1,2.20708763844e-05
100167,1923,7,2.74646764629e-05
100168,1923,26,7.76720287833e-05
100169,1923,1,2.73582441334e-05
100170,1923,0,1.94893992046e-05
100171,1923,0,1.94893992046e-05
100172,1923,1,2.26671447573e-05
100173,1923,7,5.5100707717e-05
100174,1923,0,1.94893992046e-05
100175,1923,10,4.54890096289e-05
100176,1923,6,3.41235887742e-05
100177,1923,2,3.98299916728e-05
100178,1923,19,6.10750571346e-05
100179,1923,12,5.83001117143e-05
100180,1923,12,5.8715193759e-05
100181,1923,35,7.74460701434e-05
100182,1923,2,2.32744516652e-05
100183,1923,4,2.47532416672e-05
100184,1923,1,2.77723938665e-05
100185,1923,5,5.26198371609e-05
100186,1923,8,6.12029983514e-05
100187,1923,0,1.94893992046e-05
100188,1923,21,6.64674070673e-05
100189,1923,16,6.41621044179e-05
100190,1923,5,4.50055929033e-05
100192,1923,0,1.94893992046e-05
100193,1923,1,2.77723938665e-05
100194,1923,0,1.94893992046e-05
100195,1923,10,4.9125323166e-05
100196,1923,2,2.17924033349e-05
100197,1923,18,4.76992009802e-05
100198,1923,1,2.16291303013e-05
100199,1923,9,4.31346498188e-05
100200,1923,6,4.37224593517e-05
100201,1923,1,2.15685541538e-05
100202,1923,3,2.30227304233e-05
100203,1923,4,2.5309688033e-05
100204,1923,3,2.69883523252e-05
100205,1923,2,2.65065652135e-05
100206,1923,1,2.04008361849e-05
100207,1923,29,6.90327786715e-05
100208,1923,8,4.43080205973e-05
100209,1923,2,2.24584072076e-05
100210,1923,0,1.94893992046e-05
100211,1923,3,3.02812938829e-05
100212,1923,5,3.33834844038e-05
100213,1923,1,2.29126903094e-05
100214,1923,6,3.06374945435e-05
100215,1923,6,3.98757498611e-05
100217,1923,0,1.94893992046e-05
100218,1923,4,3.24809520664e-05
100219,1923,1,2.18063207883e-05
100220,1923,27,6.8867817315e-05
100221,1923,18,5.6803100528e-05
100222,1923,14,6.79036842595e-05
100223,1923,5,4.21209595935e-05
100224,1923,7,3.89387042129e-05
100225,1923,5,2.86160742944e-05
100226,1923,10,5.07171394633e-05
100227,1923,0,1.94893992046e-05
100228,1923,3,2.41507065368e-05
100229,1923,2,2.71511267426e-05
100230,1923,2,2.69537039478e-05
100231,1923,4,2.30349733699e-05
100232,1923,13,6.67096625063e-05
100233,1923,20,6.27559504551e-05
100234,1923,4,3.27296236151e-05
100235,1923,10,3.68325262973e-05
100236,1923,3,3.19347156725e-05
100237,1923,11,4.47671299191e-05
100239,1923,7,3.5606984337e-05
100240,1923,33,9.26013891905e-05
100241,1923,2,2.40932351855e-05
100242,1923,1,2.36308965355e-05
100243,1923,3,3.06347389512e-05
100244,1923,2,2.42956068571e-05
100245,1923,26,6.21877835495e-05
100246,1923,17,5.93074720213e-05
100247,1923,9,2.75084363634e-05
100249,1923,11,4.36940671358e-05
100250,1923,4,3.56806623323e-05
100251,1923,0,1.94893992046e-05
100252,1923,7,2.76298826813e-05
100253,1923,13,5.0319950965e-05
100254,1923,29,7.46569293866e-05
100256,1923,10,4.55168982447e-05
100257,1924,9,3.39821882819e-05
100258,1924,1,2.05247735373e-05
100259,1923,5,9.56632891234e-05
100260,1923,0,1.94893992046e-05
100262,1923,6,3.67714428093e-05
100263,1923,12,4.23216020388e-05
100264,1923,26,7.37411251796e-05
100265,1923,3,3.15527294733e-05
100266,1923,2,2.51998873492e-05
100267,1923,0,1.94893992046e-05
100268,1923,2,2.56866276912e-05
100269,1923,1,2.33193054641e-05
100270,1923,9,4.3644422199e-05
100271,1923,3,2.0670106679e-05
100272,1923,0,1.94893992046e-05
100273,1923,0,1.94893992046e-05
100274,1923,1,2.20535922164e-05
100275,1923,21,6.66846394174e-05
100276,1923,3,3.21573090776e-05
100277,1923,2,2.23905346455e-05
100278,1923,3,2.17430629757e-05
100279,1923,11,5.61924088003e-05
100280,1923,15,6.15314193762e-05
100281,1923,1,2.02407029578e-05
100282,1923,1,2.1273774134e-05
100283,1923,7,5.81865289484e-05
100284,1923,11,0.000127827655223
100285,1923,2,3.79526925971e-05
100286,1923,1,2.90571831483e-05
100287,1923,43,0.00010493314595
100288,1923,5,2.71084138609e-05
100289,1923,3,3.12568968566e-05
100290,1923,8,5.45750648962e-05
100291,1923,0,1.94893992046e-05
100292,1923,3,2.74526929184e-05
100293,1923,15,5.16227916148e-05
100294,1923,7,2.64726678293e-05
100295,1923,27,8.58549890369e-05
100296,1923,9,3.12297934613e-05
100297,1923,7,2.98822680077e-05
100298,1923,0,1.94893992046e-05
100299,1923,13,6.71337678514e-05
100300,1923,0,1.94893992046e-05
100301,1923,1,2.14113138637e-05
100302,1923,1,2.01099926594e-05
100303,1923,1,2.11215163793e-05
100304,1923,8,3.23159898004e-05
100305,1923,3,2.19233187577e-05
100306,1923,2,2.28662272406e-05
100307,1923,2,3.03686593803e-05
100308,1924,2,2.2277999757e-05
100309,1924,1,2.28669794581e-05
100310,1924,8,7.99391539108e-05
100311,1924,2,2.3673617297e-05
100312,1924,2,2.54360931982e-05
100313,1924,3,4.15780356852e-05
100314,1924,8,5.02757045505e-05
100315,1924,28,8.79782664665e-05
100316,1924,4,4.23503600743e-05
100317,1924,9,8.11507206549e-05
100318,1924,3,2.21654546626e-05
100319,1924,3,2.74464031764e-05
100320,1924,2,2.09741575212e-05
100321,1924,21,7.81202961914e-05
100322,1924,13,6.5617247662e-05
100323,1924,3,3.54619771297e-05
100324,1924,4,2.60585728093e-05
100325,1924,3,2.51780854073e-05
100326,1924,0,1.94893992046e-05
100327,1924,2,2.14023527018e-05
100328,1924,3,2.61667172699e-05
100329,1924,1,2.50113956458e-05
100330,1924,5,3.86899950511e-05
100331,1924,3,2.67289436009e-05
100332,1923,4,4.10214372079e-05
100333,1924,1,2.90135460688e-05
100334,1924,3,2.13675587178e-05
100335,1924,0,1.94893992046e-05
100336,1924,3,3.17089570894e-05
100337,1924,8,3.27166023045e-05
100338,1923,1,2.14597767878e-05
100339,1924,8,3.16818467296e-05
100340,1924,2,2.20064774978e-05
100341,1924,1,2.04341005809e-05
100342,1924,5,2.6418787695e-05
100343,1924,19,4.76988230927e-05
100344,1924,8,8.64911729247e-05
100345,1924,3,2.20582819588e-05
100346,1924,10,9.04828322369e-05
100347,1924,3,2.47960346366e-05
100348,1924,13,4.41112517178e-05
100349,1924,0,1.94893992046e-05
100350,1924,4,2.79837723586e-05
100351,1924,1,2.51587941357e-05
100352,1924,16,7.21016584407e-05
100353,1924,7,3.29432649806e-05
100354,1924,1,2.13138210469e-05
100355,1924,4,3.30442965664e-05
100356,1924,29,7.15751629115e-05
100357,1924,2,2.26207906209e-05
100358,1924,10,3.29502038561e-05
100359,1924,6,2.6002274116e-05
100360,1924,5,3.80032379205e-05
100361,1924,1,2.10452142502e-05
100362,1924,9,3.49066441417e-05
100363,1924,0,1.94893992046e-05
100364,1924,10,7.23150925005e-05
100365,1924,1,2.36308965355e-05
100366,1924,15,4.93474594321e-05
100367,1924,2,2.28268130273e-05
100368,1924,0,1.94893992046e-05
100370,1924,47,0.000166850116781
100371,1924,9,4.62164402719e-05
100372,1924,2,2.24157604887e-05
100373,1924,25,8.11283429173e-05
100374,1924,15,4.33195901377e-05
100375,1924,16,4.32734016739e-05
100376,1924,1,2.02234308665e-05
100377,1924,1,2.08059900014e-05
100378,1924,1,2.04138943454e-05
100379,1924,3,2.26127335736e-05
100380,1924,17,8.19096871625e-05
100381,1924,3,2.6704477152e-05
100382,1924,0,1.94893992046e-05
100383,1924,1,2.1330064685e-05
100384,1924,5,2.34921991352e-05
100385,1924,47,0.000147442017862
100386,1924,1,2.01524285554e-05
100387,1924,4,2.50235646219e-05
100388,1924,2,2.49315810604e-05
100389,1924,13,5.37508785812e-05
100390,1924,0,1.94893992046e-05
100391,1924,4,4.08657053234e-05
100392,1924,3,4.23140579069e-05
100393,1924,6,2.96116336773e-05
100394,1924,8,4.77339773327e-05
100395,1924,11,5.40729107266e-05
100396,1924,7,4.03174659138e-05
100397,1924,10,3.81779169886e-05
100398,1924,2,2.24404771374e-05
100399,1924,4,3.43836556709e-05
100400,1924,2,2.62081927516e-05
100401,1924,12,3.87708626443e-05
100402,1924,0,1.94893992046e-05
100403,1924,13,3.58662106698e-05
100404,1924,4,3.32660404162e-05
100405,1924,4,3.7241202214e-05
100406,1924,0,1.94893992046e-05
100407,1924,1,2.06576175181e-05
100408,1924,6,2.69685453101e-05
100409,1924,3,2.79851675017e-05
100410,1924,15,5.23575025829e-05
100411,1924,0,1.94893992046e-05
100412,1924,6,2.52824870478e-05
100413,1924,3,2.77907074054e-05
100414,1924,6,3.22584023133e-05
100415,1924,9,3.26391358698e-05
100416,1924,2,2.42956068571e-05
100417,1924,1,2.28531338643e-05
100418,1924,8,4.93800073627e-05
100419,1924,0,1.94893992046e-05
100420,1924,1,2.01749565478e-05
100421,1924,10,3.8020970754e-05
100422,1924,2,3.23116622423e-05
100423,1924,19,7.39922161972e-05
100424,1924,11,8.6081268957e-05
100425,1924,0,1.94893992046e-05
100426,1924,4,2.90025199145e-05
100427,1924,5,4.15637053322e-05
100428,1924,3,3.66545736428e-05
100429,1924,13,5.98979951694e-05
100430,1924,1,2.05182975288e-05
100431,1924,1,2.30536756966e-05
100432,1924,1,2.11014464729e-05
100433,1924,15,5.09980080356e-05
100434,1924,1,2.0548229505e-05
100435,1924,4,3.23649177221e-05
100436,1924,1,2.08272803215e-05
100437,1924,1,3.84507408886e-05
100438,1924,0,1.94893992046e-05
100439,1924,2,2.68111085851e-05
100440,1924,33,0.000111809586173
100441,1924,0,1.94893992046e-05
100442,1924,16,4.95242274241e-05
100443,1924,3,3.43125231482e-05
100444,1924,1,2.72475990971e-05
100445,1924,4,4.42171785618e-05
100446,1924,8,3.10789025635e-05
100447,1924,1,2.28025970693e-05
100448,1924,0,1.94893992046e-05
100449,1924,6,3.86912590611e-05
100450,1924,2,2.87933555258e-05
100451,1924,2,2.40376976368e-05
100452,1924,1,2.36308965355e-05
100453,1924,3,3.43912092831e-05
100454,1924,3,3.90797822919e-05
100455,1924,5,2.51619075043e-05
100456,1924,4,2.653381187e-05
100457,1924,15,5.5492033732e-05
100458,1924,0,1.94893992046e-05
100459,1924,5,3.47823123499e-05
100460,1924,0,1.94893992046e-05
100461,1924,14,6.64849804998e-05
100462,1924,5,2.35380954816e-05
100463,1924,1,2.20961562475e-05
100464,1924,2,2.21813724697e-05
100465,1924,0,1.94893992046e-05
100466,1924,0,1.94893992046e-05
100467,1924,9,3.8737878845e-05
100468,1924,1,2.17564368942e-05
100469,1924,8,3.53579311006e-05
100470,1924,1,2.17837255421e-05
100471,1924,9,4.88051446217e-05
100472,1924,7,3.03859125968e-05
100473,1924,1,1.97134212719e-05
100474,1924,4,2.26559763186e-05
100475,1924,11,3.98145169125e-05
100476,1924,22,5.01279841583e-05
100477,1924,1,3.60553885284e-05
100478,1924,1,2.01749565478e-05
100479,1924,16,7.17895061731e-05
100480,1924,3,2.18997846662e-05
100481,1924,2,3.04230132867e-05
100482,1924,4,2.62312595122e-05
100483,1924,1,2.1683899948e-05
100484,1924,11,4.12877296449e-05
100485,1924,2,2.41832330146e-05
100486,1924,1,2.00456093657e-05
100487,1924,5,7.44339295392e-05
100488,1924,3,3.96377349464e-05
100489,1924,1,2.01650789326e-05
100490,1924,2,2.45284894275e-05
100491,1924,3,2.95227149961e-05
100492,1924,0,1.94893992046e-05
100493,1924,0,1.94893992046e-05
100494,1924,0,1.94893992046e-05
100495,1924,1,2.06383490908e-05
100496,1924,1,2.07404733763e-05
100497,1924,1,3.60553885284e-05
100498,1924,0,1.94893992046e-05
100499,1924,3,2.5132622542e-05
100500,1924,3,3.10463259986e-05
100501,1924,7,3.48634339733e-05
100502,1924,0,1.94893992046e-05
100503,1924,1,2.1330064685e-05
100504,1924,11,9.56072952156e-05
100505,1924,9,3.85463341427e-05
100506,1924,6,3.15404044905e-05
100507,1924,13,6.0069996696e-05
100508,1924,0,1.94893992046e-05
100509,1924,3,2.32297337164e-05
100510,1924,17,6.33627440986e-05
100511,1924,1,2.02414145907e-05
100512,1924,0,1.94893992046e-05
100513,1924,1,2.09761896285e-05
100514,1924,1,2.01553915209e-05
100515,1924,6,4.38684349157e-05
100516,1924,3,4.27923682447e-05
100517,1924,3,2.5846758999e-05
100518,1924,7,3.65078205866e-05
100519,1924,7,5.30919435754e-05
100520,1924,1,2.03319737264e-05
100521,1924,5,3.02763057949e-05
100522,1924,7,3.94211112457e-05
100523,1924,2,2.44832140071e-05
100524,1924,0,1.94893992046e-05
100525,1924,1,2.09926462289e-05
100526,1925,14,5.31234361275e-05
100527,1925,0,1.94893992046e-05
100528,1925,7,3.69836082462e-05
100529,1925,0,1.94893992046e-05
100530,1925,3,2.87589099836e-05
100531,1925,6,3.31858920786e-05
100532,1925,6,3.3174772144e-05
100533,1925,6,5.99076639657e-05
100534,1925,0,1.94893992046e-05
100535,1925,7,3.60515724284e-05
100536,1925,6,4.14498049798e-05
100537,1925,2,2.43375201216e-05
100538,1925,8,4.28207159571e-05
100539,1925,1,2.38026093349e-05
100540,1925,4,2.36240615493e-05
100541,1925,7,7.3252163305e-05
100542,1925,6,3.54968658528e-05
100543,1925,1,2.16666350634e-05
100544,1925,17,7.55247641399e-05
100545,1925,4,3.4319152559e-05
100546,1925,0,1.94893992046e-05
100547,1925,0,1.94893992046e-05
100548,1925,0,1.94893992046e-05
100549,1925,0,1.94893992046e-05
100550,1925,3,3.89015447952e-05
100551,1925,12,4.01053290338e-05
100552,1925,15,5.35088398787e-05
100553,1925,0,1.94893992046e-05
100554,1925,1,2.4501543178e-05
100555,1925,1,2.11459981369e-05
100556,1925,4,3.24695720983e-05
100557,1925,0,1.94893992046e-05
100558,1925,1,2.044444758e-05
100559,1925,3,4.5694850677e-05
100560,1925,1,2.60094223817e-05
100561,1925,4,3.05478676615e-05
100562,1925,5,3.44154048536e-05
100563,1925,1,2.21333361916e-05
100564,1925,11,4.69433242351e-05
100565,1925,2,3.08468866675e-05
100566,1925,0,1.94893992046e-05
100567,1925,20,0.000118492995899
100568,1925,10,4.92177868095e-05
100569,1925,2,3.39183302872e-05
100570,1925,3,2.37261095805e-05
100571,1925,5,3.72179394248e-05
100572,1925,0,1.94893992046e-05
100573,1925,1,2.59501350409e-05
100574,1925,3,2.32369805115e-05
100576,1925,0,1.94893992046e-05
100577,1925,0,1.94893992046e-05
100578,1925,3,2.42834375695e-05
100579,1925,2,2.28293908219e-05
100580,1925,1,2.2497548692e-05
100581,1925,1,2.27060961606e-05
100582,1925,0,1.94893992046e-05
100583,1925,1,2.0995398234e-05
100584,1925,3,3.27275286125e-05
100585,1925,3,2.17835136902e-05
100586,1925,2,2.61976502332e-05
100587,1925,15,4.66578339391e-05
100588,1925,9,4.30467763853e-05
100589,1925,0,1.94893992046e-05
100590,1925,3,3.96137241174e-05
100591,1925,5,3.36013908302e-05
100592,1925,5,3.60010369503e-05
100593,1925,7,4.56914207879e-05
100594,1925,10,3.72281910319e-05
100595,1925,4,2.83280740051e-05
100596,1925,2,2.40932351855e-05
100597,1925,7,3.80124478496e-05
100598,1925,7,3.03324863461e-05
100599,1925,11,0.000122633537945
100600,1925,1,2.77723938665e-05
100601,1925,1,2.03518816659e-05
100602,1925,1,2.03888615202e-05
100603,1925,6,4.6125931073e-05
100604,1925,1,2.28025970693e-05
100605,1925,5,2.8283165799e-05
100606,1925,0,1.94893992046e-05
100607,1925,0,1.94893992046e-05
100608,1925,0,1.94893992046e-05
100609,1925,1,1.97134212719e-05
100610,1925,14,3.35649957774e-05
100611,1925,11,4.78917661903e-05
100612,1925,0,1.94893992046e-05
100613,1925,0,1.94893992046e-05
100614,1925,1,2.20892293811e-05
100615,1925,2,2.22503554673e-05
100616,1925,1,2.29701283252e-05
100617,1925,0,1.94893992046e-05
100618,1925,0,1.94893992046e-05
100619,1925,5,2.51372759738e-05
100620,1925,8,4.58118289314e-05
100621,1925,4,3.1970001352e-05
100622,1925,4,3.20461149796e-05
100623,1925,3,2.90054900609e-05
100624,1925,12,4.14255343637e-05
100625,1925,4,2.37575695276e-05
100626,1925,2,2.06310804612e-05
100627,1925,10,3.64286248075e-05
100628,1925,7,3.48613307555e-05
100629,1925,1,2.1733096373e-05
100630,1925,10,3.99667899365e-05
100631,1925,0,1.94893992046e-05
100632,1925,1,2.11367874042e-05
100633,1925,0,1.94893992046e-05
100634,1925,1,1.99673046911e-05
100635,1925,14,4.1198828276e-05
100636,1925,3,2.49232724467e-05
100637,1925,0,1.94893992046e-05
100638,1925,3,2.79841430786e-05
100639,1925,10,3.73195018135e-05
100640,1925,7,6.75511132229e-05
100641,1925,0,1.94893992046e-05
100642,1925,3,4.2638139989e-05
100643,1925,1,3.07120633153e-05
100644,1925,0,1.94893992046e-05
100645,1925,6,3.29688956987e-05
100646,1925,4,2.82353037146e-05
100647,1925,23,6.40522115258e-05
100648,1925,10,3.77889043829e-05
100649,1925,14,0.000131640433444
100650,1925,1,2.39328242323e-05
100651,1925,7,3.20957276395e-05
100652,1925,1,2.06383490908e-05
100653,1925,14,4.39980197212e-05
100654,1925,14,3.90702544844e-05
100655,1925,1,2.04138943454e-05
100656,1925,2,2.24420165757e-05
100657,1925,4,3.435378363e-05
100658,1925,0,1.94893992046e-05
100659,1925,7,6.37967517583e-05
100660,1925,0,1.94893992046e-05
100661,1925,4,2.38153091078e-05
100662,1925,0,1.94893992046e-05
100663,1925,2,2.29376788155e-05
100664,1925,5,2.64713962804e-05
100665,1925,0,1.94893992046e-05
100666,1925,14,4.52873740204e-05
100667,1925,1,2.1716994103e-05
100668,1925,7,4.48348247694e-05
100669,1925,2,2.17014541294e-05
100670,1925,8,2.80227163874e-05
100671,1925,1,2.20936509563e-05
100672,1925,0,1.94893992046e-05
100673,1925,7,3.04597523622e-05
100674,1925,4,2.90455911162e-05
100675,1925,0,1.94893992046e-05
100676,1925,2,2.40341116165e-05
100677,1925,0,1.94893992046e-05
100678,1925,2,2.50642177636e-05
100679,1925,1,2.4516557163e-05
100680,1925,3,3.07010641633e-05
100681,1925,2,2.16850248885e-05
100682,1925,2,2.14829655751e-05
100683,1925,11,3.59963303554e-05
100684,1925,1,2.39465720573e-05
100685,1925,4,3.09965992201e-05
100686,1925,5,3.31816671823e-05
100687,1925,3,2.7890085663e-05
100688,1925,9,3.82681511342e-05
100689,1925,1,2.08272803215e-05
100690,1925,1,2.02505226036e-05
100691,1925,0,1.94893992046e-05
100692,1925,1,2.24075260665e-05
100693,1925,5,2.32733107305e-05
100694,1925,26,5.60624456023e-05
100695,1925,5,3.22517543949e-05
100696,1925,0,1.94893992046e-05
100697,1925,1,2.03176986708e-05
100698,1925,12,3.37411981832e-05
100699,1925,11,4.47807498565e-05
100700,1925,1,3.60553885284e-05
100701,1925,1,2.16663961474e-05
100702,1925,7,2.77273532941e-05
100703,1925,4,5.2795409367e-05
100704,1925,6,2.98771919419e-05
100705,1925,6,5.26922127185e-05
100706,1925,3,2.29353106085e-05
100707,1925,10,3.03797786562e-05
100708,1925,32,0.000104594272082
100709,1925,0,1.94893992046e-05
100710,1925,8,3.59182693421e-05
100711,1925,21,7.30573803833e-05
100712,1925,1,2.96498097242e-05
100713,1925,2,2.22457052132e-05
100714,1925,2,2.46048664669e-05
100715,1925,0,1.94893992046e-05
100716,1925,3,2.43794128685e-05
100717,1925,0,1.94893992046e-05
100718,1925,3,3.33478701531e-05
100719,1925,1,2.44606464617e-05
100720,1925,2,4.43383831904e-05
100721,1925,2,2.72397431771e-05
100722,1925,0,1.94893992046e-05
100723,1925,9,4.91565977711e-05
100724,1925,1,2.23074608047e-05
100725,1925,1,2.13176729866e-05
100726,1925,2,2.16054813772e-05
100727,1925,8,3.23010406471e-05
100728,1925,0,1.94893992046e-05
100729,1925,4,2.2517663644e-05
100730,1925,0,1.94893992046e-05
100731,1925,0,1.94893992046e-05
100732,1925,2,2.6905887886e-05
100733,1925,0,1.94893992046e-05
100734,1925,0,1.94893992046e-05
100735,1925,1,2.15574295225e-05
100736,1925,9,4.45123958243e-05
100737,1925,1,2.26874996506e-05
100738,1925,5,2.44904435605e-05
100739,1925,3,3.91004663151e-05
100740,1925,1,4.06615769358e-05
100741,1925,5,3.82554272011e-05
100742,1925,5,2.64062842296e-05
100743,1925,6,2.60551007908e-05
100744,1925,5,3.52430983758e-05
100745,1925,0,1.94893992046e-05
100746,1926,2,2.06412392568e-05
100747,1926,4,6.94363130349e-05
100748,1926,4,3.15521002834e-05
100749,1926,0,1.94893992046e-05
100750,1926,0,1.94893992046e-05
100751,1926,0,1.94893992046e-05
100752,1926,10,8.59987317392e-05
100753,1926,17,5.81835016622e-05
100754,1926,13,4.52193703818e-05
100755,1926,4,2.47729957785e-05
100756,1926,2,2.30902405086e-05
100757,1926,2,2.6170449384e-05
100758,1926,1,2.04638691648e-05
100759,1926,16,4.11871594868e-05
100760,1926,4,2.4335706069e-05
100761,1926,3,2.39790087248e-05
100762,1926,13,5.92220934042e-05
100763,1926,27,0.000271158356358
100764,1926,5,5.39045219774e-05
100765,1926,1,2.07273727515e-05
100766,1926,0,1.94893992046e-05
100767,1925,8,4.39265030057e-05
100768,1926,10,3.78201561916e-05
100769,1926,3,2.51251814316e-05
100770,1926,7,4.88751953699e-05
100771,1926,37,7.13991514189e-05
100773,1926,0,1.94893992046e-05
100774,1926,3,3.43497690952e-05
100775,1926,0,1.94893992046e-05
100776,1926,11,5.00651824411e-05
100777,1926,1,2.58647305118e-05
100778,1926,13,4.09917295766e-05
100779,1926,8,3.95719996856e-05
100780,1926,0,1.94893992046e-05
100781,1926,8,3.38867559321e-05
100783,1926,14,4.49574831244e-05
100784,1926,1,2.50113956458e-05
100785,1926,1,2.2429912706e-05
100786,1926,5,3.85642962299e-05
100787,1926,2,2.30530855643e-05
100788,1926,5,6.12747428119e-05
