CLid,year,indegree,pagerank
100000,1922,1,1.32469905308e-05
100001,1922,1,1.6094780726e-05
100002,1922,7,1.75319562219e-05
100003,1922,13,2.91195349066e-05
100004,1922,4,2.12627805159e-05
100005,1922,9,3.17280764918e-05
100006,1922,5,4.12852290033e-05
100007,1922,21,5.79528104962e-05
100008,1922,0,1.20519355903e-05
100009,1922,21,5.35813762009e-05
100010,1922,51,0.00010534572397
100011,1922,33,0.000111915322444
100012,1922,1,1.26578211087e-05
100013,1922,4,2.11203701629e-05
100014,1922,4,1.79672152207e-05
100015,1922,9,4.15706123801e-05
100016,1922,2,1.66065151779e-05
100017,1922,0,1.20519355903e-05
100018,1922,36,0.000205764494076
100019,1922,0,1.20519355903e-05
100020,1922,24,7.00628739997e-05
100021,1922,3,1.83269023059e-05
100022,1922,10,5.8096208087e-05
100023,1922,24,0.000150160908776
100024,1922,3,1.96784311086e-05
100025,1922,18,4.96124128442e-05
100026,1922,3,1.84161430157e-05
100027,1922,1,1.24787749758e-05
100028,1922,9,3.28112879751e-05
100029,1922,1,1.87235870488e-05
100030,1922,5,2.48183858851e-05
100031,1922,1,1.28866437262e-05
100032,1922,4,2.30930877136e-05
100033,1922,2,1.69147129274e-05
100034,1922,24,4.83773810825e-05
100035,1922,5,2.14986422094e-05
100036,1922,4,1.71205738174e-05
100037,1922,11,4.16042858812e-05
100038,1922,3,2.10970233026e-05
100039,1922,18,3.3550533073e-05
100040,1922,18,3.42618492434e-05
100041,1922,0,1.20519355903e-05
100042,1922,15,3.88687809292e-05
100043,1922,1,1.69677575394e-05
100044,1922,8,3.30136578941e-05
100045,1922,1,1.37511732387e-05
100046,1922,2,1.47540015899e-05
100047,1922,0,1.20519355903e-05
100048,1922,1,1.51462671769e-05
100049,1922,1,1.31008653185e-05
100050,1922,1,1.70335897402e-05
100051,1922,4,2.18020957737e-05
100052,1922,20,5.38040836931e-05
100053,1922,14,3.09028675998e-05
100054,1922,9,3.26068238152e-05
100055,1922,21,9.11198474318e-05
100056,1922,1,1.49032829453e-05
100057,1922,0,1.20519355903e-05
100058,1922,2,1.46135054687e-05
100059,1922,11,6.42944492363e-05
100060,1922,1,1.29837971292e-05
100061,1922,46,9.10306951915e-05
100062,1922,6,2.56860288415e-05
100063,1922,31,7.15216529513e-05
100064,1922,26,0.000108308610095
100065,1922,3,1.54238596317e-05
100066,1922,5,2.28365912047e-05
100067,1922,3,1.44036904737e-05
100068,1922,5,2.12863239351e-05
100069,1922,0,1.20519355903e-05
100070,1922,11,2.78531755645e-05
100071,1922,7,4.78754631445e-05
100072,1922,18,4.76867337108e-05
100073,1922,4,4.0682985291e-05
100074,1922,6,2.88660963905e-05
100075,1922,8,3.3309542622e-05
100076,1922,16,2.78821095934e-05
100077,1922,20,5.92196434976e-05
100078,1922,9,2.61578522258e-05
100079,1922,37,5.18255166724e-05
100080,1922,0,1.20519355903e-05
100081,1923,9,3.30718658586e-05
100082,1923,1,1.3675035639e-05
100083,1923,17,3.68524873227e-05
100084,1923,6,5.87548999713e-05
100085,1923,1,1.24278101437e-05
100086,1923,6,2.53915506323e-05
100087,1923,2,1.38548802583e-05
100088,1923,15,6.33361846668e-05
100089,1923,6,2.58551936589e-05
100090,1923,3,1.75092696801e-05
100091,1923,6,5.57787807804e-05
100092,1923,2,2.58116614857e-05
100093,1923,11,3.01615723419e-05
100094,1923,21,3.26188561003e-05
100095,1923,0,1.20519355903e-05
100096,1923,17,5.31910192626e-05
100097,1923,2,1.36282741999e-05
100098,1923,0,1.20519355903e-05
100099,1923,9,2.93944929554e-05
100100,1923,5,2.26550920941e-05
100101,1923,2,1.28701458366e-05
100102,1923,1,1.32480819042e-05
100103,1923,14,8.90042266979e-05
100104,1923,0,1.20519355903e-05
100105,1923,14,4.53512291297e-05
100106,1923,1,1.31223497578e-05
100107,1923,0,1.20519355903e-05
100108,1923,1,1.25608090298e-05
100109,1923,0,1.20519355903e-05
100110,1922,2,1.69273899046e-05
100111,1922,0,1.20519355903e-05
100112,1922,0,1.20519355903e-05
100113,1922,0,1.20519355903e-05
100115,1923,1,1.35114700328e-05
100116,1923,0,1.20519355903e-05
100117,1923,0,1.20519355903e-05
100118,1923,2,1.60211531784e-05
100119,1923,8,2.71690888367e-05
100120,1923,5,1.84356710697e-05
100121,1923,18,9.25961136018e-05
100122,1923,61,0.000235292614021
100123,1923,14,5.05545404677e-05
100124,1923,5,2.70861729021e-05
100125,1923,6,2.05200104771e-05
100126,1923,2,1.37445322932e-05
100127,1923,4,2.15721260233e-05
100128,1923,4,1.63294082401e-05
100129,1923,1,1.44675057843e-05
100130,1923,4,1.5927142474e-05
100131,1923,12,3.75128910195e-05
100132,1923,12,3.17887564164e-05
100133,1923,6,2.06543530715e-05
100134,1923,3,1.72453788546e-05
100135,1923,3,2.08781194937e-05
100136,1923,64,0.000195794574376
100137,1923,4,4.88410367539e-05
100138,1923,13,5.33275991323e-05
100139,1923,10,1.96084296567e-05
100140,1923,7,2.77318555853e-05
100141,1923,0,1.20519355903e-05
100142,1923,14,4.84942267857e-05
100143,1923,5,1.83394408886e-05
100144,1923,6,1.84439066803e-05
100145,1923,3,1.4304039545e-05
100146,1923,1,1.32350008959e-05
100147,1923,24,0.00011353901347
100148,1923,1,1.57131998211e-05
100149,1923,37,0.000102562178452
100150,1923,2,1.71857652206e-05
100151,1923,1,1.71740082162e-05
100152,1923,0,1.20519355903e-05
100153,1923,1,1.24616214745e-05
100154,1923,1,1.64097331518e-05
100155,1923,1,1.40184034182e-05
100156,1923,8,4.89691212351e-05
100157,1923,1,1.26921946686e-05
100158,1923,6,4.70148490689e-05
100159,1923,0,1.20519355903e-05
100160,1923,3,1.28225511224e-05
100161,1923,16,3.7121897027e-05
100162,1923,9,3.75321575036e-05
100163,1923,2,1.94546784306e-05
100164,1923,21,6.88920769514e-05
100165,1923,2,1.63435905514e-05
100166,1923,1,1.43928673251e-05
100167,1923,14,2.61529741164e-05
100168,1923,31,7.90748220085e-05
100169,1923,1,1.72789639583e-05
100170,1923,0,1.20519355903e-05
100171,1923,0,1.20519355903e-05
100172,1923,1,1.40399956289e-05
100173,1923,11,6.12594355092e-05
100174,1923,0,1.20519355903e-05
100175,1923,15,3.71195187489e-05
100176,1923,6,2.63613255715e-05
100177,1923,2,2.56303791887e-05
100178,1923,19,4.7235315165e-05
100179,1923,20,4.83175212545e-05
100180,1923,13,4.68178432276e-05
100181,1923,45,0.000117593898375
100182,1923,2,1.58951185372e-05
100183,1923,7,1.92380801519e-05
100184,1923,1,1.71740082162e-05
100185,1923,6,3.60856557728e-05
100186,1923,9,5.09764915141e-05
100187,1923,0,1.20519355903e-05
100188,1923,27,7.65892172276e-05
100189,1923,17,5.88648864721e-05
100190,1923,7,3.68804409487e-05
100192,1923,0,1.20519355903e-05
100193,1923,1,1.71740082162e-05
100194,1923,0,1.20519355903e-05
100195,1923,13,3.61947512277e-05
100196,1923,2,1.35390190493e-05
100197,1923,19,3.59051756554e-05
100198,1923,1,1.60288891551e-05
100199,1923,12,3.96890729897e-05
100200,1923,6,3.08720691366e-05
100201,1923,1,1.33612428472e-05
100202,1923,5,2.13501513929e-05
100203,1923,11,3.21374446013e-05
100204,1923,12,4.73791218158e-05
100205,1923,6,2.26908047099e-05
100206,1923,3,1.43522729607e-05
100207,1923,32,7.23117708104e-05
100208,1923,14,4.39201427983e-05
100209,1923,3,1.56410609469e-05
100210,1923,0,1.20519355903e-05
100211,1923,3,1.9549849935e-05
100212,1923,5,2.27556856357e-05
100213,1923,1,1.41688445556e-05
100214,1923,8,4.19862593152e-05
100215,1923,9,2.94152653188e-05
100217,1923,1,1.30081702338e-05
100218,1923,11,3.35245364018e-05
100219,1923,1,1.3484683178e-05
100220,1923,29,5.86441478721e-05
100221,1923,18,4.37595172976e-05
100222,1923,16,6.05793497661e-05
100223,1923,5,2.91593045597e-05
100224,1923,9,5.05135762968e-05
100225,1923,5,1.96815706757e-05
100226,1923,12,3.72972538804e-05
100227,1923,0,1.20519355903e-05
100228,1923,3,1.69632715602e-05
100229,1923,5,2.31174512013e-05
100230,1923,2,1.72837848215e-05
100231,1923,4,1.5945389059e-05
100232,1923,17,7.4678093613e-05
100233,1923,102,0.000165173896669
100234,1923,9,4.36472185703e-05
100235,1923,12,2.77601232194e-05
100236,1923,6,2.55544683182e-05
100237,1923,12,3.25438844316e-05
100239,1923,7,2.62340558241e-05
100240,1923,66,0.000133795634053
100241,1923,2,1.49101546773e-05
100242,1923,1,1.46129719033e-05
100243,1923,3,2.42239127879e-05
100244,1923,2,1.50318381707e-05
100245,1923,27,5.31568926706e-05
100246,1923,19,5.81948949464e-05
100247,1923,11,2.05439880713e-05
100249,1923,11,3.23115802831e-05
100250,1923,4,2.35583344728e-05
100251,1923,0,1.20519355903e-05
100252,1923,9,2.49562248739e-05
100253,1923,15,4.0024172749e-05
100254,1923,31,6.3040024386e-05
100256,1923,13,3.16550650901e-05
100257,1924,9,2.42108185811e-05
100258,1924,1,1.26921946686e-05
100259,1923,6,6.40878971564e-05
100260,1923,0,1.20519355903e-05
100262,1923,7,3.0924204907e-05
100263,1923,17,3.96273820441e-05
100264,1923,48,0.000125398697386
100265,1923,8,4.7949255581e-05
100266,1923,3,2.07848750919e-05
100267,1923,0,1.20519355903e-05
100268,1923,2,1.59182428649e-05
100269,1923,2,1.7145209378e-05
100270,1923,12,3.60841082358e-05
100271,1923,4,1.31780975722e-05
100272,1923,0,1.20519355903e-05
100273,1923,0,1.20519355903e-05
100274,1923,3,1.68909273751e-05
100275,1923,26,5.37594671049e-05
100276,1923,3,2.00772240639e-05
100277,1923,2,1.4933564004e-05
100278,1923,5,1.58137124146e-05
100279,1923,12,4.8291625101e-05
100280,1923,26,8.82581049869e-05
100281,1923,1,1.26988644257e-05
100282,1923,1,1.31588016075e-05
100283,1923,7,4.16834305346e-05
100284,1923,11,9.98568907873e-05
100285,1923,2,2.34911357825e-05
100286,1923,5,2.38082832675e-05
100287,1923,65,0.000140172221501
100288,1923,9,2.54307488882e-05
100289,1923,3,2.17108648992e-05
100290,1923,10,4.29968777805e-05
100291,1923,0,1.20519355903e-05
100292,1923,3,1.91906258188e-05
100293,1923,19,6.84844379472e-05
100294,1923,11,3.01453291364e-05
100295,1923,33,9.08178299105e-05
100296,1923,13,3.05309996542e-05
100297,1923,11,2.85603286842e-05
100298,1923,0,1.20519355903e-05
100299,1923,15,5.26713691852e-05
100300,1923,0,1.20519355903e-05
100301,1923,1,1.41256890281e-05
100302,1923,1,1.25412203363e-05
100303,1923,1,1.31388802549e-05
100304,1923,20,3.3935983585e-05
100305,1923,3,1.41411867459e-05
100306,1923,2,1.41536145135e-05
100307,1923,2,2.14585469291e-05
100308,1924,3,1.65485772171e-05
100309,1924,1,1.9162676522e-05
100310,1924,9,8.74542770328e-05
100311,1924,2,1.63674386718e-05
100312,1924,2,1.72494727646e-05
100313,1924,3,2.66692688485e-05
100314,1924,11,3.89433987304e-05
100315,1924,31,8.67717902577e-05
100316,1924,6,3.18477840907e-05
100317,1924,9,6.64372575731e-05
100318,1924,4,1.57689758879e-05
100319,1924,9,2.69853180586e-05
100320,1924,5,2.42525855208e-05
100321,1924,26,7.74554707604e-05
100322,1924,15,5.56022692241e-05
100323,1924,3,2.36893501887e-05
100324,1924,5,1.83471333705e-05
100325,1924,8,2.1448195389e-05
100326,1924,0,1.20519355903e-05
100327,1924,2,1.54961644652e-05
100328,1924,3,1.85849259126e-05
100329,1924,3,1.8672579311e-05
100330,1924,7,3.17884104169e-05
100331,1924,4,2.70707314961e-05
100332,1923,5,2.74500156214e-05
100333,1924,1,2.00477144319e-05
100334,1924,4,1.83637476444e-05
100335,1924,0,1.20519355903e-05
100336,1924,3,2.23542097364e-05
100337,1924,12,3.04940103625e-05
100338,1923,1,1.49951678088e-05
100339,1924,8,2.26223107137e-05
100340,1924,2,1.40717190513e-05
100341,1924,2,1.41955467386e-05
100342,1924,5,1.8675242549e-05
100343,1924,34,8.37030319043e-05
100344,1924,8,6.60041154325e-05
100345,1924,3,1.40422229851e-05
100346,1924,11,7.14915808375e-05
100347,1924,3,2.18232907219e-05
100348,1924,14,3.21790217129e-05
100349,1924,2,1.28921665958e-05
100350,1924,7,2.63465918522e-05
100351,1924,1,1.56164861349e-05
100352,1924,29,7.51294798551e-05
100353,1924,10,3.39848693368e-05
100354,1924,1,1.35431255424e-05
100355,1924,4,2.44265365201e-05
100356,1924,32,6.99003937141e-05
100357,1924,3,1.54496673603e-05
100358,1924,10,2.39719429494e-05
100359,1924,6,1.72574882561e-05
100360,1924,5,2.44124428317e-05
100361,1924,1,1.37801437748e-05
100362,1924,9,2.78068858214e-05
100363,1924,0,1.20519355903e-05
100364,1924,10,5.07372910924e-05
100365,1924,1,1.46129719033e-05
100366,1924,24,5.31968766549e-05
100367,1924,2,1.56600553654e-05
100368,1924,0,1.20519355903e-05
100370,1924,50,0.000181194460447
100371,1924,10,3.2058272337e-05
100372,1924,2,1.4046950367e-05
100373,1924,41,9.96195374192e-05
100374,1924,16,4.51590826541e-05
100375,1924,25,6.96129601981e-05
100376,1924,1,1.29621740007e-05
100377,1924,1,1.28707710945e-05
100378,1924,4,1.74174042801e-05
100379,1924,3,1.41757993707e-05
100380,1924,18,6.99548558525e-05
100381,1924,3,1.90465612295e-05
100382,1924,1,1.31276701184e-05
100383,1924,1,1.31901739516e-05
100384,1924,7,1.70494381858e-05
100385,1924,56,0.000150753135172
100386,1924,1,1.26997681748e-05
100387,1924,4,1.75595182527e-05
100388,1924,3,1.72468643556e-05
100389,1924,17,4.29970230155e-05
100390,1924,0,1.20519355903e-05
100391,1924,4,2.59153080236e-05
100392,1924,3,2.99149061922e-05
100393,1924,8,2.20150292449e-05
100394,1924,10,3.47626309959e-05
100395,1924,13,3.72817541673e-05
100396,1924,7,2.74214060252e-05
100397,1924,11,3.00348046841e-05
100398,1924,3,1.49651397837e-05
100399,1924,4,2.33908074262e-05
100400,1924,2,1.64367067669e-05
100401,1924,21,5.38001910272e-05
100402,1924,0,1.20519355903e-05
100403,1924,17,3.77673580067e-05
100404,1924,4,2.12798599182e-05
100405,1924,4,2.34120536161e-05
100406,1924,1,1.3087709174e-05
100407,1924,1,1.28194589093e-05
100408,1924,7,1.9469204485e-05
100409,1924,3,1.86188396942e-05
100410,1924,15,4.20825716365e-05
100411,1924,0,1.20519355903e-05
100412,1924,7,1.9283673949e-05
100413,1924,27,6.56165760145e-05
100414,1924,8,2.40372976673e-05
100415,1924,9,2.20457996149e-05
100416,1924,2,1.50318381707e-05
100417,1924,3,1.62138102414e-05
100418,1924,9,3.97858620182e-05
100419,1924,0,1.20519355903e-05
100420,1924,1,1.25269210627e-05
100421,1924,10,2.75162374809e-05
100422,1924,2,2.01809316157e-05
100423,1924,19,5.59958058821e-05
100424,1924,12,6.79357369037e-05
100425,1924,0,1.20519355903e-05
100426,1924,4,2.01100955422e-05
100427,1924,10,4.68780325904e-05
100428,1924,4,2.66174234487e-05
100429,1924,15,5.74406214125e-05
100430,1924,1,1.2887123887e-05
100431,1924,1,1.44592658288e-05
100432,1924,2,1.4270456993e-05
100433,1924,23,7.61777750649e-05
100434,1924,6,2.74052883511e-05
100435,1924,5,2.32980308939e-05
100436,1924,1,1.29579656048e-05
100437,1924,1,2.45236722766e-05
100438,1924,1,1.27348786071e-05
100439,1924,3,1.82712093485e-05
100440,1924,40,0.000124872041281
100441,1924,0,1.20519355903e-05
100442,1924,22,5.06176500813e-05
100443,1924,3,2.45142917789e-05
100444,1924,3,2.41526413483e-05
100445,1924,4,3.52461766057e-05
100446,1924,8,2.42475877787e-05
100447,1924,1,1.57162123477e-05
100448,1924,0,1.20519355903e-05
100449,1924,6,2.97640262114e-05
100450,1924,2,1.78628009961e-05
100451,1924,2,1.5398290146e-05
100452,1924,1,1.46129719033e-05
100453,1924,4,3.53600013137e-05
100454,1924,3,3.12580752881e-05
100455,1924,9,2.50049131152e-05
100456,1924,4,1.73001736366e-05
100457,1924,31,7.90227057189e-05
100458,1924,1,1.26000032289e-05
100459,1924,5,2.24819203021e-05
100460,1924,0,1.20519355903e-05
100461,1924,15,7.76584232468e-05
100462,1924,12,2.0934851898e-05
100463,1924,3,2.7294943053e-05
100464,1924,2,1.3762608836e-05
100465,1924,0,1.20519355903e-05
100466,1924,1,1.46129719033e-05
100467,1924,12,4.23651482379e-05
100468,1924,1,1.38005617745e-05
100469,1924,12,3.16503685504e-05
100470,1924,1,1.38924829919e-05
100471,1924,20,0.000128002143531
100472,1924,8,3.07273508493e-05
100473,1924,6,3.57243084724e-05
100474,1924,23,4.21089200979e-05
100475,1924,21,4.17153752252e-05
100476,1924,25,4.09502254556e-05
100477,1924,1,2.22960808421e-05
100478,1924,1,1.25269210627e-05
100479,1924,19,6.59176698476e-05
100480,1924,3,1.54150109659e-05
100481,1924,3,2.2756353586e-05
100482,1924,5,2.56848547814e-05
100483,1924,1,1.36342039873e-05
100484,1924,12,3.81751290931e-05
100485,1924,2,1.58183275802e-05
100486,1924,1,1.24382273141e-05
100487,1924,6,5.08619429168e-05
100488,1924,4,2.86178933538e-05
100489,1924,1,1.30267263708e-05
100490,1924,2,1.61353372272e-05
100491,1924,4,2.31164303276e-05
100492,1924,0,1.20519355903e-05
100493,1924,0,1.20519355903e-05
100494,1924,0,1.20519355903e-05
100495,1924,1,1.33986941338e-05
100496,1924,2,1.37964164782e-05
100497,1924,1,2.22960808421e-05
100498,1924,1,1.29054720376e-05
100499,1924,3,1.61892602834e-05
100500,1924,3,2.20079813878e-05
100501,1924,10,3.61130844208e-05
100502,1924,2,1.41495951551e-05
100503,1924,1,1.32418362753e-05
100504,1924,11,7.13606442288e-05
100505,1924,10,2.74799669367e-05
100506,1924,12,2.98926720724e-05
100507,1924,15,4.75012779284e-05
100508,1924,0,1.20519355903e-05
100509,1924,4,1.67921781411e-05
100510,1924,30,6.45861941844e-05
100511,1924,3,1.455669431e-05
100512,1924,0,1.20519355903e-05
100513,1924,1,1.39348739234e-05
100514,1924,1,1.26409991247e-05
100515,1924,8,4.11255066053e-05
100516,1924,3,2.81250449112e-05
100517,1924,5,1.97398072917e-05
100518,1924,7,2.36517788603e-05
100519,1924,9,4.1181867585e-05
100520,1924,3,1.41913059414e-05
100521,1924,5,2.10741852546e-05
100522,1924,7,2.97620762482e-05
100523,1924,2,1.57080353602e-05
100524,1924,0,1.20519355903e-05
100525,1924,1,1.30219531428e-05
100526,1925,15,6.27905118383e-05
100527,1925,2,1.54090925654e-05
100528,1925,14,4.01643943345e-05
100529,1925,0,1.20519355903e-05
100530,1925,4,2.05719299214e-05
100531,1925,6,2.56521312132e-05
100532,1925,9,2.60404392756e-05
100533,1925,8,5.07828372661e-05
100534,1925,0,1.20519355903e-05
100535,1925,7,2.83239974951e-05
100536,1925,9,3.94722693866e-05
100537,1925,2,1.50717289037e-05
100538,1925,9,3.20486141366e-05
100539,1925,1,1.96839790851e-05
100540,1925,4,1.66779810059e-05
100541,1925,10,6.79541769359e-05
100542,1925,7,2.27820368583e-05
100543,1925,1,1.36748269339e-05
100544,1925,19,6.0609629575e-05
100545,1925,4,2.29204379568e-05
100546,1925,1,1.26677651862e-05
100547,1925,0,1.20519355903e-05
100548,1925,0,1.20519355903e-05
100549,1925,0,1.20519355903e-05
100550,1925,3,2.51460257709e-05
100551,1925,16,3.15549943699e-05
100552,1925,16,4.38075396268e-05
100553,1925,0,1.20519355903e-05
100554,1925,1,1.51862070648e-05
100555,1925,1,1.31223497578e-05
100556,1925,4,2.03045396442e-05
100557,1925,0,1.20519355903e-05
100558,1925,3,1.63228330893e-05
100559,1925,4,3.98781604766e-05
100560,1925,1,1.74781814183e-05
100561,1925,7,2.38488452166e-05
100562,1925,5,2.25375281392e-05
100563,1925,1,1.48067692016e-05
100564,1925,16,4.58820296901e-05
100565,1925,2,2.22375701419e-05
100566,1925,3,1.38322476323e-05
100567,1925,100,0.000350028533784
100568,1925,13,4.60022678318e-05
100569,1925,2,2.17947161569e-05
100570,1925,3,1.64215936666e-05
100571,1925,9,4.40609746619e-05
100572,1925,0,1.20519355903e-05
100573,1925,1,1.60471522385e-05
100574,1925,3,1.61057397107e-05
100576,1925,3,1.67933911102e-05
100577,1925,0,1.20519355903e-05
100578,1925,8,3.51833642497e-05
