CLid,year,indegree,pagerank
1087659,1837,0,0.000356793001895
1087736,1829,0,0.000356793001895
1087764,1844,1,0.00237862001262
1087976,1820,0,0.000356793001895
1101065,1818,0,0.000356793001895
1101108,1818,0,0.000356793001895
1101120,1818,1,0.00237862001262
1101123,1818,1,0.00103337307789
1101126,1818,0,0.000356793001895
1101162,1818,1,0.000795976559997
1101164,1818,0,0.000356793001895
1119427,1810,1,0.00237862001262
1119486,1810,1,0.00237862001262
1143192,1810,1,0.00183218027999
1299599,1792,0,0.000356793001895
1299604,1796,0,0.000356793001895
1299616,1793,0,0.000356793001895
1299622,1796,0,0.000356793001895
1299628,1792,0,0.000356793001895
1299643,1792,0,0.000356793001895
1300133,1796,0,0.000356793001895
1300139,1798,0,0.000356793001895
1300161,1793,1,0.00237862001262
1300165,1793,0,0.000356793001895
1303430,1793,1,0.00237862001262
1303451,1795,0,0.000356793001895
1303460,1794,1,0.00237862001262
1303466,1795,0,0.000356793001895
1303472,1791,0,0.000356793001895
1303477,1795,0,0.000356793001895
1303496,1792,1,0.00237862001262
1303501,1793,0,0.000356793001895
1303508,1790,0,0.000356793001895
1303513,1791,0,0.000356793001895
1303519,1785,0,0.000356793001895
1303525,1795,0,0.000356793001895
1303532,1795,0,0.000356793001895
1303537,1793,0,0.000356793001895
1303592,1792,0,0.000356793001895
1303599,1795,0,0.000356793001895
1303605,1796,0,0.000356793001895
1303625,1797,0,0.000356793001895
1303682,1791,0,0.000356793001895
1303689,1795,0,0.000356793001895
1303693,1797,0,0.000356793001895
1303706,1790,0,0.000356793001895
1303711,1782,0,0.000356793001895
1303716,1793,0,0.000356793001895
1303722,1793,0,0.000356793001895
1303728,1790,0,0.000356793001895
1304342,1782,0,0.000356793001895
1304346,1792,0,0.000356793001895
1304349,1792,1,0.00237862001262
1306761,1793,1,0.00237862001262
1318977,1847,1,0.000795976559998
1327335,1836,0,0.000356793001895
1327338,1836,0,0.000356793001895
1370564,1850,0,0.000356793001895
1383887,1846,1,0.00237862001262
1390946,1814,1,0.000795976559998
1394575,1814,0,0.000356793001895
1394601,1814,0,0.000356793001895
1394610,1814,1,0.00237862001262
1611707,1832,1,0.00237862001262
1614072,1832,1,0.00237862001262
1615134,1832,1,0.00237862001262
1619945,1832,0,0.000356793001895
1655414,1816,2,0.000735885566408
1691871,1824,0,0.000356793001895
2011405,1845,1,0.00237862001262
2012204,1845,1,0.00237862001262
2012233,1845,1,0.00237862001262
2095284,1796,0,0.000356793001895
2096950,1796,0,0.000356793001895
2098227,1796,0,0.000356793001895
2158753,1798,0,0.000356793001895
2160646,1794,0,0.000356793001895
2213364,1799,0,0.000356793001895
2215103,1796,0,0.000356793001895
2216108,1795,0,0.000356793001895
2217721,1798,0,0.000356793001895
2218550,1796,0,0.000356793001895
2219105,1796,0,0.000356793001895
2219671,1798,0,0.000356793001895
2220154,1796,0,0.000356793001895
2220732,1796,0,0.000356793001895
2223136,1799,0,0.000356793001895
2224213,1796,0,0.000356793001895
2224796,1798,0,0.000356793001895
2225264,1799,0,0.000356793001895
2225895,1797,0,0.000356793001895
2228460,1798,0,0.000356793001895
2229179,1795,0,0.000356793001895
2229888,1797,0,0.000356793001895
2230740,1795,0,0.000356793001895
2232416,1799,0,0.000356793001895
2273280,1796,0,0.000356793001895
2346358,1797,0,0.000356793001895
2347065,1796,0,0.000356793001895
2351149,1796,0,0.000356793001895
2381610,1786,0,0.000356793001895
2381613,1789,0,0.000356793001895
2381617,1788,0,0.000356793001895
2381620,1784,0,0.000356793001895
2381633,1782,0,0.000356793001895
