CLid,year,indegree,pagerank
1087619,1893,2,6.58382338751e-05
1087620,1858,1,6.41504986615e-05
1087659,1837,4,0.000138075614771
1087690,1895,1,0.00033700757319
1087704,1899,3,6.95962747772e-05
1087705,1899,0,5.05511359788e-05
1087706,1899,0,5.05511359788e-05
1087707,1899,0,5.05511359788e-05
1087730,1899,1,5.66894882047e-05
1087731,1880,4,0.000133766822957
1087732,1880,5,0.000126404348795
1087733,1880,2,0.000116838920555
1087734,1880,4,7.85192804879e-05
1087736,1829,0,5.05511359788e-05
1087738,1871,12,0.000293658162351
1087739,1877,2,8.48622878656e-05
1087740,1877,4,0.00033159979872
1087741,1897,2,0.000126229451093
1087742,1897,1,6.29167286767e-05
1087744,1897,1,6.29167286767e-05
1087745,1897,1,7.05364688075e-05
1087746,1897,1,7.48048846672e-05
1087764,1844,1,0.00033700757319
1087767,1898,6,8.12900979133e-05
1087768,1898,13,8.70311268391e-05
1087769,1898,0,5.05511359788e-05
1087770,1869,1,0.00044482946762
1087773,1888,0,5.05511359788e-05
1087836,1882,3,9.5157064647e-05
1087837,1883,1,6.34945408102e-05
1087838,1883,0,5.05511359788e-05
1087839,1883,6,0.000126224527296
1087840,1892,2,9.16728813304e-05
1087843,1894,0,5.05511359788e-05
1087844,1894,0,5.05511359788e-05
1087845,1894,0,5.05511359788e-05
1087846,1894,1,5.36203120918e-05
1087866,1894,1,5.87227174655e-05
1087867,1894,4,6.36774063404e-05
1087970,1890,1,0.00033700757319
1087976,1820,0,5.05511359788e-05
1093774,1890,1,0.00033700757319
1100482,1896,0,5.05511359788e-05
1100531,1897,0,5.05511359788e-05
1100582,1896,3,0.000153349637419
1100676,1896,1,5.64890460623e-05
1100681,1897,0,5.05511359788e-05
1100694,1896,1,0.000115724731882
1100709,1896,1,6.41919187032e-05
1100718,1896,1,8.79150190934e-05
1100755,1896,2,7.37997016675e-05
1100802,1897,1,6.81568459178e-05
1100810,1896,1,5.58862125513e-05
1100812,1896,1,6.41919187032e-05
1101065,1818,0,5.05511359788e-05
1101108,1818,0,5.05511359788e-05
1101120,1818,1,0.00033700757319
1101123,1818,1,0.000146410335124
1101126,1818,0,5.05511359788e-05
1101162,1818,1,0.000112775528406
1101164,1818,0,5.05511359788e-05
1119427,1810,1,0.00033700757319
1119486,1810,1,0.00033700757319
1143192,1810,1,0.000259586914484
1146313,1893,0,5.05511359788e-05
1146799,1893,1,6.39835928406e-05
1158864,1856,0,5.05511359788e-05
1203184,1881,1,5.55648622022e-05
1205319,1881,2,9.00389726576e-05
1206937,1895,1,7.05364688075e-05
1211305,1889,1,0.00033700757319
1213431,1890,1,0.000146410335124
1213453,1890,1,6.41919187032e-05
1215783,1890,1,0.00033700757319
1215808,1890,4,0.000100655725127
1215914,1890,1,6.25151655924e-05
1216059,1891,3,8.66180066744e-05
1246952,1879,2,0.000771323409108
1270516,1887,1,6.17110495897e-05
1281030,1893,0,5.05511359788e-05
1288178,1900,1,9.95109925718e-05
1299599,1792,0,5.05511359788e-05
1299604,1796,0,5.05511359788e-05
