,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,pilot,court,us,103012
1,sewer,state,state,103012
2,echol,v,v,103012
3,indian,case,led,103012
4,winchest,act,sct,103012
5,carrington,us,1892,103012
6,treasurynot,sct,secretari,103012
7,casino,unit,sewer,103012
8,catv,upon,pilot,103012
9,guthri,law,echol,103012
10,pen,co,licens,103012
11,arbitr,§,irrig,103012
12,news,may,co,103012
13,choctaw,plaintiff,winchest,103012
14,prefect,tax,carrington,103012
15,pueblo,district,warrant,103012
16,atchley,statut,treasurynot,103012
17,harrel,land,casino,103012
18,patent,led,catv,103012
19,bank,claim,vendor,103012
20,barney,defend,guthri,103012
21,tube,error,electron,103012
22,luna,mr,pen,103012
23,certif,u,deceas,103012
24,vacuum,properti,crimin,103012
25,uranium,appeal,broadcast,103012
26,bradi,question,atchley,103012
27,negro,feder,harrel,103012
28,latham,right,prefect,103012
29,leu,section,liquor,103012
30,carmack,corpor,negro,103012
31,madisonvil,commiss,news,103012
32,waukesha,jurisdict,arizona,103012
33,drug,petition,commiss,103012
34,grand,see,luna,103012
35,copyright,bank,barney,103012
36,swu,said,uranium,103012
37,tax,one,arkansa,103012
38,cigarett,congress,vacuum,103012
39,weisig,made,leu,103012
40,vendor,suit,choctaw,103012
41,irrig,would,pueblo,103012
42,ferrer,judgment,pacif,103012
43,palazzolo,contract,latham,103012
44,treasur,person,barker,103012
45,pharmaci,govern,usca,103012
46,creditor,evid,madisonvil,103012
47,deceas,led2d,waukesha,103012
48,redistrict,l,resolut,103012
49,liquor,constitut,swu,103012
50,cost,order,parish,103012
51,kansa,issu,certif,103012
52,arkansa,circuit,tube,103012
53,pharmacist,1,carmack,103012
54,ashland,shall,pharmaci,103012
55,gambl,secretari,weisig,103012
56,retir,patent,ferrer,103012
57,secretari,rule,palazzolo,103012
58,barker,writ,appelle,103012
59,wisconsin,use,bradi,103012
60,michiganwisconsin,juri,track,103012
61,court,requir,joint,103012
62,401j,parti,redistrict,103012
63,invent,decre,cigarett,103012
64,burt,author,gambl,103012
65,probat,amend,pharmacist,103012
66,stockhold,power,ashland,103012
67,rail,provid,tribe,103012
68,canalboat,fact,brief,103012
69,sharehold,grant,list,103012
70,ioniz,respond,michiganwisconsin,103012
71,barski,2,401j,103012
72,navi,opinion,corpor,103012
73,commiss,action,1891,103012
74,accru,railroad,burt,103012
75,vessel,proceed,gurne,103012
76,vs,ct,purchas,103012
77,oakley,suprem,retir,103012
78,mississippi,purchas,ioniz,103012
79,connick,titl,barski,103012
80,firearm,purpos,regist,103012
81,committe,compani,unit,103012
82,avegno,payment,canalboat,103012
83,regent,provis,elect,103012
84,vote,bill,creditor,103012
85,1892,crimin,oakley,103012
86,state,ed,rail,103012
87,resolut,within,connick,103012
88,1770f,dismiss,avegno,103012
89,spragu,3,cargo,103012
90,shotgun,citi,arbitr,103012
91,juri,interest,spragu,103012
92,taa,busi,1770f,103012
93,resid,public,treasur,103012
94,sacramento,licens,sacramento,103012
95,cfc,motion,equiti,103012
96,mandamu,reason,taa,103012
97,wetland,time,issuanc,103012
98,thompson’,record,statut,103012
99,warrant,must,packag,103012
100,treati,without,thompson’,103012
101,young,certif,cfc,103012
102,statesecret,decis,statesecret,103012
103,track,whether,shotgun,103012
104,inspect,justic,assigne,103012
105,award,appelle,regent,103012
106,arizona,new,dismiss,103012
107,interst,warrant,dargusch,103012
108,cotton,offic,wetland,103012
109,dargusch,sup,train,103012
110,broadcast,creditor,mr,103012
111,store,gener,kestenbaum,103012
112,check,charg,st,103012
113,regist,also,surveil,103012
114,contract,appel,lifepreserv,103012
115,incom,c,rr,103012
116,franchis,term,wisconsin,103012
117,bankrupt,sale,agent,103012
118,share,st,sue,103012
119,lifepreserv,caus,bank,103012
120,packag,first,young,103012
121,fire,usca,california,103012
122,carrier,stat,katz,103012
123,vende,present,“k”,103012
124,crimin,show,dodgevfreedman,103012
125,entrymen,part,district,103012
126,joint,year,kansa,103012
127,“k”,equiti,drug,103012
128,citizen,counti,enemi,103012
129,dodgevfreedman,1892,kawasaki,103012
130,chickasaw,r,see,103012
131,cargo,servic,sharehold,103012
132,f2d,mean,commod,103012
133,assess,agent,sage,103012
134,citi,make,chever,103012
135,beer,decid,entrymen,103012
136,chever,limit,copyright,103012
137,equiti,determin,roll,103012
138,lot,f2d,beer,103012
139,electron,assess,veron,103012
140,estat,brought,grand,103012
141,veron,indian,montana,103012
142,gold,regul,alvcurtiss,103012
143,katz,4,writ,103012
144,alvcurtiss,applic,firearm,103012
145,1891,two,lionel,103012
146,venu,owner,disaffirm,103012
147,mexican,could,1959,103012
148,disaffirm,held,carella,103012
149,licens,id,southwestern,103012
150,rr,duti,seapay,103012
151,clark,day,dm,103012
152,carella,usc,corp,103012
153,parish,nation,agricultur,103012
154,conceal,supra,langmuir,103012
155,agent,date,texa,103012
156,141,trial,develop,103012
157,umpir,affirm,estoppel,103012
158,cross,pilot,enrich,103012
159,bibb,california,sawedoff,103012
160,seapay,follow,808,103012
161,dm,elect,everhardt,103012
162,train,pay,“the,103012
163,langmuir,deceas,patent,103012
164,compens,board,umpir,103012
165,virginia,execut,revolv,103012
166,charit,n,thouron,103012
167,tyson,sewer,chickasaw,103012
168,sawedoff,judici,bibb,103012
169,princip,citizen,payment,103012
170,tribe,petit,intox,103012
171,appelle,11,wilder,103012
172,thouron,find,store,103012
173,everhardt,construct,empresario,103012
174,infant,rep,pistol,103012
175,corpor,5,1946,103012
176,land,pacif,residu,103012
177,missouri,receiv,141,103012
178,wilder,except,tyson,103012
179,carload,irrig,reclam,103012
180,empresario,vessel,venu,103012
181,reclam,texa,dcf,103012
182,germani,amount,mandamu,103012
183,tow,ship,davi,103012
184,southwestern,march,kaisha,103012
185,entryman,liquor,successor,103012
186,“the,brief,1898,103012
187,nation,judg,vende,103012
188,fraction,j,secret,103012
189,gurne,6,carload,103012
190,enrich,paid,indian,103012
191,offens,commission,asburnham,103012
192,montana,review,mesier,103012
193,sue,cost,5438,103012
194,comn,effect,magnolia,103012
195,magistr,depart,feder,103012
196,secret,p,714bc,103012
197,error,valid,ship,103012
198,good,et,procedur,103012
199,808,transport,redeem,103012
200,dcf,water,§1304,103012
201,racial,possess,entryman,103012
202,agricultur,subject,thompson,103012
203,stock,file,cal,103012
204,reserv,intent,lula,103012
205,commod,18,germani,103012
206,residu,procedur,mexican,103012
207,busi,conclus,busi,103012
208,5438,enforc,council,103012
209,green,argument,ry,103012
210,redeem,echol,danvil,103012
211,1959,carrier,eat,103012
212,mesier,fee,hugh,103012
213,asburnham,louisiana,totten,103012
214,defend,arkansa,charit,103012
215,consigne,alleg,clark,103012
216,prosecutor,reserv,11,103012
217,spur,track,eurodif,103012
218,morri,estat,devic,103012
219,714bc,vendor,cancel,103012
220,ship,appear,231392,103012
221,movement,legisl,mean,103012
222,§1304,found,carriag,103012
223,presumpt,appli,swift,103012
224,eat,resid,reserv,103012
225,lula,cargo,date,103012
226,v,winchest,dori,103012
227,fals,legislatur,interior,103012
228,adult,rate,comn,103012
229,transfer,12,issu,103012
230,pistol,7,legislature”,103012
231,claim,carrington,suit,103012
232,eurodif,matter,navi,103012
233,signal,respect,mclish,103012
234,jurisdict,tribe,motion,103012
235,eavesdrop,liabil,kisen,103012
236,texa,train,surgeon,103012
237,appeal,legal,eavesdrop,103012
238,dori,9,tran,103012
239,search,direct,consum,103012
240,231392,oper,roff,103012
241,book,john,laden,103012
242,homestead,good,adult,103012
243,alcald,hold,cleric,103012
244,refuge,differ,committe,103012
245,lade,negro,1285000,103012
246,legislature”,joint,shipment,103012
247,citizenship,violat,fraction,103012
248,servic,stock,spur,103012
249,enemi,assigne,usc,103012
250,transport,resolut,1715,103012
251,deed,15,ene,103012
252,assign,protect,magistr,103012
253,thompson,deliv,feed,103012
254,provis,interst,eri,103012
255,carlton,arizona,671a15,103012
256,mail,name,carlton,103012
257,1285000,transfer,louisiana,103012
258,adelbert,object,maier,103012
259,tran,instruct,jarrel,103012
260,revolv,note,adelbert,103012
261,lotteri,given,voltag,103012
262,maier,sinc,287,103012
263,surgeon,establish,presumpt,103012
264,writ,place,assist,103012
265,district,take,check,103012
266,pacif,way,kronstein,103012
267,preston,assign,conceal,103012
268,charg,line,flour,103012
269,forfeitur,award,1965,103012
270,conquest,hear,eastern,103012
271,ene,recov,rosali,103012
272,german,local,refuge,103012
273,671a15,dissent,infant,103012
274,rosali,page,award,103012
275,jarrel,special,assess,103012
276,truste,notic,asher,103012
