,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,aaf,court,land,89905
1,bottl,state,state,89905
2,darbel,v,plaintiff,89905
3,ortega,case,railroad,89905
4,hilton,act,contract,89905
5,ski,land,error,89905
6,school,unit,school,89905
7,magistr,law,allot,89905
8,iolta,compani,secretari,89905
9,cpsc,plaintiff,allotte,89905
10,telegraph,upon,defend,89905
11,piston,defend,texa,89905
12,greenberg,said,adea,89905
13,horbach,tax,compani,89905
14,dechamplain,sct,law,89905
15,advertis,u,telegraph,89905
16,ellenwood,right,oregon,89905
17,janney,us,unit,89905
18,pina,may,said,89905
19,sisal,error,mine,89905
20,ramirez,§,bond,89905
21,nopsi,contract,dividend,89905
22,mayberri,made,right,89905
23,trademark,judgment,construct,89905
24,magnesia,statut,trial,89905
25,docket,district,1891,89905
26,tracey,claim,statut,89905
27,jaconi,l,insur,89905
28,chaboya,railroad,interest,89905
29,orinoco,shall,survey,89905
30,folsom,appeal,advertis,89905
31,shreev,properti,homestead,89905
32,pill,would,tribe,89905
33,adea,jurisdict,road,89905
34,newsboy,one,clerk,89905
35,bpt,co,treasuri,89905
36,supersedea,ct,made,89905
37,zanevil,question,tennesse,89905
38,secular,feder,convey,89905
39,ihmsen,petition,caus,89905
40,hay,constitut,charter,89905
41,gilbertvil,ed,sign,89905
42,continuingeduc,action,desert,89905
43,plow,congress,vs,89905
44,insur,bond,l,89905
45,spike,time,fraud,89905
46,mcullough,1,surplu,89905
47,footlock,section,district,89905
48,patent,mr,titl,89905
49,comstock,order,legal,89905
50,vallejo,trial,alien,89905
51,tariff,interest,emolu,89905
52,3501c,circuit,mexico,89905
53,mine,author,may,89905
54,contempt,corpor,judgment,89905
55,lotteri,rule,nopsi,89905
56,mcgehe,sup,equal,89905
57,allot,fact,cabl,89905
58,indian,led2d,return,89905
59,dam,person,aaf,89905
60,1658,requir,children,89905
61,vs,juri,u,89905
62,nehemiah,suit,declar,89905
63,crane,new,rate,89905
64,cabl,parti,cent,89905
65,withrow,govern,darbel,89905
66,calcin,caus,feder,89905
67,sabin,power,stat,89905
68,mortgag,titl,descent,89905
69,sprint,c,ski,89905
70,erisa,bank,action,89905
71,socket,bill,line,89905
72,dividend,grant,shall,89905
73,beecham,offic,ore,89905
74,§523a2a,within,enter,89905
75,poindext,proceed,jurisdict,89905
76,allotte,provid,hilton,89905
77,port,patent,bottl,89905
78,forumselect,see,sureti,89905
79,coupon,opinion,bar,89905
80,mallion,2,limit,89905
81,twa,counti,race,89905
82,wast,issu,collector,89905
83,lake,led,evan,89905
84,wit,writ,ortega,89905
85,beeb,evid,plea,89905
