,names,dates,url
0,Gorman v. Havird,1891-05-25,https://www.courtlistener.com/opinion/93139/gorman-v-havird/
1,Spear v. Place,1851-03-11,https://www.courtlistener.com/opinion/86658/spear-v-place/
2,Beebe v. United States,1896-03-02,https://www.courtlistener.com/opinion/94368/beebe-v-united-states/
3,Boese v. King,1883-05-07,https://www.courtlistener.com/opinion/90871/boese-v-king/
4,United States v. Fidelity Trust Co.,1911-12-04,https://www.courtlistener.com/opinion/97478/united-states-v-fidelity-trust-co/
5,Foulke v. Zimmerman,1872-02-18,https://www.courtlistener.com/opinion/88523/foulke-v-zimmerman/
6,Dobson v. Commissioner,1944-02-14,https://www.courtlistener.com/opinion/103938/dobson-v-commissioner/
7,New Orleans v. Texas & Pacific R. Co.,1898-05-31,https://www.courtlistener.com/opinion/94917/new-orleans-v-texas-pacific-r-co/
8,Zimmern v. United States,1936-04-27,https://www.courtlistener.com/opinion/102654/zimmern-v-united-states/
9,Greenleaf v. Birth,1835-02-18,https://www.courtlistener.com/opinion/85935/greenleaf-v-birth/
10,Shell Oil Co. v. Dartt,1978-01-16,https://www.courtlistener.com/opinion/109749/shell-oil-co-v-dartt/
11,Foster-Fountain Packing Co. v. Haydel,1928-10-15,https://www.courtlistener.com/opinion/101328/foster-fountain-packing-co-v-haydel/
12,Los Angeles v. Heller,1986-04-21,https://www.courtlistener.com/opinion/111630/los-angeles-v-heller/
13,Harrington v. Holler,1884-05-05,https://www.courtlistener.com/opinion/91167/harrington-v-holler/
14,NAACP v. Bennett,1959-06-22,https://www.courtlistener.com/opinion/105928/naacp-v-bennett/
15,Palermo v. United States,1959-10-12,https://www.courtlistener.com/opinion/105920/palermo-v-united-states/
16,Boffinger v. Tuyes,1887-01-31,https://www.courtlistener.com/opinion/91837/boffinger-v-tuyes/
17,Chandler v. Wise,1939-06-05,https://www.courtlistener.com/opinion/103223/chandler-v-wise/
18,Northern Pac. R. Co. v. Egeland,1896-05-18,https://www.courtlistener.com/opinion/94466/northern-pac-r-co-v-egeland/
19,Baltimore & Ohio R. Co. v. Burns,1888-01-09,https://www.courtlistener.com/opinion/92106/baltimore-ohio-r-co-v-burns/
20,Ex Parte Fuller,1923-04-06,https://www.courtlistener.com/opinion/100198/ex-parte-fuller/
21,The Siren,1871-12-18,https://www.courtlistener.com/opinion/88475/the-siren/
22,Ship Howard v. Wissman,1856-02-18,https://www.courtlistener.com/opinion/87002/ship-howard-v-wissman/
23,Day v. Micou,1874-01-19,https://www.courtlistener.com/opinion/88803/day-v-micou/
