,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,state,court,court,104977
1,court,state,state,104977
2,law,v,unit,104977
3,school,case,u,104977
4,power,act,act,104977
5,constitut,law,law,104977
6,territori,us,govern,104977
7,unit,unit,damag,104977
8,slave,sct,school,104977
9,water,upon,board,104977
10,govern,would,case,104977
11,case,may,parti,104977
12,parti,right,appeal,104977
13,fox,§,co,104977
14,act,said,congress,104977
15,citizen,see,slave,104977
16,congress,one,jurisdict,104977
17,right,made,order,104977
18,upon,defend,tax,104977
19,bank,claim,proceed,104977
20,organ,question,power,104977
21,copyright,requir,v,104977
22,river,constitut,question,104977
23,communist,statut,petition,104977
24,arbitr,u,constitut,104977
25,us,district,l,104977
26,wetland,compani,plaintiff,104977
27,church,power,limit,104977
28,jurisdict,appeal,territori,104977
29,work,rule,action,104977
30,v,congress,enforc,104977
31,sct,feder,north,104977
32,juri,govern,violat,104977
33,district,time,florida,104977
34,servic,1,offens,104977
35,rate,judgment,judici,104977
36,abort,order,bradi,104977
37,sentenc,shall,ed,104977
38,student,opinion,would,104977
39,epa,co,section,104977
40,board,author,evid,104977
41,person,plaintiff,defend,104977
42,shall,use,punit,104977
43,order,fact,rule,104977
44,legisl,person,charg,104977
45,circuit,properti,matter,104977
46,tax,whether,ct,104977
47,women,action,decis,104977
48,contempt,parti,privat,104977
49,may,reason,statut,104977
50,circumst,evid,fox,104977
51,compani,led,bill,104977
52,slaveri,gener,public,104977
53,prosecut,petition,segreg,104977
54,charg,part,organ,104977
55,commiss,also,suprem,104977
56,plaintiff,decis,fraud,104977
57,segreg,2,offer,104977
58,execut,new,adopt,104977
59,§,provid,lake,104977
60,requir,must,determin,104977
61,employe,tax,free,104977
62,l,within,river,104977
63,carrier,justic,wetland,104977
64,bill,section,speech,104977
65,damag,could,road,104977
66,gener,issu,f2d,104977
67,offic,land,within,104977
68,u,make,decid,104977
69,offens,amend,point,104977
70,would,public,registr,104977
71,land,jurisdict,requir,104977
72,missouri,first,circuit,104977
73,fugit,interest,justic,104977
74,question,purpos,reason,104977
75,within,proceed,recoveri,104977
76,cone,without,water,104977
77,rail,provis,employ,104977
78,bradi,held,employe,104977
79,chriscraft,mr,provis,104977
80,titl,3,statutori,104977
81,nation,grant,revenu,104977
82,one,effect,r,104977
83,patent,limit,corp,104977
84,warrant,present,mile,104977
85,interst,contract,count,104977
86,corpor,c,final,104977
87,evid,led2d,west,104977
88,prison,determin,crimin,104977
89,convent,subject,slaveri,104977
90,punit,offic,direct,104977
91,employ,suit,maryland,104977
92,said,respond,prison,104977
93,aggrav,l,award,104977
94,dna,trial,pay,104977
95,florida,year,retroact,104977
96,carolina,circuit,agenc,104977
97,north,caus,cattl,104977
98,rule,term,cir,104977
99,free,id,fine,104977
100,feder,4,epa,104977
101,indian,appli,suit,104977
102,vii,applic,led,104977
103,amend,two,brought,104977
104,expenditur,file,white,104977
105,telegraph,bill,ohio,104977
106,minor,5,rep,104977
107,red,error,exclusionari,104977
108,class,board,file,104977
109,price,ed,held,104977
110,licens,follow,red,104977
111,properti,regul,wheat,104977
112,mandamu,charg,women,104977
113,claim,therefor,involv,104977
114,treati,titl,fugit,104977
115,navig,violat,feder,104977
116,club,record,construct,104977
117,led,decid,credit,104977
118,candid,juri,commission,104977
119,author,corpor,result,104977
120,bact,might,kentucki,104977
121,guidelin,mean,solicit,104977
122,registr,respect,usca,104977
123,bridg,commiss,antitrust,104977
124,ed,amount,contempt,104977
125,intellig,find,chriscraft,104977
126,willard,employ,control,104977
127,appeal,protect,liabil,104977
128,misrepresent,matter,recov,104977
129,subject,supra,cone,104977
130,see,6,church,104977
131,public,j,store,104977
132,opinion,even,compani,104977
133,limit,n,mail,104977
134,farr,except,3d,104977
135,fourth,found,agricultur,104977
136,massachusett,receiv,train,104977
137,section,bank,negro,104977
138,adec,howev,cours,104977
139,rep,establish,sup,104977
140,fcc,differ,illeg,104977
141,avocado,direct,28,104977
142,boundari,citi,corpor,104977
143,search,judg,polic,104977
144,fslic,place,c,104977
145,action,consid,insolv,104977
146,ga,hold,alter,104977
147,control,7,mill,104977
148,toll,take,stat,104977
149,system,alleg,need,104977
150,controversi,given,enact,104977
151,carmack,show,9,104977
152,monument,legisl,proposit,104977
153,valu,nation,dissent,104977
154,fine,thu,intent,104977
155,purpos,oper,sharehold,104977
156,alien,view,equiti,104977
157,inmat,suprem,injuri,104977
158,rehabilit,decre,restitut,104977
159,road,note,amount,104977
160,protect,point,communist,104977
161,dwolf,includ,plea,104977
162,store,8,michigan,104977
163,member,result,misrepresent,104977
164,respect,appear,prosecut,104977
165,judici,servic,defin,104977
166,agenc,ground,levi,104977
167,eeoc,counti,line,104977
168,plea,10,remedi,104977
169,cabl,ct,appropri,104977
170,judg,give,municip,104977
171,revenu,9,york,104977
172,judgment,construct,say,104977
173,account,refer,copyright,104977
174,writ,railroad,intern,104977
175,restitut,set,arbitr,104977
176,thompson,affirm,controversi,104977
177,broadcast,busi,admit,104977
178,cone’,sale,bact,104977
179,contribut,relat,stop,104977
180,counsel,due,cite,104977
181,decis,claus,inform,104977
182,time,object,disput,104977
183,piper,exist,stay,104977
184,provid,stat,rehabilit,104977
185,issu,pay,forc,104977
186,militari,day,neglig,104977
187,must,review,primari,104977
188,oil,consider,willard,104977
189,vote,process,seriou,104977
190,juvenil,damag,adec,104977
191,polici,necessari,farr,104977
192,§1514a,appel,counti,104977
193,clinic,judici,stream,104977
194,loss,duti,compens,104977
195,singer,enforc,——————,104977
196,provis,execut,student,104977
197,led2d,exercis,notic,104977
198,trial,deni,app,104977
199,natur,12,anoth,104977
200,petition,taken,evan,104977
201,religi,practic,paid,104977
202,train,secur,children,104977
203,texa,involv,harm,104977
204,citi,dissent,avocado,104977
205,indict,york,educ,104977
206,master,f2d,convent,104977
207,could,p,legisl,104977
208,counti,11,februari,104977
209,contract,well,includ,104977
210,cheroke,report,exempt,104977
211,iowa,valu,vii,104977
212,gold,say,connick,104977
213,ct,line,lock,104977
214,sup,allow,aris,104977
215,coordin,pass,reach,104977
216,map,certain,remand,104977
217,claus,paid,testimoni,104977
218,educ,employe,revers,104977
219,made,polici,intrast,104977
220,agreement,brought,dwolf,104977
221,ascap,support,indict,104977
222,§2,origin,fslic,104977
223,co,condit,affirm,104977
224,activ,possess,unreason,104977
225,suit,argument,wrong,104977
226,group,15,natur,104977
227,wage,circumst,draft,104977
228,lake,intent,cone’,104977
229,defend,word,offend,104977
230,materi,entitl,carmack,104977
231,prosecutor,natur,true,104977
232,iq,conclus,permit,104977
233,regul,sinc,soviet,104977
234,jeopardi,counsel,failur,104977
235,record,agreement,howev,104977
236,use,payment,goodwin,104977
237,polit,impos,licens,104977
238,process,legal,telegraph,104977
239,foreign,r,repar,104977
240,fact,crimin,court’,104977
241,statut,permit,publish,104977
242,score,control,§1514a,104977
243,insur,18,japanes,104977
244,death,concern,dna,104977
245,tender,principl,pass,104977
246,cattl,rate,sentenc,104977
247,internet,13,fals,104977
248,retroact,petit,chouteau,104977
249,illustr,final,guidelin,104977
250,take,sentenc,“the,104977
251,criteria,deliv,master,104977
252,discrimin,cours,investig,104977
253,credit,anoth,boundari,104977
254,cotton,patent,intellectu,104977
255,exclusionari,declar,piper,104977
256,busi,usc,must,104977
257,offer,second,litig,104977
258,regist,argu,merit,104977
259,barber,statement,deterr,104977
260,bangor,good,massachusett,104977
261,stay,rep,privaci,104977
262,guarante,individu,disclos,104977
263,eha,revers,dc,104977
264,make,form,contractor,104977
265,sanford,either,writ,104977
266,gegauf,express,take,104977
267,exist,money,illustr,104977
268,invest,notic,page,104977
269,punish,union,omit,104977
270,sharehold,particular,internet,104977
271,sloop,school,club,104977
272,meridian,like,differ,104977
273,equiti,accord,access,104977
274,racial,intend,guard,104977
275,speech,sup,scalia,104977
276,intellectu,work,mark,104977
277,countri,conduct,ascap,104977
278,respond,administr,com,104977
279,stand,answer,increas,104977
280,custom,purchas,cea,104977
281,corp,mere,review,104977
282,violat,account,concern,104977
283,sourc,citizen,bangor,104977
284,pool,14,maximum,104977
285,checkpoint,writ,sloop,104977
286,due,import,gegauf,104977
287,postal,commerc,lade,104977
288,pay,valid,prevent,104977
289,inform,adopt,30,104977
290,ewe,inform,whether,104977
291,new,privat,establish,104977
292,allen,per,inter,104977
293,crimin,enter,constru,104977
294,polic,16,score,104977
295,resid,28,ewe,104977
296,grant,name,dismiss,104977
297,lien,standard,commod,104977
298,permit,everi,taken,104977
299,exchang,cite,farm,104977
300,antitrust,agre,hew,104977
301,associ,prior,term,104977
302,spend,water,tion,104977
303,doubl,benefit,graham,104977
304,taxpay,20,inc,104977
305,mail,hear,imprison,104977
306,money,common,subsidiari,104977
307,sign,bond,criteria,104977
308,endors,although,fruit,104977
309,exercis,obtain,postmast,104977
310,chouteau,way,causat,104977
311,formula,sever,iq,104977
312,lade,attorney,nation,104977
313,transport,need,6b,104977
314,california,remedi,treati,104977
315,veteran,suffici,columbu,104977
316,line,prohibit,produc,104977
317,victim,contain,counterclaim,104977
318,gratz,languag,meridian,104977
319,launder,clear,eha,104977
320,statement,convict,modif,104977
321,market,forc,x,104977
322,libel,owner,injur,104977
323,railroad,conclud,singer,104977
324,whether,base,con,104977
325,postmast,territori,call,104977
326,j,regard,parol,104977
327,draft,actual,high,104977
328,find,refus,exercis,104977
329,declar,equal,88,104977
330,health,procedur,profit,104977
331,futur,commission,barber,104977
332,medic,continu,consider,104977
333,liabil,date,shipper,104977
334,review,dismiss,map,104977
335,confess,appropri,check,104977
336,corps’,three,manageri,104977
337,x,17,turn,104977
338,assess,special,ground,104977
339,award,call,prosecutor,104977
340,japanes,liabil,tuscarora,104977
341,ix,statutori,monument,104977
342,produc,think,compar,104977
343,establish,basi,guarante,104977
344,elect,assert,occur,104977
345,oneal,suggest,retali,104977
346,deport,enact,bar,104977
347,child,member,sanford,104977
348,parol,interpret,§2,104977
349,foreclosur,specif,impeach,104977
350,blanket,wit,prescrib,104977
351,p,proper,counterfeit,104977
352,union,testimoni,apprais,104977
353,§924c,b,pool,104977
354,prohibit,carri,conduct,104977
355,agent,accept,therefor,104977
356,island,chang,nevada,104977
357,intrast,substanti,polici,104977
358,appel,march,depriv,104977
359,hous,motion,carolina,104977
360,duti,f,suppress,104977
361,remov,offens,corps’,104977
362,nlrb,noth,van,104977
363,univers,oblig,obstruct,104977
364,compact,labor,domain,104977
365,georg,21,word,104977
366,part,remain,states”,104977
367,fork,sum,refer,104977
368,incom,e,fail,104977
369,benefit,repres,rail,104977
370,harm,price,tribun,104977
371,habea,creat,deem,104977
372,contractor,local,§,104977
373,york,agent,eighth,104977
374,maximum,true,valid,104977
375,r,system,septemb,104977
376,steamboat,articl,latitud,104977
377,manageri,far,sought,104977
378,labor,less,salari,104977
379,dawson,cost,launder,104977
380,rhode,complain,defraud,104977
381,caus,unless,eastern,104977
382,pilot,interst,1940,104977
383,trade,26,mandamu,104977
384,catv,render,partnership,104977
385,peopl,agenc,assert,104977
386,articl,civil,assault,104977
387,held,recogn,basi,104977
388,adopt,return,assum,104977
389,reason,25,2006,104977
390,appli,19,desegreg,104977
391,telecommun,read,defens,104977
392,infring,depart,defici,104977
393,so2d,river,assess,104977
394,voter,prosecut,suffer,104977
395,pennsylvania,30,entir,104977
396,grand,insur,ix,104977
397,combin,ant,misconduct,104977
398,fee,full,deliber,104977
399,year,prevent,inmat,104977
400,word,bar,materi,104977
401,relat,offer,102,104977
402,enforc,admit,alleg,104977
403,cea,secretari,relat,104977
404,administr,materi,disciplinari,104977
405,survey,free,novemb,104977
406,committe,addit,blanket,104977
407,privat,page,oneal,104977
408,connick,organ,copi,104977
409,disciplinari,perform,definit,104977
410,retali,remov,mcpherson,104977
411,sale,done,settl,104977
412,wyom,entir,riparian,104977
413,solicit,collect,veteran,104977
414,hunter,fail,1906,104977
415,challeng,assign,show,104977
416,secretari,estat,croghan,104977
417,bankruptci,otherwis,intellig,104977
418,tuscarora,relief,jersey,104977
419,support,inc,read,104977
420,columbu,assess,libel,104977
421,proceed,exclus,§924c,104977
422,ballot,period,invoic,104977
423,parent,assum,ledbett,104977
424,interim,compens,done,104977
425,primari,stock,cftc,104977
426,croghan,injuri,campbel,104977
427,bond,brief,mitchel,104977
428,iii,thereof,field,104977
429,program,fund,judg,104977
430,oper,et,minnesota,104977
431,fund,much,ment,104977
432,presid,instruct,victim,104977
433,mississippi,favor,aggrav,104977
434,graham,sustain,1954,104977
435,life,equiti,gratz,104977
436,russian,mani,causal,104977
437,partnership,prove,integr,104977
438,nurs,possibl,enrol,104977
439,ordin,extend,testifi,104977
440,ohio,though,deal,104977
441,stop,aris,confid,104977
442,justic,22,”,104977
443,peremptori,whole,offeror,104977
444,injuri,posit,associ,104977
445,notic,23,timber,104977
446,practic,legislatur,refund,104977
447,determin,seem,dawson,104977
448,foster,29,compromis,104977
449,attach,approv,blockburg,104977
450,indiana,reach,cook,104977
451,restraint,becom,checkpoint,104977
452,disabl,produc,flow,104977
453,admit,california,languag,104977
454,chapter,doubt,usc,104977
455,proposit,recov,combat,104977
456,cftc,24,riversid,104977
457,coburn,associ,oklahoma,104977
458,railway,rather,coloni,104977
459,c,trust,messr,104977
460,subsidiari,rais,harrison,104977
461,remedi,vessel,cotton,104977
462,habitat,hous,silenc,104977
463,white,design,rais,104977
464,commerc,reli,“ani,104977
465,combat,affect,coburn,104977
466,secur,concur,donor,104977
467,commod,major,indiffer,104977
468,bail,offici,interim,104977
469,app,hand,chap,104977
470,belief,st,dog,104977
471,principl,complaint,1916,104977
472,say,examin,might,104977
473,suprem,subsequ,press,104977
474,evan,privileg,1903,104977
475,offend,activ,habitat,104977
476,truste,manner,alito,104977
477,tube,class,texa,104977
478,spous,carrier,bankss,104977
479,senat,never,appleg,104977
480,medicar,content,declin,104977
481,restrain,countri,8,104977
482,condit,indic,compact,104977
483,crossov,remand,commission’,104977
484,shipper,reserv,could,104977
485,1980,describ,first,104977
486,deposit,respons,7,104977
487,6b,ad,crossov,104977
488,cce,complet,sullivan,104977
489,tribe,challeng,wool,104977
490,riversid,death,time,104977
491,test,separ,starch,104977
492,boycott,reject,statecourt,104977
493,immun,crime,diseas,104977
494,ledbett,consist,peter,104977
495,lawrenc,foreign,hunter,104977
496,movement,june,adjac,104977
497,children,exempt,medicar,104977
498,payment,come,flour,104977
499,flow,committe,invok,104977
500,appleg,engag,probat,104977
501,excess,product,amend,104977
502,bankss,seek,“proceeds”,104977
503,reserv,larg,supervisor,104977
504,coloni,among,effluent,104977
505,given,litig,spanish,104977
506,citizenship,proof,adjust,104977
507,facil,believ,post,104977
508,street,number,cce,104977
509,everi,intern,eeoc,104977
510,belong,contrari,interpret,104977
511,standard,w,incid,104977
512,addict,resid,exculpatori,104977
513,discharg,ohio,candid,104977
514,form,polic,extend,104977
515,effect,disput,similar,104977
516,might,punish,jackson,104977
517,bargain,consequ,indiana,104977
518,owner,discrimin,pipe,104977
519,color,neither,so2d,104977
520,minnesota,restrict,agent,104977
521,apprais,warrant,wilson,104977
522,gypsum,elect,maintain,104977
523,drug,defens,budenz,104977
524,miner,attempt,coordin,104977
525,departur,controversi,gradi,104977
526,campbel,indian,f,104977
527,error,stand,california,104977
528,brought,transport,longitud,104977
529,agricultur,contend,1899,104977
530,forum,pp,bayview,104977
531,meet,connect,men,104977
532,portag,27,judiciari,104977
533,mcnabb,commun,confeder,104977
534,“proceeds”,road,certiorari,104977
535,world,request,reckless,104977
536,necessari,transfer,currenc,104977
537,without,maintain,schooner,104977
538,f,put,ordinari,104977
539,cum,commit,553,104977
540,chemic,fee,cal,104977
541,attorney,extent,recognis,104977
542,states”,debt,bolt,104977
543,local,defin,earlier,104977
544,fundrais,serv,rhode,104977
545,matur,third,weapon,104977
546,privileg,convey,attend,104977
547,refer,prison,brunswick,104977
548,bayview,award,custom,104977
549,adjac,similar,moot,104977
550,procedur,long,advanc,104977
551,100th,discharg,conner,104977
552,92,incom,teagu,104977
553,alabama,charact,solicitor,104977
554,product,avail,tangibl,104977
555,passeng,code,rapano,104977
556,decre,42,oper,104977
557,pipe,end,trail,104977
558,vacuum,great,clinic,104977
559,pregnanc,clearli,identifi,104977
560,element,open,assign,104977
561,note,situat,sabin,104977
562,counterclaim,leav,follow,104977
563,budenz,north,bank,104977
564,first,beyond,brief,104977
565,id,prescrib,cohen,104977
566,iron,peopl,1824,104977
567,qualiti,revenu,fere,104977
568,offici,sought,vacuum,104977
569,speci,thing,vendor,104977
570,militia,histori,standard,104977
571,guard,least,close,104977
572,februari,texa,error,104977
573,nevada,treati,56,104977
574,obscen,constru,claus,104977
575,pass,distinct,catv,104977
576,blockburg,31,portag,104977
577,domain,confer,portion,104977
578,present,appelle,gayoso,104977
579,michigan,injunct,prejudic,104977
580,prayer,licens,rebat,104977
581,decid,deed,modifi,104977
582,enrol,letter,pollut,104977
583,per,inde,alimoni,104977
584,municip,latter,tributari,104977
585,gradi,failur,third,104977
586,brunswick,simpli,westsid,104977
587,township,correct,474,104977
588,increas,eg,cf,104977
589,direct,demand,excess,104977
590,virginia,fair,oliv,104977
591,nonpubl,burden,knowledg,104977
592,nebraska,h,sourc,104977
593,tribal,discret,fcc,104977
594,campaign,credit,quotat,104977
595,2,app,rick,104977
596,possess,certif,fingerprint,104977
597,depart,share,addict,104977
598,give,join,1838,104977
599,liberti,white,propel,104977
600,rapano,life,syllabu,104977
601,coal,market,scr,104977
602,divorc,fix,futur,104977
603,custodi,loss,swancc,104977
604,enemi,deem,upper,104977
605,assault,justifi,victim’,104977
606,restor,whose,grain,104977
607,exempt,ask,element,104977
608,actual,omit,18,104977
609,refund,sold,littl,104977
610,underwrit,april,bail,104977
611,handicap,doctrin,strickler,104977
612,aid,cf,porto,104977
613,vs,creditor,memphi,104977
614,chain,cover,subpoena,104977
