,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,§,court,feder,87704
1,state,state,case,87704
2,candid,v,bill,87704
3,parti,case,constitut,87704
4,bill,act,contribut,87704
5,court,us,candid,87704
6,land,law,congress,87704
7,feder,sct,patent,87704
8,credit,unit,polit,87704
9,u,upon,state,87704
10,abort,would,power,87704
11,contribut,may,elect,87704
12,tax,right,regul,87704
13,bank,said,credit,87704
14,sct,§,decis,87704
15,us,one,money,87704
16,elect,see,parti,87704
17,decis,made,us,87704
18,polit,claim,employ,87704
19,congress,defend,marriag,87704
20,settlement,constitut,intent,87704
21,district,feder,tax,87704
22,v,requir,law,87704
23,see,question,offic,87704
24,woman,district,labor,87704
25,limit,shall,limit,87704
26,marriag,power,word,87704
27,arbitr,compani,tobacco,87704
28,alaska,1,opinion,87704
29,power,congress,lien,87704
30,committe,opinion,make,87704
31,said,statut,nation,87704
32,insur,time,act,87704
33,fda,use,could,87704
34,compani,judgment,upon,87704
35,requir,author,health,87704
36,issu,rule,amend,87704
37,roe,appeal,indict,87704
38,submerg,u,legisl,87704
39,bcra,govern,admiralti,87704
40,employ,person,issu,87704
41,juri,plaintiff,claus,87704
42,money,properti,shall,87704
43,union,order,construct,87704
44,disput,fact,day,87704
45,contractor,new,branch,87704
46,steel,whether,jurisdict,87704
47,medicaid,decis,burden,87704
48,constitut,gener,letter,87704
49,titl,parti,fda,87704
50,nation,also,subject,87704
51,govern,2,judici,87704
52,feca,co,wage,87704
53,expenditur,issu,woman,87704
54,individu,must,individu,87704
55,note,part,iii,87704
56,regul,led,first,87704
57,religi,make,art,87704
58,health,could,corrupt,87704
59,water,reason,plaintiff,87704
60,fund,action,defend,87704
61,art,tax,two,87704
62,unit,land,settlement,87704
63,bankruptci,provid,exchang,87704
64,corrupt,amend,liberti,87704
65,amend,interest,draft,87704
66,arrest,justic,bcra,87704
67,tobacco,within,claim,87704
68,act,evid,mississippi,87704
69,jurisdict,first,transact,87704
70,speech,petition,caus,87704
71,right,section,citizen,87704
72,would,without,fund,87704
73,sentenc,purpos,class,87704
74,review,jurisdict,drawn,87704
75,exempt,mr,without,87704
76,wenzel,led2d,abort,87704
77,interest,offic,pennsylvania,87704
78,opinion,provis,roe,87704
79,contract,effect,purchas,87704
80,actual,contract,confess,87704
81,report,3,one,87704
82,counti,public,c,87704
83,properti,held,expenditur,87704
84,bridg,limit,buckley,87704
85,confess,present,feca,87704
86,patent,subject,york,87704
87,commiss,c,new,87704
88,commun,proceed,standard,87704
89,campaign,grant,alaska,87704
90,sign,bill,race,87704
91,sheriff,determin,express,87704
92,law,regul,estat,87704
93,buckley,two,principl,87704
94,decre,caus,duti,87704
95,test,id,instrument,87704
96,inform,suit,tennesse,87704
97,iii,year,person,87704
98,case,respond,punish,87704
99,methadon,term,campaign,87704
100,privat,trial,donat,87704
101,privileg,appli,import,87704
102,gerrymand,applic,enforc,87704
103,corpor,file,cotton,87704
104,petit,juri,children,87704
105,duti,5,effect,87704
106,first,4,collector,87704
107,judici,titl,steel,87704
108,resid,commiss,titl,87704
109,j,circuit,counti,87704
110,immun,error,tariff,87704
111,wit,follow,joint,87704
112,advertis,protect,legitim,87704
113,rate,l,time,87704
114,shall,employ,pay,87704
115,use,therefor,wenzel,87704
116,action,respect,submerg,87704
117,tariff,mean,given,87704
118,product,might,declar,87704
119,provis,except,ad,87704
120,2,receiv,1972,87704
121,minor,record,form,87704
122,led,consid,fire,87704
123,id,even,id,87704
124,commerc,charg,supp,87704
125,branch,decid,advanc,87704
126,societi,found,exist,87704
127,train,bank,train,87704
128,officehold,supra,petit,87704
129,take,differ,describ,87704
130,offic,ed,payment,87704
131,care,corpor,structur,87704
132,year,nation,medicaid,87704
133,defend,j,either,87704
134,hous,given,hous,87704
135,hospit,patent,methadon,87704
136,warrant,legisl,alien,87704
137,mandat,howev,senat,87704
138,c,note,john,87704
139,pacif,6,plea,87704
140,cost,day,differ,87704
141,grant,find,made,87704
142,admiralti,judg,sentenc,87704
143,exchang,thu,rate,87704
144,activ,amount,combin,87704
145,may,direct,sign,87704
146,consent,board,check,87704
147,person,alleg,consid,87704
148,fort,place,use,87704
149,indian,hold,give,87704
150,consolid,establish,mere,87704
151,solicit,violat,donor,87704
152,led2d,sale,process,87704
153,school,n,independ,87704
154,class,matter,compens,87704
155,make,give,forward,87704
156,gener,show,addict,87704
157,claim,view,actual,87704
158,wage,take,commiss,87704
159,standard,appear,draw,87704
160,disclosur,construct,testat,87704
161,citi,claus,agent,87704
162,forward,counti,base,87704
163,restrict,duti,resolut,87704
164,labor,decre,tender,87704
165,procedur,railroad,resid,87704
166,section,servic,sale,87704
167,plaintiff,7,vi,87704
168,news,process,invent,87704
169,tribe,citi,said,87704
170,reserv,refer,drug,87704
171,dollar,due,enact,87704
172,book,exist,protect,87704
173,local,result,officehold,87704
174,samesex,set,vessel,87704
175,punish,object,legaci,87704
176,pedal,oper,pollut,87704
177,thompson,point,forc,87704
178,counsel,relat,prevent,87704
179,sec,ground,former,87704
180,program,pay,societi,87704
181,also,8,ohio,87704
182,claus,appel,would,87704
183,vote,consider,intervent,87704
184,file,10,condit,87704
185,hubbard,includ,gerrymand,87704
186,goodwin,payment,vii,87704
187,livingston,necessari,motiv,87704
188,paper,suprem,file,87704
189,bargain,affirm,favor,87704
190,evid,money,inherit,87704
191,burden,exercis,news,87704
192,servitud,secur,tabl,87704
193,gao,word,coal,87704
194,new,york,clearli,87704
195,public,judici,prioriti,87704
196,supp,legal,product,87704
197,determin,well,analysi,87704
198,circumst,intent,justic,87704
199,soft,9,put,87704
200,transfer,practic,hundr,87704
201,transact,busi,sustain,87704
202,made,condit,stori,87704
203,addict,deni,descent,87704
204,foreign,counsel,period,87704
205,morgan,review,fdca,87704
206,organ,taken,ant,87704
207,upon,12,confront,87704
208,protect,ct,sheriff,87704
209,employe,principl,although,87704
210,chang,purchas,qualifi,87704
211,guidelin,report,life,87704
212,result,execut,legal,87704
213,board,say,must,87704
214,ad,declar,note,87704
215,polici,allow,coin,87704
216,sale,enforc,robert,87704
217,process,individu,chief,87704
218,prohibit,support,manufactur,87704
219,payment,express,influenc,87704
220,judg,entitl,sponsor,87704
221,donat,petit,soft,87704
222,juror,involv,f,87704
223,york,circumst,test,87704
224,plan,certain,author,87704
225,secretari,pass,paper,87704
226,coverag,valu,might,87704
227,carrier,rate,—,87704
228,involuntari,either,2012,87704
229,record,argument,bridg,87704
230,bond,paid,govern,87704
231,master,p,coerc,87704
232,women,stat,pedal,87704
233,beneficiari,impos,neither,87704
234,burner,commerc,blood,87704
235,exhaust,dissent,anonym,87704
236,alien,origin,creat,87704
237,ant,conclus,ex,87704
238,aggreg,form,disclosur,87704
239,default,import,becom,87704
240,mr,sentenc,object,87704
241,life,sinc,circumst,87704
242,trial,good,servitud,87704
243,—,brought,canal,87704
244,mine,citizen,controversi,87704
245,legaci,permit,424,87704
246,within,polici,say,87704
247,probat,benefit,answer,87704
248,justic,line,increas,87704
249,telegraph,accord,samesex,87704
250,militari,bond,hugh,87704
251,parol,11,date,87704
252,louisiana,intend,exercis,87704
253,children,second,mandat,87704
254,boston,18,refer,87704
255,lien,anoth,chines,87704
256,coin,usc,remov,87704
257,patient,answer,long,87704
258,confront,f2d,shift,87704
259,infring,mere,due,87704
260,ohio,possess,promis,87704
261,donor,natur,prohibit,87704
262,disc,argu,impli,87704
263,child,agreement,inventor,87704
264,express,administr,aforesaid,87704
265,alvarado,deliv,adopt,87704
266,inherit,employe,intend,87704
267,broadcast,particular,term,87704
268,influenc,15,countri,87704
269,chines,standard,identifi,87704
270,estat,union,delprat,87704
271,vi,although,stove,87704
272,two,enter,procedur,87704
273,sovereign,name,narcot,87704
274,due,13,solicit,87704
275,educ,control,expans,87704
276,final,statement,h,87704
277,forfeitur,everi,hubbard,87704
278,fsia,concern,involuntari,87704
279,stori,like,defenc,87704
280,tsc,cours,spend,87704
281,remedi,prior,husband,87704
282,advocaci,equal,bank,87704
283,murphi,final,worker,87704
284,immigr,work,redempt,87704
285,countri,r,promot,87704
286,mobil,revers,backpay,87704
287,trade,valid,assert,87704
288,date,suffici,repres,87704
289,treati,conclud,brother,87704
290,5,obtain,maritim,87704
291,benefit,14,disput,87704
292,cigarett,sever,patient,87704
293,reason,prohibit,provis,87704
294,navig,per,anoth,87704
295,lock,date,articl,87704
296,persist,labor,examin,87704
297,mother,clear,success,87704
298,coal,procedur,within,87704
299,csb,sup,pacif,87704
300,anonym,account,immigr,87704
301,joint,base,fsia,87704
302,mitig,member,transfer,87704
303,liberti,notic,aec,87704
304,carolina,actual,marri,87704
305,north,way,guidelin,87704
306,articl,elect,sens,87704
307,member,estat,physic,87704
308,cite,inform,night,87704
309,paid,crimin,determin,87704
310,blood,adopt,thoma,87704
311,capit,agre,frame,87704
312,market,refus,relat,87704
313,massachusett,repres,bale,87704
314,caus,20,panel,87704
315,associ,specif,gao,87704
316,even,rep,mother,87704
317,narcot,contain,reform,87704
318,expans,forc,aggreg,87704
319,partit,regard,bro,87704
320,machineri,articl,heir,87704
321,financi,continu,112,87704
322,delprat,common,coloni,87704
323,tape,writ,consign,87704
324,wunderlich,remedi,patente,87704
325,time,wit,currenc,87704
326,congress’,16,fabric,87704
