,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,school,court,said,1087734
1,religi,state,school,1087734
2,aid,v,compani,1087734
3,racial,case,bond,1087734
4,sentenc,act,religi,1087734
5,recess,law,indian,1087734
6,state,upon,stock,1087734
7,u,us,upon,1087734
8,girod,unit,contract,1087734
9,us,may,aid,1087734
10,v,said,decre,1087734
11,court,would,recess,1087734
12,prayer,sct,circuit,1087734
13,appoint,right,girod,1087734
14,j,§,locat,1087734
15,senat,one,properti,1087734
16,student,made,prayer,1087734
17,see,claim,dec,1087734
18,dec,see,certif,1087734
19,plan,defend,insur,1087734
20,feder,compani,union,1087734
21,race,question,senat,1087734
22,district,1,benefit,1087734
23,bank,u,machin,1087734
24,compani,shall,name,1087734
25,said,requir,town,1087734
26,sct,judgment,coupon,1087734
27,tax,district,appoint,1087734
28,3,statut,servic,1087734
29,union,properti,sentenc,1087734
30,§,use,arbitr,1087734
31,liquor,opinion,william,1087734
32,seattl,time,puerto,1087734
33,commerc,appeal,polici,1087734
34,properti,constitut,bia,1087734
35,locat,congress,assign,1087734
36,arbitr,order,religion,1087734
37,benefit,author,rico,1087734
38,juri,fact,inmat,1087734
39,machin,plaintiff,assess,1087734
40,dissent,person,student,1087734
41,elect,2,louisiana,1087734
42,labor,govern,chapter,1087734
43,program,land,purchas,1087734
44,board,power,seattl,1087734
45,2,action,term,1087734
46,insur,also,levi,1087734
47,govern,part,session,1087734
48,indian,parti,indict,1087734
49,presid,whether,restrict,1087734
50,religion,provid,fund,1087734
51,act,feder,flood,1087734
52,opinion,rule,parish,1087734
53,town,gener,board,1087734
54,exchang,issu,railroad,1087734
55,contract,make,vein,1087734
56,probat,must,retir,1087734
57,law,tax,corn,1087734
58,mar,co,nlrb,1087734
59,committe,section,faculti,1087734
60,faculti,interest,mortgag,1087734
61,session,within,sugar,1087734
62,polici,new,section,1087734
63,singer,petition,faith,1087734
64,oneida,contract,share,1087734
65,record,led,secular,1087734
66,claus,reason,institut,1087734
67,clark,purpos,second,1087734
68,puerto,could,yca,1087734
69,yca,evid,record,1087734
70,1,decis,labor,1087734
71,land,mr,virginia,1087734
72,notic,public,mark,1087734
73,public,first,sup,1087734
74,case,3,western,1087734
75,carrier,justic,oneida,1087734
76,right,without,classif,1087734
77,detaine,present,mar,1087734
78,citi,proceed,consolid,1087734
79,rico,held,racial,1087734
80,may,provis,deposit,1087734
81,offic,jurisdict,june,1087734
82,postal,c,secur,1087734
83,second,effect,administr,1087734
84,order,offic,presid,1087734
85,cost,grant,counti,1087734
86,degre,respond,surfac,1087734
87,minut,circuit,bail,1087734
88,check,term,alcohol,1087734
89,chapter,suit,day,1087734
90,point,amend,distanc,1087734
91,feet,4,singer,1087734
92,stock,led2d,save,1087734
93,intox,subject,john,1087734
94,distanc,determin,sureti,1087734
95,thenc,year,agenc,1087734
96,statement,l,success,1087734
97,agreement,caus,januari,1087734
98,justic,5,neutral,1087734
99,fals,limit,probat,1087734
100,fine,applic,illinoi,1087734
101,number,follow,offend,1087734
102,nation,record,date,1087734
103,vessel,appli,detaine,1087734
104,levi,two,former,1087734
105,agenc,error,vacanc,1087734
106,prison,receiv,gao,1087734
107,judgment,therefor,receiv,1087734
108,decre,file,amount,1087734
109,id,juri,l,1087734
110,hospit,ed,marriag,1087734
111,share,regul,father,1087734
112,reserv,titl,postal,1087734
113,railroad,mean,mitig,1087734
114,sugar,amount,fraud,1087734
115,claim,trial,collect,1087734
116,bail,bill,thenc,1087734
117,segreg,decre,wife,1087734
118,use,board,agostini,1087734
119,trial,id,u,1087734
120,gao,respect,remand,1087734
121,flood,employ,ore,1087734
122,display,6,pilot,1087734
123,counsel,might,exchang,1087734
124,regul,charg,2007,1087734
125,line,servic,parent,1087734
126,bond,except,minut,1087734
127,neutral,decid,fals,1087734
128,bridg,bank,dist,1087734
129,interest,protect,decemb,1087734
130,constitut,found,letter,1087734
131,offici,corpor,reopen,1087734
132,titl,consid,malt,1087734
133,4,establish,executor,1087734
134,x,matter,origin,1087734
135,parent,bond,bargain,1087734
136,involv,railroad,offenc,1087734
137,vacanc,j,jan,1087734
138,counti,given,discharg,1087734
139,purpos,day,god,1087734
140,mr,even,belief,1087734
141,agostini,place,contractor,1087734
142,death,find,claus,1087734
143,fund,n,lode,1087734
144,educ,direct,ir,1087734
145,secular,7,main,1087734
146,offend,differ,6010,1087734
147,employ,secur,ct,1087734
148,wit,howev,damages”,1087734
149,button,judg,enrol,1087734
150,ordin,appear,p,1087734
151,would,counti,sec,1087734
152,inmat,ground,manufactur,1087734
153,damag,view,receipt,1087734
154,loan,8,aver,1087734
155,fee,10,intox,1087734
156,warrant,thu,tax,1087734
157,wife,alleg,turnov,1087734
158,assign,violat,content,1087734
159,secur,show,fran,1087734
160,merger,give,post,1087734
161,forum,refer,button,1087734
162,corn,nation,pardon,1087734
163,abort,sale,aforesaid,1087734
164,card,suprem,clark,1087734
165,estat,claus,jr,1087734
166,establish,point,qualif,1087734
167,appeal,citi,proviso,1087734
168,letter,set,project,1087734
169,prosecut,supra,treatment,1087734
