,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,broadcast,court,broadcast,102189
1,shell,state,shell,102189
2,apprais,v,composit,102189
3,retir,case,bruton,102189
4,convent,tax,fister,102189
5,bruton,defend,apprais,102189
6,fister,compani,convent,102189
7,iowa,act,retir,102189
8,composit,sct,weasel,102189
9,weasel,law,iowa,102189
10,liquor,upon,v,102189
11,fe,petition,pennsylvania,102189
12,confess,unit,confess,102189
13,abort,decre,tax,102189
14,pennsylvania,us,fe,102189
15,willett,plaintiff,abort,102189
16,violence”,evid,willett,102189
17,stamp,right,violence”,102189
18,santa,statut,texa,102189
19,tax,may,heir,102189
20,maverick,titl,maverick,102189
21,heir,made,titl,102189
22,soutter,would,bourjoi,102189
23,bourjoi,action,wisconsin,102189
24,midval,co,soutter,102189
25,notif,district,midval,102189
26,compani,public,merchant,102189
27,v,one,decre,102189
28,hagner,order,santa,102189
29,insur,broadcast,liquor,102189
30,blizzard,u,notif,102189
31,lanagan,appeal,stamp,102189
32,henri,properti,state,102189
33,hudson,land,evid,102189
34,road,time,evad,102189
35,merchant,fact,deed,102189
36,trademark,juri,hagner,102189
37,discoveri,shell,lanagan,102189
38,minor,apprais,blizzard,102189
39,forfeitur,pennsylvania,discoveri,102189
40,forum,question,public,102189
41,reserv,grant,road,102189
42,forg,deed,defend,102189
43,evad,composit,hudson,102189
44,taxat,convent,forum,102189
45,wisconsin,retir,espionag,102189
46,shaft,iowa,french,102189
47,espionag,judgment,herndon,102189
48,herndon,mr,forg,102189
49,parent,led,soviet,102189
50,mortgag,respond,henri,102189
51,soviet,bruton,shaft,102189
52,bronson,busi,force”,102189
53,petition,texa,bronson,102189
54,rate,limit,mahan,102189
55,garnish,fister,templeman,102189
56,force”,§,good,102189
57,mahan,part,trademark,102189
58,templeman,said,petition,102189
59,counti,amend,garnish,102189
60,decre,confess,huston,102189
61,import,requir,import,102189
62,huston,within,foreign,102189
63,verdict,constitut,minor,102189
64,grant,interest,passbook,102189
65,passbook,shall,limit,102189
66,twentyfirst,l,bypass,102189
67,lot,good,twentyfirst,102189
68,bypass,feder,busi,102189
69,lieuten,bill,taxat,102189
70,codefend,must,codefend,102189
71,1865,heir,parent,102189
72,milwauki,weasel,§922g9,102189
73,§922g9,use,milwauki,102189
74,figur,road,lieuten,102189
75,exportimport,suit,forfeitur,102189
76,indiana,ed,exportimport,102189
77,state,corpor,abroad,102189
78,powder,parti,valuat,102189
79,court,contract,action,102189
80,note,bank,examin,102189
81,mail,rate,fisher,102189
82,limit,liquor,castleman,102189
83,castleman,wisconsin,powder,102189
84,debt,creditor,spain,102189
85,public,note,procedur,102189
86,deed,whether,creditor,102189
87,land,make,domest,102189
88,bank,person,best,102189
89,commiss,without,view,102189
90,collector,1,credit,102189
91,navi,could,grant,102189
92,organ,fe,figur,102189
93,law,issu,1865,102189
94,akron,import,1866,102189
95,cie,abort,compani,102189
96,valuat,merchant,cie,102189
97,domest,foreign,jame,102189
98,texa,sup,akron,102189
99,bond,author,franc,102189
100,contract,year,convey,102189
101,kentucki,sale,egan,102189
102,best,first,java,102189
103,demurr,purpos,juri,102189
104,egan,view,nana,102189
105,action,see,“physic,102189
106,fisher,led2d,territori,102189
107,license,stamp,howel,102189
108,java,territori,statut,102189
109,complain,willett,commonwealth,102189
110,garnishe,provis,fact,102189
111,invoic,violence”,garnishe,102189
112,nana,commiss,reserv,102189
113,properti,ct,la,102189
114,“physic,appel,nacogdoch,102189
115,foreign,2,interlock,102189
116,bankruptci,taxat,hagu,102189
117,capit,complain,gryme,102189
118,respond,proceed,license,102189
119,titl,held,johnson,102189
120,nonresid,counti,note,102189
121,bankrupt,purchas,1500,102189
122,vein,santa,brother,102189
123,1500,rule,catlett,102189
124,command,convey,435,102189
125,brother,two,“misdemeanor,102189
126,interlock,stat,command,102189
127,gold,maverick,rate,102189
128,howel,paid,indiana,102189
129,nacogdoch,procedur,lot,102189
130,seattl,soutter,bellotti,102189
131,spain,bourjoi,franchis,102189
132,franchis,midval,comiti,102189
133,territori,examin,1821,102189
134,hagu,section,editori,102189
135,gryme,railroad,seattl,102189
136,list,notif,vein,102189
137,1821,opinion,repplier,102189
138,mcdonald,take,invoic,102189
139,procedur,evad,complain,102189
140,cross,citizen,comp,102189
141,partnership,discoveri,bought,102189
142,purchas,pay,part,102189
143,catlett,mortgag,vendor,102189
144,view,bond,mcdonald,102189
145,jame,insur,navi,102189
146,statut,offic,howard,102189
147,“misdemeanor,c,mail,102189
148,creditor,credit,kentucki,102189
149,editori,henri,nonresid,102189
150,draft,caus,collector,102189
151,bellotti,reason,poudr,102189
152,steel,therefor,gold,102189
153,juri,judici,verdict,102189
154,1899,money,liebk,102189
155,repplier,circuit,tacoma,102189
156,interior,reserv,led,102189
157,examin,debt,amend,102189
158,maryland,jurisdict,order,102189
159,curiam,forum,protocol,102189
160,plaintiff,petit,time,102189
161,bill,hagner,usst,102189
162,radio,power,rev,102189
163,rank,verdict,vol,102189
164,contempt,appelle,debtor,102189
165,nobl,trial,respond,102189
166,protocol,minor,“domest,102189
167,poudr,day,nobl,102189
168,tacoma,blizzard,5070,102189
169,liebk,lanagan,mullanphi,102189
170,assess,find,wash,102189
171,alabama,appear,judici,102189
172,montana,bankruptci,resid,102189
173,truste,condit,1861,102189
174,usst,date,mcmullen,102189
175,1866,french,rank,102189
176,receipt,indian,intoxic,102189
177,mistak,hudson,must,102189
178,good,st,wertheim,102189
179,trial,execut,kgb,102189
180,“domest,forfeitur,publicfigur,102189
181,complaint,payment,wi,102189
182,proclam,trademark,media,102189
183,petit,servic,draft,102189
184,grade,supra,take,102189
185,resid,provid,list,102189
186,mullanphi,3,1862,102189
187,5070,justic,organ,102189
188,sale,congress,made,102189
189,mcmullen,new,wallac,102189
190,defend,forg,bankruptci,102189
191,profit,jame,velvet,102189
192,unit,file,radio,102189
193,intoxic,process,within,102189
194,sell,resid,partner,102189
195,violenc,found,sell,102189
196,partner,show,indianapoli,102189
197,intent,gener,bowman,102189
198,1922,parent,tract,102189
199,habea,per,gertz,102189
200,associ,govern,77939,102189
201,wi,place,760117crt,102189
202,lien,alleg,proctorvwarden,102189
203,00,shaft,775898,102189
204,commission,error,incapac,102189
205,act,espionag,locat,102189
206,pay,claim,profit,102189
207,convey,writ,castleman’,102189
208,wertheim,herndon,hume,102189
209,grand,lot,litig,102189
210,kgb,soviet,cowdrey,102189
211,feder,bronson,fireston,102189
212,corpu,equiti,label,102189
213,hume,answer,packag,102189
214,publicfigur,relief,atchison,102189
215,box,brought,fair,102189
216,french,comp,bouton,102189
217,evid,valuat,citizen,102189
218,appel,commerc,00,102189
219,gertz,follow,mistak,102189
220,velvet,garnish,default,102189
221,bowman,notic,sct,102189
222,appelle,enter,1899,102189
223,conflict,force”,grade,102189
224,request,mahan,usappdc,102189
225,busi,collector,tidd,102189
226,proctorvwarden,templeman,relief,102189
227,775898,truste,complet,102189
228,760117crt,present,date,102189
