,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,fenbi,court,restitut,95143
1,czaplicki,state,fenbi,95143
2,kerrison,v,czaplicki,95143
3,search,case,employe,95143
4,bead,act,kerrison,95143
5,bail,unit,bead,95143
6,auciello,right,auciello,95143
7,distil,compani,speech,95143
8,tug,plaintiff,bail,95143
9,subcontractor,law,tug,95143
10,insur,upon,distil,95143
11,leid,§,hunt,95143
12,romualdo,said,leid,95143
13,cleon,properti,right,95143
14,¶63,us,subcontractor,95143
15,restitut,statut,romualdo,95143
16,carrier,u,cleon,95143
17,membership,error,¶63,95143
18,mortgag,defend,compens,95143
19,fee,claim,membership,95143
20,candid,l,search,95143
21,hunt,employe,steer,95143
22,steer,may,carrier,95143
23,warden,land,iron,95143
24,cotton,parti,bankruptci,95143
25,kidnap,jurisdict,quash,95143
26,iron,contract,filbert,95143
27,filbert,question,vessel,95143
28,light,sct,steamship,95143
29,bodili,power,newhal,95143
30,newhal,restitut,warden,95143
31,state,made,kidnap,95143
32,indict,mr,regul,95143
33,arrest,would,bankrupt,95143
34,tax,one,bodili,95143
35,speech,writ,parti,95143
36,quash,decre,candid,95143
37,1962c,tax,fund,95143
38,oyster,railroad,1962c,95143
39,coiron,congress,stone,95143
40,sanger,petition,coiron,95143
41,vessel,regul,sanger,95143
42,covert,shall,oyster,95143
43,citizen,vessel,arrest,95143
44,court,judgment,cotton,95143
45,darbi,1,creditor,95143
46,rape,constitut,covert,95143
47,steamer,ct,rape,95143
48,govern,carrier,mine,95143
49,employe,person,enterpris,95143
50,taxat,decis,darbi,95143
51,bankrupt,feder,truste,95143
52,preciou,rep,preciou,95143
53,robbin,govern,stratton,95143
54,texa,appeal,statut,95143
55,leas,sup,collectivebargain,95143
56,enterpris,circuit,robbin,95143
57,compens,district,writ,95143
58,error,ed,light,95143
59,virginia,action,bamford,95143
60,port,compens,proposit,95143
61,bamford,provis,port,95143
62,laburnum,offic,properti,95143
63,railroad,2,laburnum,95143
64,properti,titl,damag,95143
65,fund,employ,1988,95143
66,1879,fenbi,523a7,95143
67,writ,damag,employ,95143
68,servic,time,ore,95143
69,523a7,proceed,moquelomn,95143
70,union,czaplicki,mclaughlinvfowl,95143
71,bankruptci,purchas,georgia,95143
72,mine,rule,700l,95143
73,1988,section,§2255,95143
74,mclaughlinvfowl,bankruptci,purchas,95143
75,moquelomn,see,union,95143
76,council,order,trust,95143
77,collectivebargain,co,fee,95143
78,contempt,creditor,error,95143
79,pilot,c,ton,95143
80,plaintiff,whether,mission,95143
81,ore,requir,pilot,95143
82,§2255,issu,match,95143
83,700l,board,rachelvth,95143
84,syndic,opinion,admittedmartin,95143
85,motion,limit,award,95143
86,compani,applic,syndic,95143
87,widow,suprem,v,95143
88,financ,make,counsel,95143
89,wine,first,andrea,95143
90,corpor,speech,dodd,95143
91,spirit,author,council,95143
92,rico,counsel,imit,95143
93,execut,truste,sodomi,95143
94,imit,fund,bonilla,95143
95,georgia,kerrison,wine,95143
96,confess,insur,wife,95143
97,street,use,citizen,95143
98,rachelvth,search,steamer,95143
99,admittedmartin,motion,larald,95143
100,nebraska,citizen,taxat,95143
101,accus,payment,captain,95143
102,dodd,term,indict,95143
103,mission,3,serr,95143
104,royalti,within,alcald,95143
105,habea,bead,sect,95143
106,said,trust,gale,95143
107,match,part,herd,95143
108,andrea,bankrupt,plaintiff,95143
109,corpu,construct,1879,95143
110,alcald,justic,continent,95143
111,schooner,union,rep,95143
112,ton,could,1915,95143
113,captain,sale,mccarranferguson,95143
114,secretari,must,lessep,95143
115,sodomi,interest,financ,95143
116,cattl,without,offens,95143
117,member,reason,insur,95143
118,creditor,fact,calv,95143
119,bonilla,stat,pilotag,95143
120,gale,led,jurisdict,95143
121,rate,two,member,95143
122,herd,gener,206b,95143
123,courtmarti,respond,spirit,95143
124,larald,also,federationist,95143
125,marriag,grant,nicolet,95143
126,1908,bail,limit,95143
127,claim,held,deliveri,95143
128,continent,subject,california,95143
129,master,auciello,power,95143
130,serr,distil,pico,95143
131,mccarranferguson,provid,hampton,95143
132,transfer,tug,dutiabl,95143
133,pilotag,allow,forc,95143
134,dutiabl,caus,applic,95143
135,bond,arrest,seago,95143
136,crimin,deed,provis,95143
137,condemn,mine,lonergan,95143
138,retroact,indict,probat,95143
139,lessep,file,saunder,95143
140,steamship,execut,courtmarti,95143
141,distilleri,paid,revis,95143
142,power,charg,zachari,95143
143,punish,determin,yearl,95143
144,calv,new,royalti,95143
145,plant,hunt,buck,95143
146,aggrav,debt,jail,95143
147,refere,fee,distilleri,95143
148,timber,agreement,§,95143
149,pico,mortgag,rowel,95143
150,seat,purpos,1252,95143
151,206b,suit,1908,95143
152,labor,decid,custodi,95143
153,applic,r,orlean,95143
154,saunder,6,seat,95143
155,defend,iron,widow,95143
