,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,canal,canal,canal,88117
1,hazel,court,hazel,88117
2,mcpherson,hazel,mcpherson,88117
3,kebodeaux,mcpherson,kebodeaux,88117
4,sulphur,kebodeaux,sulphur,88117
5,sorna,sulphur,coven,88117
6,ducktown,coven,sorna,88117
7,constabl,state,ducktown,88117
8,colonel,v,constabl,88117
9,zone,defend,colonel,88117
10,hartford,sorna,starr,88117
11,starr,ducktown,hartford,88117
12,roy,constabl,zone,88117
13,copper,colonel,roy,88117
14,le,zone,copper,88117
15,centum,hartford,deed,88117
16,retir,starr,le,88117
17,panama,deed,centum,88117
18,willard,complain,retir,88117
19,complain,roy,willard,88117
20,sex,copper,panama,88117
21,coven,execut,presid,88117
22,contract,case,complain,88117
23,pay,presid,sex,88117
24,rank,pay,rank,88117
25,registr,le,execut,88117
26,berger,centum,berger,88117
27,ranch,employe,ranch,88117
28,deed,servic,pay,88117
29,presid,retir,registr,88117
30,court,contract,employe,88117
31,employe,power,servic,88117
32,longev,upon,longev,88117
33,speech,panama,wetterl,88117
34,leas,willard,cnn,88117
35,iron,law,yearli,88117
36,wetterl,sex,defend,88117
37,tender,shall,connick,88117
38,cnn,said,iron,88117
39,public,govern,speech,88117
40,connick,time,rankin,88117
41,offend,rank,tender,88117
42,statement,congress,offend,88117
43,rankin,unit,leas,88117
44,defend,registr,grade,88117
45,grade,offic,media,88117
46,plaintiff,berger,elisha,88117
47,servic,may,kebodeaux’,88117
48,titl,ranch,exceed,88117
49,v,public,brief,88117
50,per,us,gase,88117
51,gold,parti,349387,88117
52,media,author,317625,88117
53,specif,year,288750—that,88117
54,elisha,per,gold,88117
55,inspector,made,taylo,88117
56,land,decre,inspector,88117
57,brief,act,agent,88117
58,kebodeaux’,agent,1999,88117
59,gase,sct,increas,88117
60,govern,would,1915,88117
61,288750—that,leas,col,88117
62,317625,counsel,seal,88117
63,349387,n,per,88117
64,activ,longev,statement,88117
65,seal,speech,layn,88117
66,taylo,iron,air,88117
67,execut,statement,power,88117
68,yearli,feder,26250,88117
69,col,respond,service—th,88117
70,perform,appeal,discharg,88117
71,n,wetterl,specif,88117
72,militari,tender,hereaft,88117
73,layn,brief,jacob,88117
74,fraud,yearli,activ,88117
75,search,cnn,3675,88117
76,said,circuit,counsel,88117
77,hereaft,make,assassin,88117
78,1915,plaintiff,warranti,88117
79,26250,p,premis,88117
80,feder,convey,perform,88117
81,respond,connick,convey,88117
82,service—th,titl,n,88117
83,parti,purchas,ant,88117
84,led,offend,govern,88117
85,crew,land,fraud,88117
86,payment,exceed,contract,88117
87,1999,discharg,militari,88117
88,jacob,rankin,phur,88117
89,clark,1,fortnight—of,88117
90,list,specif,observations—at,88117
91,3675,perform,year,88117
92,assassin,grade,wildlif,88117
93,air,increas,warrant,88117
94,brother,amend,public,88117
95,plant,led,crew,88117
96,warranti,right,p,88117
97,compani,bill,offic,88117
98,warrant,judgment,2625,88117
99,wildlif,receiv,brother,88117
100,shall,work,complainantvtennesse,88117
101,phur,compani,dewe,88117
102,observations—at,activ,list,88117
103,fortnight—of,gold,news,88117
104,power,warrant,clark,88117
105,articl,enforc,time,88117
