,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,depreci,depreci,depreci,104263
1,commiss,state,commiss,104263
2,rate,commiss,rate,104263
3,state,rate,state,104263
4,tax,tax,telephon,104263
5,telephon,telephon,tax,104263
6,unit,unit,minnesota,104263
7,minnesota,sct,1934,104263
8,page,v,page,104263
9,1934,page,realti,104263
10,interst,minnesota,unit,104263
11,v,led,interst,104263
12,realti,1934,led,104263
13,sct,interst,sct,104263
14,commerc,realti,commerc,104263
15,led,properti,opag,104263
16,taxat,commerc,taxat,104263
17,purchas,us,properti,104263
18,opag,taxat,purchas,104263
19,properti,purchas,us,104263
20,us,opag,v,104263
21,land,land,prescrib,104263
22,contract,contract,minn,104263
23,titl,titl,sra,104263
24,account,account,account,104263
25,prescrib,prescrib,nw2d,104263
26,minn,compani,titl,104263
27,sra,minn,contract,104263
28,compani,sra,composit,104263
29,nw2d,nw2d,usca,104263
30,petition,petition,land,104263
31,sale,co,allegheni,104263
32,composit,sale,sale,104263
33,order,feder,1935,104263
34,govern,usca,cession,104263
35,feder,govern,66,104263
36,allegheni,composit,1209,104263
37,appel,order,repossess,104263
38,1935,§,sovereignti,104263
39,66,transfer,transfer,104263
40,transfer,allegheni,brunswick,104263
41,cession,appel,feder,104263
42,fix,1935,205,104263
43,sovereignti,66,fix,104263
44,lien,jurisdict,vende,104263
45,1209,cession,boozer,104263
46,territori,fix,mcshane,104263
47,repossess,sovereignti,petition,104263
48,co,upon,co,104263
49,price,court,data,104263
50,205,lien,govern,104263
51,brunswick,power,brocklin,104263
52,supra,case,class,104263
53,vende,1209,lien,104263
54,immun,territori,schedul,104263
55,case,repossess,price,104263
56,class,requir,immun,104263
57,schedul,class,territori,104263
58,interest,author,appel,104263
59,data,price,order,104263
60,assess,see,219,104263
61,boozer,205,compani,104263
62,mcshane,brunswick,tennesse,104263
63,brocklin,supra,supra,104263
64,jurisdict,vende,cook,104263
65,exempt,immun,exempt,104263
66,court,schedul,neb,104263
67,secur,1,14700,104263
68,§,interest,alr,104263
69,219,data,irwin,104263
70,usca,assess,leavenworth,104263
71,counti,boozer,29,104263
72,right,mcshane,493,104263
73,cook,right,747,104263
74,alr,brocklin,traill,104263
75,neb,exempt,assess,104263
76,deed,tennesse,322,104263
77,power,secur,fort,104263
78,tennesse,section,276,104263
79,upon,29,49,104263
80,14700,219,rs,104263
81,leavenworth,counti,255,104263
82,retain,purpos,retrocess,104263
83,see,stat,retain,104263
84,irwin,cook,surplu,104263
85,1,alr,compar,104263
86,29,49,151,104263
87,747,neb,573,104263
88,fort,act,benefici,104263
89,322,deed,secur,104263
90,lot,direct,jurisdict,104263
91,hear,legisl,wright,104263
92,corpor,493,unpaid,104263
93,traill,14700,percentag,104263
94,surplu,leavenworth,requir,104263
95,subject,retain,postpon,104263
96,rs,irwin,retent,104263
97,privat,747,mculloch,104263
98,propos,compar,845,104263
99,legisl,fort,ownership,104263
100,retrocess,322,estim,104263
101,file,question,supremaci,104263
102,ownership,lot,power,104263
103,possess,276,455,104263
104,taxabl,file,114,104263
105,author,hear,entryman,104263
106,estim,255,lot,104263
107,legal,corpor,author,104263
108,benefici,congress,saltonstal,104263
109,573,traill,442,104263
110,88,surplu,296,104263
111,direct,subject,taxabl,104263
112,unpaid,rs,njl,104263
113,compar,privat,see,104263
114,114,propos,88,104263
115,section,r,propos,104263
116,percentag,retrocess,670,104263
117,exclus,wall,373,104263
118,postpon,151,lincoln,104263
119,455,opinion,258,104263
120,fee,pacif,cede,104263
121,22,ownership,761,104263
122,64,possess,264,104263
123,296,taxabl,pacif,104263
124,442,remain,prescott,104263
125,sold,estim,later,104263
126,requir,legal,64,104263
127,retent,573,§,104263
128,supremaci,benefici,wall,104263
129,845,88,693,104263
130,question,unpaid,232,104263
131,276,wright,privat,104263
132,entryman,later,663,104263
133,mculloch,114,interest,104263
134,payment,percentag,remain,104263
135,258,exclus,deed,104263
136,373,citi,legisl,104263
137,264,postpon,hear,104263
138,wall,18,stat,104263
139,cede,455,newark,104263
140,255,fee,paramount,104263
141,saltonstal,22,2015,104263
142,alabama,64,exclus,104263
143,njl,296,direct,104263
144,670,442,22,104263
145,761,sold,72,104263
146,system,retent,555,104263
147,18,exercis,minnesota13,104263
148,citi,supremaci,price—ten,104263
149,prescott,845,enclave6,104263
150,stat,entryman,69320,104263
151,pacif,mculloch,304a—1,104263
152,693,payment,mrroland,104263
153,act,258,132714,104263
154,49,373,304a—2,104263
155,condit,use,occurs8,104263
156,663,264,mortgagee12,104263
157,rule,cede,alabama,104263
158,42,saltonstal,abr,104263
159,situat,alabama,48,104263
160,levi,lincoln,preparatori,104263
161,remain,njl,487,104263
162,nebraska,670,nebraska,104263
163,would,761,barrett,104263
164,paramount,system,477,104263
165,servic,due,bowen,104263
166,law,pass,executori,104263
167,1867,232,1867,104263
168,pass,would,lxxix,104263
169,newark,48,bratter,104263
170,purpos,prescott,presumed7,104263
171,equit,adopt,cent—to,104263
172,2015,693,lenman,104263
173,wright,72,556,104263
174,build,control,1,104263
175,real,condit,counti,104263
176,1933,663,205—7,104263
177,487,rule,covnebraska,104263
178,owner,6,presceib,104263
179,477,42,intrasta,104263
180,5,may,81ac,104263
181,polici,situat,opportuniy,104263
182,bell,levi,occupi,104263
183,entir,5,1933,104263
184,493,nebraska,necessity11,104263
185,r,decis,purpos,104263
186,paul,railway,low,104263
187,inc,effect,annual,104263
188,adopt,paramount,bell,104263
189,low,occupi,995,104263
190,barrett,20,298,104263
191,abr,annual,435,104263
192,hold,servic,fee,104263
193,certif,law,304e,104263
194,decis,1867,456—458,104263
195,mrroland,17,sovereignty5,104263
196,304a—1,march,4579,104263
197,304a—2,newark,farici,104263
198,enclave6,equit,sold,104263
199,occurs8,7,legal,104263
200,mortgagee12,2015,paul,104263
201,minnesota13,555,unrestrict,104263
202,132714,build,18,104263
203,69320,depriv,system,104263
204,price—ten,real,213,104263
205,bowen,1933,259,104263
206,claus,487,incvstat,104263
207,298,owner,unassess,104263
208,executori,477,355,104263
209,preparatori,polici,johnston,104263
210,1920,556,882,104263
211,van,bell,tax18,104263
212,later,entir,999—1000,104263
213,355,paul,42,104263
214,213,inc,297,104263
215,43,date,306,104263
216,presumed7,low,908,104263
217,bratter,barrett,gunton,104263
218,lxxix,abr,254,104263
219,cent—to,hold,van,104263
220,lenman,8,situat,104263
221,estat,certif,rule15,104263
222,convey,enclave6,309,104263
223,17,304a—1,heyward,104263
224,king,occurs8,purposes9,104263
225,covnebraska,132714,unzeuta,104263
226,intrasta,304a—2,1920,104263
227,opportuniy,minnesota13,177,104263
228,presceib,mrroland,bracelen,104263
229,81ac,price—ten,claims19,104263
230,205—7,69320,power10,104263
231,254,mortgagee12,281,104263
232,72,bowen,equit,104263
233,995,claus,914,104263
234,mortgag,298,133,104263
235,necessity11,executori,powerless,104263
236,sought,preparatori,910,104263
237,wilson,1920,sadrakula,104263
238,johnston,435,adopt,104263
239,232,van,palmer,104263
240,unrestrict,355,ambrosini,104263
241,march,213,cissna,104263
242,government,43,cases16,104263
243,farici,259,a2d,104263
244,4579,presumed7,minnlaw,104263
245,304e,lenman,king,104263
246,sovereignty5,bratter,levi,104263
247,456—458,cent—to,r,104263
248,882,lxxix,depriv,104263
249,incvstat,estat,government,104263
250,unassess,convey,wilson,104263
251,8,king,exercis,104263
252,908,306,redeem,104263
253,equiti,covnebraska,years3,104263
254,tax18,205—7,117,104263
255,999—1000,intrasta,secomb,104263
256,charg,81ac,miedreich,104263
257,cite,opportuniy,lauenstein,104263
258,america,presceib,states17,104263
259,palmer,297,subject,104263
260,151,254,differenti,104263
261,gunton,995,site,104263
262,914,309,loweri,104263
263,117,public,build,104263
264,a2d,mortgag,115,104263
265,redeem,necessity11,america,104263
266,heyward,281,237b,104263
267,rule15,oper,43,104263
268,115,sought,647,104263
269,preemption,wilson,615,104263
270,910,johnston,advisori,104263
271,6,177,bothwel,104263
272,unzeuta,think,possess,104263
273,purposes9,made,jurisdiction4,104263
274,powerless,unrestrict,certiorari1,104263
275,held,government,lindheim,104263
276,railway,456—458,larabe,104263
277,control,304e,spruce,104263
278,exercis,4579,flournoy,104263
279,bracelen,farici,304a,104263
280,power10,sovereignty5,17,104263
281,claims19,133,preemption,104263
282,date,882,entir,104263
283,depriv,regul,real,104263
284,constitut,28,extract,104263
285,lincoln,15,580,104263
286,sadrakula,incvstat,templat,104263
287,site,unassess,intrast,104263
288,intrast,908,20,104263
289,made,34,complianc,104263
290,ambrosini,equiti,control,104263
291,cissna,999—1000,673,104263
292,occupi,tax18,copp,104263
293,annual,charg,inc,104263
294,48,cite,unfulfil,104263
295,cases16,america,disentangl,104263
296,congress,includ,579,104263
297,minnlaw,palmer,pass,104263
298,uniform,gunton,file,104263
299,grant,914,dockyard,104263
300,differenti,pursuant,conveyanc,104263
301,public,117,62,104263
302,647,respond,fant,104263
303,advisori,a2d,59,104263
304,615,59,pursuant,104263
305,years3,redeem,uniform,104263
306,opinion,rule15,crossexamin,104263
307,secomb,heyward,sought,104263
308,use,62,mcgoldrick,104263
309,miedreich,2,bancroft,104263
310,lauenstein,115,uncomplet,104263
311,loweri,preemption,dravo,104263
312,states17,910,nub,104263
313,extract,purposes9,34,104263
314,claim,unzeuta,section,104263
315,40,powerless,tablish,104263
316,illinoi,note,547,104263
317,237b,held,indefinit,104263
318,amend,19,sugden,104263
319,locat,bracelen,1946,104263
320,580,claims19,frankfurt,104263
321,crossexamin,power10,495,104263
322,may,constitut,unembarrass,104263
323,bothwel,full,584,104263
324,complet,complianc,piec,104263
325,januari,year,1941,104263
326,spruce,sadrakula,525,104263
327,certiorari1,said,salabl,104263
328,jurisdiction4,site,minnstat,104263
329,larabe,11,parcel,104263
330,lindheim,northern,revest,104263
331,instal,intrast,general,104263
332,result,present,484,104263
333,579,ambrosini,instal,104263
334,flournoy,cissna,uncertainti,104263
335,petit,justic,mint,104263
336,304a,cases16,wiener,104263
337,therefor,minnlaw,439,104263
338,effect,uniform,preclud,104263
339,87,grant,462,104263
340,parcel,satisfi,announc,104263
341,555,differenti,1936,104263
342,regul,16,railway,104263
343,justic,mr,northern,104263
344,submit,time,431,104263
345,1941,647,mayo,104263
346,docket,advisori,330,104263
347,taxpay,615,425,104263
348,1946,new,302,104263
349,piec,years3,1906,104263
350,1906,3,499,104263
351,process,50,314,104263
352,547,judgment,1504,104263
353,need,secomb,447,104263
354,establish,respect,wva,104263
355,1936,miedreich,285,104263
356,templat,lauenstein,condit,104263
357,cent,sinc,compagni,104263
358,usc,announc,muniment,104263
359,frankfurt,loweri,reentri,104263
360,556,states17,375,104263
361,impli,extract,1421,104263
362,indefinit,claim,bissel,104263
363,keep,40,ken,104263
364,copp,illinoi,gainsaid,104263
365,495,237b,318,104263
366,525,amend,344,104263
367,unfulfil,locat,vail,104263
368,consider,580,430,104263
369,584,crossexamin,docket,104263
370,mr,38,228,104263
371,484,object,214,104263
372,respond,preclud,nontax,104263
373,baltimor,bothwel,292,104263
374,acquir,complet,satisfi,104263
375,august,673,freedman,104263
376,disentangl,januari,278,104263
377,439,spruce,resel,104263
