,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,snowslid,court,snowslid,110237
1,damages”,state,belt,110237
2,nc,v,damages”,110237
3,belt,sct,nc,110237
4,wilsey,case,tenant,110237
5,dermott,us,wilsey,110237
6,tenant,snowslid,dermott,110237
7,pulley,unit,pulley,110237
8,school,belt,immun,110237
9,immun,damages”,sct,110237
10,confess,led2d,1437dl6,110237
11,1437dl6,nc,confess,110237
12,reinboth,tenant,reinboth,110237
13,“actual,wilsey,“actual,110237
14,carton,immun,carton,110237
15,seybert,dermott,seybert,110237
16,pierotti,pulley,pierotti,110237
17,petitionervcounti,school,school,110237
18,blockburg,confess,petitionervcounti,110237
19,fleisher,hous,led2d,110237
20,kastigar,statut,hous,110237
21,drugrel,1437dl6,arizona,110237
22,aggrav,see,blockburg,110237
23,arizona,reinboth,fleisher,110237
24,coowner,offens,kastigar,110237
25,car,“actual,drugrel,110237
26,deprav,petition,coowner,110237
27,land,carton,aggrav,110237
28,arrest,arizona,us,110237
29,sale,seybert,deprav,110237
30,secular,plaintiff,murder,110237
31,offens,pierotti,offens,110237
32,claimant,land,secular,110237
33,evict,petitionervcounti,jeffer,110237
34,bond,§,evict,110237
35,1981,defend,f6,110237
36,rape,decis,rape,110237
37,f6,suprem,heinou,110237
38,pennsylvania,public,1981,110237
39,heinou,error,sectarian,110237
40,sectarian,u,arrest,110237
41,hous,blockburg,1734,110237
42,se2d,murder,se2d,110237
43,subscrib,fleisher,golf,110237
44,1734,requir,933,110237
45,golf,kastigar,subscrib,110237
46,privaci,drugrel,privaci,110237
47,oha,aggrav,mountain,110237
48,pittsburg,arrest,oha,110237
49,mountain,sentenc,pittsburg,110237
50,wolman,sale,wolman,110237
51,jeffer,car,pennsylvania,110237
52,religi,coowner,car,110237
53,reimburs,act,state,110237
54,machineri,judgment,hip,110237
55,citi,bond,zicarelli,110237
56,wilson,appel,nonpubl,110237
57,hip,deprav,search,110237
58,punish,one,reimburs,110237
59,illinoi,appeal,1027,110237
60,nonpubl,secular,heir,110237
61,zicarelli,claim,rufu,110237
62,101,use,sentenc,110237
63,1027,grant,machineri,110237
64,titl,jeffer,test,110237
65,agent,evict,unit,110237
66,search,pennsylvania,religi,110237
67,rufu,1981,walter,110237
68,carolina,citi,wilson,110237
69,se,claimant,se,110237
70,notic,titl,101,110237
71,damag,rape,v,110237
72,406,search,claimant,110237
73,unit,led,feloni,110237
74,933,record,406,110237
75,court,f6,shop,110237
76,state,subscrib,levitt,110237
77,shop,would,781,110237
78,sct,heinou,blacksmith,110237
79,jeopardi,said,court,110237
80,levitt,heir,carolina,110237
81,heir,district,case,110237
82,purchas,sectarian,ainsa,110237
83,murder,time,curiam,110237
84,blacksmith,se2d,heirsatlaw,110237
85,error,respond,suprem,110237
86,sentenc,justic,700,110237
87,781,privaci,punish,110237
88,ainsa,question,jeopardi,110237
89,v,may,certiorari,110237
90,north,1734,see,110237
91,test,test,selfincrimin,110237
92,feloni,933,guest,110237
93,educ,golf,608,110237
94,heirsatlaw,decre,public,110237
95,selfincrimin,mountain,p2d,110237
96,bill,fact,gadsden,110237
97,walter,law,decis,110237
98,700,certiorari,449,110237
99,leas,issu,92,110237
100,608,made,zephaniah,110237
101,lo,oha,simkin,110237
102,l,section,kill,110237
103,gadsden,evid,activ,110237
104,angel,punish,educ,110237
105,appelle,pittsburg,north,110237
106,simkin,notic,ariz,110237
107,zephaniah,constitut,hud,110237
108,ariz,crimin,seybertvc,110237
109,activ,name,danger,110237
110,guest,opinion,lo,110237
111,us,wolman,greensboro,110237
112,said,provid,nineti,110237
113,patent,upon,angel,110237
114,decre,religi,faa,110237
115,petition,carolina,illinoi,110237
116,hud,curiam,450,110237
117,nineti,reimburs,93,110237
118,public,wilson,confirm,110237
119,mine,purchas,gretzler,110237
120,grade,reason,harm,110237
121,seybertvc,machineri,consecut,110237
122,solicitor,101,factor,110237
123,greensboro,govern,especi,110237
124,faa,person,investig,110237
125,put,convict,grade,110237
126,led2d,damag,name,110237
127,450,agent,household,110237
128,p2d,illinoi,sale,110237
129,publish,mr,defect,110237
130,92,hip,23112,110237
131,transact,nonpubl,eckrit,110237
132,plaintiff,zicarelli,expatri,110237
133,consecut,also,solicitor,110237
134,section,part,stewart,110237
135,449,se,stop,110237
136,doubl,1027,copor,110237
137,circumst,rule,hoe,110237
138,household,feloni,79,110237
139,complain,walter,crime,110237
140,1891,whether,parlton,110237
141,stewart,writ,crimin,110237
142,gretzler,rufu,relish,110237
143,1948,congress,divid,110237
144,case,activ,203—14,110237
145,commiss,per,70—7,110237
146,subscript,could,monday,110237
147,young,1,1948,110237
148,receiv,north,notic,110237
149,expatri,406,1891,110237
150,investig,crime,appel,110237
151,23112,2,eli,110237
152,eckrit,shall,mandoli,110237
153,curiam,shop,leas,110237
154,rehear,dissent,meek,110237
155,truste,page,publish,110237
156,record,supra,address,110237
157,power,feder,sarno,110237
158,hoe,parti,inc,110237
159,copor,author,mine,110237
160,ann,92,agent,110237
161,parlton,properti,emot,110237
162,relish,confirm,ladder,110237
163,suspect,781,countershaft,110237
164,eli,jeopardi,young,110237
165,70—7,two,statut,110237
166,203—14,without,walton,110237
167,especi,leas,snow,110237
168,led,affirm,69,110237
169,administr,given,expenditur,110237
170,harm,provis,cardi,110237
171,expenditur,levitt,petitionersvillinoi,110237
172,meek,bill,doyl,110237
173,doyl,educ,1952,110237
174,holder,danger,suspect,110237
175,sup,mine,kawakita,110237
176,walton,protect,doubl,110237
177,stop,blacksmith,dissent,110237
178,ladder,l,mental,110237
179,mandoli,inc,requir,110237
180,confirm,appelle,victim,110237
181,locat,caus,convict,110237
182,1952,term,possessor,110237
183,stock,construct,transact,110237
184,monday,p2d,landlord,110237
185,religion,commit,commit,110237
186,emot,administr,cumul,110237
187,columbia,ainsa,defam,110237
188,sarno,kill,rehear,110237
189,rep,investig,religion,110237
190,countershaft,700,832,110237
191,snow,transact,page,110237
192,grant,ground,disclos,110237
193,petitionersvillinoi,gener,deceas,110237
194,cardi,93,gangway,110237
195,debt,place,columbia,110237
196,possessor,patent,91,110237
197,u,heirsatlaw,342,110237
198,cumul,commiss,subscript,110237
199,california,selfincrimin,woodstock,110237
200,kawakita,co,feet,110237
201,divid,circumst,alley,110237
202,victim,receiv,preced,110237
203,aid,proceed,statutori,110237
204,inc,608,flaum,110237
205,defam,449,put,110237
206,appel,power,multipl,110237
207,mental,defect,incapacit,110237
208,ct,individu,“special,110237
209,factor,complain,kline,110237
210,contribut,statutori,probabl,110237
211,multipl,factor,grant,110237
212,engin,guest,banc,110237
213,72,deni,cheney,110237
214,alley,decid,pecuniari,110237
215,homestead,put,record,110237
216,claim,order,272,110237
217,day,death,distress,110237
218,defend,columbia,bond,110237
219,writ,revers,entangl,110237
220,342,lo,2324,110237
221,mexican,79,pupil,110237
222,79,follow,cruel,110237
223,privat,et,premis,110237
224,gangway,stop,rucker,110237
225,congress,solicitor,melloy,110237
226,certiorari,gadsden,shaft,110237
227,landlord,day,pervers,110237
228,delinqu,angel,en,110237
229,see,rep,delinqu,110237
230,woodstock,compani,“gener,110237
231,incapacit,especi,unwil,110237
232,62,divid,citi,110237
233,properti,januari,shifter,110237
234,given,simkin,took,110237
235,pecuniari,zephaniah,chri,110237
236,kline,ariz,purchas,110237
237,danger,cours,86,110237
238,flaum,address,aid,110237
239,judgment,right,whalen,110237
240,aver,450,aycock,110237
241,cruel,grade,72,110237
242,“special,harm,507,110237
243,66,year,66,110237
244,made,mean,al,110237
245,packag,al,ann,110237
246,use,publish,slow,110237
247,ed,premis,mexican,110237
248,272,deceas,alvwilson,110237
249,track,interest,postoffic,110237
250,suprem,march,carrol,110237
251,cheney,work,individu,110237
252,probabl,stewart,veer,110237
253,side,hud,damag,110237
254,dissent,1891,settlers—that,110237
255,warrant,69,apptvsantiago,110237
256,rent,nineti,1677,110237
257,86,took,1668,110237
258,distress,3,1653,110237
259,entangl,r,frank,110237
260,feet,favor,richardson,110237
261,2324,seybertvc,homestead,110237
262,93,amend,titl,110237
263,postoffic,appli,holder,110237
264,unwil,greensboro,got,110237
265,respond,probabl,fan,110237
266,§,rehear,supra,110237
267,fulli,faa,packag,110237
268,69,testimoni,januari,110237
269,name,debt,unknown,110237
270,pupil,say,deriv,110237
271,507,present,fulli,110237
272,convict,preced,circumst,110237
273,shall,sup,1776,110237
274,rucker,feet,1670,110237
275,kill,ed,contribut,110237
276,shipment,instruct,1666,110237
277,act,therefor,saw,110237
278,crimin,disclos,tenanc,110237
279,corpor,argument,miss,110237
280,govern,consecut,rent,110237
281,melloy,new,335,110237
282,“gener,91,175,110237
283,interst,first,kingan,110237
284,death,report,selim,110237
285,1889,privat,administr,110237
286,deriv,doubl,222401,110237
287,privileg,household,per,110237
288,832,circuit,favor,110237
289,individu,conclud,appelle,110237
290,335,estat,justic,110237
291,parti,juri,315,110237
292,statut,young,suspicion,110237
293,shifter,expenditur,believ,110237
294,al,cite,resolv,110237
295,chri,gretzler,joel,110237
296,statutori,injuri,petition,110237
297,januari,includ,840,110237
298,appoint,1948,cours,110237
299,315,trial,290293,110237
300,children,employ,occas,110237
301,circuit,monday,use,110237
302,scope,subscript,camou,110237
303,aycock,control,know,110237
304,banc,aid,abovement,110237
305,payment,expatri,conclud,110237
306,employ,ct,illrevstat,110237
307,suspicion,motion,lemon,110237
308,year,purpos,924c1,110237
309,jone,mental,brinegar,110237
310,lode,ann,97,110237
311,proport,truste,pitteng,110237
312,alvwilson,suspect,401,110237
313,1677,interpret,1853,110237
314,veer,result,narrow,110237
315,apptvsantiago,23112,bellasku,110237
316,settlers—that,eckrit,reischl,110237
317,jersey,violat,wixman,110237
318,testimoni,action,mogal,110237
319,1668,must,nonpecuniari,110237
320,1653,believ,lode,110237
321,401,victim,tavern,110237
322,chapter,1952,knox,110237
323,shaft,examin,467,110237
324,issu,equal,canon,110237
325,per,hoe,304,110237
326,whalen,copor,grier,110237
327,1971,wit,side,110237
328,fan,establish,heiratlaw,110237
329,r,28,botil,110237
330,1972,make,nofault,110237
331,chap,parlton,ratif,110237
332,file,claus,et,110237
333,order,view,davidg,110237
334,defect,relish,2012,110237
335,servic,except,function,110237
336,incorpor,give,kurtzman,110237
337,took,consid,quod,110237
338,ratif,holder,appdc,110237
339,equal,offic,62,110237
340,en,eli,68,110237
341,1893,appoint,steep,110237
342,compel,n,cse,110237
343,feder,payment,1889,110237
344,175,verdict,track,110237
345,1670,note,goe,110237
346,requir,side,act’,110237
347,1666,religion,76,110237
348,et,70—7,§72,110237
349,f2d,203—14,commonwealth,110237
350,work,locat,stringfellow,110237
351,page,emot,9m,110237
352,1776,86,scope,110237
353,labor,permit,interpret,110237
354,boundari,file,1971,110237
355,abovement,contend,seventytwo,110237
356,knox,howev,sake,110237
357,address,f2d,765,110237
358,member,snow,511—514,110237
359,1951,meek,loos,110237
360,2012,determin,firstdegre,110237
361,pervers,doyl,932,110237
362,appeal,66,der,110237
363,grier,walton,cite,110237
364,selim,ladder,441,110237
365,kingan,mandoli,pernel,110237
366,ill,warrant,another5,110237
367,proof,member,haderlein,110237
368,york,landlord,rememb,110237
369,joel,fulli,1892,110237
370,instruct,stock,quicksilv,110237
371,222401,california,protect,110237
372,march,342,hereford,110237
373,lemon,sarno,given,110237
374,dakota,suffici,stolen,110237
375,compani,proper,week,110237
376,commit,consider,fogel,110237
377,place,held,“actual”,110237
378,illrevstat,c,engin,110237
379,saw,offer,1893,110237
380,crime,decemb,1951,110237
381,loos,point,oneal,110237
382,second,72,lower,110237
383,su,countershaft,433,110237
384,appdc,impos,ryle,110237
385,26,bound,bound,110237
386,repair,find,kellar,110237
387,tenanc,rent,dominguez,110237
388,transcript,id,1972,110237
389,290293,set,join,110237
390,camou,stat,led,110237
391,924c1,cardi,125,110237
392,brinegar,petitionersvillinoi,death,110237
393,stat,subject,teach,110237
394,justic,possessor,jone,110237
395,provis,word,dobb,110237
396,narrow,answer,irish,110237
397,offic,deriv,proven,110237
398,stolen,engin,dccode,110237
399,1853,argu,expedit,110237
400,tavern,track,hiv,110237
401,act’,cumul,engineroom,110237
402,timber,kawakita,sotomayor,110237
403,23,servic,proport,110237
404,estat,enter,482,110237
405,pitteng,ant,contend,110237
406,lessor,know,mcinerney,110237
407,32,defam,predic,110237
408,nonpecuniari,sinc,affirm,110237
409,deceas,272,godfrey,110237
410,trial,832,dee,110237
411,765,contribut,mage,110237
412,chicago,perform,privat,110237
413,decis,7,black’,110237
414,reischl,multipl,today,110237
415,bellasku,complet,gillespi,110237
416,wixman,corpor,2819,110237
417,mogal,depart,record4,110237
418,miss,take,935,110237
419,heiratlaw,alley,strictli,110237
420,anderson,5,501,110237
421,revers,pecuniari,error3,110237
422,accid,compel,772,110237
423,goe,show,ssa,110237
424,disclos,9,gs,110237
425,rememb,even,marcella,110237
426,botil,alleg,compel,110237
427,kurtzman,homestead,chiarella,110237
428,quod,intent,293294,110237
429,construct,join,golden,110237
430,richardson,legisl,a2d,110237
431,nofault,recogn,1884,110237
432,expedit,banc,resold,110237
433,impos,go,918,110237
434,warranti,6,recordkeep,110237
435,stringfellow,8,5—4,110237
436,steep,26,445,110237
437,1884,function,giordenello,110237
438,week,suit,ant,110237
439,deni,4,murri,110237
440,proven,review,dam­,110237
441,loss,prior,ages”,110237
442,seventytwo,mexican,anderson,110237
443,1888,hold,dakota,110237
444,cse,62,51567,110237
445,one,97,upshaw,110237
446,suffici,gangway,413,110237
447,legisl,aver,2551,110237
448,protect,enact,511,110237
449,claus,packag,916,110237
450,predic,delinqu,leasehold,110237
451,§72,dismiss,258—259,110237
452,9m,occas,659,110237
453,413,scope,214,110237
454,enough,23,3052,110237
455,carrol,woodstock,surveil,110237
456,give,distress,caught,110237
457,sake,68,32,110237
458,provid,32,gorham,110237
459,demonstr,incapacit,factfind,110237
460,recoveri,regard,rehnquist,110237
461,oneal,kline,338,110237
462,511—514,major,bucket,110237
463,buy,effect,crossman,110237
464,cost,frank,longstand,110237
465,equiti,applic,go,110237
466,motion,en,pick,110237
467,caus,flaum,moor,110237
468,pray,cruel,locat,110237
469,932,support,warranti,110237
470,1863,“special,237,110237
471,501,knowledg,adher,110237
472,pernel,commonwealth,unfound,110237
473,quicksilv,limit,examin,110237
474,separ,principl,engrep,110237
