,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,allocatur,court,allocatur,98958
1,stun,v,stun,98958
2,6531,state,6531,98958
3,caetano,allocatur,caetano,98958
4,6513a,law,6513a,98958
5,competit,case,halecki,98958
6,halecki,stun,competit,98958
7,maritim,6531,maritim,98958
8,court,l,cir,98958
9,admiralti,unit,return,98958
10,weapon,caetano,admiralti,98958
11,6513,6513a,6513,98958
12,l,competit,weapon,98958
13,ed,halecki,law,98958
14,gun,fact,sieracki,98958
15,sieracki,said,find,98958
16,ship,return,gun,98958
17,contract,maritim,v,98958
18,heller,may,heller,98958
19,find,ed,fact,98958
20,file,find,ship,98958
21,vessel,cir,l,98958
22,tetrachlorid,u,f2d,98958
23,return,admiralti,tetrachlorid,98958
24,said,f2d,court,98958
25,incom,act,taxpay,98958
26,judg,ship,extens,98958
27,juri,contract,widow,98958
28,seizur,§,incom,98958
29,rep,weapon,proper,98958
30,widow,6513,judg,98958
31,outbranch,judg,vessel,98958
32,law,vessel,outbranch,98958
33,proper,co,ed,98958
34,standard,claim,diminut,98958
35,monopoli,question,talbot,98958
36,state,sup,seizur,98958
37,interest,payment,unseaworthi,98958
38,diminut,gun,monopoli,98958
39,payment,interest,seaworthi,98958
40,unseaworthi,busi,payment,98958
41,sup,sieracki,lessen,98958
42,seaworthi,incom,busi,98958
43,dealer,record,aboard,98958
44,commission,whether,dealer,98958
45,lessen,sct,661,98958
46,compens,upon,compens,98958
47,record,ct,campbellvread,98958
48,work,heller,sixyear,98958
49,cir,proper,case,98958
50,claimant,file,record,98958
51,aboard,rep,dismissal—th,98958
52,u,taxpay,standard,98958
53,ct,congress,washington,98958
54,tax,us,caetano’,98958
55,v,juri,1000,98958
56,campbellvread,use,addit,98958
57,fact,mr,whether,98958
58,661,tetrachlorid,paper,98958
59,f2d,new,provost,98958
60,certifi,c,certificate—thi,98958
61,1000,would,date,98958
62,washington,compens,interest,98958
63,sixyear,extens,work,98958
64,verdict,widow,page,98958
65,defend,defend,pledg,98958
66,c,make,26,98958
67,claim,sale,may,98958
68,dismissal—th,seizur,rep,98958
69,pledg,work,sup,98958
70,caetano’,york,overhaul,98958
71,sec,date,file,98958
72,§,outbranch,jersey,98958
73,make,page,hugh,98958
74,provost,standard,663,98958
75,hugh,washington,kieselbach,98958
76,york,diminut,verdict,98958
77,certificate—thi,commerc,470,98958
78,properti,tax,shipown,98958
79,jurisdict,monopoli,said,98958
80,overhaul,verdict,competitor,98958
81,date,addit,supplier,98958
82,competitor,duti,unit,98958
83,taxpay,requir,certifi,98958
84,kieselbach,led,contract,98958
85,crew,unseaworthi,sec,98958
86,busi,talbot,campbel,98958
87,station,paper,period,98958
88,shipown,26,hawn,98958
89,jersey,seaworthi,779,98958
90,deced,right,claimant,98958
91,oil,dealer,disput,98958
92,ny,stat,crew,98958
93,extens,commission,pawnbrok,98958
94,award,jurisdict,york,98958
95,period,lessen,1933,98958
96,loan,statut,,98958
97,hawn,day,tungu,98958
98,1933,claimant,desir,98958
99,retail,commiss,ny,98958
100,product,n,1960,98958
101,supplier,feder,u,98958
102,guilti,aboard,question,98958
103,order,see,tie,98958
104,document,661,664,98958
105,capit,matter,carbon,98958
