,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,dillard,court,state,106366
1,hoppock,state,unemploy,106366
2,liquor,v,dillard,106366
3,stohl,act,indict,106366
4,wicker,case,commiss,106366
5,bankruptci,compani,plea,106366
6,drawback,law,hoppock,106366
7,unemploy,claim,stohl,106366
8,tax,statut,wicker,106366
9,ga,sct,drawback,106366
10,vein,unit,1921,106366
11,pension,upon,abat,106366
12,mammoth,u,statut,106366
13,withhold,commiss,claim,106366
14,patent,us,mammoth,106366
15,indict,judgment,carrier,106366
16,compani,tax,vein,106366
17,ebia,jurisdict,liquor,106366
18,land,would,connecticut,106366
19,mortgag,land,servic,106366
20,postmast,petition,withhold,106366
21,state,mr,pension,106366
22,commiss,said,ebia,106366
23,branch,section,kansa,106366
24,navi,defend,pay,106366
25,connecticut,constitut,ga,106366
26,plea,right,swamp,106366
27,richtervjerom,indict,jurisdict,106366
28,cornero,contract,act,106366
29,kansa,plea,bankruptci,106366
30,carrier,may,richtervjerom,106366
31,linse,servic,cornero,106366
32,transfer,district,postmast,106366
33,divis,unemploy,linse,106366
34,contract,titl,commerc,106366
35,28—311,error,court,106366
36,tenant,dillard,28—311,106366
37,export,congress,fourth,106366
38,overflow,pay,divis,106366
39,swamp,carrier,transport,106366
40,parmele,question,titl,106366
41,cake,properti,nebraska,106366
42,abat,appel,overflow,106366
43,surveyor,led,branch,106366
44,perpetuam,commerc,parmele,106366
45,memoriam,petit,benefit,106366
46,pay,1,cake,106366
47,jurisdict,plaintiff,guaranti,106366
48,stern,juri,complain,106366
49,counti,§,memoriam,106366
50,nebraska,one,perpetuam,106366
51,chapin,counti,compani,106366
52,abbott,appeal,certif,106366
53,exclusionari,action,king,106366
54,oyster,co,navi,106366
55,sandov,record,count,106366
56,schaffer,offic,petit,106366
57,transport,made,territori,106366
58,servic,note,chapin,106366
59,hooper,sale,stern,106366
60,ohio,present,mr,106366
61,juri,complain,sandov,106366
62,vehicl,fact,tenant,106366
63,admiralti,bankruptci,export,106366
64,apportion,led2d,abbott,106366
65,count,see,judgment,106366
66,bid,amount,schaffer,106366
67,u,insur,note,106366
68,lien,hoppock,appel,106366
69,king,trial,surveyor,106366
70,guaranti,author,section,106366
71,1921,amend,oyster,106366
72,court,ct,polici,106366
73,whittemor,1921,constitut,106366
74,rate,new,exclusionari,106366
75,trial,transport,mexico,106366
76,alabama,applic,attorney,106366
77,striker,money,mine,106366
78,complain,certif,hooper,106366
79,rail,liquor,insur,106366
80,indian,stohl,vehicl,106366
81,commerc,interst,southwestern,106366
82,kann,territori,whittemor,106366
83,naacp,benefit,propos,106366
84,appoint,abat,apportion,106366
85,error,gener,polit,106366
86,fisheri,wicker,kann,106366
87,insur,ga,1885,106366
88,judgment,attorney,p,106366
89,southwestern,polici,valid,106366
90,townsend,within,striker,106366
91,packag,year,interst,106366
92,ore,kansa,preemption,106366
93,proviso,issu,money,106366
94,search,interest,naacp,106366
95,record,drawback,illiway,106366
96,rei,use,wirl,106366
97,revenu,parti,broacast,106366
98,wirl,2,hurleyvcommiss,106366
99,illiway,without,schultic,106366
100,broacast,whether,rei,106366
101,hurleyvcommiss,could,fisheri,106366
102,schultic,justic,1870,106366
103,nation,p,ohio,106366
104,stamp,time,agent,106366
105,libel,opinion,rail,106366
106,guarante,matter,counti,106366
107,televis,corpor,would,106366
108,solicitor,regul,townsend,106366
109,250d,connecticut,petition,106366
110,titl,proceed,packag,106366
111,offic,circuit,611,106366
112,trunk,order,250d,106366
113,railroad,valid,isaac,106366
114,congress,feder,motor,106366
115,prosecutor,reason,u,106366
116,nlra,find,guarante,106366
117,torr,vein,1901,106366
118,fourth,line,record,106366
119,611,held,torr,106366
