,names,dates,url
0,Napier v. Atlantic Coast Line R. Co.,1926-11-29,https://www.courtlistener.com/opinion/100959/napier-v-atlantic-coast-line-r-co/
1,Helvering v. Twin Bell Oil Syndicate,1934-12-03,https://www.courtlistener.com/opinion/102342/helvering-v-twin-bell-oil-syndicate/
2,United States v. Nourse,1835-01-31,https://www.courtlistener.com/opinion/85915/united-states-v-nourse/
3,Mandelbaum v. United States,1926-01-25,https://www.courtlistener.com/opinion/100775/mandelbaum-v-united-states/
4,Third Nat. Bank of Buffalo v. Buffalo German Ins. Co.,1904-04-04,https://www.courtlistener.com/opinion/96052/third-nat-bank-of-buffalo-v-buffalo-german-ins-co/
5,Calder v. Jones,1984-03-20,https://www.courtlistener.com/opinion/111117/calder-v-jones/
6,"Keeton v. Hustler Magazine, Inc.",1984-03-20,https://www.courtlistener.com/opinion/111116/keeton-v-hustler-magazine-inc/
7,Willcuts v. Milton Dairy Co.,1927-11-21,https://www.courtlistener.com/opinion/101168/willcuts-v-milton-dairy-co/
8,Lapeyre v. United States,1873-04-15,https://www.courtlistener.com/opinion/88737/lapeyre-v-united-states/
9,Bank of America v. Banks,1880-01-26,https://www.courtlistener.com/opinion/90119/bank-of-america-v-banks/
10,Kitchens v. Smith,1971-04-05,https://www.courtlistener.com/opinion/108309/kitchens-v-smith/
11,"Chicago & North Western Railway Co. v. Chicago, Milwaukee, St. Paul & Pacific Railroad Co.",1965-05-03,https://www.courtlistener.com/opinion/107020/chicago-north-western-railway-co-v-chicago-milwaukee-st-paul/
12,Moffat v. United States,1884-10-27,https://www.courtlistener.com/opinion/91173/moffat-v-united-states/
13,United States v. Walter,1923-10-22,https://www.courtlistener.com/opinion/100262/united-states-v-walter/
14,Shawkee Mfg. Co. v. Hartford-Empire Co,1944-10-09,https://www.courtlistener.com/opinion/103988/shawkee-mfg-co-v-hartford-empire-co/
15,"Chicago, B. & QR Co. v. Harrington",1916-05-01,https://www.courtlistener.com/opinion/98727/chicago-b-qr-co-v-harrington/
