,names,dates,url
0,Air Line Pilots Ass'n v. O'Neill,1991-03-19,https://www.courtlistener.com/opinion/112558/air-line-pilots-assn-v-oneill/
1,Aikens v. California,1972-06-07,https://www.courtlistener.com/opinion/108560/aikens-v-california/
2,Cannon Mfg. Co. v. Cudahy Packing Co.,1925-03-02,https://www.courtlistener.com/opinion/100592/cannon-mfg-co-v-cudahy-packing-co/
3,Mlb v. Slj,1996-12-16,https://www.courtlistener.com/opinion/118071/mlb-v-slj/
4,William R. Dutton v. John G. Plairet,1869-11-08,https://www.courtlistener.com/opinion/93970/william-r-dutton-v-john-g-plairet/
5,Marrone v. Washington Jockey Club,1913-03-10,https://www.courtlistener.com/opinion/97819/marrone-v-washington-jockey-club/
6,Selective Service System v. Minnesota Public Interest Research Group,1984-07-05,https://www.courtlistener.com/opinion/111260/selective-service-system-v-minnesota-public-interest-research-group/
7,Dahn v. Davis,1922-04-17,https://www.courtlistener.com/opinion/99972/dahn-v-davis/
8,United States v. Shields,1894-04-16,https://www.courtlistener.com/opinion/93881/united-states-v-shields/
9,Keystone Bituminous Coal Assn. v. DeBenedictis,1987-03-09,https://www.courtlistener.com/opinion/111839/keystone-bituminous-coal-assn-v-debenedictis/
10,Arnold v. Panhandle & Santa Fe R. Co.,1957-06-17,https://www.courtlistener.com/opinion/105503/arnold-v-panhandle-santa-fe-r-co/
11,United States v. MacDaniel,1833-02-22,https://www.courtlistener.com/opinion/85810/united-states-v-macdaniel/
12,Hartley v. Commissioner,1935-05-20,https://www.courtlistener.com/opinion/102450/hartley-v-commissioner/
13,FERC v. Martin Exploration Management Co.,1988-05-31,https://www.courtlistener.com/opinion/112077/ferc-v-martin-exploration-management-co/
14,Barton v. Barbour,1881-11-14,https://www.courtlistener.com/opinion/90434/barton-v-barbour/
