,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,school,court,tax,102039
1,grant,state,act,102039
2,right,v,said,102039
3,district,case,public,102039
4,candid,act,bond,102039
5,court,us,compani,102039
6,state,law,board,102039
7,power,unit,upon,102039
8,tax,sct,school,102039
9,bridg,upon,grant,102039
10,case,may,section,102039
11,ferri,would,year,102039
12,contribut,right,contribut,102039
13,new,said,shall,102039
14,bank,§,fund,102039
15,congress,one,bank,102039
16,land,see,feder,102039
17,feder,made,benefit,102039
18,elect,defend,counti,102039
19,copyright,claim,congress,102039
20,religi,question,railroad,102039
21,constitut,requir,employ,102039
22,u,statut,union,102039
23,law,compani,labor,102039
24,rule,constitut,purpos,102039
25,public,district,servic,102039
26,aid,shall,certif,102039
27,parti,1,properti,102039
28,racial,feder,appel,102039
29,rate,time,may,102039
30,act,opinion,person,102039
31,said,u,york,102039
32,money,power,made,102039
33,polit,use,ed,102039
34,sentenc,judgment,charg,102039
35,valu,congress,privat,102039
36,coin,author,construct,102039
37,decis,appeal,carri,102039
38,recess,rule,transport,102039
39,v,properti,duti,102039
40,trial,person,offic,102039
41,see,govern,account,102039
42,water,fact,l,102039
43,judg,order,child,102039
44,govern,co,money,102039
45,franchis,plaintiff,administr,102039
46,limit,new,ct,102039
47,amend,whether,canal,102039
48,expenditur,land,collector,102039
49,girod,tax,arrest,102039
50,§,gener,complain,102039
51,damag,also,new,102039
52,settlement,reason,titl,102039
53,commiss,2,parent,102039
54,presid,provid,candid,102039
55,organ,led,virginia,102039
56,corpor,part,author,102039
57,properti,action,cost,102039
58,advertis,must,bridg,102039
59,tribe,parti,discharg,102039
60,tender,evid,ferri,102039
61,shall,issu,circuit,102039
62,clark,decis,agenc,102039
63,us,make,offici,102039
64,committe,could,capit,102039
65,compani,interest,intent,102039
66,patent,section,press,102039
67,contract,within,stock,102039
68,communist,public,claus,102039
69,upon,petition,improv,102039
70,ga,justic,revenu,102039
71,j,purpos,make,102039
72,offic,amend,dismiss,102039
73,sct,first,levi,102039
74,arbitr,without,regul,102039
75,prayer,mr,expenditur,102039
76,plaintiff,grant,parti,102039
77,campaign,contract,town,102039
78,legislatur,provis,coupon,102039
79,alaska,jurisdict,corpor,102039
80,plan,led2d,right,102039
81,appoint,3,probabl,102039
82,juror,held,father,102039
83,insur,offic,payment,102039
84,direct,present,township,102039
85,jurisdict,proceed,communist,102039
86,work,effect,condit,102039
87,fda,c,could,102039
88,senat,limit,patent,102039
89,student,year,advertis,102039
90,requir,subject,aid,102039
91,juri,respond,sup,102039
92,death,determin,letter,102039
93,may,suit,hundr,102039
94,punit,trial,paper,102039
95,line,caus,first,102039
96,legal,term,c,102039
97,use,two,return,102039
98,search,circuit,indict,102039
99,charter,id,perform,102039
100,central,4,use,102039
101,would,l,give,102039
102,dec,appli,aforesaid,102039
103,hear,5,collect,102039
104,submerg,regul,organ,102039
105,titl,juri,limit,102039
106,l,applic,adopt,102039
107,union,bill,bill,102039
108,televis,follow,term,102039
109,employ,file,everi,102039
110,heat,titl,proposit,102039
111,materi,error,real,102039
112,railway,charg,tender,102039
113,territori,therefor,thereof,102039
114,regul,ed,employe,102039
115,note,mean,segreg,102039
116,disput,protect,pacif,102039
117,contractor,corpor,save,102039
118,rail,respect,mitig,102039
119,steel,record,termin,102039
120,person,receiv,pay,102039
121,board,board,decre,102039
122,medicaid,commiss,valu,102039
123,appel,except,dollar,102039
124,arc,might,repeal,102039
125,straight,bank,resid,102039
126,fund,amount,entri,102039
127,center,found,count,102039
128,detroit,decid,bargain,102039
129,race,employ,davi,102039
130,process,citi,northern,102039
131,legisl,6,dam,102039
132,flag,even,commission,102039
133,circuit,find,contract,102039
134,northern,consid,de,102039
135,provis,n,legislatur,102039
136,censu,supra,committe,102039
137,child,differ,invent,102039
138,one,violat,oblig,102039
139,citizen,j,veteran,102039
140,arrest,place,taxpay,102039
141,toll,howev,asset,102039
142,juvenil,given,one,102039
143,individu,establish,coin,102039
144,prosecut,alleg,pass,102039
145,counsel,servic,agricultur,102039
146,cross,judg,exchang,102039
147,cs,hold,rep,102039
148,charg,matter,heat,102039
149,health,direct,highway,102039
150,spous,thu,mean,102039
151,segreg,take,day,102039
152,execut,decre,proof,102039
153,employe,7,speci,102039
154,parent,view,ten,102039
155,milk,show,produc,102039
156,3,note,share,102039
157,burn,railroad,session,102039
158,tilghman,legisl,book,102039
159,slave,nation,slave,102039
160,skill,oper,campaign,102039
161,fat,give,profit,102039
162,bill,day,negro,102039
163,unit,counti,complet,102039
164,art,appear,race,102039
165,bankruptci,8,vest,102039
166,gener,duti,given,102039
167,ed,appel,extens,102039
168,rape,10,examin,102039
169,liquor,ground,dec,102039
170,seattl,set,rape,102039
171,offens,secur,provis,102039
172,tobacco,includ,end,102039
173,vi,sale,estat,102039
174,fee,construct,1974,102039
175,river,point,famili,102039
