,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,state,court,land,95116
1,new,state,unit,95116
2,unit,v,car,95116
3,1,case,grant,95116
4,territori,act,sentenc,95116
5,constitut,us,articl,95116
6,york,unit,fee,95116
7,law,law,titl,95116
8,island,sct,labor,95116
9,land,may,counsel,95116
10,court,would,island,95116
11,power,upon,new,95116
12,congress,right,action,95116
13,govern,§,territori,95116
14,foster,said,railroad,95116
15,feder,see,plaintiff,95116
16,corpor,defend,usc,95116
17,sentenc,made,error,95116
18,kodak,one,foster,95116
19,war,claim,grand,95116
20,v,requir,defend,95116
21,comptrol,1,kodak,95116
22,us,statut,comptrol,95116
23,sct,land,1,95116
24,rule,compani,provis,95116
25,school,rule,york,95116
26,entri,judgment,element,95116
27,led,question,homestead,95116
28,market,feder,war,95116
29,gener,use,entri,95116
30,jersey,order,moor,95116
31,properti,district,report,95116
32,interest,congress,compens,95116
33,epa,constitut,order,95116
34,parol,time,inform,95116
35,import,shall,famili,95116
36,tax,plaintiff,leav,95116
37,articl,appeal,mark,95116
38,child,u,jersey,95116
39,presid,new,publish,95116
40,polit,opinion,incorpor,95116
41,militari,author,alabama,95116
42,treati,action,equip,95116
43,parent,govern,absolut,95116
44,commiss,fact,picket,95116
45,remov,properti,disabl,95116
46,immun,co,cross,95116
47,trust,also,select,95116
48,jurisdict,person,violat,95116
49,appeal,whether,settlement,95116
50,harass,provid,plea,95116
51,water,part,trust,95116
52,fee,led,rico,95116
53,juri,power,offens,95116
54,life,petition,benefit,95116
55,inform,gener,main,95116
56,copyright,reason,missouri,95116
57,§,2,rule,95116
58,street,evid,life,95116
59,plan,must,acquir,95116
60,l,decis,track,95116
61,censu,make,offic,95116
62,patient,issu,public,95116
63,treatment,within,militari,95116
64,servic,interest,p,95116
65,navig,public,failur,95116
66,act,grant,regist,95116
67,arbitr,could,privat,95116
68,cost,parti,indemn,95116
69,alien,purpos,caldwel,95116
70,parti,amend,cede,95116
71,medicaid,provis,patient,95116
72,convent,section,worker,95116
73,indian,led2d,definit,95116
74,grand,justic,copyright,95116
75,u,without,bureau,95116
76,may,first,stat,95116
77,coal,offic,decre,95116
78,part,jurisdict,map,95116
79,leav,proceed,duti,95116
80,right,held,major,95116
81,equip,present,activ,95116
82,survey,tax,union,95116
83,upon,mr,offici,95116
84,ga,3,guilti,95116
85,secretari,effect,warehous,95116
86,public,limit,erisa,95116
87,river,suit,epa,95116
88,counsel,respond,north,95116
89,bank,contract,northern,95116
90,medic,determin,confess,95116
91,shall,error,harass,95116
92,district,titl,husband,95116
93,hospit,c,summari,95116
94,ed,caus,plead,95116
95,compani,trial,fair,95116
96,offic,two,number,95116
97,titl,circuit,pilot,95116
98,attorney,subject,censu,95116
99,bridg,l,wisconsin,95116
100,said,file,damag,95116
101,patent,juri,suit,95116
102,communist,4,liquid,95116
103,summari,applic,street,95116
104,illinoi,term,prize,95116
105,use,year,blockad,95116
106,student,appli,mine,95116
107,retir,id,prosecutor,95116
108,reserv,5,immigr,95116
109,usc,corpor,chap,95116
110,decre,protect,defens,95116
111,commerc,record,function,95116
112,sale,violat,dakota,95116
113,incorpor,except,individu,95116
114,execut,receiv,road,95116
115,grant,find,file,95116
116,ix,therefor,villag,95116
117,drug,ed,preemption,95116
118,nanci,even,michigan,95116
119,agreement,follow,philippin,95116
120,habea,citi,corpor,95116
121,main,railroad,injunct,95116
122,68,might,pepper,95116
123,provis,6,henderson,95116
124,case,commiss,petition,95116
125,imput,decre,pension,95116
126,legisl,respect,medicaid,95116
127,sampl,n,organ,95116
128,offer,supra,nanci,95116
129,louisiana,matter,treati,95116
130,price,decid,registr,95116
131,decis,take,sureti,95116
132,first,mean,treatment,95116
133,statut,alleg,appoint,95116
134,prosecutor,howev,porto,95116
135,citizenship,consid,spain,95116
136,action,regul,peninsula,95116
137,duti,charg,deposit,95116
138,famili,7,interior,95116
139,program,amount,pollut,95116
140,peninsula,judg,foreign,95116
141,amend,place,sovereign,95116
142,bureau,view,layoff,95116
143,elli,j,ir,95116
144,order,found,elli,95116
145,barn,establish,cleveland,95116
146,would,oper,carolina,95116
147,foreign,thu,florida,95116
148,disabl,direct,colorado,95116
149,work,differ,pictur,95116
150,settlor,counsel,juli,95116
151,maryland,duti,death,95116
