,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,germain,court,rate,94420
1,blockad,state,germain,94420
2,schooner,case,ga,94420
3,indian,act,creditor,94420
4,ga,v,blockad,94420
5,potter,properti,schooner,94420
6,milk,law,ordin,94420
7,creditor,upon,steamer,94420
8,bolster,tax,potter,94420
9,deduct,rate,bolster,94420
10,baggag,compani,minnesota,94420
11,lot,plaintiff,milk,94420
12,deed,claim,properti,94420
13,machin,unit,deduct,94420
14,juvenil,defend,deed,94420
15,crosslibel,creditor,baggag,94420
16,giglio,statut,incom,94420
17,summon,may,port,94420
18,steamer,§,giglio,94420
19,treati,sct,crosslibel,94420
20,hour,us,juvenil,94420
21,547c2,ga,transport,94420
22,car,shall,car,94420
23,szari,would,547c2,94420
24,tariff,railroad,summon,94420
25,partnership,constitut,szari,94420
26,shaft,deed,bar,94420
27,lawn,action,tariff,94420
28,livorsi,commiss,lot,94420
29,tax,within,hour,94420
30,10b—5,ordin,lawn,94420
31,citizen,error,livorsi,94420
32,quartermast,question,machin,94420
33,possess,one,insur,94420
34,partner,busi,10b—5,94420
35,jule,u,partnership,94420
36,insur,incom,treati,94420
37,georgia,charg,shaft,94420
38,hide,person,jule,94420
39,26—6303,germain,quartermast,94420
40,florida,insur,1907,94420
41,motion,made,busi,94420
42,juan,transport,indian,94420
43,propel,rule,carrier,94420
44,libel,evid,26—6303,94420
45,engin,possess,hide,94420
46,vessel,car,engin,94420
47,42508,use,possess,94420
48,debtor,right,charg,94420
49,court,regul,42508,94420
50,post,commerc,juan,94420
51,minnesota,vessel,master,94420
52,carrier,appel,partner,94420
53,closedshop,mr,closedshop,94420
54,ordin,blockad,propel,94420
55,1907,carrier,vessel,94420
56,tribe,deduct,sand,94420
57,commiss,offic,san,94420
58,welch,steamer,johnston,94420
59,rush,port,rush,94420
60,mccarranferguson,said,indict,94420
61,advers,caus,rebellion,94420
62,rate,schooner,debt,94420
63,mccarti,appeal,regul,94420
64,traffic,minnesota,vertic,94420
65,state,indian,coal,94420
66,taxpay,fact,mccarranferguson,94420
67,advanc,power,mccarti,94420
68,olind,motion,ward,94420
69,plantat,led,net,94420
70,seider,co,welch,94420
71,patent,bar,olind,94420
72,vertic,time,commerc,94420
73,coal,year,seider,94420
74,chaplinski,debt,cours,94420
75,kellyvhedden,district,shank,94420
76,pail,parti,claim,94420
77,landoffic,l,tax,94420
78,shank,treati,act,94420
79,teagu,must,process,94420
80,savchuk,govern,kellyvhedden,94420
81,incom,process,chaplinski,94420
82,marriag,servic,traffic,94420
83,build,alleg,pail,94420
84,forum,lot,savchuk,94420
85,railroad,potter,debtor,94420
86,bankruptci,section,commiss,94420
87,leas,milk,within,94420
88,offenc,c,florida,94420
89,net,whether,teagu,94420
90,truck,judgment,fault,94420
91,brashear,1,georgia,94420
92,money,bolster,case,94420
93,sixteen,provis,libel,94420
94,truss,receiv,plantat,94420
95,longterm,duti,depreci,94420
96,johnston,congress,track,94420
97,secur,indict,pend,94420
98,zone,damag,truss,94420
99,clerk,limit,brashear,94420
100,collector1,see,longterm,94420
101,ash,juri,post,94420
102,plate,estat,collector1,94420
103,chamberlain,opinion,collis,94420
104,klein,requir,motion,94420
105,port,ct,prefer,94420
106,pasteur,patent,produc,94420
107,action,jurisdict,gross,94420
108,substant,amount,forum,94420
109,johnson,reason,receipt,94420
110,u,baggag,sixteen,94420
111,rodrigu,crimin,pasteur,94420
112,fault,respond,destruct,94420
113,process,machin,landoffic,94420
114,rep,interest,advanc,94420
115,plant,valu,build,94420
116,troop,juvenil,1862,94420
117,brown,master,ash,94420
118,foreign,summon,troop,94420
119,contact,contract,rodrigu,94420
120,woman,present,klein,94420
121,chapter,tariff,chamberlain,94420
122,crimin,citizen,armi,94420
123,royal,hour,crimin,94420
124,preemptor,cours,surviv,94420
125,abandon,make,railroad,94420
126,privileg,interst,chapter,94420
127,rebellion,except,destin,94420
128,reconstruct,public,plate,94420
129,compani,feder,plant,94420
130,lo,crosslibel,marriag,94420
131,san,giglio,1864,94420
132,debt,partnership,advers,94420
133,otibsko,determin,freight,94420
134,ward,oper,item,94420
135,peac,engin,otibsko,94420
136,husband,new,attempt,94420
137,sand,land,preemptor,94420
138,angel,place,zone,94420
139,opprobri,order,1870,94420
140,publish,decis,contact,94420
141,depreci,first,truck,94420
142,year,file,opprobri,94420
143,goodfellow,legal,pullman,94420
144,garnish,effect,goodfellow,94420
145,tremain,547c2,312,94420
146,treasuri,ed,action,94420
147,proecip,2,tremain,94420
148,turner,coal,substant,94420
149,demurrag,justic,thirtieth,94420
150,receiv,provid,proecip,94420
151,merger,1907,lo,94420
152,shipment,libel,deplet,94420
153,plaintiff,amend,reconstruct,94420
154,retroact,rep,loyal,94420
155,parti,word,duti,94420
156,statut,mean,offenc,94420
157,commenc,szari,appel,94420
158,replac,circuit,passeng,94420
159,caus,also,angel,94420
160,column,st,fuel,94420
161,transport,part,estat,94420
162,1870,could,royal,94420
163,marshal,florida,abandon,94420
164,donor,debtor,breach,94420
165,thirtieth,injuri,statut,94420
166,death,subject,alleg,94420
167,success,produc,citizen,94420
168,lien,without,twentyon,94420
169,regist,san,charact,94420
170,v,shaft,demurrag,94420
171,pullman,quartermast,damag,94420
172,surviv,purpos,legal,94420
173,shortterm,lawn,servic,94420
174,gault,sup,tribe,94420
175,grand,stat,injuri,94420
176,intest,livorsi,column,94420
177,properti,citi,garnish,94420
178,slave,10b—5,gault,94420
179,taxabl,money,domingo,94420
180,respond,decre,woman,94420
181,domingo,partner,shortterm,94420
182,crib,due,commenc,94420
183,island,net,constitut,94420
184,nonexercis,find,happen,94420
185,word,georgia,standard,94420
186,power,3,nonexercis,94420
187,train,two,crib,94420
188,bar,return,wardvstat,94420
189,rule,issu,fix,94420
190,writ,pend,left,94420
191,hawaiian,build,donor,94420
192,wardvstat,result,turner,94420
193,1864,express,illinoi,94420
194,l,bill,word,94420
195,defend,jule,juli,94420
196,claim,supra,year,94420
197,fla,take,replac,94420
198,pend,illinoi,4th,94420
199,natur,track,suppress,94420
200,breach,appli,hawaiian,94420
201,estat,work,merger,94420
202,fenc,suit,pembina,94420
203,injuri,found,taxpay,94420
204,twentyon,agent,schriro,94420
205,collis,hide,box,94420
206,union,standard,carriag,94420
207,petition,j,dahler,94420
208,petit,term,1952,94420
209,indict,respect,captur,94420
210,pembina,attempt,earn,94420
211,regul,receipt,caus,94420
212,interst,brought,ordinari,94420
213,labor,paid,success,94420
214,farm,26—6303,taxabl,94420
215,jenk,traffic,consum,94420
216,repay,trial,jenk,94420
217,master,charact,place,94420
218,schriro,payment,person,94420
219,administr,convict,repay,94420
220,maryland,admit,bousley,94420
221,residu,record,shipment,94420
222,track,applic,publish,94420
223,dahler,juli,admit,94420
224,upon,post,547b,94420
225,act,advanc,inter,94420
226,§,consid,state,94420
227,offic,proceed,holliday,94420
228,cours,carri,oper,94420
229,price,pass,accid,94420
230,femal,petit,night,94420
231,payment,fix,prescrib,94420
232,deplet,prefer,express,94420
233,earn,freight,interst,94420
234,presid,secur,607,94420
235,jurisdict,juan,vagu,94420
236,bottl,ward,horizont,94420
237,al,differ,residu,94420
238,cargo,employ,bradwel,94420
239,railway,held,limit,94420
240,rent,4,violent,94420
241,bousley,price,enact,94420
242,holliday,exercis,fla,94420
243,547b,titl,intest,94420
244,gift,propel,joint,94420
245,hope,polici,roth,94420
246,depot,rebellion,profess,94420
247,load,led2d,drift,94420
248,ct,point,yard,94420
249,liquor,gross,receiv,94420
250,sct,deliv,load,94420
251,juri,petition,carri,94420
252,destruct,day,royer,94420
253,standard,42508,johnson,94420
254,futur,includ,law,94420
255,commerc,sand,fourteenth,94420
256,said,say,peac,94420
257,manufactur,decid,fenc,94420
258,industri,forc,navi,94420
259,bradwel,dismiss,femal,94420
260,sureti,enact,weight,94420
261,horizont,answer,naugatuck,94420
262,beneficiari,claus,noth,94420
263,illinoi,author,retroact,94420
264,item,appear,lade,94420
265,loyal,page,flang,94420
266,flang,commenc,futur,94420
