,names,dates,url
0,United States v. Boyd,1964-06-15,https://www.courtlistener.com/opinion/106863/united-states-v-boyd/
1,Osaka Shosen Kaisha v. Pacific Export Lumber Co.,1923-01-02,https://www.courtlistener.com/opinion/100090/osaka-shosen-kaisha-v-pacific-export-lumber-co/
2,United States v. Zucca,1956-04-30,https://www.courtlistener.com/opinion/105388/united-states-v-zucca/
3,Permian Basin Area Rate Cases,1968-03-25,https://www.courtlistener.com/opinion/107672/permian-basin-area-rate-cases/
4,Lockhart v. McCree,1986-05-05,https://www.courtlistener.com/opinion/111665/lockhart-v-mccree/
5,30 HHDS. OF SUGAR v. Boyle & Others,1815-03-18,https://www.courtlistener.com/opinion/85112/30-hhds-of-sugar-v-boyle-others/
6,Samuel Hildeburn v. Henry Turner,1847-01-18,https://www.courtlistener.com/opinion/86403/samuel-hildeburn-v-henry-turner/
7,Hefner v. Northwestern Life Ins. Co.,1887-12-19,https://www.courtlistener.com/opinion/92087/hefner-v-northwestern-life-ins-co/
8,Clason v. Matko,1912-03-11,https://www.courtlistener.com/opinion/97579/clason-v-matko/
9,Perry v. Leeke,1989-01-10,https://www.courtlistener.com/opinion/112168/perry-v-leeke/
10,Young v. The Bank of Alexandria,1808-03-12,https://www.courtlistener.com/opinion/84875/young-v-the-bank-of-alexandria/
11,United States v. United States Fidelity & Guaranty Co.,1915-02-23,https://www.courtlistener.com/opinion/98383/united-states-v-united-states-fidelity-guaranty-co/
12,Wm. Cramp Sons v. Curtiss Turbine Co.,1913-05-26,https://www.courtlistener.com/opinion/97883/wm-cramp-sons-v-curtiss-turbine-co/
13,Cuddy,1889-05-13,https://www.courtlistener.com/opinion/92543/cuddy/
14,Smith and Others v. Carrington and Others,1807-02-16,https://www.courtlistener.com/opinion/84840/smith-and-others-v-carrington-and-others/
15,Northern Pacific R. Co. v. Concannon,1915-12-20,https://www.courtlistener.com/opinion/98590/northern-pacific-r-co-v-concannon/
16,Davis v. Mann,1964-06-15,https://www.courtlistener.com/opinion/106854/davis-v-mann/
17,Henry v. Henkel,1914-11-30,https://www.courtlistener.com/opinion/98288/henry-v-henkel/
18,Lindheimer v. Illinois Bell Telephone Co.,1934-04-30,https://www.courtlistener.com/opinion/102259/lindheimer-v-illinois-bell-telephone-co/
