,names,dates,url
0,Indianapolis & St. Louis R. Co. v. Horst,1876-12-18,https://www.courtlistener.com/opinion/89378/indianapolis-st-louis-r-co-v-horst/
1,"The"" Atlas""",1876-11-27,https://www.courtlistener.com/opinion/89379/the-atlas/
2,Wilson v. Daniel,1798-08-17,https://www.courtlistener.com/opinion/2224796/wilson-v-daniel/
3,Unio Pac. R. Co. v. United States,1941-10-13,https://www.courtlistener.com/opinion/103541/unio-pac-r-co-v-united-states/
4,United States v. AS Kreider Co.,1941-05-26,https://www.courtlistener.com/opinion/103540/united-states-v-as-kreider-co/
5,Griffin v. McCoach,1941-06-02,https://www.courtlistener.com/opinion/103543/griffin-v-mccoach/
6,Klaxon Co. v. Stentor Elec. Mfg. Co.,1941-06-02,https://www.courtlistener.com/opinion/103542/klaxon-co-v-stentor-elec-mfg-co/
7,Rogers v. Ritter,1871-11-20,https://www.courtlistener.com/opinion/88395/rogers-v-ritter/
8,Perrin v. United States,1871-11-13,https://www.courtlistener.com/opinion/88394/perrin-v-united-states/
9,Hanauer v. Doane,1871-11-27,https://www.courtlistener.com/opinion/88397/hanauer-v-doane/
10,Smith v. Sheeley,1871-11-27,https://www.courtlistener.com/opinion/88399/smith-v-sheeley/
11,Zartman v. First Nat. Bank of Waterloo,1910-02-21,https://www.courtlistener.com/opinion/97159/zartman-v-first-nat-bank-of-waterloo/
12,Conley v. Ballinger,1910-01-31,https://www.courtlistener.com/opinion/97153/conley-v-ballinger/
13,Pullman Co. v. Kansas Ex Rel. Coleman,1910-01-31,https://www.courtlistener.com/opinion/97151/pullman-co-v-kansas-ex-rel-coleman/
14,Elkus,1910-02-21,https://www.courtlistener.com/opinion/97156/elkus/
15,Sheets v. Selden,1869-03-18,https://www.courtlistener.com/opinion/88023/sheets-v-selden/
16,Confiscation Cases,1869-03-22,https://www.courtlistener.com/opinion/88027/confiscation-cases/
17,Ward v. Smith,1869-03-29,https://www.courtlistener.com/opinion/88026/ward-v-smith/
18,Pacific Ins. Co. v. Soule,1869-02-18,https://www.courtlistener.com/opinion/88025/pacific-ins-co-v-soule/
19,United States v. Kirby,1869-04-15,https://www.courtlistener.com/opinion/88029/united-states-v-kirby/
20,United States v. Adams,1869-04-12,https://www.courtlistener.com/opinion/88028/united-states-v-adams/
21,Collins v. Loisel,1922-05-29,https://www.courtlistener.com/opinion/100014/collins-v-loisel/
22,Ex Parte Harley-Davidson Motor Co.,1922-06-05,https://www.courtlistener.com/opinion/100019/ex-parte-harley-davidson-motor-co/
23,Leach v. Burr,1903-02-23,https://www.courtlistener.com/opinion/95798/leach-v-burr/
24,Reetz v. Michigan,1903-02-23,https://www.courtlistener.com/opinion/95797/reetz-v-michigan/
25,Williams v. Parker,1903-02-23,https://www.courtlistener.com/opinion/95796/williams-v-parker/
26,United States v. Rickert,1903-02-23,https://www.courtlistener.com/opinion/95792/united-states-v-rickert/
27,Calumet Grain & Elevator Co. v. Chicago,1903-02-23,https://www.courtlistener.com/opinion/95791/calumet-grain-elevator-co-v-chicago/
28,Cummings v. Chicago,1903-02-23,https://www.courtlistener.com/opinion/95790/cummings-v-chicago/
29,County of Chicot v. Lewis,1881-04-11,https://www.courtlistener.com/opinion/90310/county-of-chicot-v-lewis/
30,Kilbourn v. Thompson,1881-02-28,https://www.courtlistener.com/opinion/90311/kilbourn-v-thompson/
31,Barney v. Latham,1881-04-18,https://www.courtlistener.com/opinion/90312/barney-v-latham/
32,Blake v. United States,1881-03-30,https://www.courtlistener.com/opinion/90315/blake-v-united-states/
33,"The"" Benefactor""",1881-01-31,https://www.courtlistener.com/opinion/90317/the-benefactor/
34,Weightman v. Clark,1881-02-28,https://www.courtlistener.com/opinion/90319/weightman-v-clark/
35,Glover v. United States,1896-11-30,https://www.courtlistener.com/opinion/94543/glover-v-united-states/
36,Citizens' Bank v. Cannon,1896-11-30,https://www.courtlistener.com/opinion/94546/citizens-bank-v-cannon/
37,Strong v. Repide,1909-05-03,https://www.courtlistener.com/opinion/97024/strong-v-repide/
38,"Chicago, B. & QR Co. v. Hall",1913-06-09,https://www.courtlistener.com/opinion/97939/chicago-b-qr-co-v-hall/
39,"National Safe Deposit, Sav. & Trust Co. of DC v. Hibbs",1913-06-10,https://www.courtlistener.com/opinion/97930/national-safe-deposit-sav-trust-co-of-dc-v-hibbs/
40,Bond v. Unknown Heirs of Barela,1913-06-09,https://www.courtlistener.com/opinion/97937/bond-v-unknown-heirs-of-barela/
41,Hendy v. Golden State & Miners' Iron Works,1888-05-14,https://www.courtlistener.com/opinion/92260/hendy-v-golden-state-miners-iron-works/
42,Holland v. Shipley,1888-05-14,https://www.courtlistener.com/opinion/92264/holland-v-shipley/
43,Barnard v. District of Columbia,1888-05-14,https://www.courtlistener.com/opinion/92268/barnard-v-district-of-columbia/
44,Maine v. Moulton,1985-12-10,https://www.courtlistener.com/opinion/111546/maine-v-moulton/
45,Cleavinger v. Saxner,1985-12-10,https://www.courtlistener.com/opinion/111547/cleavinger-v-saxner/
46,"United States v. Riverside Bayview Homes, Inc.",1985-12-04,https://www.courtlistener.com/opinion/111544/united-states-v-riverside-bayview-homes-inc/
47,Stanley v. Georgia,1969-04-07,https://www.courtlistener.com/opinion/107898/stanley-v-georgia/
48,Boulden v. Holman,1969-04-02,https://www.courtlistener.com/opinion/107893/boulden-v-holman/
49,McCarthy v. United States,1969-04-02,https://www.courtlistener.com/opinion/107892/mccarthy-v-united-states/
50,Wells v. Rockefeller,1969-04-07,https://www.courtlistener.com/opinion/107897/wells-v-rockefeller/
51,Kirkpatrick v. Preisler,1969-05-19,https://www.courtlistener.com/opinion/107896/kirkpatrick-v-preisler/
52,"Fortner Enterprises, Inc. v. United States Steel Corp.",1969-04-07,https://www.courtlistener.com/opinion/107895/fortner-enterprises-inc-v-united-states-steel-corp/
53,Solomons v. United States,1890-12-08,https://www.courtlistener.com/opinion/92884/solomons-v-united-states/
54,Auffmordt v. Hedden,1890-12-08,https://www.courtlistener.com/opinion/92882/auffmordt-v-hedden/
55,The Nacoochee,1890-12-08,https://www.courtlistener.com/opinion/92883/the-nacoochee/
56,Gorman v. Havird,1891-05-25,https://www.courtlistener.com/opinion/93139/gorman-v-havird/
57,"Swanson v. Marra Brothers, Inc.",1946-04-22,https://www.courtlistener.com/opinion/104278/swanson-v-marra-brothers-inc/
58,Illinois Ex Rel. Gordon v. United States,1946-04-22,https://www.courtlistener.com/opinion/104279/illinois-ex-rel-gordon-v-united-states/
59,Farmers and Mechanics Sav. Bank of Minneapolis v. Minnesota,1914-02-24,https://www.courtlistener.com/opinion/98109/farmers-and-mechanics-sav-bank-of-minneapolis-v-minnesota/
60,Norris v. United States,1921-11-07,https://www.courtlistener.com/opinion/99859/norris-v-united-states/
