,names,dates,url
0,Burger v. Kemp,1987-09-21,https://www.courtlistener.com/opinion/111957/burger-v-kemp/
1,West v. Gibson,1999-06-14,https://www.courtlistener.com/opinion/118305/west-v-gibson/
2,Portuondo v. Agard,2000-03-06,https://www.courtlistener.com/opinion/798255/portuondo-v-agard/
3,Teamsters v. United States,1934-02-05,https://www.courtlistener.com/opinion/102204/teamsters-v-united-states/
4,Smith v. ICC,1917-11-05,https://www.courtlistener.com/opinion/1525749/smith-v-icc/
5,United States v. Bagley,1985-07-02,https://www.courtlistener.com/opinion/111514/united-states-v-bagley/
6,Hunt v. Wickliffe,1829-02-27,https://www.courtlistener.com/opinion/85626/hunt-v-wickliffe/
7,Air Line Pilots Ass'n v. O'Neill,1991-03-19,https://www.courtlistener.com/opinion/112558/air-line-pilots-assn-v-oneill/
8,Aikens v. California,1972-06-07,https://www.courtlistener.com/opinion/108560/aikens-v-california/
9,The Bremen v. Zapata Off-Shore Co.,1972-06-12,https://www.courtlistener.com/opinion/108566/the-bremen-v-zapata-off-shore-co/
10,Browne v. Thorn,1922-11-13,https://www.courtlistener.com/opinion/100048/browne-v-thorn/
11,Day v. Day,1993-10-12,https://www.courtlistener.com/opinion/112908/day-v-day/
12,In Re Yamashita,1946-02-04,https://www.courtlistener.com/opinion/104229/in-re-yamashita/
13,Gunther v. Liverpool & London & Globe Ins. Co.,1890-03-03,https://www.courtlistener.com/opinion/92711/gunther-v-liverpool-london-globe-ins-co/
14,McCain v. Lybrand,1984-02-21,https://www.courtlistener.com/opinion/111098/mccain-v-lybrand/
15,Crane v. Cedar Rapids & Iowa City R. Co.,1969-05-26,https://www.courtlistener.com/opinion/107942/crane-v-cedar-rapids-iowa-city-r-co/
16,Copper Queen Mining Co. v. Territorial Board of Equalization,1907-05-27,https://www.courtlistener.com/opinion/96698/copper-queen-mining-co-v-territorial-board-of-equalization/
17,Mlb v. Slj,1996-12-16,https://www.courtlistener.com/opinion/118071/mlb-v-slj/
18,The Des Moines. Conrad v. Hazlett,1872-03-25,https://www.courtlistener.com/opinion/93978/the-des-moines-conrad-v-hazlett/
19,William R. Dutton v. John G. Plairet,1869-11-08,https://www.courtlistener.com/opinion/93970/william-r-dutton-v-john-g-plairet/
20,Campbell v. Wilcox,1871-01-18,https://www.courtlistener.com/opinion/88274/campbell-v-wilcox/
21,Sears v. Akron,1918-03-04,https://www.courtlistener.com/opinion/99114/sears-v-akron/
22,Broad River Power Co. v. Query,1933-02-06,https://www.courtlistener.com/opinion/102024/broad-river-power-co-v-query/
23,United States v. Billing,1865-02-13,https://www.courtlistener.com/opinion/87661/united-states-v-billing/
24,United States v. Steamship Company,1882-01-23,https://www.courtlistener.com/opinion/90484/united-states-v-steamship-company/
25,Dahn v. Davis,1922-04-17,https://www.courtlistener.com/opinion/99972/dahn-v-davis/
26,United States v. Shields,1894-04-16,https://www.courtlistener.com/opinion/93881/united-states-v-shields/
27,Illinois Ex Rel. Dunne v. Economy Light & Power Co.,1914-06-22,https://www.courtlistener.com/opinion/98244/illinois-ex-rel-dunne-v-economy-light-power-co/
28,United States v. MacDaniel,1833-02-22,https://www.courtlistener.com/opinion/85810/united-states-v-macdaniel/
29,Dastar Corp. v. Twentieth Century Fox Film Corp.,2003-06-02,https://www.courtlistener.com/opinion/130141/dastar-corp-v-twentieth-century-fox-film-corp/
30,Hartley v. Commissioner,1935-05-20,https://www.courtlistener.com/opinion/102450/hartley-v-commissioner/
31,FERC v. Martin Exploration Management Co.,1988-05-31,https://www.courtlistener.com/opinion/112077/ferc-v-martin-exploration-management-co/
32,"Harrison v. PPG Industries, Inc.",1980-05-27,https://www.courtlistener.com/opinion/110265/harrison-v-ppg-industries-inc/
33,Fed. Land Bank v. Warner,1934-04-02,https://www.courtlistener.com/opinion/102248/fed-land-bank-v-warner/
34,Landsdale v. Smith,1882-12-18,https://www.courtlistener.com/opinion/90684/landsdale-v-smith/
35,Benites v. Hampton,1887-12-05,https://www.courtlistener.com/opinion/92061/benites-v-hampton/
36,Southern Wisconsin R. Co. v. Madison,1916-03-20,https://www.courtlistener.com/opinion/98681/southern-wisconsin-r-co-v-madison/
37,Corporation Comm'n of Okla. v. Lowe,1930-05-19,https://www.courtlistener.com/opinion/101574/corporation-commn-of-okla-v-lowe/
38,Carrington v. Brig Ann C. Pratt,1855-12-21,https://www.courtlistener.com/opinion/86973/carrington-v-brig-ann-c-pratt/
39,"Anson, Bangs, & Co. v. Blue Ridge R. Co.",1860-04-16,https://www.courtlistener.com/opinion/87311/anson-bangs-co-v-blue-ridge-r-co/
