,names,dates,url
0,McKee v. United States,1896-11-30,https://www.courtlistener.com/opinion/94542/mckee-v-united-states/
1,Reynolds v. Crawfordsville First Nat. Bank,1884-11-24,https://www.courtlistener.com/opinion/91219/reynolds-v-crawfordsville-first-nat-bank/
2,Harshman v. Knox County,1887-05-27,https://www.courtlistener.com/opinion/91983/harshman-v-knox-county/
3,United States v. Cherokee Nation of Okla.,1987-03-31,https://www.courtlistener.com/opinion/111850/united-states-v-cherokee-nation-of-okla/
4,Gibson v. United States,1946-12-23,https://www.courtlistener.com/opinion/104345/gibson-v-united-states/
5,Hampton v. Rouse,1872-03-18,https://www.courtlistener.com/opinion/88451/hampton-v-rouse/
6,"Watt v. Western Nuclear, Inc.",1983-06-06,https://www.courtlistener.com/opinion/110951/watt-v-western-nuclear-inc/
7,"The Joseph, Sargeant, Master",1814-03-16,https://www.courtlistener.com/opinion/85085/the-joseph-sargeant-master/
8,Balloch v. Hooper,1892-12-05,https://www.courtlistener.com/opinion/93447/balloch-v-hooper/
9,Trammel v. United States,1980-02-27,https://www.courtlistener.com/opinion/110212/trammel-v-united-states/
10,ANGLO-AM. PROV. CO. v. Davis Prov. Co. No. 2,1903-11-30,https://www.courtlistener.com/opinion/1088050/anglo-am-prov-co-v-davis-prov-co-no-2/
11,Indianapolis v. Edmond,2000-11-28,https://www.courtlistener.com/opinion/118391/indianapolis-v-edmond/
12,Green v. Van Buskirk,1867-04-22,https://www.courtlistener.com/opinion/87831/green-v-van-buskirk/
13,Wills v. Claflin,1876-01-24,https://www.courtlistener.com/opinion/89255/wills-v-claflin/
14,Phillips v. Payne,1876-04-17,https://www.courtlistener.com/opinion/89254/phillips-v-payne/
15,Murphy v. Massachusetts,1900-03-01,https://www.courtlistener.com/opinion/95224/murphy-v-massachusetts/
16,State of Wyoming v. State of Colorado,1917-03-06,https://www.courtlistener.com/opinion/98929/state-of-wyoming-v-state-of-colorado/
17,Pico v. United States,1865-02-13,https://www.courtlistener.com/opinion/87648/pico-v-united-states/
