,names,dates,url
0,Kennedy Mining & Milling Co. v. Argonaut Mining Co.,1903-03-09,https://www.courtlistener.com/opinion/95820/kennedy-mining-milling-co-v-argonaut-mining-co/
1,Balzac v. Porto Rico,1922-04-10,https://www.courtlistener.com/opinion/99954/balzac-v-porto-rico/
2,United States v. Voorhees,1890-05-19,https://www.courtlistener.com/opinion/92801/united-states-v-voorhees/
3,United States v. Marchant,1827-03-12,https://www.courtlistener.com/opinion/85536/united-states-v-marchant/
4,Porto Rico v. Rosaly Y Castillo,1913-02-24,https://www.courtlistener.com/opinion/97778/porto-rico-v-rosaly-y-castillo/
5,The Aurora,1816-02-29,https://www.courtlistener.com/opinion/85139/the-aurora/
6,"Euphrosine Fouvergne v. The Municipality No. 2, of the City of New Orleans",1856-04-18,https://www.courtlistener.com/opinion/87030/euphrosine-fouvergne-v-the-municipality-no-2-of-the-city-of-new-orleans/
7,Wilson v. Iseminger,1902-04-07,https://www.courtlistener.com/opinion/95631/wilson-v-iseminger/
8,Smythe v. United States,1903-01-26,https://www.courtlistener.com/opinion/95775/smythe-v-united-states/
9,Schneckloth v. Bustamonte,1973-05-29,https://www.courtlistener.com/opinion/108800/schneckloth-v-bustamonte/
10,Farley v. United States,1957-06-24,https://www.courtlistener.com/opinion/105550/farley-v-united-states/
11,Farmer v. Brennan,1994-06-06,https://www.courtlistener.com/opinion/1087956/farmer-v-brennan/
12,Department of Defense v. FLRA,1994-02-23,https://www.courtlistener.com/opinion/112932/department-of-defense-v-flra/
13,Winebrenner v. Forney,1903-04-06,https://www.courtlistener.com/opinion/95838/winebrenner-v-forney/
14,Marshall v. Hubbard,1886-03-29,https://www.courtlistener.com/opinion/91625/marshall-v-hubbard/
15,United States v. Hancock,1890-01-27,https://www.courtlistener.com/opinion/92660/united-states-v-hancock/
16,United States v. Safety Car Heating & Lighting Co.,1936-01-06,https://www.courtlistener.com/opinion/102581/united-states-v-safety-car-heating-lighting-co/
17,Yates v. United States,1957-11-25,https://www.courtlistener.com/opinion/105580/yates-v-united-states/
18,"Texas Industries, Inc. v. Radcliff Materials, Inc.",1981-05-26,https://www.courtlistener.com/opinion/110484/texas-industries-inc-v-radcliff-materials-inc/
19,Lederer v. McGarvey,1926-05-24,https://www.courtlistener.com/opinion/100889/lederer-v-mcgarvey/
20,Semtek Int'l Inc. v. Lockheed Martin Corp.,2001-02-27,https://www.courtlistener.com/opinion/2621076/semtek-intl-inc-v-lockheed-martin-corp/
21,Davis v. Pringle,1925-05-25,https://www.courtlistener.com/opinion/100668/davis-v-pringle/
22,RoBards v. Lamb,1888-04-16,https://www.courtlistener.com/opinion/92226/robards-v-lamb/
23,Agricultural Bank v. Tax Comm'n.,1968-06-17,https://www.courtlistener.com/opinion/107744/agricultural-bank-v-tax-commn/
24,Hedgebeth v. North Carolina,1948-06-14,https://www.courtlistener.com/opinion/104582/hedgebeth-v-north-carolina/
25,Arkansas v. Mississippi,1985-04-29,https://www.courtlistener.com/opinion/111422/arkansas-v-mississippi/
26,"Hudgins v. Kemp, Assignee, &C.",1856-05-14,https://www.courtlistener.com/opinion/87043/hudgins-v-kemp-assignee-c/
27,Helson v. Kentucky,1929-04-08,https://www.courtlistener.com/opinion/101411/helson-v-kentucky/
28,Ristaino v. Ross,1976-03-03,https://www.courtlistener.com/opinion/109394/ristaino-v-ross/
29,Callaghan v. Myers,1888-12-17,https://www.courtlistener.com/opinion/92372/callaghan-v-myers/
30,Cook v. Hart,1892-11-21,https://www.courtlistener.com/opinion/93429/cook-v-hart/
