,names,dates,url
0,Dann v. Johnston,1976-03-31,https://www.courtlistener.com/opinion/109421/dann-v-johnston/
1,Fullilove v. Klutznick,1980-07-02,https://www.courtlistener.com/opinion/110338/fullilove-v-klutznick/
2,Barton v. Forsyth,1867-02-26,https://www.courtlistener.com/opinion/87824/barton-v-forsyth/
3,New Mexico Ex Rel. EJ McLean & Co. v. Denver & Rio Grande R. Co.,1906-10-15,https://www.courtlistener.com/opinion/96500/new-mexico-ex-rel-ej-mclean-co-v-denver-rio-grande-r-co/
4,FS Royster Guano Co. v. Virginia,1920-06-07,https://www.courtlistener.com/opinion/99622/fs-royster-guano-co-v-virginia/
5,National Cotton Oil Co. v. Texas,1905-02-27,https://www.courtlistener.com/opinion/96234/national-cotton-oil-co-v-texas/
6,Manhattan Life Ins. Co. of NY v. Cohen,1914-06-08,https://www.courtlistener.com/opinion/98212/manhattan-life-ins-co-of-ny-v-cohen/
7,New York Life Ins. Co. v. Gamer,1938-02-14,https://www.courtlistener.com/opinion/102962/new-york-life-ins-co-v-gamer/
8,Campbell v. United States,1961-01-23,https://www.courtlistener.com/opinion/106163/campbell-v-united-states/
9,Clay v. United States,1971-06-28,https://www.courtlistener.com/opinion/108382/clay-v-united-states/
10,The Sutter Case,1865-03-18,https://www.courtlistener.com/opinion/87672/the-sutter-case/
11,Watkins v. Lessee of Holman,1842-01-31,https://www.courtlistener.com/opinion/86189/watkins-v-lessee-of-holman/
12,Santa Fe Independent School Dist. v. Doe,2000-06-19,https://www.courtlistener.com/opinion/118377/santa-fe-independent-school-dist-v-doe/
13,Pacific Mail SS Co. v. Lucas,1922-03-27,https://www.courtlistener.com/opinion/99949/pacific-mail-ss-co-v-lucas/
14,United States Ex Rel. Darcy v. Handy,1956-06-11,https://www.courtlistener.com/opinion/105411/united-states-ex-rel-darcy-v-handy/
15,United States Ex Rel. Louisville Cement Co. v. ICC,1918-04-29,https://www.courtlistener.com/opinion/99159/united-states-ex-rel-louisville-cement-co-v-icc/
16,United States v. American Ry. Exp. Co.,1924-06-02,https://www.courtlistener.com/opinion/100457/united-states-v-american-ry-exp-co/
17,United States v. Morris,1825-03-16,https://www.courtlistener.com/opinion/85462/united-states-v-morris/
18,North Carolina v. Rice,1971-12-14,https://www.courtlistener.com/opinion/108413/north-carolina-v-rice/
19,Cleveland v. Cleveland Electric R. Co.,1904-05-31,https://www.courtlistener.com/opinion/96116/cleveland-v-cleveland-electric-r-co/
20,Rivera v. Illinois,2009-03-31,https://www.courtlistener.com/opinion/145895/rivera-v-illinois/
21,Diamond Glue Co. v. United States Glue Co.,1903-01-05,https://www.courtlistener.com/opinion/95763/diamond-glue-co-v-united-states-glue-co/
22,Burgess v. United States,2008-04-16,https://www.courtlistener.com/opinion/145816/burgess-v-united-states/
23,Thompson v. Baker,1891-12-07,https://www.courtlistener.com/opinion/93185/thompson-v-baker/
24,German Nat. Bank v. Speckert,1901-05-13,https://www.courtlistener.com/opinion/95480/german-nat-bank-v-speckert/
25,The Antelope,1825-03-15,https://www.courtlistener.com/opinion/85455/the-antelope/
26,Woodruff v. Trapnall,1851-02-20,https://www.courtlistener.com/opinion/86603/woodruff-v-trapnall/
27,Miller-El v. Dretke,2005-06-13,https://www.courtlistener.com/opinion/799976/miller-el-v-dretke/
28,Armour & Co. v. North Dakota,1916-04-03,https://www.courtlistener.com/opinion/98687/armour-co-v-north-dakota/
