,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,artwar,court,tax,90810
1,vichi,state,defend,90810
2,dippold,v,rate,90810
3,overdraft,case,virginia,90810
4,milk,tax,deed,90810
5,loyd,act,milk,90810
6,satterli,defend,flour,90810
7,gavinzel,upon,water,90810
8,probat,law,bond,90810
9,mckee,unit,taxpay,90810
10,checkpoint,plaintiff,articl,90810
11,welch,may,murder,90810
12,sip,said,gift,90810
13,bedingfield,compani,cotton,90810
14,carpet,u,indict,90810
15,friezeland,sct,market,90810
16,burner,§,checkpoint,90810
17,lotteri,land,deduct,90810
18,nightingal,petition,lot,90810
19,chilton,us,poison,90810
20,restitut,would,island,90810
21,addison,made,coal,90810
22,haley,properti,assess,90810
23,tax,right,sale,90810
24,alley,claim,petition,90810
25,montana,shall,montana,90810
26,seed,contract,bonnet,90810
27,trooper,error,draft,90810
28,beckwith,appeal,overdraft,90810
29,gun,question,juror,90810
30,lot,ct,esa,90810
31,indict,co,nonresid,90810
32,mortgag,bond,entri,90810
33,torsion,district,bale,90810
34,poison,mr,artwar,90810
35,estlin,statut,philippin,90810
36,copyright,judgment,vichi,90810
37,vt,l,commission,90810
38,straa,one,exchang,90810
39,lodg,power,dippold,90810
40,libel,new,accept,90810
41,usuri,decre,rhode,90810
42,poret,jurisdict,secretari,90810
43,patent,section,sentenc,90810
44,iowa,evid,loyd,90810
45,52440b,action,satterli,90810
46,faucet,use,gavinzel,90810
47,employ,time,spring,90810
48,carbid,corpor,south,90810
49,grain,interest,excelsior,90810
50,halcyon,sup,minor,90810
51,gift,constitut,feet,90810
52,stockhold,person,1894,90810
53,receivership,trial,countri,90810
54,pacif,1,inspect,90810
55,flour,issu,discount,90810
56,nail,bill,alley,90810
57,leas,feder,schedul,90810
58,inspect,sale,usuri,90810
59,survey,author,parol,90810
60,admiralti,juri,interest,90810
61,excelsior,rate,nightingal,90810
62,bargain,order,pay,90810
63,coal,parti,except,90810
64,steadman,rule,incom,90810
65,tree,ed,year,90810
66,witmer,fact,board,90810
67,furnco,circuit,convey,90810
68,nonresid,patent,coupon,90810
69,kirk,offic,bedingfield,90810
70,1031t,opinion,stockhold,90810
71,chines,railroad,friezeland,90810
72,huntington,requir,sip,90810
73,market,board,lee,90810
74,fretz,titl,mckee,90810
75,partner,provid,depot,90810
76,esa,within,addison,90810
77,assess,gener,vote,90810
78,ditch,year,carpet,90810
79,sentenc,govern,box,90810
80,enlist,deed,claimant,90810
81,township,see,welch,90810
82,liquor,must,regist,90810
83,10b,part,servic,90810
84,bonnet,whether,haley,90810
85,land,decis,chilton,90810
86,beall,led2d,war,90810
87,submerg,writ,lodg,90810
88,1840,public,10b,90810
89,ga,amount,adulter,90810
90,juror,c,instruct,90810
91,mgran,congress,merger,90810
92,corpor,suit,alaska,90810
93,almeidasanchez,provis,day,90810
94,rhode,2,trial,90810
95,gate,make,new,90810
96,§212c,respond,beneficiari,90810
97,mobil,citi,burner,90810
98,kissing,present,search,90810
99,pigeonhol,servic,thousand,90810
100,silk,led,appear,90810
101,rate,commiss,estlin,90810
102,merger,grant,torsion,90810
103,37a2,except,return,90810
104,steel,file,tariff,90810
105,water,reason,food,90810
106,hemp,justic,trooper,90810
107,thenc,could,enforc,90810
108,secondclass,water,matur,90810
109,caminada,pay,object,90810
110,humphrey,caus,prescript,90810
111,leve,day,straa,90810
112,wine,record,void,90810
113,deed,proceed,poret,90810
114,slave,commission,reorgan,90810
115,mine,receiv,per,90810
