,names,dates,url
0,Lorillard Tobacco Co. v. Reilly,2001-06-28,https://www.courtlistener.com/opinion/118458/lorillard-tobacco-co-v-reilly/
1,Southern Pacific Co. v. Pool,1896-01-06,https://www.courtlistener.com/opinion/94336/southern-pacific-co-v-pool/
2,Appleby v. Buffalo,1911-05-29,https://www.courtlistener.com/opinion/97444/appleby-v-buffalo/
3,"Nolde Brothers, Inc. v. Bakery Workers",1977-04-25,https://www.courtlistener.com/opinion/109613/nolde-brothers-inc-v-bakery-workers/
4,Pecos & Northern Texas R. Co. v. Rosenbloom,1916-03-20,https://www.courtlistener.com/opinion/98677/pecos-northern-texas-r-co-v-rosenbloom/
5,Meyer v. United States,1963-12-16,https://www.courtlistener.com/opinion/106712/meyer-v-united-states/
6,Armstrong v. Armstrong,1956-05-21,https://www.courtlistener.com/opinion/105378/armstrong-v-armstrong/
7,Christiansburg Garment Co. v. EEOC,1978-01-23,https://www.courtlistener.com/opinion/109769/christiansburg-garment-co-v-eeoc/
8,Mellon v. Goodyear,1928-05-28,https://www.courtlistener.com/opinion/101313/mellon-v-goodyear/
9,Champlin Refining Co. v. United States,1946-12-16,https://www.courtlistener.com/opinion/104325/champlin-refining-co-v-united-states/
10,Southern Pacific R. Co. v. California,1886-04-26,https://www.courtlistener.com/opinion/91674/southern-pacific-r-co-v-california/
11,Rodgers v. United States,1902-04-07,https://www.courtlistener.com/opinion/95633/rodgers-v-united-states/
12,New York City v. Pine,1902-04-07,https://www.courtlistener.com/opinion/95634/new-york-city-v-pine/
13,Filhiol v. Maurice,1902-04-07,https://www.courtlistener.com/opinion/95635/filhiol-v-maurice/
14,Michigan Sugar Co. v. Michigan,1902-04-07,https://www.courtlistener.com/opinion/95636/michigan-sugar-co-v-michigan/
15,Espinoza v. Farah Mfg. Co.,1973-11-19,https://www.courtlistener.com/opinion/108883/espinoza-v-farah-mfg-co/
16,Van Stone v. Stillwell & Bierce Mfg. Co.,1891-12-21,https://www.courtlistener.com/opinion/93204/van-stone-v-stillwell-bierce-mfg-co/
17,Haussknecht v. Claypool,1862-03-17,https://www.courtlistener.com/opinion/87481/haussknecht-v-claypool/
18,Hinckley v. Pittsburgh Bessemer Steel Co.,1887-04-18,https://www.courtlistener.com/opinion/91920/hinckley-v-pittsburgh-bessemer-steel-co/
19,Compucredit Corp. v. Greenwood,2012-01-10,https://www.courtlistener.com/opinion/620568/compucredit-corp-v-greenwood/
20,EP Calkin & Co. v. Cocke,1853-02-18,https://www.courtlistener.com/opinion/86781/ep-calkin-co-v-cocke/
21,Missouri Pacific R. Co. v. Stroud,1925-03-02,https://www.courtlistener.com/opinion/100605/missouri-pacific-r-co-v-stroud/
22,Henderson v. Mayer,1912-06-07,https://www.courtlistener.com/opinion/97684/henderson-v-mayer/
23,Barrett v. Indiana,1913-05-26,https://www.courtlistener.com/opinion/97895/barrett-v-indiana/
24,Henrietta Mining & Milling Co. v. Gardner,1899-02-20,https://www.courtlistener.com/opinion/95000/henrietta-mining-milling-co-v-gardner/
25,Coughlin v. District of Columbia,1882-10-30,https://www.courtlistener.com/opinion/90643/coughlin-v-district-of-columbia/
26,Romero v. International Terminal Operating Co.,1959-04-06,https://www.courtlistener.com/opinion/105825/romero-v-international-terminal-operating-co/
27,Western Union Telegraph Co. v. Czizek,1924-03-10,https://www.courtlistener.com/opinion/100372/western-union-telegraph-co-v-czizek/
28,Bell v. New Jersey,1983-05-31,https://www.courtlistener.com/opinion/110945/bell-v-new-jersey/
29,Fred T. Ley & Co. v. United States,1927-02-21,https://www.courtlistener.com/opinion/101024/fred-t-ley-co-v-united-states/
30,United States v. Kansas Flour Corp.,1941-12-08,https://www.courtlistener.com/opinion/103560/united-states-v-kansas-flour-corp/
31,"Eleanor A. H. Magruder, Plff. In Err. v. George A. Armes, Jackson H. Ralston, Frederick L. Siddons, Harvey T. Winfield, and Albert A. Wilson",1901-03-18,https://www.courtlistener.com/opinion/95431/eleanor-a-h-magruder-plff-in-err-v-george-a-armes-jackson-h/
32,Collins v. McDonald,1922-04-10,https://www.courtlistener.com/opinion/99971/collins-v-mcdonald/
33,United States Fidelity & Guaranty Co. v. Bray,1912-05-27,https://www.courtlistener.com/opinion/97654/united-states-fidelity-guaranty-co-v-bray/
