,names,dates,url
0,Martinsburg & Potomac R. Co. v. March,1885-05-04,https://www.courtlistener.com/opinion/91403/martinsburg-potomac-r-co-v-march/
1,John Woods & Sons v. Carl,1906-12-03,https://www.courtlistener.com/opinion/96531/john-woods-sons-v-carl/
2,Radio Corp. of America v. United States,1951-05-28,https://www.courtlistener.com/opinion/104908/radio-corp-of-america-v-united-states/
3,Jeffers v. United States,1977-06-16,https://www.courtlistener.com/opinion/109694/jeffers-v-united-states/
4,United Shoe MacHinery Corp. v. United States,1954-05-17,https://www.courtlistener.com/opinion/105226/united-shoe-machinery-corp-v-united-states/
5,Electric Gas-Lighting Co. v. Boston Elec. Co.,1891-04-06,https://www.courtlistener.com/opinion/93032/electric-gas-lighting-co-v-boston-elec-co/
6,Orleans Parish v. NY Life Ins. Co.,1910-02-28,https://www.courtlistener.com/opinion/97197/orleans-parish-v-ny-life-ins-co/
7,Lewis v. United States,1967-01-09,https://www.courtlistener.com/opinion/107312/lewis-v-united-states/
8,Rea v. Missouri,1873-12-18,https://www.courtlistener.com/opinion/88766/rea-v-missouri/
9,Aluminum Co. of America v. Central Lincoln Peoples' Util. Dist.,1984-06-05,https://www.courtlistener.com/opinion/111202/aluminum-co-of-america-v-central-lincoln-peoples-util-dist/
10,Sims Lessee v. Irvine,1799-02-19,https://www.courtlistener.com/opinion/84698/sims-lessee-v-irvine/
11,Wilmington Star Mining Co. v. Fulton,1907-03-04,https://www.courtlistener.com/opinion/96621/wilmington-star-mining-co-v-fulton/
12,Rea v. United States,1956-01-16,https://www.courtlistener.com/opinion/105343/rea-v-united-states/
13,California Brewers Assn. v. Bryant,1980-04-14,https://www.courtlistener.com/opinion/110187/california-brewers-assn-v-bryant/
14,Community for Creative Non-Violence v. Reid,1989-06-05,https://www.courtlistener.com/opinion/112273/community-for-creative-non-violence-v-reid/
15,Sandberg v. McDonald,1918-12-23,https://www.courtlistener.com/opinion/99246/sandberg-v-mcdonald/
16,United States v. Pomponio,1976-10-12,https://www.courtlistener.com/opinion/109549/united-states-v-pomponio/
17,United States v. Schwimmer,1929-05-27,https://www.courtlistener.com/opinion/101446/united-states-v-schwimmer/
18,Attorney General of Mich. Ex Rel. Kies v. Lowrey,1905-11-13,https://www.courtlistener.com/opinion/96338/attorney-general-of-mich-ex-rel-kies-v-lowrey/
19,Lincoln v. Vigil,1993-05-24,https://www.courtlistener.com/opinion/112864/lincoln-v-vigil/
20,Cox v. Wood,1918-05-06,https://www.courtlistener.com/opinion/99161/cox-v-wood/
21,Keene v. Whittaker,1839-02-28,https://www.courtlistener.com/opinion/86109/keene-v-whittaker/
22,Armour & Co. v. Fort Morgan SS Co.,1926-03-01,https://www.courtlistener.com/opinion/100799/armour-co-v-fort-morgan-ss-co/
23,Cities Service Co. v. McGrath,1952-01-28,https://www.courtlistener.com/opinion/104958/cities-service-co-v-mcgrath/
24,"Director, Office of Workers' Compensation Programs v. Newport News Shipbuilding & Dry Dock Co.",1995-03-21,https://www.courtlistener.com/opinion/117911/director-office-of-workers-compensation-programs-v-newport-news/
25,Norfolk Southern Ry. Co. v. Sorrell,2007-01-10,https://www.courtlistener.com/opinion/145765/norfolk-southern-ry-co-v-sorrell/
26,Carter v. United States,2000-06-12,https://www.courtlistener.com/opinion/118376/carter-v-united-states/
27,McDonald v. Belding,1892-05-16,https://www.courtlistener.com/opinion/93400/mcdonald-v-belding/
28,Mecom v. Fitzsimmons Drilling Co.,1931-11-23,https://www.courtlistener.com/opinion/101809/mecom-v-fitzsimmons-drilling-co/
29,Cafeteria & Restaurant Workers v. McElroy,1961-10-09,https://www.courtlistener.com/opinion/106290/cafeteria-restaurant-workers-v-mcelroy/
30,Archer v. Warner,2003-03-31,https://www.courtlistener.com/opinion/127906/archer-v-warner/
