,names,dates,url
0,Spalding v. Dickinson,1896-03-02,https://www.courtlistener.com/opinion/94401/spalding-v-dickinson/
1,Meese v. Keene,1987-04-28,https://www.courtlistener.com/opinion/111876/meese-v-keene/
2,United States v. King,1849-02-13,https://www.courtlistener.com/opinion/86506/united-states-v-king/
3,Green v. Frazier,1920-06-01,https://www.courtlistener.com/opinion/99608/green-v-frazier/
4,Vanderbilt v. Vanderbilt,1957-06-24,https://www.courtlistener.com/opinion/105543/vanderbilt-v-vanderbilt/
5,Lessee of Marlatt v. Silk,1837-01-16,https://www.courtlistener.com/opinion/86006/lessee-of-marlatt-v-silk/
6,"Eckington & Soldiers' Home Railway Company of the District of Columbia, Plff. In Err. v. Florence McDevitt",1903-01-21,https://www.courtlistener.com/opinion/95930/eckington-soldiers-home-railway-company-of-the-district-of-columbia/
7,Walton v. Marietta Chair Co.,1895-03-25,https://www.courtlistener.com/opinion/94166/walton-v-marietta-chair-co/
8,"Burlington, CR & NR Co. v. Dunn",1887-04-04,https://www.courtlistener.com/opinion/91909/burlington-cr-nr-co-v-dunn/
9,SW Tel. Co. v. Pub. Serv. Comm.,1923-05-21,https://www.courtlistener.com/opinion/100220/sw-tel-co-v-pub-serv-comm/
10,Great Lakes Dredge & Dock Co. v. Kierejewski,1923-04-09,https://www.courtlistener.com/opinion/100175/great-lakes-dredge-dock-co-v-kierejewski/
11,United States v. Barringer,1903-02-23,https://www.courtlistener.com/opinion/95806/united-states-v-barringer/
