,names,dates,url
0,Trust of Bingham v. Commissioner,1945-06-04,https://www.courtlistener.com/opinion/104149/trust-of-bingham-v-commissioner/
1,Elder v. Brannan,1951-05-07,https://www.courtlistener.com/opinion/104899/elder-v-brannan/
2,United States v. Pewee Coal Co.,1951-04-30,https://www.courtlistener.com/opinion/104893/united-states-v-pewee-coal-co/
3,Daniel v. Goliday,1970-05-25,https://www.courtlistener.com/opinion/108151/daniel-v-goliday/
4,Nken v. Holder,2009-04-22,https://www.courtlistener.com/opinion/145884/nken-v-holder/
5,Bachtel v. Wilson,1907-01-07,https://www.courtlistener.com/opinion/96559/bachtel-v-wilson/
6,Board of Ed. of Ky. Annual Conference of Methodist Episcopal Church v. Illinois,1906-12-24,https://www.courtlistener.com/opinion/96554/board-of-ed-of-ky-annual-conference-of-methodist-episcopal-church-v/
7,Commissioner v. Estate of Bosch,1967-06-05,https://www.courtlistener.com/opinion/107471/commissioner-v-estate-of-bosch/
8,Market Street R. Co. v. Railroad Comm'n of Cal.,1945-04-02,https://www.courtlistener.com/opinion/104114/market-street-r-co-v-railroad-commn-of-cal/
9,Kirby v. Illinois,1972-06-07,https://www.courtlistener.com/opinion/108554/kirby-v-illinois/
10,Willard v. Wood,1896-11-30,https://www.courtlistener.com/opinion/94566/willard-v-wood/
11,Citizens Nat. Bank of Roswell v. Davisson,1913-05-26,https://www.courtlistener.com/opinion/97914/citizens-nat-bank-of-roswell-v-davisson/
12,Smith v. Woolfolk,1885-05-04,https://www.courtlistener.com/opinion/91435/smith-v-woolfolk/
13,Bank of the United States v. RITCHIE,1834-02-18,https://www.courtlistener.com/opinion/85864/bank-of-the-united-states-v-ritchie/
14,Jackson v. Ashton,1834-03-18,https://www.courtlistener.com/opinion/85865/jackson-v-ashton/
15,Times Film Corp. v. Chicago,1961-01-23,https://www.courtlistener.com/opinion/106162/times-film-corp-v-chicago/
16,Jolly v. United States,1898-05-09,https://www.courtlistener.com/opinion/94870/jolly-v-united-states/
17,United States v. International Building Co.,1953-06-08,https://www.courtlistener.com/opinion/105123/united-states-v-international-building-co/
18,Texas v. United States,1966-05-02,https://www.courtlistener.com/opinion/107226/texas-v-united-states/
19,Gas Company v. Pittsburgh,1879-11-24,https://www.courtlistener.com/opinion/90115/gas-company-v-pittsburgh/
20,Railroad Co. v. Pratt,1875-03-29,https://www.courtlistener.com/opinion/89059/railroad-co-v-pratt/
