,names,dates,url
0,Morgan's Heirs v. Morgan,1817-03-11,https://www.courtlistener.com/opinion/85197/morgans-heirs-v-morgan/
1,Bowen v. Chase,1877-04-18,https://www.courtlistener.com/opinion/89551/bowen-v-chase/
2,Miss. Valley Barge Co. v. United States,1934-04-30,https://www.courtlistener.com/opinion/102269/miss-valley-barge-co-v-united-states/
3,United States v. McKee,1876-01-10,https://www.courtlistener.com/opinion/89198/united-states-v-mckee/
4,Martel v. Clair,2012-03-05,https://www.courtlistener.com/opinion/624280/martel-v-clair/
5,Wesberry v. Sanders,1964-02-17,https://www.courtlistener.com/opinion/106739/wesberry-v-sanders/
6,Fowle v. Park,1889-05-13,https://www.courtlistener.com/opinion/92528/fowle-v-park/
7,Walton v. Arizona,1990-08-30,https://www.courtlistener.com/opinion/112485/walton-v-arizona/
8,Lyng v. Automobile Workers,1988-03-23,https://www.courtlistener.com/opinion/112030/lyng-v-automobile-workers/
9,Warner-Jenkinson Co. v. Hilton Davis Chemical Co.,1997-03-03,https://www.courtlistener.com/opinion/118092/warner-jenkinson-co-v-hilton-davis-chemical-co/
10,United States v. Zolin,1989-06-21,https://www.courtlistener.com/opinion/112308/united-states-v-zolin/
11,Cowgill v. California,1970-01-26,https://www.courtlistener.com/opinion/108030/cowgill-v-california/
12,Hawaii v. Gordon,1963-04-29,https://www.courtlistener.com/opinion/106594/hawaii-v-gordon/
13,Hauenstein v. Lynham,1880-01-19,https://www.courtlistener.com/opinion/90050/hauenstein-v-lynham/
14,Harcourt v. Gaillard,1827-03-03,https://www.courtlistener.com/opinion/2620706/harcourt-v-gaillard/
15,United States v. Oklahoma Gas Co.,1943-02-15,https://www.courtlistener.com/opinion/103781/united-states-v-oklahoma-gas-co/
16,Central Trust Co. of Ill. v. Lueders,1915-10-25,https://www.courtlistener.com/opinion/98537/central-trust-co-of-ill-v-lueders/
