,names,dates,url
0,St. Louis Beef Co. v. Casualty Co.,1906-03-19,https://www.courtlistener.com/opinion/96432/st-louis-beef-co-v-casualty-co/
1,"Chicago, RI & PR Co. v. Schwyhart",1913-02-03,https://www.courtlistener.com/opinion/97770/chicago-ri-pr-co-v-schwyhart/
2,Commissioners v. Sellew,1879-03-18,https://www.courtlistener.com/opinion/89991/commissioners-v-sellew/
3,Helvering v. Powers,1934-12-03,https://www.courtlistener.com/opinion/102330/helvering-v-powers/
4,"Morimura, Arai & Co. v. Taback",1929-02-18,https://www.courtlistener.com/opinion/101392/morimura-arai-co-v-taback/
5,Burk-Waggoner Oil Assn. v. Hopkins,1925-11-16,https://www.courtlistener.com/opinion/100723/burk-waggoner-oil-assn-v-hopkins/
6,Great Atlantic & Pacific Tea Co. v. Grosjean,1937-05-17,https://www.courtlistener.com/opinion/102833/great-atlantic-pacific-tea-co-v-grosjean/
7,Thomas v. Matthiessen,1914-02-02,https://www.courtlistener.com/opinion/98075/thomas-v-matthiessen/
8,Chapman & Dewey Lumber Co. v. St. Francis Levee Dist.,1914-01-26,https://www.courtlistener.com/opinion/98074/chapman-dewey-lumber-co-v-st-francis-levee-dist/
9,Welch v. Cook,1879-01-18,https://www.courtlistener.com/opinion/89822/welch-v-cook/
10,EEOC v. Associated Dry Goods Corp.,1981-01-26,https://www.courtlistener.com/opinion/110384/eeoc-v-associated-dry-goods-corp/
11,Anglo-Californian Bank v. United States,1899-10-30,https://www.courtlistener.com/opinion/95103/anglo-californian-bank-v-united-states/
12,Davis v. Fredericks,1882-01-16,https://www.courtlistener.com/opinion/90509/davis-v-fredericks/
