,names,dates,url
0,"Chicago, M. & St. PR Co. of Idaho v. United States",1917-06-04,https://www.courtlistener.com/opinion/98975/chicago-m-st-pr-co-of-idaho-v-united-states/
1,Hays v. United States,1899-12-04,https://www.courtlistener.com/opinion/95119/hays-v-united-states/
2,Zucht v. King,1922-11-13,https://www.courtlistener.com/opinion/100054/zucht-v-king/
3,City of Mobile v. EMANUEL,1843-02-18,https://www.courtlistener.com/opinion/86239/city-of-mobile-v-emanuel/
4,Creath's Administrator v. Sims,1847-02-16,https://www.courtlistener.com/opinion/86416/creaths-administrator-v-sims/
5,Upton v. McLaughlin,1882-05-18,https://www.courtlistener.com/opinion/90623/upton-v-mclaughlin/
6,State Farm Mut. Automobile Ins. Co. v. Campbell,2003-04-07,https://www.courtlistener.com/opinion/127910/state-farm-mut-automobile-ins-co-v-campbell/
7,Alderman v. United States,1969-03-24,https://www.courtlistener.com/opinion/107872/alderman-v-united-states/
8,Western Life Indemnity Co. of Ill. v. Rupp,1914-11-30,https://www.courtlistener.com/opinion/98292/western-life-indemnity-co-of-ill-v-rupp/
9,Nectow v. Cambridge,1928-05-14,https://www.courtlistener.com/opinion/101297/nectow-v-cambridge/
10,"Schott v. Hudson, Assignee, Etc",1883-12-10,https://www.courtlistener.com/opinion/90957/schott-v-hudson-assignee-etc/
11,Mulloy v. United States,1970-06-15,https://www.courtlistener.com/opinion/108167/mulloy-v-united-states/
12,Ex Parte Lewis and Others,1808-03-16,https://www.courtlistener.com/opinion/84881/ex-parte-lewis-and-others/
13,United States v. Johnson. United States v. Sommers,1943-10-11,https://www.courtlistener.com/opinion/103859/united-states-v-johnson-united-states-v-sommers/
14,Grayson v. Virginia,1796-08-12,https://www.courtlistener.com/opinion/2215103/grayson-v-virginia/
15,BFP v. Resolution Trust Corporation,1994-05-23,https://www.courtlistener.com/opinion/1087957/bfp-v-resolution-trust-corporation/
16,Downey v. Hicks,1853-01-14,https://www.courtlistener.com/opinion/86782/downey-v-hicks/
17,Gonzalez v. Thaler,2012-01-10,https://www.courtlistener.com/opinion/620566/gonzalez-v-thaler/
18,Mexican Nat. R. Co. v. Davidson,1895-03-18,https://www.courtlistener.com/opinion/94152/mexican-nat-r-co-v-davidson/
19,Kunz v. New York,1951-01-15,https://www.courtlistener.com/opinion/104843/kunz-v-new-york/
20,WR Grace & Co. v. Rubber Workers,1983-05-31,https://www.courtlistener.com/opinion/110944/wr-grace-co-v-rubber-workers/
21,Duggan v. Sansberry,1946-03-04,https://www.courtlistener.com/opinion/104257/duggan-v-sansberry/
22,Porto Rico v. Ramos,1914-03-16,https://www.courtlistener.com/opinion/98121/porto-rico-v-ramos/
23,Hillman v. Maretta,2013-06-03,https://www.courtlistener.com/opinion/873660/hillman-v-maretta/
24,Brooks v. Railway Co.,1880-05-10,https://www.courtlistener.com/opinion/90148/brooks-v-railway-co/
