,names,dates,url
0,Bailey v. Baker Ice MacHine Co.,1915-11-29,https://www.courtlistener.com/opinion/98575/bailey-v-baker-ice-machine-co/
1,United States v. Louisville & Nashville R. Co.,1915-02-23,https://www.courtlistener.com/opinion/98371/united-states-v-louisville-nashville-r-co/
2,Wagner Elec. Mfg. Co. v. Lyndon,1923-05-21,https://www.courtlistener.com/opinion/100214/wagner-elec-mfg-co-v-lyndon/
3,Blackburn v. Portland Gold Mining Co.,1900-01-08,https://www.courtlistener.com/opinion/95143/blackburn-v-portland-gold-mining-co/
4,Gorham Co. v. White,1872-11-18,https://www.courtlistener.com/opinion/88561/gorham-co-v-white/
5,Stevens v. Marks,1966-02-28,https://www.courtlistener.com/opinion/107173/stevens-v-marks/
6,Litchfield v. Ballou,1885-04-13,https://www.courtlistener.com/opinion/91357/litchfield-v-ballou/
7,Woodford v. Visciotti,2002-11-04,https://www.courtlistener.com/opinion/122243/woodford-v-visciotti/
8,Abdur'Rahman v. Bell,2002-12-10,https://www.courtlistener.com/opinion/122249/abdurrahman-v-bell/
9,Watson v. Tarpley,1856-05-14,https://www.courtlistener.com/opinion/87041/watson-v-tarpley/
10,Clason v. Matko,1912-03-11,https://www.courtlistener.com/opinion/97579/clason-v-matko/
11,United States v. Denver & Rio Grande R. Co.,1893-10-23,https://www.courtlistener.com/opinion/93668/united-states-v-denver-rio-grande-r-co/
12,"Gila Valley, G. & NR Co. v. Lyon",1906-12-10,https://www.courtlistener.com/opinion/96544/gila-valley-g-nr-co-v-lyon/
13,Pelham v. Rose,1870-02-21,https://www.courtlistener.com/opinion/88142/pelham-v-rose/
14,Weeks v. United States,1918-02-04,https://www.courtlistener.com/opinion/99088/weeks-v-united-states/
15,Arthur v. Stephani,1878-04-15,https://www.courtlistener.com/opinion/89680/arthur-v-stephani/
16,"Bank One Chicago, NA v. Midwest Bank & Trust Co.",1996-01-17,https://www.courtlistener.com/opinion/117993/bank-one-chicago-na-v-midwest-bank-trust-co/
17,Guaranty Trust and Safe Deposit Co. v. Green Cove Springs and Melrose Railroad,1891-03-09,https://www.courtlistener.com/opinion/93000/guaranty-trust-and-safe-deposit-co-v-green-cove-springs-and-melrose/
18,United States v. Ruzicka,1946-12-16,https://www.courtlistener.com/opinion/104340/united-states-v-ruzicka/
19,Clarke v. Clarke,1900-05-21,https://www.courtlistener.com/opinion/95289/clarke-v-clarke/
20,Noonan v. Caledonia Mining Co.,1887-04-18,https://www.courtlistener.com/opinion/91931/noonan-v-caledonia-mining-co/
21,United States v. Creek Nation,1935-04-29,https://www.courtlistener.com/opinion/102439/united-states-v-creek-nation/
22,Unity v. Burrage,1881-02-28,https://www.courtlistener.com/opinion/90346/unity-v-burrage/
