,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,jacobu,court,jacobu,111145
1,cosgrov,state,cosgrov,111145
2,diagram,jacobu,vessel,111145
3,linklett,vessel,diagram,111145
4,waller,cosgrov,linklett,111145
5,righttosu,land,steamer,111145
6,extradit,diagram,waller,111145
7,pilot,v,port,111145
8,vessel,linklett,righttosu,111145
9,libel,port,collis,111145
10,oddnumb,steamer,canada,111145
11,steamer,waller,extradit,111145
12,propel,upon,pilot,111145
13,land,collis,oddnumb,111145
14,crosslibel,righttosu,propel,111145
15,crosssuit,canada,land,111145
16,bail,extradit,libel,111145
17,port,pilot,crosslibel,111145
18,l,propel,crosssuit,111145
19,sup,libel,indiana,111145
20,letter,oddnumb,1896,111145
21,commut,case,offens,111145
22,shill,district,bail,111145
23,ed,crosslibel,shill,111145
24,rep,sup,commut,111145
25,indiana,offens,origin,111145
26,court,origin,river,111145
27,ct,u,letter,111145
28,navig,river,entri,111145
29,collis,ct,iron,111145
30,u,ed,ton,111145
31,owner,indiana,navig,111145
32,ton,crosssuit,owner,111145
33,entri,led2d,saniti,111145
34,ship,owner,sioux,111145
35,saniti,letter,7070529,111145
36,canada,1896,24747685,111145
37,commerc,file,mccord,111145
38,valu,entri,merchandis,111145
39,sioux,bail,foreign,111145
40,acr,l,retrospect,111145
41,merchandis,rep,side,111145
42,led2d,opinion,acr,111145
43,apprais,sct,sup,111145
44,24747685,commut,sail,111145
45,7070529,shill,sixpenc,111145
46,mccord,may,apprais,111145
47,side,constitut,ship,111145
48,retrospect,appeal,1855,111145
49,sail,navig,rehear,111145
50,market,within,interdict,111145
51,retroact,limit,retroact,111145
52,railroad,foreign,sterl,111145
53,1855,iron,custodi,111145
54,iron,error,toll,111145
55,toll,ship,file,111145
56,file,ton,helm,111145
57,per,statut,centum,111145
58,road,law,mcleod,111145
59,sixpenc,decis,master,111145
60,interdict,us,channel,111145
61,centum,unit,rep,111145
62,offens,side,court,111145
63,sterl,acr,interior,111145
64,foreign,respond,market,111145
65,f2d,plaintiff,tennesse,111145
66,helm,offic,1867,111145
67,mcleod,merchandis,limit,111145
68,v,time,procedur,111145
69,area,person,led2d,111145
70,river,master,marin,111145
71,channel,saniti,michigan,111145
72,state,day,ed,111145
73,liabil,judgment,twenti,111145
74,suit,commerc,glasgow,111145
75,tort,valu,hill,111145
76,hill,sioux,upon,111145
77,michigan,rule,prosecut,111145
78,error,charg,tort,111145
79,origin,f2d,area,111145
80,1867,rehear,opinion,111145
81,sct,apprais,district,111145
82,jeopardi,act,habea,111145
83,interior,custodi,fault,111145
84,twenti,per,guarante,111145
85,tennesse,procedur,lapeyr,111145
86,glasgow,7070529,laden,111145
87,complaint,24747685,jeopardi,111145
88,compani,mccord,risen,111145
89,arrest,retrospect,ct,111145
90,price,jurisdict,367,111145
91,decre,prosecut,f2d,111145
92,respond,sail,benton,111145
93,1981,suit,occur,111145
94,lapeyr,market,resid,111145
95,passeng,place,state,111145
96,1896,congress,corpu,111145
97,risen,retroact,1981,111145
98,injuri,railroad,within,111145
99,legisl,1855,90day,111145
100,benton,record,road,111145
101,quantiti,trial,injuri,111145
102,eeoc,toll,aboard,111145
103,brown,requir,eeoc,111145
104,90day,road,valu,111145
105,vii,sixpenc,careless,111145
106,rehear,tennesse,day,111145
107,master,interdict,entryman,111145
108,return,centum,inaccuraci,111145
109,aboard,interior,passeng,111145
110,careless,resid,plaintiffsvherman,111145
111,limit,habea,redfleld,111145
112,guarante,injuri,covunit,111145
113,constitut,defend,per,111145
114,laden,channel,quantiti,111145
115,discharg,sterl,place,111145
116,upon,citi,vii,111145
117,person,petit,larceni,111145
118,entryman,helm,commerc,111145
119,import,michigan,boat,111145
120,place,mcleod,complaint,111145
121,interlocutori,co,attent,111145
122,inaccuraci,complaint,welcom,111145
123,covunit,1867,brown,111145
124,homestead,taken,ifp,111145
125,district,one,interlocutori,111145
126,municip,area,constitut,111145
127,procedur,fact,charg,111145
128,duti,section,usag,111145
129,usag,counsel,surrend,111145
130,appeal,parti,5275,111145
131,plaintiffsvherman,corpu,decis,111145
132,redfleld,marin,arrest,111145
133,treati,liabil,actual,111145
134,death,compani,parish,111145
135,judgment,twenti,homestead,111145
136,proof,tort,american,111145
137,prescrib,hill,1892,111145
138,prosecut,duti,1972,111145
139,parish,made,certifi,111145
140,us,two,varner,111145
141,1892,guarante,fulli,111145
142,florida,occur,sampson,111145
143,custodi,question,gilmor,111145
144,surrend,issu,proof,111145
145,welcom,answer,faith,111145
146,american,motion,16,111145
147,boat,fault,l,111145
148,co,claim,u,111145
149,ifp,actual,1846,111145
150,civil,right,theunit,111145
151,answer,gener,liabil,111145
152,day,return,1893,111145
153,within,order,taken,111145
154,1893,would,1292b,111145
155,5275,jeopardi,furnish,111145
156,lade,deni,1851,111145
157,servant,petition,marshal,111145
158,id,passeng,nonprocedur,111145
159,injur,decre,servant,111145
160,statut,shall,wrenn,111145
161,rule,price,return,111145
162,1846,legisl,injur,111145
163,offic,proof,tennessee—al,111145
164,louisiana,action,mcbonald,111145
165,marshal,glasgow,respond,111145
166,deceas,16,offic,111145
167,trial,found,magistr,111145
168,magistr,arrest,collid,111145
169,export,367,immateri,111145
170,varner,1,30th,111145
171,1851,laden,price,111145
172,gilmor,1981,municip,111145
173,furnish,damag,peasle,111145
174,divis,mr,furman,111145
175,neglig,lapeyr,prescrib,111145
176,wholesal,brown,civil,111145
177,fault,civil,detroit,111145
178,contest,matter,period,111145
179,30th,said,wholesal,111145
180,habea,risen,basi,111145
181,congress,proceed,touch,111145
182,appoint,american,90,111145
183,section,certifi,answer,111145
184,larceni,quantiti,export,111145
185,case,appear,opportun,111145
186,theunit,period,lade,111145
187,licens,id,433,111145
188,corpu,whether,florida,111145
189,record,statement,686,111145
190,1292b,amend,spont,111145
191,assign,conclus,whistl,111145
192,conflict,notic,sua,111145
193,nonprocedur,given,160,111145
194,wrenn,benton,26th,111145
195,destin,present,aparicio,111145
196,law,boat,lowwat,111145
197,mcbonald,therefor,reconvey,111145
198,tennessee—al,justic,counsel,111145
199,york,purpos,exempt,111145
200,order,basi,seventyfour,111145
201,counsel,attent,2000e5f1,111145
202,furman,prescrib,bearn,111145
203,26th,death,sixtynin,111145
204,opinion,eeoc,1189,111145
205,supplement,exempt,349,111145
206,attent,marshal,supplement,111145
207,peasle,judg,contest,111145
208,686,90day,reenter,111145
209,doubl,3,decemb,111145
210,jurisdict,brought,congress—to,111145
211,opportun,decemb,fernand,111145
212,marin,vii,destin,111145
213,water,furnish,record,111145
214,242,subject,deni,111145
215,suprem,effect,583,111145
216,collector,could,brennan,111145
217,engag,faith,pig,111145
218,detroit,surrend,ca5,111145
219,whistl,held,capia,111145
220,spont,aboard,colt,111145
221,exempt,fulli,halley,111145
222,sua,careless,commenc,111145
223,reconvey,feder,conflict,111145
224,resid,import,sixtyfour,111145
225,lowwat,discharg,242,111145
226,583,suprem,conclus,111145
227,decis,entryman,affect,111145
228,plaintiff,circuit,timebar,111145
229,whatev,depart,judicata,111145
230,time,§,addit,111145
231,comput,interlocutori,legisl,111145
232,ca5,new,channelbank,111145
233,act,inaccuraci,discharg,111145
234,judicata,local,shelbi,111145
235,prospect,covunit,denegr,111145
236,aparicio,homestead,safekeep,111145
237,397,florida,base,111145
238,petit,municip,deceas,111145
239,1972,larceni,string,111145
240,brennan,usag,doubl,111145
241,1189,certif,divis,111145
242,feder,redfleld,gasquet,111145
