,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,alaska,court,alaska,93408
1,allot,state,appel,93408
2,barreda,v,barreda,93408
3,parol,case,greas,93408
4,greas,appel,lien,93408
5,wade,act,appelle,93408
6,peddler,§,peddler,93408
7,samoa,land,allot,93408
8,portsmouth,judgment,wade,93408
9,plumb,appelle,parol,93408
10,lusk,lien,prioriti,93408
11,prioriti,unit,liquor,93408
12,territori,upon,territori,93408
13,mortgag,territori,samoa,93408
14,court,said,portsmouth,93408
15,cargo,tax,plumb,93408
16,engin,error,lusk,93408
17,sureti,alaska,ohio,93408
18,3672,district,1891,93408
19,liquor,mr,3672,93408
20,vansant,compani,organ,93408
21,indian,term,sentenc,93408
22,firemen,appeal,firemen,93408
23,robbin,liquor,term,93408
24,puerto,law,vansant,93408
25,eaton,allot,sureti,93408
26,moffat,ohio,clerk,93408
27,spiritu,barreda,town,93408
28,ohio,parti,robbin,93408
29,lien,parol,engin,93408
30,rico,greas,puerto,93408
31,adulter,prioriti,cargo,93408
32,land,sct,eaton,93408
33,brandi,wade,moffat,93408
34,town,peddler,prosecut,93408
35,ker,sentenc,spiritu,93408
36,said,shall,railway,93408
37,leasehold,new,druggist,93408
38,union,us,mortgag,93408
39,wetzel,section,brandi,93408
40,electromagnet,made,adulter,93408
41,teazer,l,gallon,93408
42,feesimpl,samoa,union,93408
43,gallon,defend,ker,93408
44,term,portsmouth,labor,93408
45,coven,plumb,wetzel,93408
46,clerk,mortgag,leasehold,93408
47,appel,c,electromagnet,93408
48,duti,circuit,teazer,93408
49,water,lusk,coven,93408
50,7237d,organ,rico,93408
51,road,1891,feesimpl,93408
52,1103a,co,affidavit,93408
53,tax,u,7237d,93408
54,hampshir,suprem,1103a,93408
55,intox,railway,depart,93408
56,pharmacist,union,1894,93408
57,processor,sup,intox,93408
58,appelle,clerk,licens,93408
59,sentenc,properti,hampshir,93408
60,repres,prosecut,pharmacist,93408
61,mail,may,processor,93408
62,licens,labor,bargain,93408
63,affidavit,employe,employe,93408
64,cincinnati,sureti,parti,93408
65,master,suit,judgment,93408
66,craft,feder,quantiti,93408
67,organ,town,§,93408
68,creditor,right,repres,93408
69,railway,time,elig,93408
70,bond,duti,gauger,93408
71,1846,ed,craft,93408
72,employe,engin,hitz,93408
73,postal,gener,columbia,93408
74,elig,cargo,mr,93408
75,gauger,writ,crimin,93408
76,quantiti,ct,4202,93408
77,writ,led,salmon,93408
78,hitz,provis,ailsa,93408
79,prosecut,one,cincinnati,93408
80,salmon,part,membership,93408
81,cost,3672,walla,93408
82,labor,3,postal,93408
83,4202,depart,nh,93408
84,walla,crimin,indian,93408
85,ailsa,record,1846,93408
86,septemb,firemen,guano,93408
87,1891,decre,durant,93408
88,carrier,indian,duti,93408
89,leas,1,crane,93408
90,nh,water,giaour,93408
91,crane,congress,gaslight,93408
92,guano,licens,homestead,93408
93,gaslight,vansant,cost,93408
94,durant,interest,water,93408
95,st,would,penalti,93408
96,suit,york,septemb,93408
97,reserv,cost,leakag,93408
98,contest,statut,1890,93408
99,giaour,motion,grievanc,93408
100,1875,rep,vansantvgaslight,93408
101,sampl,robbin,stratton,93408
102,compani,repres,suprem,93408
103,mercantil,justic,sampl,93408
104,denver,affidavit,1799,93408
105,compound,purchas,mercantil,93408
106,1799,allow,litchfield,93408
107,leakag,puerto,admr,93408
108,crimin,trial,error,93408
109,membership,hear,c,93408
110,stratton,bond,compound,93408
111,section,paid,new,93408
112,litchfield,st,hear,93408
113,bargain,eaton,creed,93408
114,vansantvgaslight,contract,mail,93408
115,invoic,provid,illeg,93408
116,error,moffat,fed,93408
117,§,spiritu,denver,93408
118,creed,citi,valorem,93408
119,medicin,amount,missourikansastexa,93408
120,park,coven,covterritori,93408
121,valorem,creditor,chemistri,93408
122,street,2,contest,93408
123,missourikansastexa,gallon,land,93408
124,locomot,busi,invoic,93408
125,covterritori,rico,medicin,93408
126,citat,claim,locomot,93408
127,suprem,question,tyler,93408
128,chemistri,columbia,john,93408
129,feet,druggist,entri,93408
130,race,adulter,disput,93408
131,duncan,brandi,citat,93408
132,v,also,reagan,93408
133,judgment,penalti,reserv,93408
134,reagan,counti,unprofit,93408
135,york,action,taxpay,93408
136,administratrix,attorney,orderbook,93408
137,son,bargain,misbrand,93408
138,misbrand,usc,1169,93408
139,admr,plaintiff,st,93408
140,import,trust,1892,93408
141,citi,opinion,3707,93408
142,unprofit,john,249,93408
143,norrislaguardia,debt,norrislaguardia,93408
144,1894,ker,duncan,93408
145,n,day,telegram,93408
146,druggist,agreement,1875,93408
147,1169,leasehold,allow,93408
148,telegram,entri,bogl,93408
149,state,reason,syracus,93408
150,orderbook,wetzel,indors,93408
151,agricultur,reserv,district,93408
152,connecticut,member,administratrix,93408
153,1890,secur,agricultur,93408
154,usc,receiv,member,93408
155,appeal,dismiss,1168,93408
156,depart,within,brotherhood,93408
157,hear,electromagnet,record——,93408
158,associ,1894,suspend,93408
159,texa,teazer,cashman,93408
160,3707,road,georg,93408
161,circuit,intox,goodnow,93408
162,taxpay,quantiti,interior,93408
163,syracus,feesimpl,associ,93408
164,district,fact,expens,93408
165,parti,assess,prerog,93408
166,bogl,bill,southeastern,93408
167,1168,counsel,mccord,93408
168,indors,fed,incumbr,93408
169,prerog,septemb,park,93408
170,wheeler,brought,son,93408
171,contract,hampshir,creditor,93408
172,part,sale,wheeler,93408
173,convict,collect,320,93408
174,cashman,pay,collater,93408
175,record——,make,repeal,93408
176,goodnow,convict,edward,93408
177,mr,commiss,section,93408
178,southeastern,disput,road,93408
179,secur,given,circuit,93408
180,entri,person,usc,93408
181,c,n,appeal,93408
182,cent,associ,francisco,93408
183,shall,7237d,59th,93408
184,grand,first,master,93408
185,select,caus,race,93408
186,homestead,1103a,umatilla,93408
187,earn,rate,46920,93408
188,brotherhood,held,sholiton,93408
189,co,illeg,294915,93408
190,div,elig,york,93408
191,grievanc,payment,1885,93408
192,chief,june,div,93408
193,account,jurisdict,chief,93408
194,sct,notic,grigsbi,93408
195,collus,see,luci,93408
196,notic,enter,juneau,93408
197,francisco,pharmacist,151,93408
198,tyler,processor,diver,93408
199,1919,constitut,annual,93408
200,lot,decid,purchas,93408
201,food,whether,bradley,93408
202,resid,requir,3,93408
203,congress,power,leas,93408
204,attorney,mail,collus,93408
205,substitut,file,43,93408
206,properti,membership,decreas,93408
207,act,taxpay,trust,93408
208,disput,appear,3670,93408
209,dealer,therefor,provis,93408
210,59th,board,22d,93408
211,umatilla,homestead,packet,93408
212,packet,juri,connecticut,93408
213,luci,privileg,june,93408
214,grigsbi,master,writ,93408
215,46920,amend,210,93408
216,294915,author,privileg,93408
217,sholiton,expens,wesley,93408
218,indict,decis,mccook,93408
219,survivor,import,postpon,93408
220,committe,cincinnati,242,93408
221,juneau,chief,3087,93408
222,fed,offic,motion,93408
223,counti,charg,substitut,93408
224,tribe,stat,sherman,93408
225,bay,use,ninth,93408
226,wine,year,collect,93408
227,session,commission,beatric,93408
228,franchis,leas,attorney,93408
229,narcot,present,session,93408
230,1885,craft,survivor,93408
231,3670,1890,noon,93408
232,credit,1846,newmarket,93408
233,us,postal,hornor,93408
234,beatric,gauger,arriv,93408
235,43,includ,hubley,93408
236,privileg,actual,record,93408
237,member,give,cal,93408
238,reorgan,found,fine,93408
239,l,oper,hc,93408
240,accus,govern,paid,93408
241,new,hitz,whippl,93408
242,law,salmon,wine,93408
243,noon,protect,save,93408
244,allow,order,food,93408
245,mccook,grant,265,93408
246,repeal,violat,3067,93408
247,hornor,4202,42000,93408
248,3087,condit,sup,93408
249,debtor,contest,heitmul,93408
250,gener,walla,select,93408
251,purchas,commerc,reorgan,93408
252,offend,name,feet,93408
253,san,point,narcot,93408
254,collector,ailsa,supp,93408
255,hubley,durant,debtor,93408
256,249,proceed,simkin,93408
257,regist,grievanc,kruttschnitt,93408
258,cal,carrier,releas,93408
259,ninth,resid,debt,93408
260,deduct,due,technic,93408
261,u,georg,import,93408
262,louisiana,articl,princess,93408
263,debt,nh,unorgan,93408
264,per,affirm,culberson,93408
265,newmarket,crane,paperbag,93408
266,testimoni,secretari,3466,93408
267,decreas,indors,plumbvcran,93408
268,decre,per,germanamerican,93408
269,242,guano,pomeroy,93408
270,whippl,p,shall,93408
271,feder,enforc,specimen,93408
272,band,6,imposit,93408
273,discharg,intent,actual,93408
274,rent,gaslight,susan,93408
275,f2d,5,band,93408
276,suspend,certain,ny,93408
277,led,controversi,agreement,93408
278,hc,respect,1962,93408
279,instal,citat,bay,93408
280,1948,interior,indentur,93408
281,rate,prior,gener,93408
282,oper,note,41,93408
283,1962,repeal,eb,93408
284,collect,two,inelig,93408
285,inspector,revers,dec,93408
286,sale,deni,heard,93408
287,adjust,giaour,month,93408
288,interior,refer,82—83,93408
289,3067,direct,waddil,93408
290,bankrupt,4,00,93408
291,enter,1875,carft,93408
292,1873,valorem,gideon,93408
293,individu,sampl,63,93408
294,constitut,invoic,wash,93408
295,mccord,offens,dealer,93408
296,22d,content,offend,93408
297,heitmul,mercantil,practis,93408
298,color,denver,nathaniel,93408
299,3466,review,newark,93408
300,commiss,compound,bottl,93408
301,simkin,could,tariff,93408
