,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,architect,compens,compens,87241
1,clerk,offic,offic,87241
2,indian,servic,extra,87241
3,retir,extra,servic,87241
4,badeau,salari,salari,87241
5,collector,clerk,clerk,87241
6,brindl,collector,collector,87241
7,compens,treasuri,treasuri,87241
8,salari,duti,brindl,87241
9,land,indian,indian,87241
10,extra,u,duti,87241
11,treasuri,allow,allow,87241
12,build,brindl,architect,87241
13,offic,receiv,retir,87241
14,armi,law,receiv,87241
15,servic,act,badeau,87241
16,account,retir,disburs,87241
17,1765,architect,appoint,87241
18,disburs,state,u,87241
19,1869,badeau,account,87241
20,landoffic,disburs,perform,87241
21,setoff,court,pay,87241
22,item,pay,1765,87241
23,commiss,account,appropri,87241
24,lighthous,appoint,depart,87241
25,treati,perform,comptrol,87241
26,tribe,section,armi,87241
27,atti,appropri,build,87241
28,lecompton,unit,law,87241
29,attend,depart,setoff,87241
30,appropri,upon,lighthous,87241
31,commission,shall,fix,87241
32,law,case,addit,87241
33,court,land,section,87241
34,u,claim,public,87241
35,diem,public,superintend,87241
36,consular,1765,act,87241
37,allow,may,emolu,87241
38,1870,build,secretari,87241
39,comptrol,commiss,employ,87241
40,gen,armi,1869,87241
41,delawar,comptrol,money,87241
42,survey,fix,commission,87241
43,deputi,addit,commiss,87241
44,proviso,employ,shall,87241
45,sale,made,disallow,87241
46,wound,congress,item,87241
47,fee,money,atti,87241
48,blankbook,secretari,landoffic,87241
49,act,commission,st,87241
50,juror,setoff,proviso,87241
51,appoint,lighthous,paid,87241
52,clerkship,plaintiff,deputi,87241
53,juri,paid,render,87241
54,distinct,superintend,gen,87241
55,defend,st,claim,87241
56,captain,emolu,diplomat,87241
57,diplomat,defend,unless,87241
58,supervis,place,place,87241
59,claimant,1869,consular,87241
60,public,author,congress,87241
61,1849,v,lecompton,87241
62,plan,render,attend,87241
63,claim,person,1842,87241
64,trust,item,dollar,87241
65,repeal,two,sum,87241
66,receiv,time,claimant,87241
67,plaintiff,unless,1764,87241
68,employ,atti,tribe,87241
69,superintend,sum,land,87241
70,wit,disallow,may,87241
71,two,proviso,diem,87241
72,depart,juri,two,87241
73,promis,order,treati,87241
74,list,landoffic,expens,87241
75,piankeshaw,amount,1839,87241
76,duti,district,head,87241
77,fix,gen,hold,87241
78,cede,claimant,made,87241
79,section,deputi,fee,87241
80,prepar,govern,sec,87241
81,rank,dollar,blankbook,87241
82,wea,hold,wound,87241
83,greeli,charg,distinct,87241
84,state,held,saunder,87241
85,adjut,treati,delawar,87241
86,disallow,provid,connect,87241
87,paid,diplomat,1870,87241
88,money,attend,unit,87241
89,credit,march,clerkship,87241
90,kaskaskia,fee,upon,87241
91,5238,tribe,march,87241
92,case,consular,entitl,87241
93,order,one,author,87241
94,surgeon,per,amount,87241
95,1764,entitl,captain,87241
96,navi,expens,1849,87241
97,mullett,said,whatev,87241
98,bvt,1842,cent,87241
99,perform,lecompton,explicitli,87241
100,genl,payment,juror,87241
101,resect,requir,supervis,87241
102,unit,cent,draw,87241
103,upon,connect,1885,87241
104,1885,distinct,piankeshaw,87241
105,stationeri,gener,per,87241
106,mcpherson,sec,1875,87241
107,place,sale,presid,87241
108,1886,1764,person,87241
109,emolu,diem,discharg,87241
110,person,head,annual,87241
111,1454178,day,charg,87241
112,secretari,discharg,convers,87241
113,postag,statut,regular,87241
114,addit,1839,repeal,87241
115,saunder,presid,war,87241
116,pay,year,held,87241
117,cent,1870,juri,87241
118,hold,sup,survey,87241
119,seventh,ct,wea,87241
120,heiro,delawar,greeli,87241
121,render,stat,1763,87241
122,special,appear,cede,87241
123,board,survey,adjut,87241
124,1871,whatev,rank,87241
125,judg,war,time,87241
126,district,wound,463,87241
127,statesvsaund,make,navi,87241
128,sum,blankbook,rev,87241
129,shall,saunder,kaskaskia,87241
130,charg,juror,5238,87241
131,gener,3,list,87241
132,congress,follow,promis,87241
133,1842,clerkship,whose,87241
134,ppelle,would,1822,87241
135,govern,regul,mullett,87241
136,1822,repeal,bvt,87241
137,may,subject,surgeon,87241
138,unless,captain,offici,87241
139,draw,trust,genl,87241
140,erect,draw,resect,87241
141,stat,wit,payment,87241
142,disabl,provis,seventh,87241
143,affair,1875,stationeri,87241
144,1882,annual,branch,87241
145,leg,1885,provid,87241
146,made,supervis,prepar,87241
147,peoria,offici,mcpherson,87241
148,1839,explicitli,hundr,87241
149,1878,1849,plan,87241
150,sec,plan,govern,87241
151,author,regular,resign,87241
152,whth,whose,1454178,87241
153,fourteenth,convers,postag,87241
154,duze,present,order,87241
155,1875,5,1852,87241
156,war,rev,august,87241
157,recogniz,hundr,heiro,87241
158,mainli,promis,thousand,87241
159,adam,list,affin,87241
160,mileag,reason,revis,87241
161,ct,navi,day,87241
162,held,piankeshaw,mainli,87241
163,v,legisl,appear,87241
164,said,credit,credit,87241
165,op,2,1886,87241
166,committe,cede,wit,87241
167,outlet,special,statesvsaund,87241
168,one,463,custom,87241
169,agent,branch,expressli,87241
170,appear,prepar,naval,87241
171,januari,rank,ppelle,87241
172,suit,1,trust,87241
173,born,august,charact,87241
174,rep,revis,stat,87241
175,presid,judgment,plaintiff,87241
176,design,1763,voucher,87241
177,payment,wea,1857,87241
178,custom,greeli,shoemak,87241
179,st,due,180,87241
180,21st,question,leg,87241
181,admit,charact,usag,87241
182,day,recov,peoria,87241
183,per,agent,sale,87241
184,sell,thousand,510,87241
185,due,adjut,follow,87241
186,wing,circuit,whth,87241
187,sup,therefor,special,87241
188,marshal,opinion,1871,87241
189,1768492,seventh,688,87241
190,revis,custom,duze,87241
191,5000,kaskaskia,seem,87241
192,1223,9,year,87241
193,reject,suit,5000,87241
194,transmit,5238,hoyt,87241
195,18th,1822,recogniz,87241
196,dollar,januari,1878,87241
197,expens,4,120,87241
198,cession,expressli,gener,87241
199,separ,judg,1882,87241
200,trial,surgeon,militari,87241
201,sect,seem,januari,87241
202,brig,admit,mileag,87241
203,entitl,mullett,outlet,87241
204,mullettvunit,rule,surveyor,87241
205,supervisin,bvt,affair,87241
206,387609647,file,erect,87241
207,1003002899,decis,design,87241
208,suprevis,10,op,87241
209,head,genl,1850,87241
210,subpoena,resect,admit,87241
211,kansa,proper,1768492,87241
212,proposit,stationeri,regul,87241
213,work,mcpherson,duli,87241
214,amount,resign,gratiot,87241
215,1852,second,wing,87241
216,400000,error,disabl,87241
217,naval,design,1884,87241
218,march,1886,capac,87241
219,express,examin,1223,87241
220,828,rep,legisl,87241
221,townsend,within,recov,87241
222,report,1852,subject,87241
223,squar,approv,adam,87241
224,sherman,purpos,transmit,87241
225,surveyor,militari,21st,87241
226,repres,also,make,87241
227,resign,7,impli,87241
228,militari,part,district,87241
229,1848,pass,requir,87241
230,germain,1454178,5,87241
231,superint,postag,revenuecutt,87241
232,1627,except,439,87241
233,adjutantgener,first,agent,87241
234,19th,respect,mullettvunit,87241
235,petition,mr,387609647,87241
236,tent,naval,suprevis,87241
237,debt,juli,supervisin,87241
238,practic,mainli,1003002899,87241
239,arm,could,110,87241
240,suel,request,stansburi,87241
241,requir,revenu,born,87241
242,gibson,21,ripley,87241
243,kind,heiro,examin,87241
244,connect,separ,five,87241
245,820306,affin,467,87241
246,whien,trial,commenc,87241
247,1151763,right,proper,87241
248,7770208,commenc,dispos,87241
249,1143517,duli,committe,87241
250,activ,board,request,87241
251,countri,committe,18th,87241
252,instanc,1871,9,87241
253,occupi,usag,21,87241
254,year,evid,400000,87241
255,1763,five,separ,87241
256,explicitli,statesvsaund,3,87241
257,exclus,find,juli,87241
258,1868,180,brig,87241
259,commit,1857,approv,87241
260,dispos,dispos,assist,87241
261,legat,agenc,cession,87241
262,divis,differ,superint,87241
263,whatev,offer,oath,87241
264,regular,direct,germain,87241
265,decemb,certain,1627,87241
266,agenc,ppelle,adjutantgener,87241
267,quitclaim,prohibit,equit,87241
268,london,5000,contempl,87241
269,intern,voucher,larg,87241
270,crittenden,larg,126,87241
271,larg,term,defend,87241
272,purchas,express,second,87241
273,enter,510,349,87241
274,half,repres,townsend,87241
275,brigadi,30,828,87241
276,copi,impli,agenc,87241
277,manag,erect,suel,87241
278,hundr,assist,1151763,87241
279,revenu,disabl,1143517,87241
280,would,commit,820306,87241
281,lieuten,affair,7770208,87241
282,black,1882,whien,87241
283,materia,form,passag,87241
284,proce,period,559,87241
285,session,includ,one,87241
286,20120,leg,tent,87241
287,adjutantgenl,peoria,centum,87241
288,cuniform,capac,occupi,87241
289,statesvbrindl,shoemak,seventeenth,87241
290,clasifi,surveyor,1848,87241
291,compensation—would,regard,exceed,87241
292,5097919,1878,subpoena,87241
293,provid,120,10,87241
294,statesvk,work,legat,87241
295,dlerk,688,annum,87241
296,doem,name,fourteenth,87241
297,brewer,decemb,offer,87241
298,boston,6,case,87241
299,herebi,object,preced,87241
300,voucher,languag,cover,87241
301,passag,without,select,87241
302,laid,equit,19th,87241
303,circuit,practic,togeth,87241
304,opinion,j,revenu,87241
305,decis,id,provis,87241
306,georgia,new,due,87241
307,counterclaim,1884,30,87241
308,collect,cover,van,87241
309,stansburi,whether,quitclaim,87241
310,make,whth,appertain,87241
311,commerc,fourteenth,gibson,87241
312,1881,18,black,87241
313,graduat,hoyt,brigadi,87241
314,assist,everi,crittenden,87241
315,1167325,duze,20120,87241
316,100000,select,singl,87241
317,5010,recogniz,cuniform,87241
318,revenuecutt,date,adjutantgenl,87241
319,suggest,adam,compensation—would,87241
320,present,record,clasifi,87241
321,februari,exceed,5097919,87241
322,deputycollector,mileag,statesvbrindl,87241
323,garland,1850,commit,87241
324,boutwel,properli,1861,87241
325,follow,110,squar,87241
326,97100,ground,twentyf,87241
327,aidedecamp,op,statesvk,87241
328,whole,report,dlerk,87241
329,time,transmit,doem,87241
330,perdiem,c,400,87241
331,coustruct,oath,materia,87241
332,ticket,preced,sup,87241
333,discharg,contempl,eye,87241
334,831,enter,properli,87241
335,centum,outlet,hall,87241
336,compat,passag,sherman,87241
337,sold,exclus,london,87241
338,period,born,sect,87241
339,articl,intend,geo,87241
340,singl,sever,prohibit,87241
341,j,whole,1167325,87241
342,say—a,purchas,session,87241
343,verdict—th,439,5010,87241
344,fenc,petit,therefor,87241
345,sit,21st,deputycollector,87241
346,statut,togeth,lieuten,87241
347,belong,articl,present,87241
348,privat,sell,97100,87241
349,german,decid,aidedecamp,87241
350,construct,467,579,87241
351,id,wing,perdiem,87241
352,servant,singl,coustruct,87241
353,offset,petition,boutwel,87241
354,new,attorney,508,87241
355,rev,marshal,repres,87241
356,seem,never,regard,87241
357,invest,occupi,period,87241
358,error,1768492,languag,87241
359,pari,black,laid,87241
360,6075,gratiot,belong,87241
361,juli,13,verdict—th,87241
362,auditor,labor,say—a,87241
363,whose,belong,pass,87241
364,1857,16,arm,87241
365,1855,1223,1879,87241
366,eckford,reject,compat,87241
367,758,particular,decemb,87241
368,bountyland,18th,graduat,87241
369,bond,relat,asst,87241
370,properli,herebi,kind,87241
371,landdistrict,carri,herebi,87241
372,meruit,cession,831,87241
373,duli,suggest,1868,87241
374,hire,15,instanc,87241
375,intest,found,6075,87241
376,16,kind,100000,87241
377,april,revenuecutt,garland,87241
378,1861,ripley,proposit,87241
379,equit,sect,servant,87241
380,inform,brig,brewer,87241
381,request,126,bountyland,87241
382,immedi,stansburi,eckford,87241
383,annual,suprevis,150,87241
384,prohibit,1003002899,express,87241
385,5,supervisin,hereinbefor,87241
386,765,387609647,incident,87241
387,shoemak,mullettvunit,7,87241
388,box,349,expenditur,87241
389,expressli,instanc,pet,87241
390,1850,return,landdistrict,87241
391,entri,23,reject,87241
392,thousand,subpoena,counterclaim,87241
393,cover,centum,676,87241
394,fillebrown,kansa,never,87241
395,valuat,proposit,1888,87241
396,proper,action,marshal,87241
397,affix,van,338,87241
398,evid,annum,meruit,87241
399,find,accept,fillebrown,87241
400,offici,§,offset,87241
401,forfeitur,must,fenc,87241
402,second,laid,robeson,87241
403,robeson,june,4,87241
404,right,14,spoken,87241
405,paoli,light,german,87241
406,novemb,collect,divis,87241
407,subject,refer,mechem,87241
408,mechem,400000,paoli,87241
409,jurat,559,696,87241
410,interf,countri,758,87241
411,except,settlement,jurat,87241
412,light,828,exclus,87241
413,roll,wall,pari,87241
414,150,townsend,sworn,87241
415,litig,washington,kansa,87241
416,given,squar,everi,87241
417,recov,sherman,form,87241
418,mr,divis,reason,87241
419,purpos,either,transcript,87241
420,commenc,given,brevet,87241
421,brevet,necessari,1881,87241
422,examin,h,765,87241
423,headquart,pet,certain,87241
424,gratiot,1861,boston,87241
425,verdict,1848,miller,87241
426,charact,taken,light,87241
427,docket,affirm,ticket,87241
428,consul,germain,1887,87241
429,ad,superint,conklin,87241
430,price,accord,babbit,87241
431,688,three,contr,87241
432,provis,hall,factum,87241
433,conklin,intern,half,87241
434,594,civil,whole,87241
435,posit,1627,sell,87241
436,interest,assign,headquart,87241
437,sworn,adjutantgener,1855,87241
438,factum,posit,judg,87241
439,contr,forth,attent,87241
440,1879,session,customhous,87241
441,oath,recoveri,settlement,87241
442,regul,19th,2234,87241
443,babbit,400,geniu,87241
444,pass,privat,chit,87241
445,par,1st,1184,87241
446,never,applic,2235,87241
447,legisl,tent,forfeitur,87241
448,rule,power,reenact,87241
449,400,debt,18,87241
450,august,faith,lieut,87241
451,thereon,therein,affix,87241
452,petit,arm,1st,87241
453,h,suel,late,87241
454,1st,seventeenth,outlay,87241
455,record,transcript,130,87241
