,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,stanbrough,court,mortgag,95360
1,sheriff,mortgag,bankrupt,95360
2,wilts,bankrupt,assigne,95360
3,mcneill,properti,lien,95360
4,mckenna,assigne,stanbrough,95360
5,lessor,lien,properti,95360
6,lien,sale,sale,95360
7,assigne,stanbrough,sheriff,95360
8,berri,bankruptci,bankruptci,95360
9,kessler,sheriff,execut,95360
10,sawmil,execut,court,95360
11,mortgag,tennesse,tennesse,95360
12,erwin,state,wilts,95360
13,barton,error,louisiana,95360
14,averi,judgment,mckenna,95360
15,lienhold,louisiana,mcneill,95360
16,tennesse,case,marshal,95360
17,sale,proceed,berri,95360
18,etcvgeil,marshal,lessor,95360
19,bankrupt,mckenna,curat,95360
20,mill,wilts,kessler,95360
21,weld,upon,erwin,95360
22,murphi,mcneill,sawmil,95360
23,geiler,berri,error,95360
24,curat,convey,convey,95360
25,medberi,lessor,barton,95360
26,kirkup,curat,proceed,95360
27,bankruptci,suprem,weld,95360
28,swain,kessler,geiler,95360
29,maud,erwin,lienhold,95360
30,popper,said,judgment,95360
31,judgment,creditor,averi,95360
32,court,sawmil,murphi,95360
33,hector,question,parish,95360
34,harper,district,creditor,95360
35,execut,defend,etcvgeil,95360
36,collier,order,collier,95360
37,parish,plaintiff,swain,95360
38,1848,barton,suprem,95360
39,louisiana,jurisdict,seizur,95360
40,calv,writ,mill,95360
41,properti,weld,medberi,95360
42,mortgagor,note,note,95360
43,inskeep,geiler,kirkup,95360
44,cook,decre,purchas,95360
45,agreement,law,maud,95360
46,convey,purchas,cook,95360
47,neyland,lienhold,popper,95360
48,insur,v,writ,95360
49,jess,made,deed,95360
50,built,averi,mortgagor,95360
51,incumbr,murphi,apprais,95360
52,metcalf,parish,hector,95360
53,day,deed,harper,95360
54,note,collier,1848,95360
55,frederick,suit,equiti,95360
56,bill,etcvgeil,day,95360
57,archer,seizur,order,95360
58,deed,right,calv,95360
59,order,claim,jess,95360
60,cow,one,question,95360
61,stipul,day,inskeep,95360
62,dimens,mill,incumbr,95360
63,seizur,swain,possess,95360
64,josiah,equiti,insur,95360
65,harmon,possess,jurisdict,95360
66,slave,insur,decre,95360
67,gallup,parti,levi,95360
68,1840,land,neyland,95360
69,apprais,medberi,sold,95360
70,rent,kirkup,district,95360
71,error,cook,upon,95360
72,david,estat,debt,95360
73,case,unit,rent,95360
74,march,apprais,fraud,95360
75,testimoni,debt,madison,95360
76,marshal,maud,estat,95360
77,possess,money,metcalf,95360
78,state,mr,josiah,95360
79,8th,mortgagor,suit,95360
80,upon,popper,built,95360
81,dupasseur,circuit,archer,95360
82,aldrich,sold,1840,95360
83,687,good,good,95360
84,merger,author,money,95360
85,jurisdict,held,march,95360
86,default,levi,frederick,95360
87,moulton,hector,regist,95360
88,compani,titl,probat,95360
89,walker,harper,cow,95360
90,claim,march,bid,95360
91,equiti,1848,dimens,95360
92,charl,bill,default,95360
93,madison,may,set,95360
94,john,set,harmon,95360
95,negro,record,gallup,95360
96,polici,fraud,plantat,95360
97,feder,would,david,95360
98,proceed,petit,serv,95360
99,1883,jess,8th,95360
100,district,feder,seiz,95360
101,good,file,said,95360
102,mr,calv,slave,95360
103,money,complain,asid,95360
104,rocherau,incumbr,fifti,95360
105,term,inskeep,lowri,95360
106,387,agreement,made,95360
107,daniel,rent,void,95360
108,woodruff,interest,dupasseur,95360
109,10th,enter,dollar,95360
110,lesse,effect,aldrich,95360
111,feet,term,sell,95360
112,probat,decis,parti,95360
113,accept,neyland,complain,95360
114,lowri,regist,success,95360
115,vairin,serv,held,95360
116,fraudul,valid,one,95360
