,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,woodworth,court,woodworth,103214
1,extradit,state,extradit,103214
2,murphi,v,sct,103214
3,killing,sct,murphi,103214
4,anheuserbusch,us,killing,103214
5,remmer,contract,ga,103214
6,ga,act,anheuserbusch,103214
7,grain,case,led,103214
8,oil,led,compens,103214
9,deport,bank,remmer,103214
10,juri,plaintiff,contract,103214
11,immigr,juri,us,103214
12,shell,woodworth,bank,103214
13,bank,extradit,grain,103214
14,fulton,ga,oil,103214
15,bar,tax,juror,103214
16,price,compens,juri,103214
17,juror,said,v,103214
18,compens,defend,deport,103214
19,wife,murphi,price,103214
20,confidenti,upon,bar,103214
21,contract,unit,shell,103214
22,asylum,petition,immigr,103214
23,heikkila,killing,fulton,103214
24,judg,law,incom,103214
25,creditor,judgment,grand,103214
26,women,§,wife,103214
27,bill,constitut,confidenti,103214
28,negro,price,heikkila,103214
29,grand,oil,activ,103214
30,tax,mr,asylum,103214
31,assigne,anheuserbusch,refin,103214
32,ticon,juror,women,103214
33,abood,bar,ticon,103214
34,river,remmer,abood,103214
35,pipe,grain,rotten,103214
36,rotten,incom,privileg,103214
37,glover,interest,negro,103214
38,citi,govern,glover,103214
39,4120,deport,judg,103214
40,activ,judg,pipe,103214
41,walsh,suit,4120,103214
42,allen,question,allen,103214
43,salari,right,commun,103214
44,incom,justic,walsh,103214
45,blau,immigr,procedur,103214
46,crossti,compani,plaintiff,103214
47,1852,made,blau,103214
48,1853,shell,1852,103214
49,carrollton,may,crossti,103214
50,wyom,co,carrollton,103214
51,clayton,citi,page,103214
52,privileg,error,hamilton,103214
53,transact,bill,1853,103214
54,wolfl,wife,constitut,103214
55,leas,grand,salari,103214
56,doran,fulton,wolfl,103214
57,barnwal,activ,barnwal,103214
58,petition,titl,doran,103214
59,procedur,privileg,assigne,103214
60,hamilton,claim,wyom,103214
61,derail,held,leas,103214
62,contempt,1,clayton,103214
63,ohio,procedur,derail,103214
64,commun,parti,louisiana,103214
65,orlean,feder,mr,103214
66,administr,page,member,103214
67,act,review,ideolog,103214
68,ideolog,purchas,river,103214
69,court,one,interest,103214
70,exchang,decis,habea,103214
71,whereabout,amend,whereabout,103214
72,intrus,river,intrus,103214
73,mile,commun,pretend,103214
74,state,nation,petition,103214
75,questionnair,confidenti,justic,103214
76,sherman,administr,questionnair,103214
77,pretend,trust,review,103214
78,atlant,member,eject,103214
79,review,determin,administr,103214
80,habea,judici,1952,103214
81,water,louisiana,judici,103214
82,marit,use,marit,103214
83,trust,asylum,borsari,103214
84,corpu,wit,wit,103214
85,husband,heikkila,exchang,103214
86,labor,evid,trust,103214
87,1952,negro,hog,103214
88,arizona,creditor,usca,103214
89,v,women,butt,103214
90,hog,refin,corpu,103214
