,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,distributor,distributor,distributor,106542
1,dealer,dealer,dealer,106542
2,competit,competit,competit,106542
3,truck,truck,truck,106542
4,territori,territori,territori,106542
5,white,white,white,106542
6,motor,motor,motor,106542
7,restrict,restrict,restrict,106542
8,custom,custom,restraint,106542
9,restraint,restraint,custom,106542
10,manufactur,manufactur,manufactur,106542
11,sct,sct,pricefix,106542
12,pricefix,pricefix,sell,106542
13,sell,sell,sherman,106542
14,agreement,agreement,antitrust,106542
15,sherman,sherman,agreement,106542
16,antitrust,antitrust,market,106542
17,co,co,se,106542
18,market,market,justif,106542
19,v,v,arrang,106542
20,appel,appel,appel,106542
21,se,se,price,106542
22,justif,justif,sct,106542
23,arrang,arrang,trade,106542
24,price,price,co,106542
25,us,us,competitor,106542
26,trade,trade,tie,106542
27,state,state,vertic,106542
28,sale,sale,resal,106542
29,competitor,competitor,sale,106542
30,unit,unit,accessori,106542
31,tie,tie,horizont,106542
32,vertic,vertic,fleet,106542
33,limit,limit,compet,106542
34,contract,contract,limit,106542
35,effect,effect,summari,106542
36,resal,resal,us,106542
37,accessori,accessori,effect,106542
38,horizont,horizont,timken,106542
39,compet,compet,interbrand,106542
40,fleet,fleet,contract,106542
41,summari,summari,crosssel,106542
42,timken,timken,inc,106542
43,case,case,econom,106542
44,court,court,bone,106542
45,led,led,product,106542
46,inc,inc,exclus,106542
47,see,see,roller,106542
48,per,per,boycott,106542
49,would,would,seem,106542
50,product,product,v,106542
51,interbrand,interbrand,park,106542
52,exclus,exclus,pernici,106542
53,reason,reason,unit,106542
54,led2d,led2d,franchis,106542
55,may,may,ftc,106542
56,seem,seem,per,106542
57,supra,supra,divis,106542
58,econom,econom,supra,106542
59,crosssel,crosssel,corp,106542
60,compani,compani,518,106542
61,bone,bone,intrabrand,106542
62,purchas,purchas,subdivis,106542
63,trial,trial,bare,106542
64,govern,govern,led,106542
65,franchis,franchis,cch,106542
66,roller,roller,distribut,106542
67,park,park,discount,106542
68,boycott,boycott,class,106542
69,busi,busi,reason,106542
70,divis,divis,purchas,106542
71,pernici,pernici,see,106542
72,ftc,ftc,practic,106542
73,practic,practic,lomb,106542
74,corp,corp,bausch,106542
75,class,class,fsupp,106542
76,distribut,distribut,mckesson,106542
77,518,518,system,106542
78,subdivis,subdivis,dr,106542
79,system,system,1962,106542
80,intrabrand,intrabrand,busi,106542
81,discount,discount,15546,106542
82,account,account,inquiri,106542
83,bare,bare,suppress,106542
84,fsupp,fsupp,led2d,106542
85,cch,cch,78,106542
86,one,one,schwing,106542
87,violat,violat,klearflax,106542
88,necessari,necessari,extenu,106542
89,part,part,passov,106542
90,inquiri,inquiri,snapon,106542
91,law,law,polit,106542
92,lomb,bausch,7116,106542
93,bausch,lomb,illeg,106542
94,78,78,trial,106542
95,1962,1962,soconyvacuum,106542
96,dr,dr,84th,106542
97,mckesson,mckesson,account,106542
98,suppress,suppress,son,106542
99,illeg,illeg,user,106542
100,fact,fact,guild,106542
101,polit,polit,exampl,106542
102,form,form,necessari,106542
103,rule,rule,medic,106542
104,involv,involv,resel,106542
105,whether,whether,shoe,106542
106,15546,15546,govern,106542
107,feder,feder,advantag,106542
108,son,son,pac,106542
109,requir,requir,elimin,106542
110,klearflax,schwing,redeem,106542
111,schwing,klearflax,would,106542
112,act,act,violat,106542
113,extenu,extenu,form,106542
114,reserv,reserv,harvlrev,106542
115,exampl,exampl,356,106542
116,snapon,passov,repair,106542
117,passov,snapon,promot,106542
118,medic,medic,1199,106542
119,7116,7116,involv,106542
120,soconyvacuum,soconyvacuum,407—408,106542
121,could,could,rather,106542
122,advantag,advantag,automobil,106542
123,user,user,meaning,106542
124,agre,agre,220,106542
125,pac,pac,broadwayhal,106542
126,84th,84th,klor,106542
127,suggest,suggest,outlet,106542
128,particular,particular,reserv,106542
129,must,must,feasibl,106542
130,rather,rather,1129,106542
131,shoe,shoe,sanction,106542
132,purpos,purpos,suggest,106542
133,guild,guild,masonit,106542
134,district,district,small,106542
135,elimin,elimin,relev,106542
136,repair,repair,bear,106542
137,note,note,merger,106542
138,redeem,redeem,sonoma,106542
139,resel,resel,big,106542
140,promot,promot,robbin,106542
141,judgment,judgment,restrain,106542
142,356,356,particular,106542
143,conclus,conclus,agre,106542
144,bear,bear,channel,106542
145,relev,relev,area,106542
146,harvlrev,harvlrev,ethyl,106542
147,restrain,restrain,545,106542
148,argument,argument,intens,106542
149,sanction,sanction,typic,106542
150,automobil,automobil,971,106542
151,220,220,lack,106542
152,public,public,brand,106542
153,area,area,795,106542
154,small,small,55,106542
155,nation,nation,502,106542
156,1199,1199,documentari,106542
157,provis,provis,2077,106542
158,31,31,effort,106542
159,407—408,407—408,may,106542
160,meaning,meaning,82,106542
161,servic,servic,oneself,106542
162,question,question,31,106542
163,without,without,throat,106542
164,outlet,outlet,1634,106542
165,55,55,impact,106542
166,feasibl,feasibl,buy,106542
167,channel,channel,part,106542
168,klor,broadwayhal,virtu,106542
169,broadwayhal,klor,excus,106542
170,merger,merger,type,106542
171,lack,lack,332,106542
172,repres,repres,neighbor,106542
173,1129,1129,mile,106542
174,mile,mile,adequ,106542
175,even,even,affd,106542
176,masonit,masonit,buyer,106542
177,respect,respect,60,106542
178,82,82,viol,106542
179,effort,effort,linen,106542
180,big,big,811,106542
181,robbin,robbin,loom,106542
182,order,order,northern,106542
183,60,60,packard,106542
184,make,make,conclus,106542
185,sonoma,sonoma,cf,106542
186,545,545,factual,106542
187,virtu,virtu,ban,106542
188,adequ,adequ,312,106542
189,typic,typic,dc,106542
190,cf,cf,mainten,106542
191,northern,northern,peculiar,106542
192,interst,interst,optic,106542
193,intens,intens,know,106542
194,actual,actual,vigor,106542
195,ethyl,ethyl,lurton,106542
196,502,502,argument,106542
197,971,971,seller,106542
198,brand,brand,pp,106542
199,upon,upon,1526,106542
200,anoth,anoth,government,106542
201,type,type,problem,106542
202,795,795,anticompetit,106542
203,know,know,perhap,106542
204,documentari,documentari,inher,106542
205,pp,pp,fair,106542
206,buy,buy,repres,106542
207,fair,fair,abl,106542
208,impact,impact,analog,106542
209,excus,excus,whether,106542
210,dc,dc,593,106542
211,2077,2077,stifl,106542
212,present,present,hereund,106542
213,332,332,experi,106542
214,larg,larg,note,106542
215,otherwis,otherwis,foster,106542
216,legal,legal,group,106542
217,oneself,oneself,lead,106542
218,merit,merit,limitations—unlik,106542
219,buyer,buyer,69207,106542
220,fix,fix,three—abandon,106542
221,impos,impos,135—139,106542
222,throat,throat,competitori,106542
223,problem,problem,serviced8,106542
224,way,way,manufacturers—includ,106542
225,neighbor,neighbor,agreements—bind,106542
226,1634,1634,worlds—to,106542
227,factual,factual,feasible13,106542
228,mainten,mainten,distributors1,106542
229,p,p,daviscolg,106542
230,oil,oil,areaofprimaryrespons,106542
231,affidavit,affidavit,240—245,106542
232,unlaw,unlaw,tenderci,106542
233,312,312,autocar,106542
234,affd,affd,peev,106542
235,viol,viol,crosssal,106542
236,commerc,commerc,distributordeal,106542
237,811,811,270—278,106542
238,government,government,invaded—a,106542
239,boundari,boundari,dcdkan1957,106542
240,peculiar,peculiar,maintenance7,106542
241,linen,linen,devices—for,106542
242,ban,ban,outlets14,106542
243,perhap,perhap,case10—then,106542
244,offer,offer,demanding—then,106542
245,abl,abl,bostitch,106542
246,use,use,franchise11,106542
247,claus,claus,1503—1504,106542
248,find,find,distributor12,106542
249,seller,seller,exclusiveterritori,106542
250,though,though,restraint—horizont,106542
251,loom,packard,1024,106542
252,packard,loom,larg,106542
253,protect,protect,unlaw,106542
254,84,84,flour,106542
255,test,test,71,106542
256,issu,issu,1209,106542
257,also,also,84,106542
258,group,group,break,106542
259,inher,inher,affidavit,106542
260,analog,analog,actual,106542
261,71,71,merit,106542
262,lead,lead,boundari,106542
263,id,id,headquart,106542
264,vigor,vigor,fashion,106542
265,1,1,514,106542
266,probabl,probabl,trader,106542
267,optic,optic,fact,106542
268,lurton,lurton,maintenance—that,106542
269,experi,experi,irrelevant3,106542
270,justic,justic,125—129,106542
271,view,view,404—408,106542
272,whatev,whatev,accounts—not,106542
273,64,64,dcdri,106542
274,anticompetit,anticompetit,814—816,106542
275,1526,1526,interdeal,106542
276,593,593,gasolin,106542
277,62,62,1958,106542
278,therefor,therefor,otherwis,106542
279,determin,determin,even,106542
280,foster,foster,oil,106542
281,affect,affect,351,106542
282,unreason,unreason,64,106542
283,among,among,376,106542
284,stifl,stifl,test,106542
285,might,might,jordan,106542
286,adopt,adopt,1525—1526,106542
287,committe,committe,wurlitz,106542
288,hereund,hereund,pricewis,106542
289,say,say,fix,106542
290,thereof,thereof,jeopard,106542
291,break,break,370,106542
292,flour,flour,excerpt,106542
293,5,5,nation,106542
294,depart,depart,359,106542
295,1958,1958,could,106542
296,mr,mr,probabl,106542
297,514,514,sure,106542
298,gasolin,gasolin,457—459,106542
299,john,john,20414,106542
300,sure,sure,817—818,106542
301,fashion,fashion,69011,106542
302,1024,1024,anoth,106542
303,376,376,andor,106542
304,351,351,exploit,106542
305,serv,serv,62,106542
306,1209,1209,384,106542
307,store,store,unreason,106542
308,distributors1,maintenance7,franchise—th,106542
309,autocar,tenderci,bodega,106542
310,competitori,limitations—unlik,outlaw,106542
311,restraint—horizont,restraint—horizont,310,106542
312,limitations—unlik,135—139,373,106542
313,agreements—bind,manufacturers—includ,elabor,106542
314,maintenance7,worlds—to,purpos,106542
315,serviced8,exclusiveterritori,play,106542
316,crosssal,competitori,lowest,106542
317,invaded—a,devices—for,though,106542
318,case10—then,240—245,harm,106542
319,devices—for,three—abandon,937,106542
320,franchise11,franchise11,341,106542
321,distributor12,feasible13,one,106542
322,feasible13,dcdkan1957,107—109,106542
323,tenderci,270—278,customers3,106542
324,outlets14,agreements—bind,interests9,106542
325,demanding—then,distributor12,dcdmd,106542
326,worlds—to,distributordeal,competition2,106542
327,distributordeal,areaofprimaryrespons,harleydavidson,106542
328,peev,distributors1,thrust,106542
329,dcdkan1957,demanding—then,whatev,106542
330,manufacturers—includ,case10—then,integr,106542
331,three—abandon,autocar,941,106542
332,daviscolg,peev,852,106542
333,270—278,69207,eightyfourth,106542
334,240—245,daviscolg,thay,106542
335,135—139,bostitch,949,106542
336,1503—1504,serviced8,805,106542
337,exclusiveterritori,1503—1504,must,106542
338,areaofprimaryrespons,invaded—a,rule,106542
339,bostitch,crosssal,way,106542
340,69207,outlets14,roux,106542
341,370,370,offer,106542
342,359,359,698—699,106542
343,trader,trader,halo,106542
344,384,384,coconut,106542
345,headquart,headquart,store,106542
346,permit,permit,812,106542
347,share,share,realli,106542
348,believ,believ,insul,106542
349,true,true,categori,106542
350,harm,harm,45—47,106542
351,inde,inde,302—303,106542
352,matter,matter,6544,106542
353,2,2,drastic,106542
354,310,310,invari,106542
355,373,373,respect,106542
356,jordan,jordan,recent,106542
357,thu,thu,dcwdni,106542
358,held,held,704—705,106542
359,shown,shown,value2,106542
360,consider,consider,room,106542
361,125—129,814—816,560—561,106542
362,404—408,125—129,regrep,106542
363,dcdri,dcdri,territory1,106542
364,irrelevant3,interdeal,motortruck,106542
365,maintenance—that,accounts—not,concentr,106542
366,interdeal,irrelevant3,salt,106542
367,accounts—not,404—408,800—801,106542
368,814—816,maintenance—that,agreement5,106542
369,recent,recent,honeywel,106542
370,341,341,distributorship,106542
371,elabor,elabor,chassi,106542
372,play,play,383—384,106542
373,integr,integr,328—329,106542
374,95,95,requir,106542
375,right,right,potenti,106542
376,regul,regul,625—626,106542
377,excerpt,excerpt,585—586,106542
378,motion,motion,explor,106542
379,jeopard,jeopard,experienc,106542
380,1525—1526,wurlitz,likewis,106542
381,pricewis,1525—1526,sugar,106542
382,wurlitz,pricewis,395—396,106542
383,75,75,gesel,106542
384,andor,andor,impos,106542
385,appropri,appropri,subcommitte,106542
386,run,run,92—93,106542
387,room,room,among,106542
388,exploit,exploit,skim,106542
389,categori,categori,95,106542
390,realli,realli,committe,106542
391,outlaw,outlaw,selfenforc,106542
392,20414,20414,703,106542
393,457—459,817—818,affect,106542
394,817—818,457—459,legal,106542
395,69011,69011,150,106542
396,lowest,lowest,brazen,106542
397,937,937,707,106542
398,cut,cut,scalp,106542
399,car,car,75,106542
400,941,941,inde,106542
401,bodega,franchise—th,275—276,106542
402,franchise—th,bodega,cut,106542
403,thrust,thrust,trial6,106542
404,852,852,kieferstewart,106542
405,condemn,condemn,lessen,106542
406,949,949,707—708,106542
407,plead,plead,poller,106542
408,63,63,appellantvunit,106542
409,sugar,sugar,servic,106542
410,805,805,gerhard,106542
411,potenti,potenti,turner,106542
412,harleydavidson,107—109,683,106542
413,customers3,interests9,267—268,106542
414,competition2,dcdmd,467—468,106542
415,interests9,harleydavidson,noncontractu,106542
416,107—109,customers3,512—513,106542
417,dcdmd,competition2,inhibitori,106542
418,commiss,commiss,jerrold,106542
419,100,100,reread,106542
420,industri,industri,dealership,106542
421,salt,salt,commn,106542
422,need,need,uclalrev,106542
423,59,59,statistician,106542
424,812,812,monopoli,106542
425,150,150,diebold,106542
426,thay,thay,684,106542
427,eightyfourth,eightyfourth,interst,106542
428,insul,insul,618,106542
429,likewis,likewis,unwil,106542
430,howev,howev,tool,106542
431,deal,deal,mercoid,106542
432,drastic,drastic,laws1,106542
433,import,import,usappdc,106542
434,made,made,resembl,106542
435,roux,roux,crucial,106542
436,cong,cong,domin,106542
437,invari,invari,feder,106542
438,desir,desir,31—32,106542
439,less,less,adopt,106542
440,gener,gener,believ,106542
441,56,56,shown,106542
442,much,much,genuin,106542
443,coconut,698—699,compani,106542
444,halo,coconut,run,106542
445,698—699,halo,1956,106542
446,r,r,63,106542
447,join,join,seagram,106542
448,concentr,concentr,610,106542
449,differ,differ,industri,106542
450,45—47,6544,condemn,106542
451,302—303,302—303,retail,106542
452,6544,45—47,kurland,106542
453,allot,allot,serv,106542
454,value2,704—705,allot,106542
455,704—705,dcwdni,59,106542
456,dcwdni,value2,kodak,106542
457,directli,directli,undertaken,106542
458,territory1,territory1,energet,106542
459,560—561,regrep,p,106542
460,regrep,560—561,addyston,106542
461,subcommitte,subcommitte,ie,106542
462,explor,explor,destroy,106542
463,essenti,essenti,pressur,106542
464,motortruck,motortruck,100,106542
465,except,except,solicit,106542
466,destroy,destroy,desir,106542
467,turner,turner,provis,106542
468,experienc,experienc,bigger,106542
469,profit,profit,thinli,106542
470,concern,concern,6—7,106542
471,agreement5,800—801,cong,106542
472,honeywel,agreement5,attain,106542
473,800—801,honeywel,56,106542
474,distributorship,distributorship,analyst,106542
475,monopoli,monopoli,riski,106542
476,given,given,essenc,106542
477,703,703,14—15,106542
478,chassi,chassi,deal,106542
479,appar,appar,coven,106542
480,natur,natur,noncompetit,106542
481,retail,retail,claus,106542
482,oper,oper,rudolph,106542
483,328—329,328—329,1959,106542
484,383—384,383—384,discont,106542
485,707,707,true,106542
486,danger,danger,5—6,106542
487,585—586,625—626,unabl,106542
488,625—626,585—586,kessler,106542
489,3,3,public,106542
490,line,line,alik,106542
491,lessen,lessen,ca6th,106542
492,origin,origin,473,106542
493,necessarili,necessarili,ca4th,106542
494,gesel,gesel,lq,106542
495,395—396,395—396,without,106542
496,683,683,thereof,106542
497,unless,unless,503,106542
498,distinct,distinct,1527,106542
499,commn,commn,1960,106542
500,skim,92—93,hartman,106542
501,92—93,skim,john,106542
502,usappdc,usappdc,1947,106542
503,tool,tool,view,106542
504,charg,charg,1386,106542
505,coven,coven,directli,106542
506,selfenforc,selfenforc,unalter,106542
507,684,684,467,106542
508,618,618,photo,106542
509,suffici,suffici,invit,106542
510,brazen,brazen,join,106542
511,genuin,genuin,evil,106542
512,situat,situat,docket,106542
513,scalp,scalp,essenti,106542
514,mere,mere,505,106542
515,unabl,unabl,362,106542
516,brown,brown,hugh,106542
517,275—276,275—276,appar,106542
518,trial6,trial6,1911,106542
519,unwil,unwil,credul,106542
520,domin,domin,danger,106542
521,develop,develop,457,106542
522,solicit,solicit,raid,106542
523,first,first,share,106542
524,outsid,outsid,develop,106542
525,resembl,resembl,nervou,106542
526,enter,enter,ensur,106542
527,kieferstewart,kieferstewart,say,106542
528,gerhard,707—708,330,106542
529,poller,gerhard,ulterior,106542
530,707—708,appellantvunit,outsid,106542
531,appellantvunit,poller,305,106542
532,legisl,legisl,protect,106542
533,1956,1956,392,106542
534,method,method,depart,106542
535,docket,docket,unpat,106542
536,crucial,crucial,285,106542
537,similar,similar,2072,106542
538,design,design,hasti,106542
539,noncontractu,512—513,sui,106542
540,267—268,467—468,1963,106542
541,467—468,noncontractu,necessarili,106542
542,512—513,267—268,369,106542
543,610,610,tier,106542
544,inhibitori,inhibitori,across,106542
545,jerrold,reread,larger,106542
546,reread,dealership,threat,106542
547,dealership,jerrold,76,106542
548,statistician,diebold,eastman,106542
549,diebold,uclalrev,easili,106542
550,uclalrev,statistician,start,106542
551,follow,follow,serious,106542
552,rais,rais,trailer,106542
553,pressur,pressur,bald,106542
554,76,76,stuff,106542
555,properli,properli,306,106542
556,mercoid,mercoid,cream,106542
557,laws1,laws1,aforement,106542
558,infer,infer,436,106542
559,1911,1911,208,106542
560,power,power,apprais,106542
561,88,88,nowis,106542
562,undertaken,undertaken,quit,106542
563,1959,1959,243,106542
564,said,said,generi,106542
565,intern,intern,1502,106542
566,apprais,apprais,400,106542
567,fail,fail,309,106542
568,well,well,246,106542
569,83,83,permit,106542
570,31—32,31—32,much,106542
571,retain,retain,precedenti,106542
572,place,place,method,106542
573,ie,ie,242,106542
574,attain,attain,archibald,106542
575,20,20,appropri,106542
576,hugh,hugh,176,106542
577,increas,increas,overcharg,106542
578,specif,specif,280,106542
579,usc,usc,211,106542
580,evid,evid,act4,106542
581,certain,certain,need,106542
582,1960,1960,subdivid,106542
583,histori,histori,319,106542
584,time,time,baltimor,106542
585,1947,1947,make,106542
586,seagram,seagram,194,106542
587,neither,neither,238,106542
588,quit,quit,adjunct,106542
589,473,473,unanim,106542
590,essenc,essenc,surviv,106542
591,alik,alik,244,106542
592,thought,thought,infer,106542
593,good,good,88,106542
594,503,503,plead,106542
595,baltimor,baltimor,231,106542
596,kurland,kurland,weaker,106542
597,warrant,warrant,capabl,106542
598,evil,evil,inextric,106542
599,alien,alien,find,106542
600,kodak,kodak,thought,106542
601,refus,refus,brown,106542
602,direct,direct,intim,106542
603,energet,energet,retain,106542
604,362,362,83,106542
605,467,467,profit,106542
606,littl,littl,interdict,106542
607,505,505,intertwin,106542
608,f2d,f2d,discover,106542
609,addyston,addyston,less,106542
610,invit,invit,michlrev,106542
611,parti,parti,intric,106542
612,grant,grant,italic,106542
613,457,457,foreclos,106542
614,305,305,tomorrow,106542
615,392,392,1461,106542
616,1963,1963,id,106542
617,across,across,satisfact,106542
618,station,station,distinct,106542
619,continu,continu,300,106542
620,threat,threat,littl,106542
621,330,330,financi,106542
622,condit,condit,primarili,106542
623,285,285,divin,106542
624,bigger,bigger,disastr,106542
625,defend,defend,strictur,106542
626,thinli,thinli,strenuous,106542
627,29,29,supplier,106542
628,analyst,analyst,aught,106542
629,6—7,6—7,gist,106542
630,369,369,ingenu,106542
631,train,train,ordinarili,106542
632,ensur,ensur,coat,106542
633,net,net,superfici,106542
634,61,61,cornel,106542
635,rudolph,riski,motiv,106542
636,riski,rudolph,1076,106542
637,noncompetit,noncompetit,1066,106542
638,14—15,14—15,devic,106542
639,answer,answer,normal,106542
640,306,306,act2,106542
641,surviv,surviv,situat,106542
642,243,243,electron,106542
643,two,two,aggress,106542
644,larger,larger,spare,106542
645,kessler,kessler,similar,106542
646,discont,discont,gaug,106542
647,208,208,station,106542
648,436,436,histori,106542
649,246,246,tradit,106542
650,309,309,321,106542
651,400,400,stay,106542
652,5—6,5—6,1008,106542
653,complaint,complaint,stimul,106542
654,start,start,unfett,106542
655,stay,stay,afoul,106542
656,ca6th,ca6th,costli,106542
657,242,242,946,106542
658,ca4th,ca4th,1047,106542
659,devic,devic,america,106542
660,211,211,dozen,106542
661,280,280,stern,106542
662,238,238,prosper,106542
663,lq,lq,net,106542
664,244,244,insubstanti,106542
665,shall,shall,commerc,106542
666,194,194,someth,106542
667,319,319,thu,106542
668,176,176,1070,106542
669,231,231,countervail,106542
670,hartman,hartman,segment,106542
671,satisfact,satisfact,wish,106542
672,1527,1527,tantamount,106542
673,serious,serious,increas,106542
674,decis,decis,61,106542
675,event,event,whichev,106542
676,easili,easili,consciou,106542
677,princip,princip,properli,106542
678,insist,insist,columbu,106542
679,brief,brief,discard,106542
680,1386,1386,insignific,106542
681,unalter,unalter,interposit,106542
682,respons,respons,harmon,106542
683,financi,financi,993,106542
684,photo,photo,add,106542
685,proof,proof,might,106542
686,reject,reject,counterpart,106542
687,sinc,sinc,nake,106542
688,turn,turn,unsatisfactori,106542
689,unanim,unanim,nationwid,106542
690,allow,allow,gain,106542
691,foreclos,foreclos,858,106542
692,capabl,capabl,present,106542
693,cir,cir,interrogatori,106542
694,300,300,apart,106542
695,east,east,presenc,106542
696,simpli,simpli,meaningless,106542
697,intim,intim,899,106542
698,motiv,motiv,design,106542
699,discuss,discuss,import,106542
700,credul,credul,neither,106542
701,amount,amount,east,106542
702,raid,raid,reg,106542
703,nervou,nervou,minneapoli,106542
704,unpat,unpat,accompani,106542
705,ulterior,ulterior,novelti,106542
706,exist,exist,event,106542
707,2072,2072,legitim,106542
708,gain,gain,prematur,106542
709,prove,prove,turn,106542
710,entitl,entitl,futil,106542
711,tier,tier,806,106542
712,hasti,hasti,ancillari,106542
713,primarili,primarili,car,106542
714,50,50,consider,106542
715,tradit,tradit,fabric,106542
716,sui,sui,deterr,106542
717,america,america,milk,106542
718,point,point,stretch,106542
719,trailer,trailer,lj,106542
720,ordinarili,ordinarili,845,106542
721,eastman,eastman,1500,106542
722,sole,sole,unless,106542
723,number,number,concern,106542
724,normal,normal,harsh,106542
725,cream,cream,theoret,106542
726,employ,employ,therefor,106542
727,combin,combin,objection,106542
728,deliveri,deliveri,decept,106542
729,stuff,stuff,unqualifi,106542
730,either,either,oppos,106542
731,bald,bald,concert,106542
732,davi,davi,yale,106542
733,38,38,largest,106542
734,aforement,aforement,proffer,106542
735,maintain,maintain,insist,106542
736,return,return,seemingli,106542
737,end,end,fail,106542
