,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,proclam,state,proclam,85915
1,shawke,act,shawke,85915
2,hampshir,court,locomot,85915
3,plantat,stock,hampshir,85915
4,california,v,stock,85915
5,deplet,proclam,plantat,85915
6,stock,petition,deplet,85915
7,bank,unit,husband,85915
8,husband,shawke,certif,85915
9,hartford,locomot,hazelatla,85915
10,hazelatla,certif,hartford,85915
11,capit,jurisdict,capit,85915
12,coal,hampshir,california,85915
13,certif,sct,contact,85915
14,stamp,corpor,1918,85915
15,wife,case,undivid,85915
16,moffat,plantat,coal,85915
17,undivid,husband,moffat,85915
18,indig,bank,regist,85915
19,patent,california,stamp,85915
20,profit,led2d,indig,85915
21,paidin,deplet,magazin,85915
22,appellantvchicago,capit,paidin,85915
23,21—octob,law,21—octob,85915
24,interst,l,appellantvchicago,85915
25,locomot,co,profit,85915
26,corpor,us,corpor,85915
27,fictiti,may,wife,85915
28,magazin,patent,interst,85915
29,chute,section,act,85915
30,quinlan,hartford,treasuri,85915
31,treasuri,hazelatla,fictiti,85915
32,cab,interst,petition,85915
33,libel,coal,boiler,85915
34,danielson,ct,bank,85915
35,boiler,1918,libel,85915
36,unit,regist,quinlan,85915
37,surplu,ed,chute,85915
38,chicago,upon,jurisdict,85915
39,section,u,chicago,85915
40,petition,contact,danielson,85915
41,offic,profit,cab,85915
42,bylaw,stamp,cultiv,85915
43,cultiv,undivid,led2d,85915
44,jurisdict,§,patent,85915
45,lawyer,wife,forum,85915
46,nours,offic,surplu,85915
47,incom,time,1965,85915
48,commerc,moffat,bylaw,85915
49,commiss,commerc,nours,85915
50,curtain,treasuri,comp,85915
51,sup,public,curtain,85915
52,state,indig,corpu,85915
53,contact,issu,lawyer,85915
54,account,libel,georgia,85915
55,count,respond,habea,85915
56,1965,magazin,204c2,85915
57,earn,would,purser,85915
58,oil,chicago,1445,85915
59,engag,shall,account,85915
60,habea,r,suppli,85915
61,forum,sup,266,85915
62,266,c,commerc,85915
63,purser,paidin,fleet,85915
64,ct,appellantvchicago,incom,85915
65,204c2,21—octob,excessprofit,85915
66,corpu,defend,enquir,85915
67,fleet,district,gideon,85915
68,1445,account,section,85915
69,gross,made,ill,85915
70,land,money,harrington,85915
71,led2d,plaintiff,1926,85915
72,new,incom,conspiraci,85915
73,deduct,appeal,distress,85915
74,regist,fictiti,r,85915
75,warrant,mr,publish,85915
76,gideon,boiler,1923,85915
77,excessprofit,comp,comput,85915
78,enquir,st,85,85915
79,georgia,person,gross,85915
80,harrington,habea,1864,85915
81,ill,chute,earn,85915
82,engin,rule,count,85915
83,intrast,judgment,florida,85915
84,florida,quinlan,money,85915
85,ed,cultiv,1919,85915
86,1864,commiss,volkswagen,85915
87,storag,name,randolph,85915
88,suppli,corpu,storag,85915
89,u,cab,st,85915
90,l,forum,culver,85915
91,levi,new,name,85915
92,distress,danielson,co,85915
93,co,georgia,oil,85915
94,randolph,land,engag,85915
95,invest,author,gulf,85915
96,1918,surplu,448,85915
97,presid,requir,intrast,85915
98,hire,use,1102,85915
99,culver,1965,hustler,85915
100,usca,one,234a8,85915
101,transfer,power,circul,85915
102,name,suppli,mandelbaumvunit,85915
103,1102,due,l,85915
104,234a8,2,fraudul,85915
105,allow,bylaw,levi,85915
106,preemption,said,public,85915
107,mandelbaumvunit,compani,kulko,85915
108,case,payment,offic,85915
109,infring,suit,270,85915
110,testifi,govern,wisconsin,85915
111,conspiraci,must,defraud,85915
112,associ,stat,deduct,85915
113,kulko,articl,hire,85915
114,85,part,6829l,85915
115,safeti,lawyer,invest,85915
116,publish,provis,986a8,85915
117,stolen,count,savchuk,85915
118,6829l,claim,1944,85915
119,money,engag,6336,85915
120,6336,congress,204,85915
121,articl,nours,transfer,85915
122,986a8,transfer,381,85915
123,scrip,properti,blank,85915
124,hartfordempir,1,hartfordempir,85915
125,907,florida,woodson,85915
126,milwauke,error,worldwid,85915
127,insur,curtain,affix,85915
128,public,oil,stolen,85915
129,act,ill,70,85915
130,comp,levi,scrip,85915
131,royalti,3,907,85915
132,blank,conspiraci,ed,85915
133,hustler,statut,fraud,85915
134,respond,alleg,articl,85915
135,seal,condit,testifi,85915
136,ga,266,third,85915
137,1863,publish,suppos,85915
138,door,decre,engin,85915
139,carr,85,issu,85915
140,equip,receiv,presid,85915
141,lessor,allow,ct,85915
142,gulf,earn,carr,85915
143,preemptor,gross,preemption,85915
144,owner,process,1863,85915
145,impair,see,preemptor,85915
146,condit,deduct,instrument,85915
147,marri,1926,warrant,85915
