,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,mayor,mayor,mayor,87840
1,complain,complain,complain,87840
2,citi,citi,citi,87840
3,street,street,street,87840
4,properti,properti,properti,87840
5,v,v,heywood,87840
6,said,said,proceed,87840
7,proceed,proceed,verdict,87840
8,heywood,heywood,said,87840
9,verdict,verdict,799358,87840
10,799358,799358,equiti,87840
11,equiti,equiti,18492,87840
12,18492,18492,v,87840
13,appropri,appropri,appropri,87840
14,render,render,wash,87840
15,compens,compens,render,87840
16,open,open,open,87840
17,wash,wash,compens,87840
18,assess,assess,assess,87840
19,judgment,judgment,loui,87840
20,court,court,benefit,87840
21,bill,bill,belknap,87840
22,loui,loui,bill,87840
23,benefit,benefit,judgment,87840
24,ordin,ordin,ordin,87840
25,entri,entri,1858,87840
26,law,law,journal,87840
27,belknap,belknap,entri,87840
28,alleg,alleg,council,87840
29,jurisdict,jurisdict,alleg,87840
30,1858,1858,taken,87840
31,journal,journal,st,87840
32,author,author,summon,87840
33,council,council,invest,87840
34,taken,taken,parcel,87840
35,st,st,534,87840
36,juri,juri,chanceri,87840
37,c,c,wendel,87840
38,invest,invest,city—fal,87840
39,summon,summon,ewingvc,87840
40,parcel,parcel,1039842,87840
41,notic,notic,retuen,87840
42,remedi,remedi,cognizance4,87840
43,ground,ground,buffalo6,87840
44,534,534,meserol,87840
45,chanceri,chanceri,meserole5,87840
46,day,day,author,87840
47,ohio,ohio,paig,87840
48,wendel,wendel,jurisdict,87840
49,ewingvc,1039842,juri,87840
50,retuen,buffalo6,twofold——,87840
51,1039842,cognizance4,frewin,87840
52,cognizance4,meserole5,howden,87840
53,meserole5,ewingvc,cited7,87840
54,buffalo6,city—fal,longfellow,87840
55,city—fal,retuen,remedi,87840
56,meserol,meserol,buffalo,87840
57,paig,paig,c,87840
58,forth,forth,notic,87840
59,id,id,twenti,87840
60,buffalo,buffalo,brooklyn,87840
61,set,set,ohio,87840
62,cited7,twofold——,forth,87840
63,twofold——,howden,ground,87840
64,frewin,frewin,cloud,87840
65,howden,longfellow,onderdonk,87840
66,longfellow,cited7,smedley,87840
67,twenti,twenti,day,87840
68,brooklyn,brooklyn,5825,87840
69,void,void,this1,87840
70,sum,sum,void2,87840
71,cloud,cloud,void,87840
72,amount,amount,filley,87840
73,execut,execut,set,87840
74,onderdonk,onderdonk,quimbi,87840
75,smedley,smedley,id,87840
76,void2,void2,mooer,87840
77,5825,this1,adjoin,87840
78,this1,5825,sum,87840
79,actual,actual,bill—th,87840
80,filley,filley,johnson,87840
81,owner,owner,law,87840
82,obtain,obtain,doren,87840
83,johnson,johnson,actual,87840
84,quimbi,quimbi,newburgh,87840
85,mooer,mooer,enjoin,87840
86,equit,equit,equit,87840
87,enjoin,enjoin,instanc,87840
88,instanc,instanc,whitlock,87840
89,adjoin,adjoin,execut,87840
90,bill—th,bill—th,9th,87840
91,2,2,certiorari3,87840
92,doren,doren,obtain,87840
93,debt,debt,amount,87840
94,newburgh,newburgh,duffield,87840
95,describ,describ,owner,87840
96,decre,decre,oakley,87840
97,made,made,describ,87840
98,9th,9th,pretend,87840
99,valu,valu,complet,87840
100,whitlock,whitlock,kernan,87840
101,complet,complet,mcarthur,87840
102,certiorari3,certiorari3,413,87840
103,4,4,myln,87840
104,duffield,duffield,extenso,87840
105,pretend,pretend,mckee,87840
106,oakley,oakley,debt,87840
107,413,413,simm,87840
108,appear,appear,wynn,87840
109,use,use,yerger,87840
110,novemb,novemb,cast,87840
111,mcarthur,mcarthur,lockwood,87840
112,kernan,kernan,novemb,87840
113,lot,lot,132,87840
114,myln,myln,valu,87840
115,extenso,extenso,lot,87840
116,public,public,drake,87840
117,mckee,mckee,publish,87840
118,upon,upon,sutton,87840
119,wynn,wynn,repeal,87840
120,simm,simm,lamb,87840
121,cast,cast,4,87840
122,yerger,yerger,2,87840
123,publish,publish,expir,87840
124,132,132,commr,87840
125,repeal,repeal,injur,87840
126,lockwood,lockwood,fisk,87840
127,3,3,demurr,87840
128,demurr,demurr,resort,87840
129,case,case,ewe,87840
130,expir,expir,appear,87840
131,missouri,missouri,1027,87840
132,injur,injur,burnet,87840
133,drake,drake,correct,87840
134,correct,correct,extrins,87840
135,provis,provis,missouri,87840
136,sutton,sutton,fowler,87840
137,york,york,ineffectu,87840
138,titl,titl,simpson,87840
139,certain,certain,nevertheless,87840
140,take,take,craig,87840
141,matter,matter,interposit,87840
142,lamb,lamb,decre,87840
143,resort,resort,illeg,87840
144,commr,commr,purport,87840
145,statut,statut,nichol,87840
146,found,found,pretenc,87840
147,fisk,fisk,gardner,87840
148,award,award,improv,87840
149,improv,improv,myer,87840
150,new,new,award,87840
151,illeg,illeg,kelli,87840
152,5,5,certain,87840
153,ewe,ewe,substanc,87840
154,pay,pay,irrepar,87840
155,1027,1027,lane,87840
156,burnet,burnet,vest,87840
157,extrins,extrins,adequ,87840
158,fowler,fowler,invalid,87840
159,nevertheless,nevertheless,plain,87840
160,name,name,wellestablish,87840
161,purport,purport,take,87840
162,within,within,public,87840
163,ineffectu,ineffectu,matter,87840
164,vest,vest,afford,87840
165,could,could,asid,87840
166,simpson,simpson,hinder,87840
167,1,1,use,87840
168,legal,legal,cincinnati,87840
169,craig,craig,belong,87840
170,offic,offic,grievanc,87840
171,substanc,substanc,thereaft,87840
172,invalid,invalid,commentari,87840
173,adequ,adequ,100,87840
174,interposit,interposit,3,87840
175,legislatur,legislatur,found,87840
176,nichol,nichol,kent,87840
177,time,time,york,87840
178,asid,asid,635,87840
179,gardner,gardner,made,87840
180,object,object,name,87840
181,pretenc,pretenc,657,87840
182,plain,plain,residu,87840
183,belong,belong,multipl,87840
184,myer,myer,legislatur,87840
185,kelli,kelli,variou,87840
186,afford,afford,20th,87840
187,100,100,servant,87840
188,thereaft,thereaft,withheld,87840
189,irrepar,irrepar,legal,87840
190,lane,lane,5,87840
191,privat,privat,block,87840
192,power,power,trespass,87840
193,damag,damag,undertook,87840
194,6,6,provis,87840
195,wit,wit,inferior,87840
196,month,month,sworn,87840
197,wellestablish,wellestablish,princip,87840
198,necessari,necessari,month,87840
199,cincinnati,cincinnati,scott,87840
200,relief,relief,demur,87840
201,princip,princip,juror,87840
202,hinder,hinder,privat,87840
203,grievanc,grievanc,pay,87840
204,variou,variou,walker,87840
205,land,land,cloth,87840
206,kent,kent,speech,87840
207,commentari,commentari,annul,87840
208,defend,defend,anderson,87840
209,issu,issu,lewi,87840
210,certiorari,certiorari,redress,87840
211,juror,juror,subscrib,87840
212,635,635,366,87840
213,state,state,titl,87840
214,servant,servant,subordin,87840
215,speech,speech,1866,87840
216,trespass,trespass,334,87840
217,block,block,object,87840
218,657,657,whereof,87840
219,residu,residu,relief,87840
220,20th,20th,388,87840
221,provid,provid,463,87840
222,multipl,multipl,369,87840
223,withheld,withheld,subjectmatt,87840
224,inferior,inferior,grow,87840
225,sworn,sworn,foot,87840
226,undertook,undertook,265,87840
227,walker,walker,lord,87840
228,demur,demur,wit,87840
229,therefor,therefor,van,87840
230,scott,scott,196,87840
231,reason,reason,162,87840
232,subscrib,subscrib,flow,87840
233,annul,annul,254,87840
234,prevent,prevent,aggreg,87840
235,order,order,240,87840
236,1866,1866,certiorari,87840
237,cloth,cloth,necessari,87840
238,enforc,enforc,139,87840
239,lewi,lewi,167,87840
240,anderson,anderson,cogniz,87840
241,also,also,empow,87840
242,thereof,thereof,joseph,87840
243,without,without,prevent,87840
244,appel,appel,threaten,87840
245,review,review,mistak,87840
246,redress,redress,136,87840
247,9,9,6,87840
248,366,366,color,87840
249,subordin,subordin,contra,87840
250,whereof,whereof,iowa,87840
251,valid,valid,could,87840
252,334,334,500,87840
253,exercis,exercis,estim,87840
254,act,act,occup,87840
255,iowa,iowa,edward,87840
256,388,388,abus,87840
257,would,would,damag,87840
258,subjectmatt,subjectmatt,125,87840
259,lord,lord,georgia,87840
260,van,van,notifi,87840
261,463,463,kept,87840
262,369,369,jr,87840
263,true,true,perman,87840
264,remain,remain,ownership,87840
265,foot,foot,prejudic,87840
266,grow,grow,thereof,87840
267,georgia,georgia,tribun,87840
268,265,265,within,87840
269,aggreg,aggreg,wife,87840
270,flow,flow,condemn,87840
271,cogniz,cogniz,true,87840
272,sever,sever,remain,87840
273,wife,wife,new,87840
274,far,far,numer,87840
275,196,196,scheme,87840
276,240,240,enjoy,87840
277,regard,regard,far,87840
278,color,color,enforc,87840
279,162,162,regard,87840
280,joseph,joseph,charter,87840
281,254,254,unless,87840
282,way,way,26,87840
283,167,167,step,87840
284,139,139,sever,87840
285,unless,unless,offic,87840
286,mistak,mistak,main,87840
287,26,26,9,87840
288,occup,occup,impair,87840
289,charter,charter,recit,87840
290,contra,contra,unconstitut,87840
291,empow,empow,field,87840
292,threaten,threaten,way,87840
293,edward,edward,valid,87840
294,estim,estim,exercis,87840
295,136,136,tend,87840
296,condemn,condemn,detail,87840
297,500,500,aforesaid,87840
298,abus,abus,afterward,87840
299,suit,suit,aver,87840
300,establish,establish,review,87840
301,ownership,ownership,therefor,87840
302,perman,perman,97,87840
303,prejudic,prejudic,86,87840
304,jr,jr,72,87840
305,tribun,tribun,exampl,87840
306,125,125,interfer,87840
307,notifi,notifi,adjudg,87840
308,kept,kept,thereto,87840
309,refer,refer,recoveri,87840
310,20,20,90,87840
311,truste,truste,address,87840
312,evid,evid,total,87840
313,show,show,1,87840
314,give,give,20,87840
315,scheme,scheme,greater,87840
316,determin,determin,confirm,87840
317,aver,aver,alway,87840
318,unconstitut,unconstitut,1st,87840
319,impair,impair,statut,87840
320,enjoy,enjoy,exceed,87840
321,parti,parti,time,87840
322,caus,caus,written,87840
323,main,main,wrong,87840
324,aforesaid,aforesaid,62,87840
325,numer,numer,ordinari,87840
326,recit,recit,2d,87840
327,person,person,marshal,87840
328,field,field,revis,87840
329,step,step,behalf,87840
330,recoveri,recoveri,propos,87840
331,14,14,establish,87840
332,afterward,afterward,doctrin,87840
333,confirm,confirm,truste,87840
334,purpos,purpos,therebi,87840
335,adjudg,adjudg,face,87840
336,tend,tend,depriv,87840
337,interfer,interfer,offici,87840
338,follow,follow,14,87840
339,86,86,sell,87840
340,97,97,insist,87840
341,detail,detail,commenc,87840
342,requir,requir,dispos,87840
343,thereto,thereto,refer,87840
344,total,total,four,87840
345,1st,1st,liabl,87840
346,72,72,institut,87840
347,marshal,marshal,also,87840
348,sell,sell,provid,87840
349,address,address,reason,87840
350,90,90,issu,87840
351,exampl,exampl,power,87840
352,injuri,injuri,give,87840
353,exceed,exceed,want,87840
354,wrong,wrong,37,87840
355,offici,offici,former,87840
356,revis,revis,without,87840
357,written,written,confer,87840
358,mr,mr,therein,87840
359,liabl,liabl,bound,87840
360,greater,greater,justifi,87840
361,2d,2d,wall,87840
362,propos,propos,stand,87840
363,ordinari,ordinari,real,87840
364,doctrin,doctrin,injuri,87840
365,sold,sold,appel,87840
366,alway,alway,still,87840
367,commenc,commenc,show,87840
368,behalf,behalf,sold,87840
369,62,62,whose,87840
370,depriv,depriv,sought,87840
371,7,7,ask,87840
372,dispos,dispos,consist,87840
373,institut,institut,thing,87840
374,agent,agent,exclus,87840
375,wall,wall,long,87840
376,four,four,al,87840
377,real,real,never,87840
378,face,face,neither,87840
