,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,car,car,car,104280
1,school,school,school,104280
2,shipperlesse,shipperlesse,shipperlesse,104280
3,commiss,commiss,commiss,104280
4,shipper,shipper,shipper,104280
5,oil,oil,oil,104280
6,racial,court,racial,104280
7,court,racial,mileag,104280
8,mileag,case,tank,104280
9,tank,mileag,1513,104280
10,railroad,tank,al,104280
11,1513,al,rental,104280
12,rental,railroad,et,104280
13,work,1513,work,104280
14,case,rental,spottswood,104280
15,al,work,railroad,104280
16,public,et,allow,104280
17,spottswood,public,elkin,104280
18,decre,state,discrimin,104280
19,allow,allow,public,104280
20,et,may,transit,104280
21,elkin,spottswood,problem,104280
22,transit,decre,dorado,104280
23,system,discrimin,system,104280
24,dorado,elkin,1954,104280
25,problem,problem,delawar,104280
26,rent,system,rent,104280
27,may,transit,nondiscriminatori,104280
28,delawar,dorado,principl,104280
29,state,rent,remand,104280
30,1954,principl,educ,104280
31,interst,delawar,decre,104280
32,discrimin,1954,interst,104280
33,nondiscriminatori,interst,case,104280
34,compani,remand,carolina,104280
35,principl,appel,2284,104280
36,educ,nondiscriminatori,furnish,104280
37,remand,compani,local,104280
38,commerc,educ,may,104280
39,local,transport,rebat,104280
40,carolina,commerc,transport,104280
41,furnish,local,jr,104280
42,jr,sct,2281,104280
43,2284,carolina,brigg,104280
44,rebat,furnish,uniform,104280
45,paid,us,wilmington,104280
46,uniform,jr,appel,104280
47,equiti,2284,oklahoma,104280
48,2281,rebat,topeka,104280
49,brigg,paid,fatzer,104280
50,oklahoma,uniform,case—ord,104280
51,messr,equiti,waldrep,104280
52,wilmington,2281,commerc,104280
53,carrier,brigg,sc,104280
54,transport,oklahoma,el,104280
55,topeka,messr,summerton,104280
56,tariff,usca,tariff,104280
57,fatzer,wilmington,messr,104280
58,waldrep,v,curia,104280
59,case—ord,carrier,date1,104280
60,el,led,equiti,104280
61,sc,opinion,children—i,104280
62,rate,topeka,odum,104280
63,kansa,tariff,sybert,104280
64,curia,district,347,104280
65,summerton,fatzer,elliott,104280
66,347,case—ord,del,104280
67,date1,waldrep,usca,104280
68,elliott,e,needs5,104280
69,del,el,appellantsvboard,104280
70,effectu,sc,figg,104280
71,odum,rate,effectu,104280
72,sybert,petition,gebhart,104280
73,children—i,kansa,kansa,104280
74,payment,curia,paid,104280
75,cost,summerton,remedies4,104280
76,figg,347,shepperd,104280
77,appellantsvboard,reason,threejudg,104280
78,needs5,date1,solv,104280
79,e,elliott,elimin,104280
80,gebhart,del,segreg,104280
81,sct,effectu,873,104280
82,§,sybert,e,104280
83,elimin,odum,facil,104280
84,threejudg,children—i,carrier,104280
85,us,payment,burnel,104280
86,use,cost,korman,104280
87,remedies4,mr,dc,104280
88,segreg,needs5,richmond,104280
89,shepperd,appellantsvboard,686,104280
90,solv,figg,relief2,104280
91,873,would,amici,104280
92,virginia,facil,ethel,104280
93,5,gebhart,495—496,104280
94,richmond,basi,hillman,104280
95,burnel,dc,obstacl,104280
96,reason,appelle,basi,104280
97,korman,§,sobeloff,104280
98,686,elimin,329—330,104280
99,dc,constitut,1955,104280
100,usca,threejudg,almond,104280
101,would,5,va,104280
102,amici,use,rate,104280
103,relief2,remedies4,nabrit,104280
104,admiss,segreg,cost,104280
105,obstacl,practic,past,104280
106,va,shepperd,courts3,104280
107,basi,solv,virginia,104280
108,ethel,873,thurgood,104280
109,1955,privat,belton,104280
110,past,virginia,privat,104280
111,hillman,richmond,ellicott,104280
112,495—496,burnel,dorothi,104280
113,98,korman,mac,104280
114,sobeloff,gener,98,104280
115,329—330,question,nonraci,104280
116,v,1,appelle,104280
117,almond,686,admiss,104280
118,led,amici,louis,104280
119,74,relief2,refriger,104280
120,nabrit,admiss,74,104280
121,arkansa,determin,gentri,104280
122,courts3,obstacl,practic,104280
123,petition,va,led,104280
124,necessari,ethel,294295,104280
125,appel,1955,ferdinand,104280
