CLid,indegree,l_pagerank,age
100000,1,-11.3772350571,88
100001,1,-11.1825123747,88
100002,7,-11.0751878912,88
100003,14,-10.5187121381,88
100004,4,-10.8658479467,88
100005,9,-10.4493161232,88
100006,5,-10.2134043188,88
100007,21,-9.8260767536,88
100008,0,-11.4721715953,88
100009,21,-9.90720586182,88
100010,54,-9.18099967425,88
100011,33,-9.18664174999,88
100012,1,-11.4219417041,88
100013,4,-10.9070407028,88
100014,4,-11.0639821538,88
100015,9,-10.1936267028,88
100016,2,-11.1424054254,88
100017,0,-11.4721715953,88
100018,38,-8.52305651055,88
100019,0,-11.4721715953,88
100020,25,-9.61862136139,88
100021,3,-11.015482566,88
100022,10,-9.79775255175,88
100023,24,-8.79719774164,88
100024,3,-10.9241909882,88
100025,21,-9.97211284052,88
100026,3,-11.0015196733,88
100027,1,-11.4019757438,88
100028,10,-10.3626113268,88
100029,1,-11.0314616501,88
100030,5,-10.7125663477,88
100031,1,-11.396486933,88
100032,4,-10.8010580007,88
100033,2,-11.1005172877,88
100034,27,-9.92029401897,88
100035,5,-10.8597521144,88
100036,4,-11.1034959745,88
100037,13,-10.0433680476,88
100038,3,-10.9110422197,88
100039,18,-10.3883623787,88
100040,18,-10.3786673164,88
100041,0,-11.4721715953,88
100042,16,-10.1807964318,88
100043,1,-11.1131693673,88
100044,8,-10.3746349126,88
100045,1,-11.3362055357,88
100046,2,-11.2657965687,88
100047,0,-11.4721715953,88
100048,1,-11.2307959473,88
100049,1,-11.3857153867,88
100050,1,-11.0535665883,88
100051,4,-10.8591399623,88
100052,26,-9.79254687058,88
100053,14,-10.5039252845,88
100054,9,-10.4099842408,88
100055,21,-9.31992705157,88
100056,1,-11.2280195493,88
100057,0,-11.4721715953,88
100058,2,-11.2691216328,88
100059,11,-9.75044781005,88
100060,1,-11.3931907594,88
100061,50,-9.29348073828,88
100062,6,-10.6823449568,88
100063,32,-9.59032628138,88
100064,26,-9.19447005309,88
100065,3,-11.1911580796,88
100066,5,-10.8092400553,88
100067,3,-11.2741183427,88
100068,5,-10.9015357669,88
100069,0,-11.4721715953,88
100070,11,-10.5769578523,88
100071,8,-9.90143409278,88
100072,18,-10.0532375684,88
100073,4,-10.2355466499,88
100074,7,-10.5529493922,88
100075,8,-10.4269830556,88
100076,16,-10.6010370698,88
100077,21,-9.75547941229,88
100078,9,-10.6398876842,88
100079,49,-9.79487272424,88
100080,0,-11.4721715953,88
100081,9,-10.4136483907,87
100082,1,-11.287057909,87
100083,20,-10.20382368,87
100084,6,-9.82688520867,87
100085,1,-11.4400224389,87
100086,6,-10.6805473577,87
100087,2,-11.317945246,87
100088,15,-9.72984055922,87
100089,8,-10.5550156845,87
100090,3,-11.0727475309,87
100091,6,-9.86913619169,87
100092,2,-10.6960218457,87
100093,11,-10.520450922,87
100094,21,-10.4292107595,87
100095,0,-11.4721715953,87
100096,17,-9.91246944869,87
100097,2,-11.3365440687,87
100098,0,-11.4721715953,87
100099,10,-10.4850478608,87
100100,5,-10.8277472974,87
100101,3,-11.3700902315,87
100102,1,-11.3725975151,87
100103,14,-9.45942081119,87
100104,0,-11.4721715953,87
100105,14,-10.1006234502,87
100106,1,-11.3869237766,87
100107,0,-11.4721715953,87
100108,1,-11.4296668787,87
100109,0,-11.4721715953,87
100110,2,-11.1324638578,88
100111,0,-11.4721715953,88
100112,0,-11.4721715953,88
100113,0,-11.4721715953,88
100115,1,-11.3553626668,87
100116,0,-11.4721715953,87
100117,0,-11.4721715953,87
100118,2,-11.1874714053,87
100119,8,-10.6270775469,87
100120,5,-11.0120614147,87
100121,18,-9.32652942391,87
100122,72,-8.29751707421,87
100123,14,-9.96459309438,87
100124,5,-10.6045085666,87
100125,6,-10.9014088778,87
100126,2,-11.33772171,87
100127,4,-10.8479255999,87
100128,4,-11.1427266673,87
100129,1,-11.273537378,87
100130,4,-11.1847769588,87
100131,12,-10.3251140345,87
100132,12,-10.427095092,87
100133,6,-10.9100267881,87
100134,3,-11.0762530916,87
100135,3,-10.9051044403,87
100136,65,-8.61779663071,87
100137,4,-9.83884158924,87
100138,13,-9.89857945861,87
100139,10,-10.9576507326,87
100140,7,-10.6005051349,87
100141,0,-11.4721715953,87
100142,14,-10.041322549,87
100143,5,-11.0155702827,87
100144,6,-11.0332427573,87
100145,3,-11.2805701139,87
100146,1,-11.3668201024,87
100147,24,-9.17398985742,87
100148,1,-11.1979607566,87
100149,37,-9.27498002482,87
100150,4,-10.7052289801,87
100151,1,-11.1179997816,87
100152,0,-11.4721715953,87
100153,1,-11.4383945283,87
100154,1,-11.1504068764,87
100155,1,-11.3167420189,87
100156,8,-10.0656040014,87
100157,1,-11.4204096607,87
100158,6,-10.0852288074,87
100159,0,-11.4721715953,87
100160,3,-11.4029277559,87
100161,16,-10.2988671769,87
100162,9,-10.1825216437,87
100163,2,-10.974468271,87
100164,22,-9.68149175556,87
100165,2,-11.1564659409,87
100166,1,-11.2882146909,87
100167,17,-10.5408910634,87
100168,31,-9.50085464441,87
100169,1,-11.1084401105,87
100170,0,-11.4721715953,87
100171,0,-11.4721715953,87
100172,1,-11.318503412,87
100173,11,-9.76411250427,87
100174,0,-11.4721715953,87
100175,15,-10.2995497876,87
100176,6,-10.6642544694,87
100177,2,-10.7098948282,87
100178,20,-10.047900709,87
100179,21,-10.0333598155,87
100180,17,-9.90271178782,87
100181,52,-9.04835340824,87
100182,2,-10.8188139608,87
100183,7,-10.9658573067,87
100184,1,-11.1179997816,87
100185,8,-10.3298305919,87
100186,9,-9.97666337767,87
100187,0,-11.4721715953,87
100188,28,-9.52709881112,87
100189,18,-9.79449257734,87
100190,7,-10.2433831122,87
100192,0,-11.4721715953,87
100193,1,-11.1179997816,87
100194,0,-11.4721715953,87
100195,14,-10.338740624,87
100196,2,-11.3538797342,87
100197,19,-10.3193106916,87
100198,1,-11.1562397045,87
100199,14,-10.1906956706,87
100200,6,-10.4889460328,87
100201,1,-11.3677577237,87
100202,5,-10.8477701407,87
100203,11,-10.4353831472,87
100204,14,-9.95340443644,87
100205,6,-10.7794997571,87
100206,3,-11.264474773,87
100207,32,-9.58166136411,87
100208,15,-10.0876808769,87
100209,3,-11.2065965912,87
100210,0,-11.4721715953,87
100211,3,-10.978797403,87
100212,5,-10.8235176879,87
100213,1,-11.3103513635,87
100214,8,-9.72141247338,87
100215,9,-10.5456261621,87
100217,1,-11.3854854439,87
100218,11,-10.3781851118,87
100219,1,-11.3598424103,87
100220,32,-9.7784500631,87
100221,18,-10.1396448133,87
100222,16,-9.80964546253,87
100223,5,-10.563206623,87
100224,9,-9.94284883055,87
100225,5,-10.9591037816,87
100226,13,-10.3016788899,87
100227,0,-11.4721715953,87
100228,3,-11.0923450281,87
100229,5,-10.7799940399,87
100230,2,-11.1042528806,87
100231,5,-11.1344787356,87
100232,17,-9.54900923241,87
100233,117,-8.65812336432,87
100234,9,-10.0544474244,87
100235,12,-10.601452598,87
100236,6,-10.7078863421,87
100237,12,-10.4456206671,87
100239,7,-10.6578697702,87
100240,76,-8.89389853875,87
100241,2,-11.2591775339,87
100242,1,-11.2794872515,87
100243,3,-10.7267962019,87
100244,2,-11.2512031889,87
100245,28,-9.90349989004,87
100246,19,-9.82845302147,87
100247,11,-10.8963492829,87
100249,11,-10.4440813829,87
100250,4,-10.7833722077,87
100251,0,-11.4721715953,87
100252,12,-10.5594283377,87
100253,15,-10.2258871722,87
100254,31,-9.75540990642,87
100256,14,-10.4688842968,87
100257,9,-10.7469957584,86
100258,1,-11.4204096607,86
100259,6,-9.79123283756,87
100260,0,-11.4721715953,87
100262,7,-10.4546286286,87
100263,17,-10.232630144,87
100264,49,-8.9978698039,87
100265,9,-9.93112169576,87
100266,3,-10.8710846541,87
100267,0,-11.4721715953,87
100268,2,-11.1936215245,87
100269,2,-11.1026179788,87
100270,12,-10.3151865656,87
100271,4,-11.3756003573,87
100272,0,-11.4721715953,87
100273,0,-11.4721715953,87
100274,3,-11.1161454702,87
100275,26,-9.926821208,87
100276,3,-10.9606281957,87
100277,2,-11.2383653706,87
100278,5,-11.1884298695,87
100279,12,-10.0300485535,87
100280,27,-9.37374846301,87
100281,1,-11.4139771373,87
100282,1,-11.3842278624,87
100283,7,-10.1912061213,87
100284,13,-9.28741731351,87
100285,2,-10.8045529778,87
100286,5,-10.7482083532,87
100287,66,-8.89866635868,87
100288,9,-10.6627712246,87
100289,3,-10.8574309803,87
100290,10,-10.1563817085,87
100291,0,-11.4721715953,87
100292,3,-10.9596138941,87
100293,19,-9.62952937093,87
100294,12,-10.4356127999,87
100295,33,-9.35432214707,87
100296,13,-10.458926231,87
100297,11,-10.5278971821,87
100298,0,-11.4721715953,87
100299,15,-9.94785562488,87
100300,1,-11.4383601393,87
100301,2,-11.282166391,87
100302,1,-11.4279895974,87
100303,1,-11.3840372101,87
100304,21,-10.3168136393,87
100305,3,-11.3023179814,87
100306,2,-11.3112505388,87
100307,2,-10.8493764123,87
