CLid,indegree,l_pagerank,age
1087619,2,-9.78672474058,17
1087620,1,-9.87712158655,52
1087659,4,-9.12725056993,73
1087660,2,-9.9949096732,6
1087661,4,-9.74884595054,6
1087662,1,-9.99865501286,6
1087690,1,-8.25429778253,15
1087704,3,-9.76931138,11
1087705,5,-9.78757273107,11
1087706,0,-10.1514177674,11
1087707,3,-10.0019768586,11
1087730,1,-10.0368143847,11
1087731,4,-9.06050721906,30
1087732,7,-8.98997488627,30
1087733,2,-9.29617533905,30
1087734,6,-9.57814065134,30
1087736,0,-10.1514177674,81
1087738,12,-8.32565188034,39
1087739,2,-9.61687906836,33
1087740,4,-8.21566368742,33
1087741,2,-9.17359139237,13
1087742,1,-9.93259109996,13
1087744,2,-9.86652794546,13
1087745,1,-9.81827332089,13
1087746,1,-9.75951999912,13
1087762,0,-10.1514177674,4
1087764,1,-8.25429778253,66
1087767,14,-9.18898567381,12
1087768,32,-8.71771269091,12
1087769,0,-10.1514177674,12
1087770,1,-7.78647865284,41
1087773,1,-10.0913317807,22
1087836,3,-9.43787289301,28
1087837,1,-9.88829973759,27
1087838,0,-10.1514177674,27
1087839,7,-9.02452218379,27
1087840,5,-9.37962991849,18
1087841,1,-10.0791557324,3
1087842,0,-10.1514177674,3
1087843,0,-10.1514177674,16
1087844,0,-10.1514177674,16
1087845,0,-10.1514177674,16
1087846,1,-10.0924752318,16
1087865,0,-10.1514177674,3
1087866,1,-10.0015765234,16
1087867,4,-9.7230844673,16
1087868,1,-9.60040237027,7
1087911,0,-10.1514177674,1
1087912,0,-10.1514177674,1
1087970,1,-8.25429778253,20
1087976,0,-10.1514177674,90
1088050,2,-9.74873430227,7
1088052,0,-10.1514177674,7
1093774,1,-8.25429778253,20
1100482,0,-10.1514177674,14
1100531,0,-10.1514177674,13
1100582,4,-8.96219804053,14
1100676,1,-10.0403564407,14
1100681,0,-10.1514177674,13
1100694,1,-9.2776505229,14
1100709,1,-9.91252585913,14
1100718,1,-9.59803252923,14
1100755,4,-9.62743314753,14
1100802,1,-9.85259157824,13
1100810,1,-10.0510854801,14
1100812,3,-9.83566707839,14
1101065,0,-10.1514177674,92
1101108,0,-10.1514177674,92
1101120,1,-8.25429778253,92
1101123,1,-9.08798999086,92
1101126,0,-10.1514177674,92
1101162,1,-9.34900381623,92
1101164,0,-10.1514177674,92
1119427,1,-8.25429778253,100
