CLid,indegree,l_pagerank,age
100122,47,-8.634333984,47
100123,13,-9.8376126415,47
100124,5,-10.4212040529,47
100125,5,-10.6248570394,47
100126,2,-10.9613159117,47
100127,4,-10.5498418426,47
100128,4,-10.8826087724,47
100129,1,-10.9195370452,47
100130,4,-10.8340424938,47
100131,12,-9.97622976106,47
100132,11,-10.3685988558,47
100133,4,-10.7202231047,47
100134,3,-10.7778306527,47
100135,3,-10.5633426394,47
100136,62,-8.48408676385,47
100137,4,-9.97239214829,47
100138,12,-9.81954897115,47
100139,5,-10.8202330675,47
100140,6,-10.3479408371,47
100141,0,-11.084100103,47
100142,13,-9.77082590758,47
100143,5,-10.7082249444,47
100144,6,-10.6919398293,47
100145,3,-10.9513485557,47
100146,1,-11.0124229576,47
100147,24,-9.00102224888,47
100148,1,-10.8403464643,47
100149,33,-9.09392432159,47
100150,2,-10.8540578233,47
100151,1,-10.7299282893,47
100152,0,-11.084100103,47
100153,1,-11.0529024434,47
100154,1,-10.823459071,47
100155,1,-10.9444696241,47
100156,7,-9.8195339069,47
100157,1,-11.0323381685,47
100158,6,-9.76571310052,47
100159,0,-11.084100103,47
100160,3,-11.0388729024,47
100161,15,-10.1078075261,47
100162,9,-10.0875165155,47
100163,2,-10.6360159186,47
100164,21,-9.4831165182,47
100165,2,-10.8147073888,47
100166,1,-10.929136819,47
100167,9,-10.6117804837,47
100168,29,-9.46206998762,47
100169,1,-10.744952876,47
100170,0,-11.084100103,47
100171,0,-11.084100103,47
100172,1,-10.9322497655,47
100173,9,-9.6894383511,47
100174,0,-11.084100103,47
100175,14,-10.0681442134,47
100176,6,-10.4121606529,47
100177,2,-10.3348670527,47
100178,19,-9.81769640451,47
100179,17,-9.83549152411,47
100180,12,-9.87421771638,47
100181,40,-9.30219134435,47
100182,2,-10.8984261917,47
100183,5,-10.7566123371,47
100184,1,-10.7299282893,47
100185,5,-10.078026918,47
100186,8,-9.7935263471,47
100187,0,-11.084100103,47
100188,24,-9.50047194079,47
100189,17,-9.68308955688,47
100190,7,-10.0761805861,47
100192,0,-11.084100103,47
100193,1,-10.7299282893,47
100194,0,-11.084100103,47
100195,11,-10.0873271194,47
100196,2,-10.9718707436,47
100197,19,-10.1000279107,47
100198,1,-10.9035220698,47
100199,12,-10.011020823,47
100200,6,-10.2034635676,47
100201,1,-10.981890062,47
100202,5,-10.6681144264,47
100203,9,-10.3615101398,47
100204,8,-10.2644265867,47
100205,3,-10.6131954784,47
100206,1,-11.0254379924,47
100207,31,-9.53425294995,47
100208,10,-10.09267665,47
100209,2,-10.9357404079,47
100210,0,-11.084100103,47
100211,3,-10.623446719,47
100212,5,-10.4740379335,47
100213,1,-10.9467338278,47
100214,6,-10.2884113323,47
100215,6,-10.3223341225,47
100217,1,-11.0207642279,47
100218,9,-10.2698732099,47
100219,1,-10.9717709181,47
100220,28,-9.65552056537,47
100221,18,-9.90018094561,47
100222,16,-9.59831180223,47
100223,5,-10.2682603674,47
100224,9,-9.9125720985,47
100225,5,-10.658753717,47
100226,11,-10.0478738204,47
100227,0,-11.084100103,47
100228,3,-10.7992401028,47
100229,5,-10.5668247546,47
100230,2,-10.7402868217,47
100231,4,-10.8554919581,47
100232,15,-9.52356668608,47
100233,30,-9.41005317026,47
100234,7,-10.2738672694,47
100235,11,-10.3537126968,47
100236,4,-10.4291092078,47
100237,11,-10.1736519259,47
100239,7,-10.3860092117,47
100240,47,-9.15578596642,47
100241,2,-10.8715525013,47
100242,1,-10.8914157592,47
100243,3,-10.5019186447,47
100244,2,-10.863675244,47
100245,27,-9.75412983341,47
100246,19,-9.71876337308,47
100247,10,-10.667495295,47
100249,11,-10.1870226674,47
100250,4,-10.4383094369,47
100251,0,-11.084100103,47
100252,8,-10.5515159844,47
100253,13,-10.0661057562,47
100254,30,-9.5817813255,47
100256,11,-10.1998451549,47
100257,9,-10.4599532208,46
100258,1,-11.0323381685,46
100259,6,-9.43192814127,47
100260,0,-11.084100103,47
100262,7,-10.2761707962,47
100263,17,-10.0113134966,47
100264,41,-9.12042732958,47
100265,6,-10.2362450885,47
100266,3,-10.7090395202,47
100267,0,-11.084100103,47
100268,2,-10.8063012315,47
100269,1,-10.8677912366,47
100270,9,-10.1840960555,47
100271,4,-11.0092899924,47
100272,0,-11.084100103,47
100273,0,-11.084100103,47
100274,3,-10.7763620855,47
100275,25,-9.71702716203,47
100276,3,-10.5757464301,47
100277,2,-10.9190261659,47
100278,5,-10.8724165467,47
100279,12,-9.8459677311,47
100280,22,-9.414495559,47
100281,1,-11.0421497686,47
100282,1,-10.9964081445,47
100283,7,-9.93722679891,47
100284,11,-9.08175715701,47
100285,2,-10.4173389527,47
100286,4,-10.5240273532,47
100287,53,-9.07634113515,47
100288,6,-10.6057742097,47
100289,3,-10.5574854924,47
100290,10,-9.87592843448,47
100291,0,-11.084100103,47
100292,3,-10.6973378615,47
100293,19,-9.61596147602,47
100294,10,-10.4109169723,47
100295,32,-9.3079344179,47
100296,10,-10.4256563026,47
100297,8,-10.4821870604,47
100298,0,-11.084100103,47
100299,14,-9.734472376,47
100300,0,-11.084100103,47
100301,1,-10.9478930991,47
100302,1,-11.0492780294,47
100303,1,-11.0021136136,47
100304,11,-10.3750263427,47
100305,3,-10.9438728474,47
100306,2,-10.923852781,47
100307,2,-10.5753204976,47
100308,3,-10.8579154024,46
100309,1,-10.7522259339,46
100310,8,-9.3423811464,46
100311,2,-10.8382071703,46
100312,2,-10.7886157155,46
100313,3,-10.3097785225,46
100314,9,-10.0321100527,46
100315,30,-9.28487565782,46
100316,6,-10.139352377,46
100317,9,-9.48345798523,46
100318,3,-10.9134233816,46
100319,8,-10.4749890893,46
100320,4,-10.6191586534,46
100321,26,-9.35576233651,46
100322,13,-9.76343215801,46
100323,3,-10.4519605282,46
100324,5,-10.7173455541,46
100325,3,-10.7631281256,46
100326,0,-11.084100103,46
100327,2,-10.9019707042,46
100328,3,-10.7332410897,46
100329,1,-10.8346392434,46
100330,5,-10.2911582182,46
100331,3,-10.5532313945,46
100332,5,-10.2816935765,47
100333,1,-10.6320627122,46
100334,4,-10.7478460869,46
100335,0,-11.084100103,46
100336,3,-10.530024747,46
100337,9,-10.4549250061,46
100338,1,-10.9303579313,47
100339,8,-10.5170123027,46
100340,2,-10.9457497966,46
100341,1,-11.0111352642,46
100342,5,-10.7168862659,46
100343,29,-9.50669449001,46
100344,8,-9.4773472637,46
100345,3,-10.9462728879,46
100346,11,-9.40529361045,46
100347,3,-10.689806558,46
100348,13,-10.1848207165,46
100349,1,-11.0688882358,46
100350,7,-10.4790503019,46
100351,1,-10.8272630382,46
100352,24,-9.49513774905,46
100353,7,-10.3009860961,46
100354,1,-10.9899658295,46
100355,4,-10.4775755973,46
100356,30,-9.57887545137,46
100357,2,-10.895441828,46
100358,10,-10.4826317277,46
100359,6,-10.7632962697,46
100360,5,-10.3954798279,46
100361,1,-10.9799012663,46
100362,9,-10.3788161048,46
100363,0,-11.084100103,46
100364,10,-9.68558579743,46
100365,1,-10.8914157592,46
100366,18,-9.84821334705,46
100367,2,-10.8852904441,46
100368,0,-11.084100103,46
100370,49,-8.6184020056,46
100371,9,-10.1816973053,46
100372,2,-10.937770086,46
100373,33,-9.28358980529,46
100374,16,-10.0812882717,46
100375,21,-9.73225968075,46
100376,1,-11.0356368032,46
100377,1,-11.0185910977,46
100378,4,-10.8061371313,46
100379,3,-10.9272480727,46
100380,18,-9.45974362944,46
100381,3,-10.70447799,46
100382,1,-11.0110523198,46
100383,1,-10.9938532252,46
100384,6,-10.8308609608,46
100385,53,-8.75473142848,46
100386,1,-11.0406664827,46
100387,4,-10.7739075369,46
100388,2,-10.8276390699,46
100389,15,-9.96713906281,46
100390,0,-11.084100103,46
100391,4,-10.3290140684,46
100392,3,-10.2655871697,46
100393,6,-10.6137519056,46
100394,8,-10.1180776221,46
100395,12,-10.0052427725,46
100396,7,-10.3104205952,46
100397,10,-10.3304835732,46
100398,2,-10.943104447,46
100399,4,-10.4836986485,46
100400,2,-10.7834937626,46
100401,20,-10.0137439024,46
100402,0,-11.084100103,46
100403,17,-10.2211127825,46
100404,4,-10.5344066296,46
100405,4,-10.4236182847,46
100406,1,-11.0479725061,46
100407,1,-11.0252699764,46
100408,6,-10.7016559629,46
100409,3,-10.688031157,46
100410,15,-9.96847372726,46
100411,0,-11.084100103,46
100412,7,-10.7166424837,46
100413,10,-10.1299520547,46
100414,6,-10.502411836,46
100415,9,-10.5276174769,46
100416,2,-10.863675244,46
100417,2,-10.8747354063,46
100418,9,-10.0035756467,46
100419,0,-11.084100103,46
100420,1,-11.0479266136,46
100421,10,-10.3363277786,46
100422,2,-10.573485195,46
100423,19,-9.64387780235,46
100424,11,-9.46431061975,46
100425,0,-11.084100103,46
100426,4,-10.6017574369,46
100427,7,-10.0150270473,46
100428,4,-10.3226440258,46
100429,15,-9.74337597864,46
100430,1,-11.0300794969,46
100431,1,-10.9076709596,46
100432,1,-10.987643359,46
100433,19,-9.62516125662,46
100434,3,-10.6546379276,46
100435,5,-10.4754975726,46
100436,1,-11.0151241296,46
100437,1,-10.383818394,46
100438,1,-11.0289808038,46
100439,3,-10.6953834682,46
100440,39,-8.99241279396,46
100441,0,-11.084100103,46
100442,19,-9.8465507154,46
100443,3,-10.4677467759,46
100444,3,-10.5502276068,46
100445,4,-10.112823138,46
100446,8,-10.5143830036,46
100447,1,-10.8471826372,46
100448,0,-11.084100103,46
100449,6,-10.2938661234,46
100450,2,-10.6920812604,46
100451,2,-10.8601610464,46
100452,1,-10.8914157592,46
100453,3,-10.3233820449,46
100454,3,-10.2561714318,46
100455,8,-10.577543712,46
100456,4,-10.7473530639,46
100457,20,-9.63041703896,46
100458,0,-11.084100103,46
100459,5,-10.4847326778,46
100460,0,-11.084100103,46
100461,15,-9.49419984944,46
100462,5,-10.8600042771,46
100463,3,-10.5433198631,46
100464,2,-10.9547179315,46
100465,0,-11.084100103,46
100466,0,-11.084100103,46
100467,11,-10.0545481367,46
100468,1,-10.958197333,46
100469,11,-10.3526802797,46
100470,1,-10.9563026297,46
100471,18,-9.20009673383,46
100472,8,-10.2323951834,46
100473,6,-10.4074415163,46
100474,14,-10.3443015418,46
100475,17,-10.096248395,46
100476,25,-10.0160385825,46
100477,1,-10.468914464,46
100478,1,-11.0479266136,46
100479,17,-9.62234435508,46
100480,3,-10.8913368124,46
100481,2,-10.5665853418,46
100482,5,-10.5660951307,46
100483,1,-10.972968966,46
100484,11,-10.1317127351,46
100485,2,-10.8437056731,46
100486,1,-11.0536066316,46
100487,6,-9.66524186692,46
100488,3,-10.3368249993,46
100489,1,-11.0321571215,46
100490,2,-10.8270418702,46
100491,4,-10.5064429486,46
100492,0,-11.084100103,46
100493,0,-11.084100103,46
100494,0,-11.084100103,46
100495,1,-11.0004813482,46
100496,2,-10.9792593847,46
100497,1,-10.468914464,46
100498,1,-11.0425886298,46
100499,3,-10.8188909122,46
100500,3,-10.5342000921,46
100501,8,-10.2217188809,46
100502,2,-10.961679223,46
100503,1,-10.9938532252,46
100504,11,-9.38827421006,46
100505,9,-10.3551315231,46
100506,9,-10.3966157429,46
100507,13,-9.82933000188,46
100508,0,-11.084100103,46
100509,3,-10.8384804632,46
100510,22,-9.66246952302,46
100511,3,-10.9320224017,46
100512,0,-11.084100103,46
100513,1,-10.978462477,46
100514,1,-11.0439018508,46
100515,8,-9.9264897634,46
100516,3,-10.2566361609,46
100517,4,-10.6603957395,46
100518,7,-10.4337695554,46
100519,8,-9.93421502856,46
100520,2,-10.9962893704,46
100521,5,-10.5802765551,46
100522,7,-10.2964137184,46
100523,2,-10.8378613949,46
100524,0,-11.084100103,46
100525,1,-11.0087547863,46
100526,15,-9.74069257996,45
100527,2,-10.9086568643,45
100528,11,-10.1685372011,45
100529,0,-11.084100103,45
100530,4,-10.5956479009,45
100531,6,-10.4298066289,45
100532,8,-10.4164150796,45
100533,8,-9.70876667298,45
100534,0,-11.084100103,45
100535,7,-10.3272603103,45
100536,7,-10.0996958872,45
100537,2,-10.8614972348,45
100538,8,-10.2194679347,45
100539,1,-10.7642266726,45
100540,4,-10.8240991501,45
100541,8,-9.56475830951,45
100542,6,-10.4802620687,45
100543,1,-10.975923427,45
100544,19,-9.56302663763,45
100545,4,-10.4883009463,45
100546,0,-11.084100103,45
100547,0,-11.084100103,45
100548,0,-11.084100103,45
100549,0,-11.084100103,45
100550,3,-10.3592881477,45
100551,14,-10.2447226026,45
100552,16,-9.93987860096,45
100553,0,-11.084100103,45
100554,1,-10.8540772371,45
100555,1,-11.0025201161,45
100556,4,-10.5736471355,45
100557,0,-11.084100103,45
100558,3,-10.8032847912,45
100559,4,-9.91692305275,45
100560,1,-10.7440679242,45
100561,5,-10.4787002405,45
100562,5,-10.496324529,45
100563,1,-10.9221947361,45
100564,13,-9.99070145739,45
100565,2,-10.5416271877,45
100566,3,-10.9708537105,45
100567,45,-8.49944415675,45
100568,13,-9.93160902518,45
100569,2,-10.5123196166,45
100570,3,-10.8302797611,45
100571,8,-10.0375340368,45
100572,0,-11.084100103,45
100573,1,-10.7977939768,45
100574,3,-10.8608510728,45
100576,2,-10.8519047049,45
100577,0,-11.084100103,45
100578,7,-10.3329250316,45
100579,3,-10.8230168572,45
100580,1,-10.9229070501,45
100581,1,-10.9313373485,45
100582,0,-11.084100103,45
100583,1,-11.0096675083,45
100584,3,-10.5174018353,45
100585,3,-10.9516016134,45
100586,2,-10.6987666368,45
100587,19,-9.99337318257,45
100588,10,-10.1682468356,45
100589,0,-11.084100103,45
100590,3,-10.2485041835,45
100591,5,-10.4553195828,45
100592,5,-10.4185324266,45
100593,7,-10.1942639578,45
100594,11,-10.2768937342,45
100595,4,-10.6879012911,45
100596,2,-10.8715525013,45
100597,9,-10.1664309676,45
100598,7,-10.5634040239,45
100599,11,-8.99778721209,45
100600,1,-10.7299282893,45
100601,1,-11.0294460648,45
100602,1,-11.0342582751,45
100603,6,-10.1690106335,45
100604,1,-10.9270963542,45
100605,5,-10.6235133185,45
100606,0,-11.084100103,45
100607,0,-11.084100103,45
100608,0,-11.084100103,45
100609,1,-11.0683659271,45
100610,16,-10.204089948,45
100611,11,-10.0848007526,45
100612,0,-11.084100103,45
100613,0,-11.084100103,45
100614,1,-10.9511314067,45
100615,2,-10.927017941,45
100616,2,-10.8589766593,45
100617,0,-11.084100103,45
100618,0,-11.084100103,45
100619,5,-10.75453347,45
100620,10,-10.0022830258,45
100621,9,-10.08503062,45
100622,5,-10.4072189613,45
100623,3,-10.6633563211,45
100624,25,-9.56051113562,45
100625,4,-10.8109934685,45
100626,2,-11.0267205837,45
100627,11,-10.3470795105,45
100628,8,-10.3917479732,45
100629,1,-10.9614748932,45
100630,14,-10.1449541204,45
100631,0,-11.084100103,45
100632,2,-10.9521572774,45
100633,1,-10.9921401476,45
100634,1,-11.0597756807,45
100635,14,-10.1473346654,45
100636,3,-10.7771784417,45
100637,0,-11.084100103,45
100638,3,-10.6524858472,45
100639,12,-9.94855739548,45
100640,7,-9.76983008465,45
100641,0,-11.084100103,45
100642,3,-10.2529523093,45
100643,1,-10.6124421278,45
100644,1,-10.468914464,45
100645,7,-10.5007446867,45
100646,4,-10.6203648172,45
100647,25,-9.7354344871,45
100648,10,-10.2752531993,45
100649,17,-9.05025659291,45
100650,1,-10.8536427188,45
100651,14,-10.0896636311,45
100652,1,-11.0004813482,45
100653,18,-9.9792523614,45
100654,17,-10.2726061328,45
100655,3,-10.834476062,45
100656,2,-10.8656551529,45
100657,4,-10.3570402645,45
100658,0,-11.084100103,45
100659,8,-9.79459655862,45
100660,0,-11.084100103,45
100661,4,-10.7650362138,45
100662,0,-11.084100103,45
100663,2,-10.829882875,45
100664,6,-10.6036305064,45
100665,0,-11.084100103,45
100666,15,-9.89281962631,45
100667,1,-10.9755168336,45
100668,9,-10.0675589293,45
100669,2,-10.9428112658,45
100670,11,-10.5404207117,45
100671,1,-10.9457038507,45
100672,0,-11.084100103,45
100673,7,-10.5976998271,45
100674,4,-10.6645585662,45
100675,0,-11.084100103,45
100676,2,-10.8661632307,45
100677,0,-11.084100103,45
100678,2,-10.8321312775,45
100679,1,-10.8546220984,45
100680,3,-10.6240146622,45
100681,2,-10.9751581972,45
100682,4,-10.722527617,45
100683,11,-10.367887436,45
100684,1,-10.8737406404,45
100685,6,-10.2598671221,45
100686,6,-9.92249384342,45
100687,4,-10.6690965011,45
100688,9,-10.3495494867,45
100689,1,-11.0151241296,45
100690,1,-11.0342448165,45
100691,0,-11.084100103,45
100692,1,-10.9285567868,45
100693,6,-10.8252883085,45
100694,43,-9.37928013854,45
100695,6,-10.494190983,45
100696,0,-11.084100103,45
100697,1,-11.0281941036,45
100698,15,-10.1068662254,45
100699,12,-9.83190899929,45
100700,1,-10.468914464,45
100701,1,-10.9644352184,45
100702,9,-10.3900523106,45
100703,5,-9.88989785399,45
100704,8,-10.4752031577,45
100705,6,-10.0632793523,45
100706,3,-10.8800579255,45
100707,11,-10.4390327263,45
100708,68,-8.21159487733,45
100709,0,-11.084100103,45
100710,8,-9.89513678586,45
100711,50,-8.71191025471,45
100712,1,-10.620087272,45
100713,2,-10.9503687333,45
100714,3,-10.7679440837,45
100715,1,-11.0744655312,45
100716,5,-10.7510213781,45
100717,0,-11.084100103,45
100718,3,-10.5023255342,45
100719,1,-10.848181168,45
100720,2,-10.2621200506,45
100721,2,-10.7127288915,45
100722,0,-11.084100103,45
100723,9,-9.94511017203,45
100724,1,-10.9073626578,45
100725,1,-10.9649697325,45
100726,2,-10.9665481784,45
100727,8,-10.4009621611,45
100728,0,-11.084100103,45
100729,4,-10.9196794902,45
100730,0,-11.084100103,45
100731,0,-11.084100103,45
100732,2,-10.7349000421,45
100733,0,-11.084100103,45
100734,0,-11.084100103,45
100735,1,-10.9814512475,45
100736,10,-10.2239921444,45
100737,1,-10.8696490899,45
100738,9,-10.5772099584,45
100739,3,-10.321288071,45
100740,1,-10.3333911474,45
100741,8,-10.2303307153,45
100742,5,-10.7293271089,45
100743,6,-10.7081535093,45
100744,5,-10.3149694532,45
100745,0,-11.084100103,45
100746,2,-11.0118889656,44
100747,4,-9.59519307477,44
100748,5,-10.4937019195,44
100749,0,-11.084100103,44
100750,0,-11.084100103,44
100751,0,-11.084100103,44
100752,10,-9.56156137923,44
100753,22,-9.72763490469,44
100754,17,-9.94727320778,44
100755,6,-10.7191446447,44
100756,3,-10.7028187556,44
100757,2,-10.7295046704,44
100758,1,-11.0353099389,44
100759,34,-9.66190040076,44
100760,4,-10.8492091537,44
100761,4,-10.8045167297,44
100762,15,-9.7703291191,44
100763,30,-8.24978729623,44
100764,5,-10.0241715248,44
100765,1,-11.0209412087,44
100766,1,-11.0312380389,44
100767,10,-10.009549441,45
100768,13,-10.0204299925,44
100769,3,-10.7614942686,44
100770,8,-9.93739069776,44
100771,39,-9.58186874613,44
100773,3,-10.8572957762,44
100774,3,-10.4907253522,44
100775,0,-11.084100103,44
100776,20,-9.73542583225,44
100777,1,-10.674126277,44
100778,15,-10.1812913353,44
100779,9,-10.1984004332,44
100780,0,-11.084100103,44
100781,9,-10.4666279865,44
100783,16,-9.97906758604,44
100784,1,-10.8040876152,44
100785,1,-10.9198341368,44
100786,10,-10.1152691343,44
100787,2,-10.8937702132,44
100788,7,-9.79344327742,44
100789,2,-10.7231167453,44
100790,8,-8.96448316864,44
100791,7,-9.70092592243,44
100792,11,-10.317861981,44
100793,1,-10.7440679242,44
100794,0,-11.084100103,44
100795,22,-9.78410890297,44
100796,2,-10.8604876114,44
100797,4,-10.3800270544,44
100798,0,-11.084100103,44
100799,2,-10.8561849063,44
100800,0,-11.084100103,44
100801,34,-8.73573880744,44
100802,8,-10.5623677834,44
100803,5,-10.6605932773,44
100804,8,-9.74171914942,44
100805,0,-11.084100103,44
100806,8,-10.1803474527,44
100807,0,-11.084100103,44
100808,12,-9.21553096619,44
100809,6,-10.6652928505,44
100810,9,-10.4016402926,44
100811,0,-11.084100103,44
100812,20,-10.1073699687,44
100813,5,-9.99185760493,44
100814,9,-10.4513037826,44
100815,6,-10.5583071604,44
100816,0,-11.084100103,44
100817,17,-9.74046284459,44
100818,1,-11.0421497686,44
100819,9,-10.0987202674,44
100820,2,-10.8393574124,44
100821,8,-10.3792923573,44
100822,6,-10.732725985,44
100823,2,-10.9438869161,44
100824,3,-10.7334647257,44
100825,2,-10.9220017574,44
100826,3,-10.6122158565,44
100827,0,-11.084100103,44
100828,0,-11.084100103,44
100829,9,-10.3097709588,44
100830,2,-11.0421123598,44
100831,3,-10.8896802161,44
100832,1,-10.8346392434,44
100833,17,-9.83197997483,44
100834,3,-10.8076594125,44
100835,2,-10.8283510777,44
100836,15,-9.9047060666,44
100837,8,-10.5073856988,44
100839,2,-10.7788049204,44
100840,6,-9.39196375513,44
100841,0,-11.084100103,44
100842,2,-10.9444453109,44
100843,10,-10.3908316109,44
100844,18,-9.96167169321,44
100845,7,-10.4512031491,44
100846,0,-11.084100103,44
100847,12,-10.5649586487,44
100848,6,-10.1072425756,44
100849,6,-10.618654905,44
100851,2,-10.8954247629,44
100852,3,-10.7211071259,44
100853,7,-10.2015208002,44
100854,0,-11.084100103,44
100855,4,-10.7551805889,44
100856,5,-10.7155511358,44
100857,5,-9.72698646573,44
100858,0,-11.084100103,44
100859,0,-11.084100103,44
100860,2,-10.8898116861,44
100861,31,-9.11564986676,44
100862,11,-9.2653219174,44
100863,6,-10.1120404041,44
100864,4,-10.2721885215,44
100865,3,-10.805646817,44
100866,6,-10.2912870798,44
100867,1,-10.9091907677,44
100868,6,-10.6131372431,44
100869,5,-10.4776717013,44
100870,7,-9.96634371712,44
100871,2,-10.9377958125,44
100872,4,-10.7496108193,44
100873,1,-11.0337259992,44
100874,5,-10.4651124789,44
100875,13,-10.0773432749,44
100876,10,-10.0599549363,44
100877,0,-11.084100103,44
100878,4,-10.2815204823,44
100879,1,-10.7299282893,44
100880,11,-9.98735903923,44
100881,1,-11.0133990597,44
100882,2,-10.9767926512,44
100883,6,-10.7842320377,44
100884,0,-11.084100103,44
100886,1,-11.0387411937,44
100887,5,-10.6208003902,44
100888,1,-11.0178196416,44
100889,1,-11.0247567302,44
100890,10,-9.84184816479,44
100891,3,-9.88316723866,44
100892,14,-9.53192029862,44
100893,20,-9.93267918723,44
100894,1,-11.0683659271,44
100895,6,-10.4223971099,44
100896,2,-10.9815620551,44
100897,11,-10.1656006469,44
100898,6,-10.4409886371,44
100899,1,-10.8008819133,44
100900,1,-10.8070252376,44
100901,6,-10.5845421465,44
100902,20,-9.40933505785,44
100903,4,-10.586461641,44
100904,0,-11.084100103,44
100905,4,-10.4008164498,44
100906,7,-10.3714621029,44
100907,7,-10.5993438405,44
100908,6,-10.5763724879,44
100909,7,-10.6475326199,44
100910,2,-11.0162995715,44
100911,12,-10.2967118831,44
100912,8,-10.616267865,44
100913,6,-10.509219968,44
100914,32,-9.65881694861,44
100915,2,-10.9536479928,44
100916,20,-10.1835208463,44
100917,2,-10.4289341842,44
100918,2,-10.4226367398,44
100919,1,-10.9695765801,44
100920,0,-11.084100103,44
100921,0,-11.084100103,44
100922,1,-10.8567856551,44
100923,25,-9.32807526467,44
100924,5,-9.75748712979,44
100925,22,-9.33384343048,44
100926,23,-9.75455423774,44
100927,2,-10.9263210659,44
100928,9,-10.0310854561,44
100929,48,-8.70905507054,44
100930,10,-9.63285872781,44
100931,11,-10.0352374333,44
100932,1,-10.9819861501,44
100933,8,-10.4495273456,44
100934,26,-9.76977205334,44
100935,4,-10.6722926778,44
100936,16,-10.3824247671,44
100937,5,-10.6592548925,44
100938,8,-10.2996605875,44
100939,1,-10.9526188923,44
100940,8,-10.0067659782,44
100941,4,-10.4033184911,44
100942,6,-10.5506769219,44
100943,6,-10.4178493515,44
100944,7,-10.6161593286,44
100945,21,-9.92248065768,44
100946,26,-10.0292669935,44
100947,3,-10.5745411934,44
100948,7,-10.5748469304,44
100949,5,-10.6386587119,44
100950,15,-10.0474079543,44
100951,7,-10.6751572654,44
100952,9,-10.3829943983,44
100953,8,-10.318827156,44
100954,3,-10.6254174659,44
100955,5,-10.7029610882,44
100956,1,-11.0277483599,44
