CLid,indegree,l_pagerank,age
100249,11,-10.3400848693,67
100250,4,-10.6560308947,67
100251,0,-11.326285281,67
100252,9,-10.5983872729,67
100253,15,-10.1260269677,67
100254,31,-9.67174072558,67
100256,13,-10.3606123877,67
100257,9,-10.6287109759,66
100258,1,-11.2745233465,66
100259,6,-9.65525502378,67
100260,0,-11.326285281,67
100262,7,-10.3839713504,67
100263,17,-10.1359902129,67
100264,48,-8.98401231749,67
100265,8,-9.94536728166,67
100266,3,-10.7812849948,67
100267,0,-11.326285281,67
100268,2,-11.0480447564,67
100269,2,-10.9737917599,67
100270,12,-10.2296580046,67
100271,4,-11.2369543813,67
100272,0,-11.326285281,67
100273,0,-11.326285281,67
100274,3,-10.9887339219,67
100275,26,-9.83099077428,67
100276,3,-10.8159245165,67
100277,2,-11.1118992606,67
100278,5,-11.05463312,67
100279,12,-9.93825240569,67
100280,26,-9.33524502516,67
100281,1,-11.2739979838,67
100282,1,-11.2384196995,67
100283,7,-10.0854068574,67
100284,11,-9.21177248909,67
100285,2,-10.6588874087,67
100286,5,-10.6454770014,67
100287,65,-8.8726387378,67
100288,9,-10.57955153,67
100289,3,-10.7376977361,67
100290,10,-10.0543830547,67
100291,0,-11.326285281,67
100292,3,-10.8610886368,67
100293,19,-9.58890402176,67
100294,11,-10.4094805676,67
100295,33,-9.30665492698,67
100296,13,-10.3967680084,67
100297,11,-10.463491912,67
100298,0,-11.326285281,67
100299,15,-9.85143852926,67
100300,0,-11.326285281,67
100301,1,-11.1675155014,67
100302,1,-11.286489712,67
100303,1,-11.2399347651,67
100304,20,-10.2910346438,67
100305,3,-11.1664189727,67
100306,2,-11.1655405238,67
100307,2,-10.7493875337,67
100308,3,-11.0092104286,66
100309,1,-10.862546102,66
100310,9,-9.34439444937,66
100311,2,-11.0202166436,66
100312,2,-10.9677289793,66
100313,3,-10.5319986349,66
100314,11,-10.1534012806,66
100315,31,-9.35222898615,66
100316,6,-10.3545427517,66
100317,9,-9.61925255082,66
100318,4,-11.0574660996,66
100319,9,-10.5202176155,66
100320,5,-10.6269873268,66
100321,26,-9.46580735757,66
100322,15,-9.79728654416,66
100323,3,-10.6504849699,66
100324,5,-10.9060372153,66
100325,8,-10.7498700472,66
100326,0,-11.326285281,66
100327,2,-11.0749180185,66
100328,3,-10.8931597406,66
100329,3,-10.8884544572,66
100330,7,-10.3564087869,66
100331,4,-10.5170574323,66
100332,5,-10.5031438209,67
100333,1,-10.8173954041,66
100334,4,-10.9051320735,66
100335,0,-11.326285281,66
100336,3,-10.7084958995,66
100337,12,-10.3979802752,66
100338,1,-11.1077825548,67
100339,8,-10.6965739389,66
100340,2,-11.1713435158,66
100341,2,-11.1625822525,66
100342,5,-10.8883118391,66
100343,34,-9.38823535766,66
100344,8,-9.62579346284,66
100345,3,-11.1734418396,66
100346,11,-9.54593086572,66
100347,3,-10.7325327767,66
100348,14,-10.3441958173,66
100349,2,-11.2588906717,66
100350,7,-10.5441716328,66
100351,1,-11.0671833982,66
100352,29,-9.49629753487,66
100353,10,-10.2895951519,66
100354,1,-11.2096314794,66
100355,4,-10.6198404543,66
100356,32,-9.56843927621,66
100357,3,-11.0779230849,66
100358,10,-10.6386264553,66
100359,6,-10.9672644069,66
100360,5,-10.6204176035,66
100361,1,-11.1922818588,66
100362,9,-10.4902268765,66
100363,0,-11.326285281,66
100364,10,-9.88884939323,66
100365,1,-11.1336009372,66
100366,24,-9.84151087283,66
100367,2,-11.0643973319,66
100368,0,-11.326285281,66
100370,50,-8.61593973631,66
100371,10,-10.3479553007,66
100372,2,-11.1731052415,66
100373,41,-9.21415225378,66
100374,16,-10.0053191321,66
100375,25,-9.57255979822,66
100376,1,-11.2534751341,66
100377,1,-11.260551624,66
100378,4,-10.9580406057,66
100379,3,-11.1639743169,66
100380,18,-9.56766044036,66
100381,3,-10.8686239856,66
100382,1,-11.2407883326,66
100383,1,-11.2360384032,66
100384,7,-10.9793933058,66
100385,56,-8.79986692541,66
100386,1,-11.2739268186,66
100387,4,-10.9499144045,66
100388,3,-10.9678802075,66
100389,17,-10.0543796769,66
100390,0,-11.326285281,66
100391,4,-10.5606767205,66
100392,3,-10.4171536669,66
100393,8,-10.7237851903,66
100394,10,-10.2669675701,66
100395,13,-10.1970065154,66
100396,7,-10.5041866078,66
100397,11,-10.4131536926,66
100398,3,-11.109787076,66
100399,4,-10.6631674578,66
100400,2,-11.0159935067,66
100401,21,-9.83023354011,66
100402,0,-11.326285281,66
100403,17,-10.1840653732,66
100404,4,-10.7577494763,66
100405,4,-10.6622595564,66
100406,1,-11.2438369992,66
100407,1,-11.2645463141,66
100408,7,-10.8466765979,66
100409,3,-10.8913366031,66
100410,15,-10.0758768784,66
100411,0,-11.326285281,66
100412,7,-10.8562517294,66
100413,27,-9.63168221079,66
100414,8,-10.6359038645,66
100415,9,-10.7223884679,66
100416,2,-11.1053400616,66
100417,3,-11.0296471948,66
100418,9,-10.1319989345,66
100419,0,-11.326285281,66
100420,1,-11.2876305445,66
100421,10,-10.5007342737,66
100422,2,-10.8107723788,66
100423,19,-9.790233765,66
100424,12,-9.59694834516,66
100425,0,-11.326285281,66
100426,4,-10.8142886032,66
100427,10,-9.9679613805,66
100428,4,-10.5339445397,66
100429,15,-9.76475881482,66
100430,1,-11.2592818934,66
100431,1,-11.1441751151,66
100432,2,-11.1573191023,66
100433,23,-9.48244080363,66
100434,6,-10.5047745577,66
100435,5,-10.667141712,66
100436,1,-11.2537998543,66
100437,1,-10.6158716915,66
100438,1,-11.2711659818,66
100439,3,-10.9101839966,66
100440,40,-8.98822101472,66
100441,0,-11.326285281,66
100442,22,-9.89121022666,66
100443,3,-10.6162542726,66
100444,3,-10.6311168112,66
100445,4,-10.2531534997,66
100446,8,-10.6271934186,66
100447,1,-11.0608177448,66
100448,0,-11.326285281,66
100449,6,-10.4222100678,66
100450,2,-10.9327901641,66
100451,2,-11.0812540842,66
100452,1,-11.1336009372,66
100453,4,-10.249929283,66
100454,3,-10.3732328059,66
100455,9,-10.5964382278,66
100456,4,-10.9647940197,66
100457,31,-9.44577533263,66
100458,1,-11.2818134877,66
100459,5,-10.7027991139,66
100460,0,-11.326285281,66
100461,15,-9.46319053715,66
100462,12,-10.7740952329,66
100463,3,-10.5088091091,66
100464,2,-11.1935551478,66
100465,0,-11.326285281,66
100466,1,-11.1336009372,66
100467,12,-10.0691845093,66
100468,1,-11.1908012583,66
100469,12,-10.3607607649,66
100470,1,-11.1841626561,66
100471,20,-8.96346354785,66
100472,8,-10.3903573929,66
100473,6,-10.2396791913,66
100474,23,-10.0752509609,66
100475,21,-10.0846407867,66
100476,25,-10.103153242,66
100477,1,-10.7110996419,66
100478,1,-11.2876305445,66
100479,19,-9.62710402117,66
100480,3,-11.0801687852,66
100481,3,-10.6906661731,66
100482,5,-10.5696090479,66
100483,1,-11.2029289235,66
100484,12,-10.1733263253,66
100485,2,-11.0543413168,66
100486,1,-11.2947359797,66
100487,6,-9.88639559743,66
100488,4,-10.461478394,66
100489,1,-11.2485074362,66
100490,2,-11.0344988323,66
100491,4,-10.6749669237,66
100492,0,-11.326285281,66
100493,0,-11.326285281,66
100494,0,-11.326285281,66
100495,1,-11.2203533085,66
100496,2,-11.191101675,66
100497,1,-10.7110996419,66
100498,1,-11.2578591476,66
100499,3,-11.031162481,66
100500,3,-10.72410538,66
100501,10,-10.228855309,66
100502,2,-11.1658245452,66
100503,1,-11.2321293256,66
100504,11,-9.54776404186,66
100505,10,-10.5020532938,66
100506,12,-10.4178971888,66
100507,15,-9.95475394353,66
100508,0,-11.326285281,66
100509,4,-10.9945973668,66
100510,30,-9.64750988233,66
100511,3,-11.1374595801,66
100512,0,-11.326285281,66
100513,1,-11.1811159445,66
100514,1,-11.2785651277,66
100515,8,-10.0988820303,66
100516,3,-10.4788501006,66
100517,5,-10.8328732863,66
100518,7,-10.6520722298,66
100519,9,-10.0975125056,66
100520,3,-11.1628810385,66
100521,5,-10.7674617142,66
100522,7,-10.422275584,66
100523,2,-11.0613381702,66
100524,0,-11.326285281,66
100525,1,-11.2488739215,66
100526,15,-9.67570658128,65
100527,2,-11.0805527965,65
100528,14,-10.1225296679,65
100529,0,-11.326285281,65
100530,4,-10.7915830366,65
100531,6,-10.5708839016,65
100532,9,-10.5558598715,65
100533,8,-9.88795210956,65
100534,0,-11.326285281,65
100535,7,-10.4718011446,65
100536,9,-10.1399121734,65
100537,2,-11.102689827,65
100538,9,-10.3482566162,65
100539,1,-10.8357054975,65
100540,4,-11.0014212112,65
100541,10,-9.59667694853,65
100542,7,-10.6895381896,65
100543,1,-11.1999538654,65
100544,19,-9.71105677364,65
100545,4,-10.6834815582,65
100546,1,-11.2764499654,65
100547,0,-11.326285281,65
100548,0,-11.326285281,65
100549,0,-11.326285281,65
100550,3,-10.5908106949,65
100551,16,-10.3637786813,65
100552,16,-10.0357046178,65
100553,0,-11.326285281,65
100554,1,-11.095122972,65
100555,1,-11.2411936931,65
100556,4,-10.8046660691,65
100557,0,-11.326285281,65
100558,3,-11.0229456273,65
100559,4,-10.1296817404,65
100560,1,-10.954557231,65
100561,7,-10.6437747604,65
100562,5,-10.7003287209,65
100563,1,-11.1204261033,65
100564,16,-9.98943702758,65
100565,2,-10.7137273508,65
100566,3,-11.1885079069,65
100567,100,-7.95749588171,65
100568,13,-9.986819862,65
100569,2,-10.7338429957,65
100570,3,-11.0169134022,65
100571,9,-10.0299360956,65
100572,0,-11.326285281,65
100573,1,-11.0399791548,65
100574,3,-11.0363348457,65
100576,3,-10.9945251352,65
100577,0,-11.326285281,65
100578,8,-10.2549371936,65
100579,3,-11.0500234632,65
100580,1,-11.1519394808,65
100581,1,-11.1735225265,65
100582,1,-11.246912717,65
100583,1,-11.2518526862,65
100584,3,-10.7413481157,65
100585,4,-11.1510558616,65
100586,2,-10.8712463827,65
100587,23,-10.0466514673,65
100588,10,-10.332439696,65
100589,0,-11.326285281,65
100590,3,-10.4206154107,65
100591,5,-10.6447081058,65
100592,6,-10.5656216114,65
100593,9,-10.324722626,65
100594,14,-10.1259299796,65
100595,4,-10.8957249915,65
100596,2,-11.1134680552,65
100597,11,-10.1430485836,65
100598,7,-10.7275206123,65
100599,13,-9.10764417594,65
100600,1,-10.9721134673,65
100601,1,-11.2551320231,65
100602,1,-11.2723791071,65
100603,6,-10.3765780071,65
100604,1,-11.1692815322,65
100605,11,-10.6356611332,65
100606,0,-11.326285281,65
100607,0,-11.326285281,65
100608,0,-11.326285281,65
100609,1,-11.3034381751,65
100610,19,-10.0433076186,65
100611,11,-10.2212097845,65
100612,0,-11.326285281,65
100613,0,-11.326285281,65
100614,1,-11.1787834225,65
100615,2,-11.1379779963,65
100616,3,-10.977070915,65
100617,0,-11.326285281,65
100618,0,-11.326285281,65
100619,7,-10.8764561893,65
100620,10,-10.1186800006,65
100621,14,-9.75814238833,65
100622,5,-10.4116122086,65
100623,3,-10.8512007836,65
100624,33,-9.24389682511,65
100625,5,-10.9191248308,65
100626,2,-11.2668157765,65
100627,11,-10.5146397951,65
100628,8,-10.4998847896,65
100629,1,-11.1794748841,65
100630,14,-10.0269640985,65
100631,0,-11.326285281,65
100632,2,-11.1654549466,65
100633,1,-11.1921745916,65
100634,1,-11.3017111943,65
100635,14,-10.1883750927,65
100636,5,-10.9404348797,65
100637,0,-11.326285281,65
100638,3,-10.8262341277,65
100639,12,-9.91829924027,65
100640,8,-9.92573274116,65
100641,0,-11.326285281,65
100642,3,-10.461374594,65
100643,1,-10.8410800022,65
100644,1,-10.7110996419,65
100645,7,-10.7022018403,65
100646,4,-10.7505780798,65
100647,25,-9.79323865956,65
100648,10,-10.4038712706,65
100649,18,-9.17693106069,65
100650,1,-11.0822099233,65
100651,17,-9.94615941807,65
100652,1,-11.2203533085,65
100653,22,-9.9470214153,65
100654,18,-10.4222712058,65
100655,5,-10.97136885,65
100656,3,-11.0352509886,65
100657,4,-10.4510947436,65
100658,0,-11.326285281,65
100659,8,-9.94459323206,65
100660,1,-11.2823608895,65
100661,4,-10.8217683161,65
100662,0,-11.326285281,65
100663,2,-10.9753250995,65
100664,11,-10.6233279325,65
100665,0,-11.326285281,65
100666,19,-9.82001474452,65
100667,1,-11.2169657708,65
100668,10,-10.0914777009,65
100669,2,-11.1287959134,65
100670,12,-10.6362969362,65
100671,1,-11.1686959063,65
100672,0,-11.326285281,65
100673,7,-10.8114318419,65
100674,4,-10.8986760449,65
100675,0,-11.326285281,65
100676,2,-11.0816663785,65
100677,0,-11.326285281,65
100678,2,-11.0734351261,65
100679,1,-11.0968072764,65
100680,3,-10.8573553173,65
100681,2,-11.2138063638,65
100682,4,-10.8613389393,65
100683,11,-10.5235447179,65
100684,1,-11.1062403846,65
100685,6,-9.99053931157,65
100686,6,-9.82353124799,65
100687,4,-10.8918724343,65
100688,9,-10.5103683001,65
100689,1,-11.2537998543,65
100690,1,-11.2556877572,65
100691,0,-11.326285281,65
100692,1,-11.1526862767,65
100693,8,-10.8645165637,65
100694,103,-8.73388423113,65
100695,6,-10.6641814647,65
100696,0,-11.326285281,65
100697,1,-11.2530240891,65
100698,20,-10.018156327,65
100699,17,-9.77003375063,65
100700,1,-10.7110996419,65
100701,2,-11.144610363,65
100702,10,-10.4603254378,65
100703,6,-10.018045169,65
100704,9,-10.4837170682,65
100705,6,-10.2767560321,65
100706,3,-11.0960059196,65
100707,11,-10.4496370206,65
100708,82,-7.7636040517,65
100709,0,-11.326285281,65
100710,11,-9.73291289824,65
100711,69,-8.27436815807,65
100712,1,-10.8291068379,65
100713,2,-11.1903030372,65
100714,4,-10.7123603766,65
100715,1,-11.3077176629,65
100716,6,-10.8896894438,65
100717,0,-11.326285281,65
100718,3,-10.7323063779,65
100719,1,-11.0809083497,65
100720,2,-10.5043052286,65
100721,2,-10.9086791462,65
100722,0,-11.326285281,65
100723,9,-10.058252782,65
100724,1,-11.1295266093,65
100725,1,-11.1670372587,65
100726,2,-11.1797420795,65
100727,8,-10.4465021127,65
100728,0,-11.326285281,65
100729,4,-11.1329344374,65
100730,0,-11.326285281,65
100731,0,-11.326285281,65
100732,2,-10.9762458109,65
100733,0,-11.326285281,65
100734,4,-10.8723145521,65
100735,1,-11.2196720954,65
100736,11,-10.4090461394,65
100737,1,-11.0599230686,65
100738,9,-10.7166683351,65
100739,4,-10.4832390123,65
100740,1,-10.5591345961,65
100741,8,-10.4126170272,65
100742,5,-10.9274145569,65
100743,7,-10.8356337232,65
100744,6,-10.277098204,65
100745,0,-11.326285281,65
100746,2,-11.236399412,64
100747,4,-9.60385023052,64
100748,5,-10.666453058,64
100749,0,-11.326285281,64
100750,0,-11.326285281,64
100751,0,-11.326285281,64
100752,11,-9.72001461386,64
100753,22,-9.66672479002,64
100754,19,-9.86770757779,64
100755,7,-10.8761316984,64
100756,3,-10.7786046598,64
100757,2,-10.9311911798,64
100758,1,-11.2774951169,64
100759,61,-9.1497884701,64
100760,5,-11.0142490607,64
100761,4,-11.0232089351,64
100762,17,-9.69925288181,64
100763,34,-8.34945721974,64
100764,5,-10.2323332788,64
100765,2,-11.2174648553,64
100766,1,-11.2530376912,64
100767,10,-10.1912112991,65
100768,14,-10.1690470039,64
100769,3,-10.9807563694,64
100770,8,-10.1317064974,64
100771,46,-9.59810590717,64
100773,3,-11.0856862385,64
100774,3,-10.7269087868,64
100775,0,-11.326285281,64
100776,23,-9.66652145751,64
100777,1,-10.7867196047,64
100778,23,-10.1068851816,64
100779,9,-10.3462339134,64
100780,0,-11.326285281,64
100781,9,-10.6261729007,64
100783,16,-10.0363749751,64
100784,1,-11.0386638867,64
100785,1,-11.1213319071,64
100786,15,-9.94342605996,64
100787,3,-10.9715577127,64
100788,7,-9.99939072173,64
100789,2,-10.9653019233,64
100790,8,-9.18899529452,64
100791,8,-9.90537464066,64
100792,12,-10.3751602201,64
100793,1,-10.954557231,64
100794,0,-11.326285281,64
100795,25,-9.7544866072,64
100796,3,-10.9653605163,64
100797,4,-10.5492958898,64
100798,0,-11.326285281,64
100799,2,-11.0504684671,64
100800,0,-11.326285281,64
100801,35,-8.80800688675,64
100802,8,-10.7182923319,64
100803,5,-10.8782292177,64
100804,12,-9.85615075634,64
100805,0,-11.326285281,64
100806,9,-10.1358351185,64
100807,0,-11.326285281,64
100808,12,-9.36160234183,64
100809,6,-10.8482176288,64
100810,9,-10.5164287182,64
100811,0,-11.326285281,64
100812,22,-10.103707944,64
100813,5,-10.2138036861,64
100814,9,-10.5285856385,64
100815,6,-10.7947128925,64
100816,0,-11.326285281,64
100817,17,-9.81181439709,64
100818,1,-11.2739979838,64
100819,9,-10.2278856433,64
100820,2,-11.0415117727,64
100821,9,-10.3701072563,64
100822,7,-10.8994214245,64
100823,2,-11.154527862,64
100824,3,-10.9238308477,64
100825,2,-11.1169093105,64
100826,3,-10.6675694217,64
100827,0,-11.326285281,64
100828,0,-11.326285281,64
100829,10,-10.4045473283,64
100830,3,-11.190875748,64
100831,3,-11.1250667124,64
100832,1,-11.0768244214,64
100833,18,-9.79224414486,64
100834,3,-11.0060435339,64
100835,4,-10.9510792863,64
100836,22,-9.84186286448,64
100837,9,-10.5980321927,64
100839,2,-11.011531353,64
100840,6,-9.50336087076,64
100841,0,-11.326285281,64
100842,2,-11.1809970672,64
100843,10,-10.5487774175,64
100844,20,-10.0343430872,64
100845,7,-10.4960378392,64
100846,1,-11.2818972055,64
100847,12,-10.6762038074,64
100848,6,-10.3243572068,64
100849,9,-10.6522385249,64
100851,2,-11.1323344592,64
100852,12,-10.2130350696,64
100853,8,-10.3552002188,64
100854,0,-11.326285281,64
100855,4,-10.8476555605,64
100856,5,-10.9067144116,64
100857,5,-9.84248022479,64
100858,0,-11.326285281,64
100859,0,-11.326285281,64
100860,2,-11.1248645185,64
100861,33,-9.19402943977,64
100862,11,-9.3895614936,64
100863,6,-10.3256804075,64
100864,4,-10.4781528041,64
100865,3,-11.0211349647,64
100866,6,-10.4614892467,64
100867,1,-11.1327427267,64
100868,6,-10.773784482,64
100869,6,-10.598911937,64
100870,7,-10.1869836823,64
100871,2,-11.174072851,64
100872,4,-10.9176817941,64
100873,1,-11.273181965,64
100874,5,-10.6855506035,64
100875,24,-9.68953836627,64
100876,10,-10.226639395,64
100877,0,-11.326285281,64
100878,5,-10.3834371563,64
100879,1,-10.9721134673,64
100880,12,-10.0907462958,64
100881,1,-11.2551826677,64
100882,2,-11.2084514938,64
100883,6,-11.0013540445,64
100884,0,-11.326285281,64
100886,1,-11.2786783097,64
100887,5,-10.6293152834,64
100888,1,-11.2556577094,64
100889,1,-11.2484767718,64
100890,10,-10.0252216655,64
100891,3,-10.1046004045,64
100892,17,-9.57800827597,64
100893,22,-10.0676294843,64
100894,1,-11.3034381751,64
100895,6,-10.5324066741,64
100896,3,-11.181524551,64
100897,17,-10.1570250662,64
100898,8,-10.5848631613,64
100899,1,-11.0071994191,64
100900,1,-10.9900432959,64
100901,7,-10.6406362771,64
100902,20,-9.60253683889,64
100903,4,-10.7480089673,64
100904,0,-11.326285281,64
100905,4,-10.5841181334,64
100906,11,-10.2175553532,64
100907,13,-10.4831832735,64
100908,6,-10.5978491674,64
100909,9,-10.7856884036,64
100910,2,-11.2306710108,64
100911,12,-10.43218308,64
100912,12,-10.6533961921,64
100913,6,-10.6329919366,64
100914,36,-9.57170636942,64
100915,2,-11.1689294809,64
100916,21,-10.2503872287,64
100917,5,-10.3396477385,64
100918,2,-10.6646181123,64
100919,1,-11.205195471,64
100920,0,-11.326285281,64
100921,0,-11.326285281,64
100922,1,-11.078650083,64
100923,30,-9.30743007268,64
100924,7,-9.95451487161,64
100925,24,-9.46872458085,64
100926,41,-9.48753691036,64
100927,2,-11.1222167837,64
100928,9,-9.98772657949,64
100929,55,-8.36686988179,64
100930,10,-9.64261414312,64
100931,13,-10.1430088204,64
100932,2,-11.1855430601,64
100933,9,-10.5104325719,64
100934,59,-9.40095794102,64
100935,4,-10.8715066397,64
100936,16,-10.5437790392,64
100937,5,-10.6788945925,64
100938,8,-10.4976200064,64
100939,1,-11.1640090863,64
100940,10,-9.99040950111,64
100941,4,-10.5258418881,64
100942,6,-10.6602261679,64
100943,7,-10.3887092445,64
100944,7,-10.8222981168,64
100945,23,-9.93143698305,64
100946,28,-10.1016176162,64
100947,3,-10.7850702343,64
100948,9,-10.5179315401,64
100949,6,-10.6969630602,64
100950,15,-10.1957434338,64
100951,9,-10.6587678979,64
100952,9,-10.4356313826,64
100953,10,-10.3752056928,64
100954,3,-10.8303759784,64
100955,5,-10.9311032727,64
