CLid,indegree,l_pagerank,age
1087620,0,-9.49206378326,32
1087659,2,-8.69403539597,53
1087731,4,-8.62540037849,10
1087732,2,-8.77136413567,10
1087733,2,-8.67008373085,10
1087734,3,-9.22015036514,10
1087736,0,-9.49206378326,61
1087738,6,-7.97951629233,19
1087739,0,-9.49206378326,13
1087740,4,-7.75458092768,13
1087764,1,-7.59494379838,46
1087770,1,-7.41923705038,21
1087773,0,-9.49206378326,2
1087836,3,-8.93834391574,8
1087837,0,-9.49206378326,7
1087838,0,-9.49206378326,7
1087839,1,-9.44829875529,7
1087970,1,-7.59494379838,0
1087976,0,-9.49206378326,70
1093774,1,-7.59494379838,0
1101065,0,-9.49206378326,72
1101108,0,-9.49206378326,72
1101120,1,-7.59494379838,72
1101123,1,-8.4286360067,72
1101126,0,-9.49206378326,72
1101162,1,-8.68964983208,72
1101164,0,-9.49206378326,72
1119427,1,-7.59494379838,80
1119486,1,-7.59494379838,80
1143192,1,-7.85595762374,80
1158864,0,-9.49206378326,34
1203184,1,-9.39845473792,9
1205319,2,-8.91480659472,9
1211305,1,-7.59494379838,1
1213431,1,-8.4286360067,0
1213453,1,-9.25317187497,0
1215783,1,-7.59494379838,0
1215808,0,-9.49206378326,0
1215914,1,-9.31813331851,0
1246952,2,-6.85099627571,11
1270516,1,-9.30542694517,3
1299599,0,-9.49206378326,98
1299604,0,-9.49206378326,94
1299616,0,-9.49206378326,97
1299622,0,-9.49206378326,94
1299628,0,-9.49206378326,98
1299643,0,-9.49206378326,98
1300133,0,-9.49206378326,94
1300139,0,-9.49206378326,92
1300161,1,-7.59494379838,97
1300165,0,-9.49206378326,97
1303430,1,-7.59494379838,97
1303451,0,-9.49206378326,95
1303460,1,-7.59494379838,96
1303466,0,-9.49206378326,95
1303472,0,-9.49206378326,99
1303477,0,-9.49206378326,95
1303496,1,-7.59494379838,98
1303501,0,-9.49206378326,97
1303508,0,-9.49206378326,100
1303513,0,-9.49206378326,99
1303519,0,-9.49206378326,105
1303525,0,-9.49206378326,95
1303532,0,-9.49206378326,95
1303537,0,-9.49206378326,97
1303592,0,-9.49206378326,98
1303599,0,-9.49206378326,95
1303605,0,-9.49206378326,94
1303625,0,-9.49206378326,93
1303682,0,-9.49206378326,99
1303689,0,-9.49206378326,95
1303693,0,-9.49206378326,93
1303706,0,-9.49206378326,100
1303711,0,-9.49206378326,108
1303716,0,-9.49206378326,97
1303722,0,-9.49206378326,97
1303728,0,-9.49206378326,100
1304342,0,-9.49206378326,108
1304346,0,-9.49206378326,98
1304349,1,-7.59494379838,98
1306761,1,-7.59494379838,97
1318977,2,-8.50830340944,43
1320738,0,-9.49206378326,28
1327335,0,-9.49206378326,54
1327338,0,-9.49206378326,54
1370564,4,-9.00706512745,40
1379538,1,-9.3085711338,18
1383887,1,-7.59494379838,44
1390946,1,-8.68964983208,76
1394575,0,-9.49206378326,76
1394601,0,-9.49206378326,76
1394610,1,-7.59494379838,76
1394820,1,-8.87687814417,13
1395207,1,-7.59494379838,3
1395425,0,-9.49206378326,3
1434110,1,-9.37500270334,25
1434315,1,-9.41859663138,0
1434357,0,-9.49206378326,0
1443328,1,-9.20472529438,3
1443494,1,-9.21877477344,3
1468823,1,-7.59494379838,8
1475106,0,-9.49206378326,8
1475741,2,-8.80681390816,8
1487387,1,-8.68964983208,14
1489884,0,-9.49206378326,14
1498429,2,-9.23692265429,7
1528394,7,-6.97628856135,23
1577306,0,-9.49206378326,23
1611707,1,-7.59494379838,58
1614072,1,-7.59494379838,58
1615134,1,-7.59494379838,58
1619945,0,-9.49206378326,58
1655414,2,-8.76814494403,74
1688164,0,-9.49206378326,36
1691871,0,-9.49206378326,66
1695921,1,-7.59494379838,6
1744840,1,-9.30542694517,6
1744847,0,-9.49206378326,6
1744922,3,-9.12594405834,6
1765367,1,-7.59494379838,39
1765468,1,-7.59494379838,39
1783525,1,-7.59494379838,39
1793945,2,-8.6546708266,7
1794340,1,-9.43025006623,7
1852339,0,-9.49206378326,7
1852696,1,-8.40559642097,7
1853063,3,-8.42415640454,19
1959986,1,-8.68964983208,6
1960524,3,-8.13119371833,6
1960785,2,-8.95649494855,6
2011405,1,-7.59494379838,45
2012204,1,-7.59494379838,45
2012233,1,-7.59494379838,45
2095284,0,-9.49206378326,94
2096950,0,-9.49206378326,94
2098227,0,-9.49206378326,94
2158753,0,-9.49206378326,92
2160646,0,-9.49206378326,96
2213364,0,-9.49206378326,91
2215103,0,-9.49206378326,94
2216108,0,-9.49206378326,95
2217721,0,-9.49206378326,92
2218550,0,-9.49206378326,94
2219105,0,-9.49206378326,94
2219671,0,-9.49206378326,92
2220154,0,-9.49206378326,94
2220732,0,-9.49206378326,94
2223136,0,-9.49206378326,91
2224213,0,-9.49206378326,94
2224796,0,-9.49206378326,92
2225264,0,-9.49206378326,91
2225895,0,-9.49206378326,93
2228460,0,-9.49206378326,92
2229179,0,-9.49206378326,95
2229888,0,-9.49206378326,93
2230740,0,-9.49206378326,95
2232416,0,-9.49206378326,91
2273280,0,-9.49206378326,94
2346358,0,-9.49206378326,93
2347065,0,-9.49206378326,94
2351149,0,-9.49206378326,94
2351246,0,-9.49206378326,7
2351778,1,-9.11429595514,6
2351808,3,-8.95556075321,6
2359388,2,-9.19270833577,14
2381329,1,-9.30693770716,2
2381512,1,-7.59494379838,2
2381610,0,-9.49206378326,104
2381613,0,-9.49206378326,101
2381617,0,-9.49206378326,102
2381620,0,-9.49206378326,106
2381633,0,-9.49206378326,108
2381641,0,-9.49206378326,103
2381644,0,-9.49206378326,102
2381647,1,-7.59494379838,122
2381650,0,-9.49206378326,102
2381653,0,-9.49206378326,102
2381656,0,-9.49206378326,102
2381659,0,-9.49206378326,101
2381663,0,-9.49206378326,101
2381666,0,-9.49206378326,105
2381670,0,-9.49206378326,102
2381683,0,-9.49206378326,102
2381708,0,-9.49206378326,104
2381711,0,-9.49206378326,103
2381714,0,-9.49206378326,108
2381715,0,-9.49206378326,102
2381718,0,-9.49206378326,108
2381723,0,-9.49206378326,105
2381728,1,-7.59494379838,122
2381730,0,-9.49206378326,105
2381736,0,-9.49206378326,101
2381741,0,-9.49206378326,102
2381743,0,-9.49206378326,106
2381750,0,-9.49206378326,102
2381753,0,-9.49206378326,117
2381756,0,-9.49206378326,103
2381757,0,-9.49206378326,105
2381760,0,-9.49206378326,102
2381762,0,-9.49206378326,109
2381764,0,-9.49206378326,106
2381770,0,-9.49206378326,101
2381772,0,-9.49206378326,101
2381775,0,-9.49206378326,102
2381777,0,-9.49206378326,105
2381780,0,-9.49206378326,102
2381785,0,-9.49206378326,114
2381788,0,-9.49206378326,126
2381791,0,-9.49206378326,102
2381794,0,-9.49206378326,110
2381795,0,-9.49206378326,104
2381800,0,-9.49206378326,102
2381802,0,-9.49206378326,102
2381805,0,-9.49206378326,105
2381807,0,-9.49206378326,112
2381810,0,-9.49206378326,101
2381816,0,-9.49206378326,105
2381817,0,-9.49206378326,112
2381820,0,-9.49206378326,102
2409992,5,-8.24635553446,4
2419163,1,-7.59494379838,82
2421309,2,-9.24869285826,5
2421380,3,-8.97915659728,5
2421404,9,-8.00482458781,5
2425305,2,-9.27574612452,5
2425321,0,-9.49206378326,5
2425811,4,-8.67006379519,5
2425813,0,-9.49206378326,5
2429567,1,-7.59494379838,84
2429586,1,-7.59494379838,84
2432524,1,-7.59494379838,84
2465894,1,-7.59494379838,0
2466108,1,-8.96706898511,1
2466244,2,-7.21687766445,2
2466246,0,-9.49206378326,1
2466252,1,-9.26852206351,1
2468485,1,-9.36260571602,5
2476314,1,-7.59494379838,5
2477913,1,-9.26881283786,5
