CLid,indegree,l_pagerank,age
1087736,0,-7.43158301363,1
1087976,0,-7.43158301363,10
1101065,0,-7.43158301363,12
1101108,0,-7.43158301363,12
1101120,1,-5.53446302875,12
1101123,1,-6.36815523708,12
1101126,0,-7.43158301363,12
1101162,1,-6.62916906245,12
1101164,0,-7.43158301363,12
1119427,1,-5.53446302875,20
1119486,1,-5.53446302875,20
1143192,1,-5.79547685412,20
1299599,0,-7.43158301363,38
1299604,0,-7.43158301363,34
1299616,0,-7.43158301363,37
1299622,0,-7.43158301363,34
1299628,0,-7.43158301363,38
1299643,0,-7.43158301363,38
1300133,0,-7.43158301363,34
1300139,0,-7.43158301363,32
1300161,1,-5.53446302875,37
1300165,0,-7.43158301363,37
1303430,1,-5.53446302875,37
1303451,0,-7.43158301363,35
1303460,1,-5.53446302875,36
1303466,0,-7.43158301363,35
1303472,0,-7.43158301363,39
1303477,0,-7.43158301363,35
1303496,1,-5.53446302875,38
1303501,0,-7.43158301363,37
1303508,0,-7.43158301363,40
1303513,0,-7.43158301363,39
1303519,0,-7.43158301363,45
1303525,0,-7.43158301363,35
1303532,0,-7.43158301363,35
1303537,0,-7.43158301363,37
1303592,0,-7.43158301363,38
1303599,0,-7.43158301363,35
1303605,0,-7.43158301363,34
1303625,0,-7.43158301363,33
1303682,0,-7.43158301363,39
1303689,0,-7.43158301363,35
1303693,0,-7.43158301363,33
1303706,0,-7.43158301363,40
1303711,0,-7.43158301363,48
1303716,0,-7.43158301363,37
1303722,0,-7.43158301363,37
1303728,0,-7.43158301363,40
1304342,0,-7.43158301363,48
1304346,0,-7.43158301363,38
1304349,1,-5.53446302875,38
1306761,1,-5.53446302875,37
1390946,1,-6.62916906245,16
1394575,0,-7.43158301363,16
1394601,0,-7.43158301363,16
1394610,1,-5.53446302875,16
1655414,2,-6.70766417441,14
1691871,0,-7.43158301363,6
2095284,0,-7.43158301363,34
2096950,0,-7.43158301363,34
2098227,0,-7.43158301363,34
2158753,0,-7.43158301363,32
2160646,0,-7.43158301363,36
2213364,0,-7.43158301363,31
2215103,0,-7.43158301363,34
2216108,0,-7.43158301363,35
2217721,0,-7.43158301363,32
2218550,0,-7.43158301363,34
2219105,0,-7.43158301363,34
2219671,0,-7.43158301363,32
2220154,0,-7.43158301363,34
2220732,0,-7.43158301363,34
2223136,0,-7.43158301363,31
2224213,0,-7.43158301363,34
2224796,0,-7.43158301363,32
2225264,0,-7.43158301363,31
2225895,0,-7.43158301363,33
2228460,0,-7.43158301363,32
2229179,0,-7.43158301363,35
2229888,0,-7.43158301363,33
2230740,0,-7.43158301363,35
2232416,0,-7.43158301363,31
2273280,0,-7.43158301363,34
2346358,0,-7.43158301363,33
2347065,0,-7.43158301363,34
2351149,0,-7.43158301363,34
2381610,0,-7.43158301363,44
2381613,0,-7.43158301363,41
2381617,0,-7.43158301363,42
2381620,0,-7.43158301363,46
2381633,0,-7.43158301363,48
2381641,0,-7.43158301363,43
2381644,0,-7.43158301363,42
2381647,1,-5.53446302875,62
2381650,0,-7.43158301363,42
2381653,0,-7.43158301363,42
2381656,0,-7.43158301363,42
2381659,0,-7.43158301363,41
2381663,0,-7.43158301363,41
2381666,0,-7.43158301363,45
2381670,0,-7.43158301363,42
2381683,0,-7.43158301363,42
2381708,0,-7.43158301363,44
2381711,0,-7.43158301363,43
2381714,0,-7.43158301363,48
2381715,0,-7.43158301363,42
2381718,0,-7.43158301363,48
2381723,0,-7.43158301363,45
2381728,1,-5.53446302875,62
2381730,0,-7.43158301363,45
2381736,0,-7.43158301363,41
2381741,0,-7.43158301363,42
2381743,0,-7.43158301363,46
2381750,0,-7.43158301363,42
2381753,0,-7.43158301363,57
2381756,0,-7.43158301363,43
2381757,0,-7.43158301363,45
2381760,0,-7.43158301363,42
2381762,0,-7.43158301363,49
2381764,0,-7.43158301363,46
2381770,0,-7.43158301363,41
2381772,0,-7.43158301363,41
2381775,0,-7.43158301363,42
2381777,0,-7.43158301363,45
2381780,0,-7.43158301363,42
2381785,0,-7.43158301363,54
2381788,0,-7.43158301363,66
2381791,0,-7.43158301363,42
2381794,0,-7.43158301363,50
2381795,0,-7.43158301363,44
2381800,0,-7.43158301363,42
2381802,0,-7.43158301363,42
2381805,0,-7.43158301363,45
2381807,0,-7.43158301363,52
2381810,0,-7.43158301363,41
2381816,0,-7.43158301363,45
2381817,0,-7.43158301363,52
2381820,0,-7.43158301363,42
2419163,1,-5.53446302875,22
2429567,1,-5.53446302875,24
2429586,1,-5.53446302875,24
2432524,1,-5.53446302875,24
2490086,1,-6.62916906245,17
2490089,1,-5.53446302875,18
2490153,1,-5.53446302875,18
2490201,1,-5.53446302875,18
2490321,1,-6.62916906245,18
2490480,1,-5.53446302875,18
2518368,1,-6.62916906245,15
2527082,2,-6.36815523708,13
2620706,0,-7.43158301363,3
2620768,0,-7.43158301363,27
2620769,0,-7.43158301363,27
2620770,1,-6.81639737455,27
2620812,1,-5.53446302875,1
2620813,0,-7.43158301363,1
2620814,1,-5.53446302875,26
2620815,1,-5.53446302875,25
2620816,1,-5.53446302875,25
2620817,1,-5.53446302875,26
2620818,0,-7.43158301363,39
2620819,0,-7.43158301363,25
2620820,0,-7.43158301363,25
2620821,0,-7.43158301363,27
2620822,0,-7.43158301363,28
2620823,0,-7.43158301363,28
2620824,0,-7.43158301363,30
2620825,0,-7.43158301363,30
2620826,0,-7.43158301363,36
2620828,0,-7.43158301363,30
2620829,0,-7.43158301363,30
2620830,0,-7.43158301363,29
2620831,0,-7.43158301363,33
2620833,0,-7.43158301363,38
2620834,0,-7.43158301363,30
2620835,0,-7.43158301363,37
2620836,0,-7.43158301363,27
2620837,0,-7.43158301363,24
2620838,0,-7.43158301363,24
2620839,0,-7.43158301363,24
2620840,0,-7.43158301363,37
2620841,0,-7.43158301363,24
2620842,1,-5.53446302875,37
2620843,0,-7.43158301363,30
2620844,0,-7.43158301363,35
2620845,0,-7.43158301363,30
2620846,0,-7.43158301363,24
2620847,0,-7.43158301363,30
2620848,0,-7.43158301363,31
2620849,0,-7.43158301363,27
2620850,0,-7.43158301363,28
2620851,1,-5.53446302875,29
2620852,0,-7.43158301363,30
2620853,0,-7.43158301363,24
2620854,0,-7.43158301363,30
2620856,0,-7.43158301363,27
2620857,0,-7.43158301363,34
2620858,0,-7.43158301363,27
2620859,0,-7.43158301363,38
2620860,0,-7.43158301363,24
2620861,1,-5.53446302875,36
2620862,0,-7.43158301363,28
2620863,0,-7.43158301363,30
2620864,0,-7.43158301363,34
2620865,0,-7.43158301363,28
2620866,0,-7.43158301363,26
2620867,0,-7.43158301363,24
2620868,0,-7.43158301363,30
2620869,0,-7.43158301363,39
2620870,0,-7.43158301363,27
2620871,0,-7.43158301363,24
2620972,1,-5.53446302875,21
2620973,1,-5.53446302875,21
2620974,1,-5.53446302875,21
2620975,1,-5.53446302875,21
810012,0,-7.43158301363,70
84581,0,-7.43158301363,76
84582,0,-7.43158301363,71
84583,0,-7.43158301363,70
84585,0,-7.43158301363,67
84586,1,-6.81639737455,66
84587,0,-7.43158301363,66
84589,0,-7.43158301363,62
84590,0,-7.43158301363,57
84591,0,-7.43158301363,57
84593,0,-7.43158301363,52
84595,1,-6.81639737455,50
84596,0,-7.43158301363,50
84597,0,-7.43158301363,49
84598,1,-6.81639737455,48
84599,0,-7.43158301363,47
84600,0,-7.43158301363,47
84601,0,-7.43158301363,49
84602,0,-7.43158301363,46
84604,0,-7.43158301363,46
84605,0,-7.43158301363,46
84606,0,-7.43158301363,45
84607,0,-7.43158301363,45
84608,0,-7.43158301363,45
84609,0,-7.43158301363,45
84610,0,-7.43158301363,44
84611,0,-7.43158301363,44
84612,0,-7.43158301363,44
84613,0,-7.43158301363,44
84614,0,-7.43158301363,43
84615,0,-7.43158301363,43
84618,0,-7.43158301363,42
84619,0,-7.43158301363,42
84620,1,-6.81639737455,42
84621,0,-7.43158301363,42
84623,0,-7.43158301363,42
84624,0,-7.43158301363,42
84625,0,-7.43158301363,41
84626,0,-7.43158301363,41
84627,0,-7.43158301363,41
84628,0,-7.43158301363,41
84629,0,-7.43158301363,41
84630,0,-7.43158301363,49
84631,0,-7.43158301363,49
84632,0,-7.43158301363,48
84633,0,-7.43158301363,42
84635,0,-7.43158301363,40
84636,0,-7.43158301363,40
84637,0,-7.43158301363,40
84638,0,-7.43158301363,40
84639,0,-7.43158301363,40
84640,0,-7.43158301363,40
84641,0,-7.43158301363,40
84643,0,-7.43158301363,64
84644,0,-7.43158301363,49
84645,0,-7.43158301363,49
84646,0,-7.43158301363,45
84647,0,-7.43158301363,44
84648,0,-7.43158301363,43
84649,0,-7.43158301363,42
84650,0,-7.43158301363,41
84651,0,-7.43158301363,40
84652,0,-7.43158301363,39
84654,0,-7.43158301363,38
84655,0,-7.43158301363,38
84656,0,-7.43158301363,38
84657,0,-7.43158301363,38
84658,0,-7.43158301363,37
84659,0,-7.43158301363,37
84660,0,-7.43158301363,36
84661,0,-7.43158301363,35
84662,0,-7.43158301363,35
84663,0,-7.43158301363,35
84664,0,-7.43158301363,34
84665,0,-7.43158301363,34
84666,0,-7.43158301363,34
84667,0,-7.43158301363,33
84668,0,-7.43158301363,33
84669,0,-7.43158301363,38
84670,0,-7.43158301363,39
84671,1,-5.53446302875,36
84672,0,-7.43158301363,34
84673,0,-7.43158301363,34
84674,0,-7.43158301363,33
84675,0,-7.43158301363,33
84676,0,-7.43158301363,32
84677,0,-7.43158301363,40
84678,0,-7.43158301363,39
84679,0,-7.43158301363,38
84680,0,-7.43158301363,38
84682,0,-7.43158301363,37
84683,0,-7.43158301363,36
84684,0,-7.43158301363,35
84685,0,-7.43158301363,35
84686,0,-7.43158301363,34
84688,0,-7.43158301363,34
84690,0,-7.43158301363,33
84691,0,-7.43158301363,33
84692,0,-7.43158301363,33
84693,0,-7.43158301363,33
84694,0,-7.43158301363,32
84695,0,-7.43158301363,32
84696,0,-7.43158301363,31
84697,1,-6.81639737455,31
84699,0,-7.43158301363,32
84700,0,-7.43158301363,32
84701,0,-7.43158301363,31
84702,0,-7.43158301363,31
84703,0,-7.43158301363,31
84704,0,-7.43158301363,31
84705,0,-7.43158301363,31
84707,0,-7.43158301363,31
84708,0,-7.43158301363,30
84710,0,-7.43158301363,30
84713,0,-7.43158301363,26
84715,1,-5.53446302875,36
84716,0,-7.43158301363,35
84717,0,-7.43158301363,32
84718,0,-7.43158301363,31
84719,0,-7.43158301363,31
84721,0,-7.43158301363,30
84722,0,-7.43158301363,30
84723,0,-7.43158301363,30
84724,0,-7.43158301363,30
84725,0,-7.43158301363,29
84726,0,-7.43158301363,29
84727,0,-7.43158301363,28
84728,0,-7.43158301363,38
84729,0,-7.43158301363,28
84731,0,-7.43158301363,27
84732,0,-7.43158301363,27
84733,0,-7.43158301363,26
84734,0,-7.43158301363,26
84735,0,-7.43158301363,26
84737,0,-7.43158301363,25
84739,0,-7.43158301363,30
84740,0,-7.43158301363,30
84741,1,-5.53446302875,29
84742,0,-7.43158301363,29
84743,0,-7.43158301363,28
84744,0,-7.43158301363,27
84745,0,-7.43158301363,26
84746,0,-7.43158301363,26
84747,0,-7.43158301363,26
84750,0,-7.43158301363,24
84751,0,-7.43158301363,24
84752,0,-7.43158301363,24
84753,0,-7.43158301363,24
84754,0,-7.43158301363,29
84756,0,-7.43158301363,29
84757,0,-7.43158301363,29
84758,0,-7.43158301363,29
84759,0,-7.43158301363,27
84760,0,-7.43158301363,27
84761,0,-7.43158301363,27
84762,0,-7.43158301363,27
84763,0,-7.43158301363,27
84764,0,-7.43158301363,27
84765,0,-7.43158301363,27
84766,0,-7.43158301363,27
84767,0,-7.43158301363,27
84768,0,-7.43158301363,27
84769,0,-7.43158301363,27
84770,0,-7.43158301363,27
84771,0,-7.43158301363,27
84772,0,-7.43158301363,27
84773,0,-7.43158301363,27
