CLid,indegree,l_pagerank,age
100000,1,-11.404004992,98
100001,1,-11.2092337314,98
100002,7,-11.0951282615,98
100003,14,-10.5298976014,98
100004,4,-10.8833691587,98
100005,9,-10.4652799061,98
100006,5,-10.2366181232,98
100007,21,-9.84137886569,98
100008,0,-11.4990369463,98
100009,21,-9.9249709067,98
100010,56,-9.17310238455,98
100011,34,-9.19962582541,98
100012,1,-11.4484806375,98
100013,4,-10.9331242101,98
100014,4,-11.0893763922,98
100015,9,-10.2083023072,98
100016,2,-11.1682116208,98
100017,0,-11.4990369463,98
100018,38,-8.52907278959,98
100019,0,-11.4990369463,98
100020,26,-9.60611527951,98
100021,3,-11.0361261657,98
100022,10,-9.80304032604,98
100023,24,-8.79190684672,98
100024,3,-10.9370359059,98
100025,23,-9.98142138567,98
100026,3,-11.0275561086,98
100027,1,-11.4287974788,98
100028,10,-10.3840446412,98
100029,1,-11.0583203479,98
100030,5,-10.7324973648,98
100031,1,-11.4211074595,98
100032,4,-10.8259835383,98
100033,2,-11.1179810888,98
100034,27,-9.90517576438,98
100035,5,-10.8792989354,98
100036,4,-11.1244342149,98
100037,13,-10.0483301158,98
100038,3,-10.9375719495,98
100039,18,-10.3999819747,98
100040,19,-10.3848432676,98
100041,0,-11.4990369463,98
100042,16,-10.1820045246,98
100043,1,-11.1366083439,98
100044,8,-10.38083879,98
100045,1,-11.3623308804,98
100046,2,-11.2890502341,98
100047,2,-11.4305997847,98
100048,1,-11.2565327403,98
100049,1,-11.4121665341,98
100050,1,-11.0690666864,98
100051,4,-10.8807789438,98
100052,26,-9.79092014943,98
100053,14,-10.5260472315,98
100054,9,-10.4206725407,98
100055,21,-9.31610235817,98
100056,1,-11.2476785282,98
100057,0,-11.4990369463,98
100058,2,-11.2940600637,98
100059,11,-9.76496561486,98
100060,1,-11.4191735957,98
100061,50,-9.29178989725,98
100062,6,-10.6972964981,98
100063,33,-9.58515440975,98
100064,26,-9.20505298323,98
100065,3,-11.2144534739,98
100066,5,-10.8311757824,98
100067,3,-11.2967076463,98
100068,5,-10.9278661148,98
100069,0,-11.4990369463,98
100070,12,-10.5734789486,98
100071,8,-9.90821972529,98
100072,18,-10.0720236296,98
100073,4,-10.259508663,98
100074,7,-10.5716559257,98
100075,8,-10.4457903653,98
100076,16,-10.6185013285,98
100077,21,-9.75717155384,98
100078,9,-10.6562799338,98
100079,54,-9.76509503859,98
100080,0,-11.4990369463,98
100081,9,-10.4321237658,97
100082,1,-11.311774232,97
100083,20,-10.217565537,97
100084,6,-9.83987663905,97
100085,1,-11.4665491485,97
100086,6,-10.6974980629,97
100087,2,-11.3157676006,97
100088,15,-9.73810326642,97
100089,8,-10.5592415168,97
100090,3,-11.0964567703,97
100091,6,-9.87912057684,97
100092,2,-10.7202574757,97
100093,12,-10.5171310283,97
100094,21,-10.44614729,97
100095,0,-11.4990369463,97
100096,17,-9.92592915701,97
100097,2,-11.362262803,97
100098,0,-11.4990369463,97
100099,10,-10.4935126848,97
100100,5,-10.8526087706,97
100101,3,-11.3937388911,97
100102,1,-11.3986033071,97
100103,14,-9.47849827551,97
100104,0,-11.4990369463,97
100105,14,-10.1176081831,97
100106,1,-11.4137650557,97
100107,0,-11.4990369463,97
100108,1,-11.4563103314,97
100109,0,-11.4990369463,97
100110,2,-11.1593292088,98
100111,0,-11.4990369463,98
100112,0,-11.4990369463,98
100113,0,-11.4990369463,98
100115,1,-11.3816627558,97
100116,0,-11.4990369463,97
100117,0,-11.4990369463,97
100118,2,-11.2143341818,97
100119,9,-10.6155025644,97
100120,5,-11.0209404836,97
100121,18,-9.33444316242,97
100122,72,-8.28738880235,97
100123,14,-9.97287533502,97
100124,5,-10.6215245925,97
100125,6,-10.9185722354,97
100126,3,-11.3169746374,97
100127,4,-10.8691053819,97
100128,4,-11.1492262582,97
100129,1,-11.2960442455,97
100130,4,-11.2100796375,97
100131,12,-10.3492249189,97
100132,13,-10.427025878,97
100133,6,-10.9320003863,97
100134,3,-11.0979805105,97
100135,3,-10.9298291496,97
100136,65,-8.6301477737,97
100137,4,-9.81308230648,97
100138,13,-9.91495386491,97
100139,10,-10.9801853486,97
100140,7,-10.6187459526,97
100141,0,-11.4990369463,97
100142,14,-10.0638141844,97
100143,5,-11.0374166282,97
100144,6,-11.0572333434,97
100145,3,-11.3038905936,97
100146,1,-11.3907584037,97
100147,24,-9.19004780616,97
100148,1,-11.2229535144,97
100149,37,-9.28773374768,97
100150,4,-10.7194441294,97
100151,1,-11.1448651326,97
100152,0,-11.4990369463,97
100153,1,-11.4651998708,97
100154,1,-11.1595472032,97
100155,1,-11.3428214853,97
100156,8,-10.0835951052,97
100157,1,-11.4472750117,97
100158,6,-10.1087094966,97
100159,0,-11.4990369463,97
100160,3,-11.4283642475,97
100161,16,-10.3188730516,97
100162,9,-10.2047526301,97
100163,2,-10.999045413,97
100164,22,-9.70031840545,97
100165,2,-11.1804665303,97
100166,1,-11.313282453,97
100167,17,-10.5396133364,97
100168,31,-9.50782432133,97
100169,1,-11.1343702168,97
100170,0,-11.4990369463,97
100171,0,-11.4990369463,97
100172,1,-11.3452378466,97
100173,11,-9.77524069885,97
100174,0,-11.4990369463,97
100175,15,-10.3183651997,97
100176,6,-10.6855153892,97
100177,2,-10.7324153795,97
100178,20,-10.0646310958,97
100179,21,-10.0503439613,97
100180,18,-9.88183375042,97
100181,53,-9.04267524792,97
100182,2,-10.8342634982,97
100183,7,-10.9841165945,97
100184,1,-11.1448651326,97
100185,8,-10.3519373712,97
100186,9,-9.99346898513,97
100187,0,-11.4990369463,97
100188,28,-9.53314775238,97
100189,18,-9.80607329599,97
100190,7,-10.2605202077,97
100192,0,-11.4990369463,97
100193,1,-11.1448651326,97
100194,0,-11.4990369463,97
100195,14,-10.3621073753,97
100196,2,-11.3802313344,97
100197,19,-10.3334383953,97
100198,1,-11.1753840663,97
100199,14,-10.1940561114,97
100200,6,-10.5115742636,97
100201,1,-11.3943557774,97
100202,5,-10.8647345345,97
100203,11,-10.4455948337,97
100204,14,-9.97083039206,97
100205,6,-10.7904330119,97
100206,3,-11.2867817559,97
100207,32,-9.58584388848,97
100208,15,-10.0985785678,97
100209,3,-11.2324043406,97
100210,0,-11.4990369463,97
100211,3,-11.0035816003,97
100212,5,-10.841043094,97
100213,1,-11.3616706711,97
100214,8,-9.73297888024,97
100215,9,-10.5661748503,97
100217,1,-11.4116249604,97
100218,11,-10.3882482861,97
100219,1,-11.3867077613,97
100220,32,-9.79073062655,97
100221,18,-10.1531853875,97
100222,16,-9.82599722618,97
100223,5,-10.5838113696,97
100224,9,-9.94804291544,97
100225,5,-10.97878363,97
100226,13,-10.3191124914,97
100227,0,-11.4990369463,97
100228,3,-11.1086271456,97
100229,5,-10.7936047784,97
100230,2,-11.1294255093,97
100231,5,-11.1541189282,97
100232,17,-9.55781610766,97
100233,120,-8.64276092024,97
100234,9,-10.0516521342,97
100235,12,-10.6213953066,97
100236,6,-10.7298773746,97
100237,12,-10.4661678721,97
100239,7,-10.6772935581,97
100240,86,-8.8674731044,97
100241,2,-11.2860136001,97
100242,1,-11.3063526025,97
100243,3,-10.7430705453,97
100244,2,-11.278064967,97
100245,28,-9.91894541592,97
100246,19,-9.83890039633,97
100247,11,-10.9150318136,97
100249,11,-10.4633751006,97
100250,4,-10.8071133203,97
100251,0,-11.4990369463,97
100252,12,-10.564036621,97
100253,15,-10.2424274285,97
100254,31,-9.76961037014,97
100256,14,-10.4758302977,97
100257,9,-10.7680733328,96
100258,1,-11.4472750117,96
100259,6,-9.81694180788,97
100260,0,-11.4990369463,97
100262,7,-10.4661230229,97
100263,17,-10.2476237633,97
100264,50,-8.99077125927,97
100265,9,-9.91485034374,97
100266,3,-10.8868053403,97
100267,0,-11.4990369463,97
100268,2,-11.2200680855,97
100269,2,-11.1253170802,97
100270,12,-10.3284944143,97
100271,4,-11.4007545062,97
100272,0,-11.4990369463,97
100273,0,-11.4990369463,97
100274,3,-11.1199253911,97
100275,26,-9.94514951333,97
100276,3,-10.9873422505,97
100277,2,-11.2595767999,97
100278,5,-11.2123709849,97
100279,12,-10.0454692503,97
100280,27,-9.3756512114,97
100281,1,-11.4399017731,97
100282,1,-11.4110606798,97
100283,7,-10.2082443318,97
100284,13,-9.30223761689,97
100285,2,-10.8313645119,97
100286,5,-10.7656996649,97
100287,66,-8.89608421551,97
100288,9,-10.674364612,97
100289,3,-10.8789591863,97
100290,11,-10.1649772361,97
100291,0,-11.4990369463,97
100292,3,-10.9791418166,97
100293,19,-9.63664910084,97
100294,12,-10.4506567868,97
100295,33,-9.35857776748,97
100296,13,-10.4614106073,97
100297,11,-10.5320829027,97
100298,0,-11.4990369463,97
100299,15,-9.96524928122,97
100300,1,-11.4624448445,97
100301,2,-11.3059560908,97
100302,1,-11.4543339426,97
100303,1,-11.410392456,97
100304,23,-10.3035198498,97
100305,3,-11.3258112003,97
100306,2,-11.338081194,97
100307,2,-10.8687855653,97
100308,3,-11.1393721715,96
100309,5,-10.8896189051,96
100310,9,-9.41311622388,96
100311,2,-11.1552493809,96
100312,2,-11.1077026719,96
100313,3,-10.6955494474,96
100314,11,-10.2675183817,96
100315,31,-9.45587690281,96
100316,6,-10.5116703549,96
100317,10,-9.70751910581,96
100318,5,-11.1212686656,96
100319,9,-10.6452646531,96
100320,5,-10.7247474432,96
100321,26,-9.57866474689,96
100322,15,-9.84166134422,96
100323,5,-10.7151811546,96
100324,5,-11.0557750886,96
100325,9,-10.8238578107,96
