CLid,indegree,l_pagerank,age
1087620,0,-8.45996607273,12
1087659,1,-7.84478043364,33
1087736,0,-8.45996607273,41
1087764,1,-6.56284608785,26
1087770,1,-6.56284608785,1
1087976,0,-8.45996607273,50
1101065,0,-8.45996607273,52
1101108,0,-8.45996607273,52
1101120,1,-6.56284608785,52
1101123,1,-7.39653829618,52
1101126,0,-8.45996607273,52
1101162,1,-7.65755212155,52
1101164,0,-8.45996607273,52
1119427,1,-6.56284608785,60
1119486,1,-6.56284608785,60
1143192,1,-6.82385991322,60
1158864,0,-8.45996607273,14
1299599,0,-8.45996607273,78
1299604,0,-8.45996607273,74
1299616,0,-8.45996607273,77
1299622,0,-8.45996607273,74
1299628,0,-8.45996607273,78
1299643,0,-8.45996607273,78
1300133,0,-8.45996607273,74
1300139,0,-8.45996607273,72
1300161,1,-6.56284608785,77
1300165,0,-8.45996607273,77
1303430,1,-6.56284608785,77
1303451,0,-8.45996607273,75
1303460,1,-6.56284608785,76
1303466,0,-8.45996607273,75
1303472,0,-8.45996607273,79
1303477,0,-8.45996607273,75
1303496,1,-6.56284608785,78
1303501,0,-8.45996607273,77
1303508,0,-8.45996607273,80
1303513,0,-8.45996607273,79
1303519,0,-8.45996607273,85
1303525,0,-8.45996607273,75
1303532,0,-8.45996607273,75
1303537,0,-8.45996607273,77
1303592,0,-8.45996607273,78
1303599,0,-8.45996607273,75
1303605,0,-8.45996607273,74
1303625,0,-8.45996607273,73
1303682,0,-8.45996607273,79
1303689,0,-8.45996607273,75
1303693,0,-8.45996607273,73
1303706,0,-8.45996607273,80
1303711,0,-8.45996607273,88
1303716,0,-8.45996607273,77
1303722,0,-8.45996607273,77
1303728,0,-8.45996607273,80
1304342,0,-8.45996607273,88
1304346,0,-8.45996607273,78
1304349,1,-6.56284608785,78
1306761,1,-6.56284608785,77
1318977,2,-7.47620569891,23
1320738,0,-8.45996607273,8
1327335,0,-8.45996607273,34
1327338,0,-8.45996607273,34
1370564,1,-8.2672817289,20
1383887,1,-6.56284608785,24
1390946,1,-7.65755212155,56
1394575,0,-8.45996607273,56
1394601,0,-8.45996607273,56
1394610,1,-6.56284608785,56
1434110,0,-8.45996607273,5
1528394,1,-6.56284608785,3
1577306,0,-8.45996607273,3
1611707,1,-6.56284608785,38
1614072,1,-6.56284608785,38
1615134,1,-6.56284608785,38
1619945,0,-8.45996607273,38
1655414,2,-7.73604723351,54
1688164,0,-8.45996607273,16
1691871,0,-8.45996607273,46
1765367,1,-6.56284608785,19
1765468,1,-6.56284608785,19
1783525,1,-6.56284608785,19
2011405,1,-6.56284608785,25
2012204,1,-6.56284608785,25
2012233,1,-6.56284608785,25
2095284,0,-8.45996607273,74
2096950,0,-8.45996607273,74
2098227,0,-8.45996607273,74
2158753,0,-8.45996607273,72
2160646,0,-8.45996607273,76
2213364,0,-8.45996607273,71
2215103,0,-8.45996607273,74
2216108,0,-8.45996607273,75
2217721,0,-8.45996607273,72
2218550,0,-8.45996607273,74
2219105,0,-8.45996607273,74
2219671,0,-8.45996607273,72
2220154,0,-8.45996607273,74
2220732,0,-8.45996607273,74
2223136,0,-8.45996607273,71
2224213,0,-8.45996607273,74
2224796,0,-8.45996607273,72
2225264,0,-8.45996607273,71
2225895,0,-8.45996607273,73
2228460,0,-8.45996607273,72
2229179,0,-8.45996607273,75
2229888,0,-8.45996607273,73
2230740,0,-8.45996607273,75
2232416,0,-8.45996607273,71
2273280,0,-8.45996607273,74
2346358,0,-8.45996607273,73
2347065,0,-8.45996607273,74
2351149,0,-8.45996607273,74
2381610,0,-8.45996607273,84
2381613,0,-8.45996607273,81
2381617,0,-8.45996607273,82
2381620,0,-8.45996607273,86
2381633,0,-8.45996607273,88
2381641,0,-8.45996607273,83
2381644,0,-8.45996607273,82
2381647,1,-6.56284608785,102
2381650,0,-8.45996607273,82
2381653,0,-8.45996607273,82
2381656,0,-8.45996607273,82
2381659,0,-8.45996607273,81
2381663,0,-8.45996607273,81
2381666,0,-8.45996607273,85
2381670,0,-8.45996607273,82
2381683,0,-8.45996607273,82
2381708,0,-8.45996607273,84
2381711,0,-8.45996607273,83
2381714,0,-8.45996607273,88
2381715,0,-8.45996607273,82
2381718,0,-8.45996607273,88
2381723,0,-8.45996607273,85
2381728,1,-6.56284608785,102
2381730,0,-8.45996607273,85
2381736,0,-8.45996607273,81
2381741,0,-8.45996607273,82
2381743,0,-8.45996607273,86
2381750,0,-8.45996607273,82
2381753,0,-8.45996607273,97
2381756,0,-8.45996607273,83
2381757,0,-8.45996607273,85
2381760,0,-8.45996607273,82
2381762,0,-8.45996607273,89
2381764,0,-8.45996607273,86
2381770,0,-8.45996607273,81
2381772,0,-8.45996607273,81
2381775,0,-8.45996607273,82
2381777,0,-8.45996607273,85
2381780,0,-8.45996607273,82
2381785,0,-8.45996607273,94
2381788,0,-8.45996607273,106
2381791,0,-8.45996607273,82
2381794,0,-8.45996607273,90
2381795,0,-8.45996607273,84
2381800,0,-8.45996607273,82
2381802,0,-8.45996607273,82
2381805,0,-8.45996607273,85
2381807,0,-8.45996607273,92
2381810,0,-8.45996607273,81
2381816,0,-8.45996607273,85
2381817,0,-8.45996607273,92
2381820,0,-8.45996607273,82
2419163,1,-6.56284608785,62
2429567,1,-6.56284608785,64
2429586,1,-6.56284608785,64
2432524,1,-6.56284608785,64
2490086,1,-7.65755212155,57
2490089,1,-6.56284608785,58
2490153,1,-6.56284608785,58
2490201,1,-6.56284608785,58
2490321,1,-7.65755212155,58
2490480,1,-6.56284608785,58
2490597,1,-6.56284608785,18
2492577,0,-8.45996607273,19
2518125,0,-8.45996607273,31
2518368,1,-7.65755212155,55
2527082,2,-7.39653829618,53
2620706,1,-8.10579425901,43
2620728,1,-7.65755212155,20
2620745,1,-6.56284608785,3
2620746,1,-6.56284608785,3
2620762,0,-8.45996607273,37
2620768,0,-8.45996607273,67
2620769,0,-8.45996607273,67
2620770,1,-7.84478043364,67
2620812,1,-6.56284608785,41
2620813,0,-8.45996607273,41
2620814,1,-6.56284608785,66
2620815,1,-6.56284608785,65
2620816,1,-6.56284608785,65
2620817,1,-6.56284608785,66
2620818,0,-8.45996607273,79
2620819,0,-8.45996607273,65
2620820,0,-8.45996607273,65
2620821,0,-8.45996607273,67
2620822,0,-8.45996607273,68
2620823,0,-8.45996607273,68
2620824,0,-8.45996607273,70
2620825,0,-8.45996607273,70
2620826,0,-8.45996607273,76
2620828,0,-8.45996607273,70
2620829,0,-8.45996607273,70
2620830,0,-8.45996607273,69
2620831,0,-8.45996607273,73
2620833,0,-8.45996607273,78
2620834,0,-8.45996607273,70
2620835,0,-8.45996607273,77
2620836,0,-8.45996607273,67
2620837,0,-8.45996607273,64
2620838,0,-8.45996607273,64
2620839,0,-8.45996607273,64
2620840,0,-8.45996607273,77
2620841,0,-8.45996607273,64
2620842,1,-6.56284608785,77
2620843,0,-8.45996607273,70
2620844,0,-8.45996607273,75
2620845,0,-8.45996607273,70
2620846,0,-8.45996607273,64
2620847,0,-8.45996607273,70
2620848,0,-8.45996607273,71
2620849,0,-8.45996607273,67
2620850,0,-8.45996607273,68
2620851,1,-6.56284608785,69
2620852,0,-8.45996607273,70
2620853,0,-8.45996607273,64
2620854,0,-8.45996607273,70
2620856,0,-8.45996607273,67
2620857,0,-8.45996607273,74
2620858,0,-8.45996607273,67
2620859,0,-8.45996607273,78
2620860,0,-8.45996607273,64
2620861,1,-6.56284608785,76
2620862,0,-8.45996607273,68
2620863,0,-8.45996607273,70
2620864,0,-8.45996607273,74
2620865,0,-8.45996607273,68
2620866,0,-8.45996607273,66
2620867,0,-8.45996607273,64
2620868,0,-8.45996607273,70
2620869,0,-8.45996607273,79
2620870,0,-8.45996607273,67
2620871,0,-8.45996607273,64
2620891,0,-8.45996607273,1
2620892,0,-8.45996607273,0
2620893,0,-8.45996607273,0
2620911,0,-8.45996607273,18
2620912,1,-6.56284608785,17
2620913,1,-6.56284608785,17
2620914,0,-8.45996607273,18
2620915,1,-6.56284608785,6
2620916,0,-8.45996607273,7
2620917,0,-8.45996607273,7
2620942,1,-7.84478043364,29
2620972,1,-6.56284608785,61
2620973,1,-6.56284608785,61
2620974,1,-6.56284608785,61
2620975,1,-6.56284608785,61
2621080,0,-8.45996607273,32
810012,0,-8.45996607273,110
84581,2,-7.46671429972,116
84582,0,-8.45996607273,111
84583,0,-8.45996607273,110
84585,0,-8.45996607273,107
84586,1,-7.84478043364,106
84587,0,-8.45996607273,106
84589,0,-8.45996607273,102
84590,0,-8.45996607273,97
84591,0,-8.45996607273,97
84593,0,-8.45996607273,92
84595,1,-7.84478043364,90
84596,0,-8.45996607273,90
84597,0,-8.45996607273,89
84598,1,-7.84478043364,88
84599,0,-8.45996607273,87
84600,0,-8.45996607273,87
84601,0,-8.45996607273,89
84602,0,-8.45996607273,86
